pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 15.99, 63.72, 28.4, 7.9, 75.9, 2.064, 111.8, 9.0, 2.1, 16.0, 16.0, 9.0, 0.0, 112.0, None, 64.0,2020-08-05 00:00:00, None,32
0.0, 15.46, 67.02, 28.4, 7.6, 42.34, 1.385, 151.8, 9.0, 1.4, 15.5, 15.1, 9.0, 0.0, 152.0, None, 67.0,2020-08-05 01:00:00, None,32
0.0, 14.81, 71.52, 28.4, 10.9, 44.14, 2.297, 138.3, 9.0, 2.3, 14.8, 14.6, 9.0, 0.0, 138.0, None, 72.0,2020-08-05 02:00:00, None,32
0.0, 13.76, 75.25, 28.4, 11.3, 37.85, 2.636, 130.7, 9.0, 2.6, 13.8, 13.8, 9.0, 0.0, 131.0, None, 75.0,2020-08-05 03:00:00, None,32
0.0, 13.24, 77.41, 28.4, 10.3, 51.27, 1.44, 152.6, 9.0, 1.4, 13.2, 13.2, 9.0, 0.0, 153.0, None, 77.0,2020-08-05 04:00:00, None,32
0.0, 12.25, 80.5, 28.4, 13.3, 33.35, 3.487, 127.0, 9.0, 3.5, 12.3, 11.9, 9.0, 0.0, 127.0, None, 81.0,2020-08-05 05:00:00, None,32
0.0, 12.35, 79.15, 28.4, 11.1, 27.14, 4.651, 127.4, 9.0, 4.7, 12.4, 11.4, 9.0, 0.0, 127.0, None, 79.0,2020-08-05 06:00:00, None,32
0.0, 13.36, 74.34, 13.2, 15.0, 13.08, 8.18, 109.7, 8.0, 8.2, 13.4, 12.4, 8.0, 0.0, 110.0, None, 74.0,2020-08-05 07:00:00, None,32
0.0, 18.14, 61.6, 17.8, 15.5, 51.06, 6.358, 78.27, 10.0, 6.4, 18.1, 12.4, 10.0, 0.0, 78.0, None, 62.0,2020-08-05 08:00:00, None,32
0.0, 20.8, 50.55, 20.8, 14.4, 59.64, 3.903, 106.5, 10.0, 3.9, 20.8, 12.4, 10.0, 0.0, 107.0, None, 51.0,2020-08-05 09:00:00, None,32
0.0, 22.49, 43.93, 22.6, 17.5, 52.53, 6.297, 95.9, 10.0, 6.3, 22.5, 12.4, 10.0, 0.0, 96.0, None, 44.0,2020-08-05 10:00:00, None,32
0.0, 23.92, 38.13, 24.1, 20.3, 51.11, 6.24, 286.0, 9.0, 6.2, 23.9, 12.4, 9.0, 0.0, 286.0, None, 38.0,2020-08-05 11:00:00, None,32
0.0, 25.28, 33.0, 25.6, 22.2, 52.13, 8.0, 290.0, 7.0, 8.0, 25.3, 12.4, 7.0, 0.0, 290.0, None, 33.0,2020-08-05 12:00:00, None,32
0.0, 25.94, 29.98, 26.8, 24.9, 63.94, 8.29, 291.9, 6.0, 8.3, 25.9, 12.4, 6.0, 0.0, 292.0, None, 30.0,2020-08-05 13:00:00, None,32
0.0, 26.56, 28.84, 27.4, 23.4, 64.86, 7.289, 285.6, 7.0, 7.3, 26.6, 12.4, 7.0, 0.0, 286.0, None, 29.0,2020-08-05 14:00:00, None,32
0.0, 26.71, 27.39, 27.4, 29.7, 40.27, 10.66, 289.8, 6.0, 10.7, 26.7, 12.4, 6.0, 0.0, 290.0, None, 27.0,2020-08-05 15:00:00, None,32
0.0, 26.6, 23.33, 27.4, 31.1, 48.55, 11.1, 284.7, 5.0, 11.1, 26.6, 12.4, 5.0, 0.0, 285.0, None, 23.0,2020-08-05 16:00:00, None,32
0.0, 26.34, 17.46, 27.4, 26.7, 35.34, 11.43, 292.5, -1.0, 11.4, 26.3, 12.4, -1.0, 0.0, 293.0, None, 17.0,2020-08-05 17:00:00, None,32
0.0, 25.82, 17.08, 27.4, 28.9, 30.61, 11.24, 296.2, -1.0, 11.2, 25.8, 12.4, -1.0, 0.0, 296.0, None, 17.0,2020-08-05 18:00:00, None,32
0.0, 24.18, 24.97, 26.2, 18.8, 31.05, 8.81, 296.1, 3.0, 8.8, 24.2, 23.8, 3.0, 0.0, 296.0, None, 25.0,2020-08-05 19:00:00, None,32
