ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,snw_dpth,dwpt_temp
0.0,0.0,15.5,0.0,2021-06-18,0.0,30.5,25,,,,,,,,,,,
1.6,1.6,16.5,0.0,2021-06-19,0.0,28.0,25,,,,,,,,,,,
0.0,0.0,13.0,0.0,2021-06-20,0.0,27.5,25,,,,,,,,,,,
0.0,0.0,16.5,0.0,2021-06-21,0.0,31.5,25,,,,,,,,,,,
0.0,0.0,20.0,0.0,2021-06-22,0.0,34.5,25,,,,,,,,,,,
10.4,10.4,19.0,0.0,2021-06-23,0.0,31.5,25,,,,,,,,,,,
0.0,0.0,20.0,0.0,2021-06-24,0.0,30.0,25,,,,,,,,,,,
,,,,2021-06-18 00:00:00,,,25,0.0,10.8, 10.75, 52.59,0.0,0.0,21.1,53.0,10.8,-6999.0,1.0
,,,,2021-06-18 01:00:00,,,25,0.0,12.6, 12.64, 45.54,0.0,0.0,21.1,46.0,10.7,-6999.0,1.0
,,,,2021-06-18 02:00:00,,,25,0.0,11.7, 11.73, 49.49,0.0,0.0,21.1,49.0,10.7,-6999.0,2.0
,,,,2021-06-18 03:00:00,,,25,0.0,9.6, 9.59, 57.69,0.0,0.0,21.1,58.0,9.6,-6999.0,2.0
,,,,2021-06-18 04:00:00,,,25,0.0,8.5, 8.54, 63.01,0.0,0.0,21.1,63.0,8.4,-6999.0,2.0
,,,,2021-06-18 05:00:00,,,25,0.0,7.6, 7.607, 66.31,0.0,0.0,21.1,66.0,7.5,-6999.0,2.0
,,,,2021-06-18 06:00:00,,,25,0.0,10.1, 10.13, 60.53,0.0,0.0,21.1,61.0,7.5,-6999.0,3.0
,,,,2021-06-18 07:00:00,,,25,0.0,14.2, 14.16, 50.29,0.0,0.0,14.2,50.0,10.0,-6999.0,4.0
,,,,2021-06-18 08:00:00,,,25,0.0,14.6, 14.63, 49.8,0.0,0.0,14.7,50.0,10.0,-6999.0,4.0
,,,,2021-06-18 09:00:00,,,25,0.0,16.7, 16.71, 42.87,0.0,0.0,17.1,43.0,10.0,-6999.0,4.0
,,,,2021-06-18 10:00:00,,,25,0.0,18.0, 18.0, 39.85,0.0,0.0,17.9,40.0,10.0,-6999.0,4.0
,,,,2021-06-18 11:00:00,,,25,0.0,18.1, 18.12, 34.43,0.0,0.0,18.6,34.0,10.0,-6999.0,3.0
,,,,2021-06-18 12:00:00,,,25,0.0,18.9, 18.92, 23.85,0.0,0.0,19.8,24.0,10.0,-6999.0,-2.0
,,,,2021-06-18 13:00:00,,,25,0.0,20.8, 20.75, 25.48,0.0,0.0,20.7,25.0,10.0,-6999.0,0.0
,,,,2021-06-18 14:00:00,,,25,0.0,21.6, 21.57, 23.71,0.0,0.0,21.7,24.0,10.0,-6999.0,0.0
,,,,2021-06-18 15:00:00,,,25,0.0,22.1, 22.1, 24.74,0.0,0.0,22.1,25.0,10.0,-6999.0,1.0
,,,,2021-06-18 16:00:00,,,25,0.0,22.3, 22.31, 27.12,0.0,0.0,22.5,27.0,10.0,-6999.0,2.0
,,,,2021-06-18 17:00:00,,,25,0.0,22.0, 22.0, 26.15,0.0,0.0,22.5,26.0,10.0,-6999.0,2.0
,,,,2021-06-18 18:00:00,,,25,0.0,21.1, 21.05, 29.49,0.0,0.0,22.5,29.0,10.0,-6999.0,3.0
,,,,2021-06-18 19:00:00,,,25,0.0,19.4, 19.35, 30.08,0.0,0.0,21.1,30.0,19.2,-6999.0,2.0
,,,,2021-06-18 20:00:00,,,25,0.0,17.9, 17.93, 34.96,0.0,0.0,21.1,35.0,18.0,-6999.0,2.0
,,,,2021-06-18 21:00:00,,,25,0.0,15.5, 15.51, 44.37,0.0,0.0,21.1,44.0,15.6,-6999.0,3.0
,,,,2021-06-18 22:00:00,,,25,0.0,14.0, 14.04, 49.18,0.0,0.0,21.1,49.0,14.0,-6999.0,3.0
,,,,2021-06-18 23:00:00,,,25,0.0,13.0, 13.02, 49.48,0.0,0.0,21.1,49.0,13.0,-6999.0,3.0
,,,,2021-06-19 00:00:00,,,25,0.0,12.5, 12.54, 54.55,0.0,0.0,21.1,55.0,12.5,-6999.0,3.0
,,,,2021-06-19 01:00:00,,,25,0.0,11.9, 11.92, 54.68,0.0,0.0,21.1,55.0,11.8,-6999.0,3.0
,,,,2021-06-19 02:00:00,,,25,0.0,11.6, 11.6, 52.94,0.0,0.0,21.1,53.0,11.6,-6999.0,2.0
,,,,2021-06-19 03:00:00,,,25,0.0,11.4, 11.44, 50.97,0.0,0.0,21.1,51.0,11.4,-6999.0,2.0
,,,,2021-06-19 04:00:00,,,25,0.0,11.0, 11.0, 52.85,0.0,0.0,21.1,53.0,10.9,-6999.0,2.0
,,,,2021-06-19 05:00:00,,,25,0.0,10.9, 10.9, 55.72,0.0,0.0,21.1,56.0,10.9,-6999.0,2.0
,,,,2021-06-19 06:00:00,,,25,0.0,11.2, 11.16, 58.22,0.0,0.0,21.1,58.0,10.9,-6999.0,3.0
,,,,2021-06-19 07:00:00,,,25,0.0,11.2, 11.17, 59.71,0.0,0.0,11.5,60.0,11.0,-6999.0,3.0
,,,,2021-06-19 08:00:00,,,25,0.0,12.3, 12.34, 57.07,0.0,0.0,12.4,57.0,11.0,-6999.0,4.0
,,,,2021-06-19 09:00:00,,,25,0.0,14.0, 13.96, 54.09,0.0,0.0,14.0,54.0,11.0,-6999.0,5.0
,,,,2021-06-19 10:00:00,,,25,0.0,14.9, 14.94, 52.86,0.0,0.0,15.4,53.0,11.0,-6999.0,5.0
,,,,2021-06-19 11:00:00,,,25,0.0,15.9, 15.91, 50.47,0.0,0.0,16.3,50.0,11.0,-6999.0,6.0
,,,,2021-06-19 12:00:00,,,25,0.0,15.9, 15.85, 51.78,0.0,0.0,16.3,52.0,11.0,-6999.0,6.0
,,,,2021-06-19 13:00:00,,,25,0.0,16.5, 16.48, 49.59,0.0,0.0,17.1,50.0,11.0,-6999.0,6.0
,,,,2021-06-19 14:00:00,,,25,0.0,16.4, 16.41, 50.64,0.0,0.0,17.2,51.0,11.0,-6999.0,6.0
,,,,2021-06-19 15:00:00,,,25,0.0,16.7, 16.74, 52.08,0.0,0.0,17.5,52.0,11.0,-6999.0,7.0
,,,,2021-06-19 16:00:00,,,25,0.0,16.9, 16.89, 51.68,0.0,0.0,17.5,52.0,11.0,-6999.0,7.0
,,,,2021-06-19 17:00:00,,,25,0.0,16.9, 16.89, 52.38,0.0,0.0,17.5,52.0,11.0,-6999.0,7.0
,,,,2021-06-19 18:00:00,,,25,0.0,16.5, 16.53, 53.33,0.0,0.0,17.5,53.0,11.0,-6999.0,7.0
,,,,2021-06-19 19:00:00,,,25,0.0,16.0, 16.0, 56.9,0.0,0.0,16.8,57.0,16.0,-6999.0,7.0
,,,,2021-06-19 20:00:00,,,25,0.0,13.0, 12.98, 77.58,0.0,0.0,16.8,78.0,13.1,-6999.0,9.0
,,,,2021-06-19 21:00:00,,,25,0.5,10.1, 10.08, 87.1,0.5,0.0,16.8,87.0,10.1,-6999.0,8.0
,,,,2021-06-19 22:00:00,,,25,1.2,9.3, 9.27, 87.4,0.7,0.0,16.8,87.0,9.2,-6999.0,7.0
,,,,2021-06-19 23:00:00,,,25,1.2,9.2, 9.19, 81.8,0.1,0.0,16.8,82.0,8.9,-6999.0,6.0
,,,,2021-06-20 00:00:00,,,25,1.2,9.1, 9.07, 80.9,0.0,0.0,16.8,81.0,8.8,-6999.0,6.0
,,,,2021-06-20 01:00:00,,,25,1.2,9.0, 8.98, 82.7,0.0,0.0,16.8,83.0,8.8,-6999.0,6.0
,,,,2021-06-20 02:00:00,,,25,1.2,9.1, 9.13, 80.5,0.0,0.0,16.8,81.0,8.8,-6999.0,6.0
,,,,2021-06-20 03:00:00,,,25,1.2,8.9, 8.94, 83.0,0.0,0.0,16.8,83.0,8.8,-6999.0,6.0
,,,,2021-06-20 04:00:00,,,25,1.2,8.6, 8.6, 82.5,0.0,0.0,16.8,83.0,8.4,-6999.0,6.0
,,,,2021-06-20 05:00:00,,,25,1.2,8.3, 8.28, 86.5,0.0,0.0,16.8,87.0,8.1,-6999.0,6.0
,,,,2021-06-20 06:00:00,,,25,1.2,9.4, 9.39, 77.17,0.0,0.0,16.8,77.0,8.1,-6999.0,5.0
,,,,2021-06-20 07:00:00,,,25,1.2,10.4, 10.44, 73.43,0.0,0.0,10.4,73.0,9.4,-6999.0,6.0
,,,,2021-06-20 08:00:00,,,25,1.2,12.3, 12.25, 68.16,0.0,0.0,12.1,68.0,9.4,-6999.0,6.0
,,,,2021-06-20 09:00:00,,,25,1.2,12.9, 12.9, 64.32,0.0,0.0,13.0,64.0,9.4,-6999.0,6.0
,,,,2021-06-20 10:00:00,,,25,1.2,14.5, 14.54, 59.17,0.0,0.0,14.8,59.0,9.4,-6999.0,7.0
,,,,2021-06-20 11:00:00,,,25,1.2,15.7, 15.65, 50.34,0.0,0.0,16.1,50.0,9.4,-6999.0,5.0
,,,,2021-06-20 12:00:00,,,25,1.2,16.9, 16.89, 49.94,0.0,0.0,17.2,50.0,9.4,-6999.0,6.0
,,,,2021-06-20 13:00:00,,,25,1.2,17.8, 17.84, 48.97,0.0,0.0,18.3,49.0,9.4,-6999.0,7.0
,,,,2021-06-20 14:00:00,,,25,1.2,19.4, 19.44, 44.87,0.0,0.0,19.5,45.0,9.4,-6999.0,7.0
,,,,2021-06-20 15:00:00,,,25,1.2,19.9, 19.93, 40.41,0.0,0.0,20.3,40.0,9.4,-6999.0,6.0
,,,,2021-06-20 16:00:00,,,25,1.2,20.8, 20.75, 36.63,0.0,0.0,21.1,37.0,9.4,-6999.0,6.0
,,,,2021-06-20 17:00:00,,,25,1.2,21.2, 21.21, 37.94,0.0,0.0,21.7,38.0,9.4,-6999.0,6.0
,,,,2021-06-20 18:00:00,,,25,1.2,21.4, 21.42, 39.32,0.0,0.0,21.7,39.0,9.4,-6999.0,7.0
,,,,2021-06-20 19:00:00,,,25,1.2,20.8, 20.78, 42.72,0.0,0.0,21.4,43.0,20.8,-6999.0,8.0
,,,,2021-06-20 20:00:00,,,25,1.2,19.1, 19.07, 49.7,0.0,0.0,21.4,50.0,19.1,-6999.0,8.0
,,,,2021-06-20 21:00:00,,,25,0.7,15.5, 15.54, 64.26,0.0,0.0,21.4,64.0,15.6,-6999.0,9.0
,,,,2021-06-20 22:00:00,,,25,0.0,14.3, 14.33, 67.11,0.0,0.0,21.4,67.0,14.3,-6999.0,8.0
,,,,2021-06-20 23:00:00,,,25,0.0,13.3, 13.29, 69.82,0.0,0.0,21.4,70.0,13.3,-6999.0,8.0
,,,,2021-06-21 00:00:00,,,25,0.0,12.7, 12.7, 71.31,0.0,0.0,21.4,71.0,12.7,-6999.0,8.0
,,,,2021-06-21 01:00:00,,,25,0.0,12.5, 12.51, 70.49,0.0,0.0,21.4,70.0,12.2,-6999.0,7.0
,,,,2021-06-21 02:00:00,,,25,0.0,11.7, 11.72, 71.65,0.0,0.0,21.4,72.0,11.7,-6999.0,7.0
