AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-15.5, 0.6, 321.2,2023-01-29 00:00:00, -23.7, -9.5,5
-15.7, None, 339.5,2023-01-29 00:15:00, None, None,5
-15.9, None, 339.5,2023-01-29 00:30:00, None, None,5
-16.0, None, 321.4,2023-01-29 00:45:00, None, None,5
-16.5, None, 339.6,2023-01-29 01:00:00, None, None,5
-16.4, None, 321.4,2023-01-29 01:15:00, None, None,5
-16.4, None, 339.5,2023-01-29 01:30:00, None, None,5
-17.1, None, 321.2,2023-01-29 01:45:00, None, None,5
-17.6, None, 339.5,2023-01-29 02:00:00, None, None,5
-17.4, None, 339.6,2023-01-29 02:15:00, None, None,5
-17.3, None, 339.5,2023-01-29 02:30:00, None, None,5
-17.2, None, 321.2,2023-01-29 02:45:00, None, None,5
-17.6, None, 321.1,2023-01-29 03:00:00, None, None,5
-17.8, None, 339.6,2023-01-29 03:15:00, None, None,5
-17.9, None, 321.3,2023-01-29 03:30:00, None, None,5
-18.0, None, 321.1,2023-01-29 03:45:00, None, None,5
-17.8, None, 321.3,2023-01-29 04:00:00, None, None,5
-18.3, None, 339.9,2023-01-29 04:15:00, None, None,5
-18.2, None, 339.8,2023-01-29 04:30:00, None, None,5
-18.0, None, 339.7,2023-01-29 04:45:00, None, None,5
-18.4, None, 321.3,2023-01-29 05:00:00, None, None,5
-19.3, None, 321.2,2023-01-29 05:15:00, None, None,5
-19.8, None, 321.3,2023-01-29 05:30:00, None, None,5
-20.1, None, 339.8,2023-01-29 05:45:00, None, None,5
-20.5, None, 321.4,2023-01-29 06:00:00, None, None,5
-20.6, None, 321.2,2023-01-29 06:15:00, None, None,5
-20.9, None, 339.5,2023-01-29 06:30:00, None, None,5
-21.4, None, 321.3,2023-01-29 06:45:00, None, None,5
-22.0, None, 339.5,2023-01-29 07:00:00, None, None,5
-22.4, None, 321.2,2023-01-29 07:15:00, None, None,5
-22.8, None, 339.4,2023-01-29 07:30:00, None, None,5
-23.1, None, 321.1,2023-01-29 07:45:00, None, None,5
-23.4, None, 321.2,2023-01-29 08:00:00, None, None,5
-23.6, None, 339.5,2023-01-29 08:15:00, None, None,5
-23.7, None, 321.2,2023-01-29 08:30:00, None, None,5
-23.4, None, 339.3,2023-01-29 08:45:00, None, None,5
-22.9, None, 321.4,2023-01-29 09:00:00, None, None,5
-22.7, None, 321.4,2023-01-29 09:15:00, None, None,5
-22.0, None, 321.1,2023-01-29 09:30:00, None, None,5
-20.7, None, 321.3,2023-01-29 09:45:00, None, None,5
-18.8, None, 339.5,2023-01-29 10:00:00, None, None,5
-18.3, None, 321.1,2023-01-29 10:15:00, None, None,5
-17.6, None, 339.4,2023-01-29 10:30:00, None, None,5
-15.6, None, 321.1,2023-01-29 10:45:00, None, None,5
-15.4, None, 321.2,2023-01-29 11:00:00, None, None,5
-15.7, None, 321.3,2023-01-29 11:15:00, None, None,5
-15.3, None, 321.4,2023-01-29 11:30:00, None, None,5
-14.9, None, 321.0,2023-01-29 11:45:00, None, None,5
-14.4, None, 339.6,2023-01-29 12:00:00, None, None,5
-13.6, None, 321.3,2023-01-29 12:15:00, None, None,5
-12.2, None, 321.2,2023-01-29 12:30:00, None, None,5
-9.9, None, 321.3,2023-01-29 12:45:00, None, None,5
-9.5, None, 339.7,2023-01-29 13:00:00, None, None,5
-9.5, None, 321.4,2023-01-29 13:15:00, None, None,5
-10.7, None, 339.6,2023-01-29 13:30:00, None, None,5
-10.5, None, 339.6,2023-01-29 13:45:00, None, None,5
-11.0, None, 321.2,2023-01-29 14:00:00, None, None,5
-11.9, None, 321.4,2023-01-29 14:15:00, None, None,5
-13.7, None, 339.7,2023-01-29 14:30:00, None, None,5
-14.1, None, 321.5,2023-01-29 14:45:00, None, None,5
-14.6, None, 339.7,2023-01-29 15:00:00, None, None,5
-14.5, None, 321.3,2023-01-29 15:15:00, None, None,5
-15.1, None, 321.4,2023-01-29 15:30:00, None, None,5
-15.7, None, 339.7,2023-01-29 15:45:00, None, None,5
-15.8, None, 339.7,2023-01-29 16:00:00, None, None,5
-16.1, None, 321.4,2023-01-29 16:15:00, None, None,5
-16.8, None, 321.5,2023-01-29 16:30:00, None, None,5
-17.5, None, 339.7,2023-01-29 16:45:00, None, None,5
-18.4, None, 339.8,2023-01-29 17:00:00, None, None,5
-19.1, None, 321.4,2023-01-29 17:15:00, None, None,5
-19.5, None, 339.6,2023-01-29 17:30:00, None, None,5
-20.0, None, 339.8,2023-01-29 17:45:00, None, None,5
-20.3, None, 321.4,2023-01-29 18:00:00, None, None,5
-20.5, None, 321.6,2023-01-29 18:15:00, None, None,5
-20.2, None, 339.7,2023-01-29 18:30:00, None, None,5
-19.9, None, 321.5,2023-01-29 18:45:00, None, None,5
-20.6, None, 321.2,2023-01-29 19:00:00, None, None,5
-21.0, None, 339.8,2023-01-29 19:15:00, None, None,5
-21.4, None, 339.5,2023-01-29 19:30:00, None, None,5
-21.7, None, 321.3,2023-01-29 19:45:00, None, None,5
-21.6, None, 339.9,2023-01-29 20:00:00, None, None,5
-21.2, None, 321.3,2023-01-29 20:15:00, None, None,5
-21.1, None, 321.3,2023-01-29 20:30:00, None, None,5
-21.7, None, 321.5,2023-01-29 20:45:00, None, None,5
-22.2, None, 339.7,2023-01-29 21:00:00, None, None,5
-22.7, None, 321.2,2023-01-29 21:15:00, None, None,5
-22.9, None, 339.7,2023-01-29 21:30:00, None, None,5
