pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 16.75, 45.7, 25.5, 7.2, 46.27, 2.402, 178.2, 5.0, 2.4, 16.8, 15.1, 5.0, 0.0, 178.0, None, 46.0,2020-07-29 00:00:00, None,31
0.0, 13.62, 58.12, 25.5, 14.2, 51.75, 3.055, 156.3, 5.0, 3.1, 13.6, 13.6, 5.0, 0.0, 156.0, None, 58.0,2020-07-29 01:00:00, None,31
0.0, 12.87, 60.95, 25.5, 4.3, 58.33, 1.364, 239.8, 6.0, 1.4, 12.9, 12.7, 6.0, 0.0, 240.0, None, 61.0,2020-07-29 02:00:00, None,31
0.0, 11.36, 67.23, 25.5, 5.2, 64.38, 1.205, 175.4, 5.0, 1.2, 11.4, 11.1, 5.0, 0.0, 175.0, None, 67.0,2020-07-29 03:00:00, None,31
0.0, 11.24, 67.95, 25.5, 6.0, 69.72, 1.502, 201.7, 5.0, 1.5, 11.2, 11.1, 5.0, 0.0, 202.0, None, 68.0,2020-07-29 04:00:00, None,31
0.0, 10.01, 74.19, 25.5, 6.3, 70.33, 1.54, 319.8, 6.0, 1.5, 10.0, 9.8, 6.0, 0.0, 320.0, None, 74.0,2020-07-29 05:00:00, None,31
0.0, 11.0, 73.78, 25.5, 4.2, 42.94, 0.757, 182.1, 6.0, 0.8, 11.0, 9.8, 6.0, 0.0, 182.0, None, 74.0,2020-07-29 06:00:00, None,31
0.0, 13.59, 63.9, 13.7, 9.4, 71.84, 2.262, 24.49, 7.0, 2.3, 13.6, 10.8, 7.0, 0.0, 24.0, None, 64.0,2020-07-29 07:00:00, None,31
0.0, 16.82, 55.92, 16.7, 7.8, 43.99, 2.354, 26.21, 8.0, 2.4, 16.8, 10.8, 8.0, 0.0, 26.0, None, 56.0,2020-07-29 08:00:00, None,31
0.0, 19.99, 45.19, 20.1, 10.3, 69.14, 3.572, 3.659, 7.0, 3.6, 20.0, 10.8, 7.0, 0.0, 4.0, None, 45.0,2020-07-29 09:00:00, None,31
0.0, 21.67, 41.54, 21.6, 13.6, 38.15, 5.633, 294.3, 9.0, 5.6, 21.7, 10.8, 9.0, 0.0, 294.0, None, 42.0,2020-07-29 10:00:00, None,31
0.0, 24.0, 35.45, 23.9, 16.4, 42.95, 7.021, 284.4, 9.0, 7.0, 24.0, 10.8, 9.0, 0.0, 284.0, None, 35.0,2020-07-29 11:00:00, None,31
None, 25.59, 28.92, None, None, 42.75, 7.958, 295.5, None, None, None, None, 6.0, None, None, None, None,2020-07-29 12:00:00, None,31
0.0, 27.3, 26.45, 27.4, 19.6, 55.3, 6.882, 299.7, 6.0, 6.9, 27.3, 10.8, 6.0, 0.0, 300.0, None, 26.0,2020-07-29 13:00:00, None,31
0.0, 28.71, 23.25, 29.0, 30.6, 66.88, 6.224, 304.0, 7.0, 6.2, 28.7, 10.8, 7.0, 0.0, 304.0, None, 23.0,2020-07-29 14:00:00, None,31
0.0, 29.46, 16.61, 29.9, 20.8, 57.28, 6.653, 296.0, 2.0, 6.7, 29.5, 10.8, 2.0, 0.0, 296.0, None, 17.0,2020-07-29 15:00:00, None,31
None, 30.19, 16.33, None, None, 37.95, 9.95, 290.4, None, None, None, None, 2.0, None, None, None, None,2020-07-29 16:00:00, None,31
None, 30.12, 17.08, None, None, 47.12, 7.0, 290.5, None, None, None, None, 3.0, None, None, None, None,2020-07-29 17:00:00, None,31
None, 29.89, 19.15, None, None, 23.21, 11.63, 295.9, None, None, None, None, 4.0, None, None, None, None,2020-07-29 18:00:00, None,31
None, 29.28, 21.18, None, None, 17.44, 11.06, 298.7, None, None, None, None, 5.0, None, None, None, None,2020-07-29 19:00:00, None,31
None, 26.71, 26.33, 30.1, None, 31.93, 6.165, 294.3, 6.0, None, 26.7, 27.0, 6.0, 0.0, None, None, 26.0,2020-07-29 20:00:00, None,31
None, 23.83, 29.13, 30.1, 6.6, 48.49, 1.627, 208.2, 5.0, 1.6, 23.8, 23.6, 5.0, 0.0, 208.0, None, 29.0,2020-07-29 21:00:00, None,31
None, 21.35, 34.59, 30.1, 9.0, 27.29, 3.579, 155.0, 5.0, 3.6, 21.4, 21.1, 5.0, 0.0, 155.0, None, 35.0,2020-07-29 22:00:00, None,31
None, 18.87, 42.5, 30.1, 7.3, 18.21, 2.385, 166.0, 6.0, 2.4, 18.9, 18.2, 6.0, 0.0, 166.0, None, 43.0,2020-07-29 23:00:00, None,31
None, 15.7, 51.85, 30.1, 4.1, 60.22, 0.721, 189.7, 6.0, 0.7, 15.7, 15.8, 6.0, 0.0, 190.0, None, 52.0,2020-07-30 00:00:00, None,31
None, 14.88, 54.12, 30.1, 3.4, 52.19, 0.53, 157.9, 5.0, 0.5, 14.9, 14.9, 5.0, 0.0, 158.0, None, 54.0,2020-07-30 01:00:00, None,31
None, 13.65, 62.47, 30.1, 5.6, 65.6, 0.814, 268.4, 7.0, 0.8, 13.7, 13.6, 7.0, 0.0, 268.0, None, 62.0,2020-07-30 02:00:00, None,31
None, 12.7, 65.0, 30.1, 6.8, 73.12, 0.655, 238.3, 6.0, 0.7, 12.7, 12.6, 6.0, 0.0, 238.0, None, 65.0,2020-07-30 03:00:00, None,31
None, 12.08, 67.52, 30.1, 5.6, 73.07, 1.163, 192.2, 6.0, 1.2, 12.1, 12.1, 6.0, 0.0, 192.0, None, 68.0,2020-07-30 04:00:00, None,31
None, 12.01, 68.29, 30.1, 8.6, 77.65, 2.025, 162.9, 6.0, 2.0, 12.0, 11.5, 6.0, 0.0, 163.0, None, 68.0,2020-07-30 05:00:00, None,31
None, 11.95, 71.04, 30.1, 9.3, 71.89, 2.61, 262.8, 7.0, 2.6, 12.0, 11.5, 7.0, 0.0, 263.0, None, 71.0,2020-07-30 06:00:00, None,31
None, 13.68, 64.19, 14.2, 13.1, 64.18, 3.527, 85.9, 7.0, 3.5, 13.7, 11.8, 7.0, 0.0, 86.0, None, 64.0,2020-07-30 07:00:00, None,31
None, 18.24, 52.99, 18.1, 11.6, 41.59, 3.377, 82.0, 9.0, 3.4, 18.2, 11.8, 9.0, 0.0, 82.0, None, 53.0,2020-07-30 08:00:00, None,31
None, 19.96, 49.08, 20.3, 6.6, 42.59, 2.536, 353.4, 9.0, 2.5, 20.0, 11.8, 9.0, 0.0, 353.0, None, 49.0,2020-07-30 09:00:00, None,31
None, 22.82, 41.01, 23.2, 7.8, 39.97, 3.205, 355.7, 9.0, 3.2, 22.8, 11.8, 9.0, 0.0, 356.0, None, 41.0,2020-07-30 10:00:00, None,31
None, 25.12, 35.87, 24.9, 10.2, 40.03, 3.613, 333.7, 8.0, 3.6, 25.1, 11.8, 8.0, 0.0, 334.0, None, 36.0,2020-07-30 11:00:00, None,31
None, 26.66, 35.28, 26.6, 10.4, 36.48, 4.793, 321.1, 10.0, 4.8, 26.7, 11.8, 10.0, 0.0, 321.0, None, 35.0,2020-07-30 12:00:00, None,31
None, 29.31, 29.64, 29.3, 10.2, 32.86, 5.04, 323.3, 10.0, 5.0, 29.3, 11.8, 10.0, 0.0, 323.0, None, 30.0,2020-07-30 13:00:00, None,31
None, 31.32, 24.33, 31.4, 12.2, 35.04, 5.032, 326.4, 8.0, 5.0, 31.3, 11.8, 8.0, 0.0, 326.0, None, 24.0,2020-07-30 14:00:00, None,31
None, 32.56, 23.56, 32.6, 18.4, 52.6, 5.911, 47.38, 8.0, 5.9, 32.6, 11.8, 8.0, 0.0, 47.0, None, 24.0,2020-07-30 15:00:00, None,31
None, 31.33, 24.65, 33.1, 19.8, 52.81, 7.702, 46.05, 9.0, 7.7, 31.3, 11.8, 9.0, 0.0, 46.0, None, 25.0,2020-07-30 16:00:00, None,31
None, 31.23, 25.16, 33.1, 19.8, 56.75, 5.9, 58.38, 8.0, 5.9, 31.2, 11.8, 8.0, 0.0, 58.0, None, 25.0,2020-07-30 17:00:00, None,31
None, 31.28, 24.45, 33.1, 19.4, 26.01, 8.83, 65.98, 9.0, 8.8, 31.3, 11.8, 9.0, 0.0, 66.0, None, 24.0,2020-07-30 18:00:00, None,31
0.0, 30.18, 29.73, 31.5, 13.1, 24.97, 6.223, 71.4, 10.0, 6.2, 30.2, 30.2, 10.0, 0.0, 71.0, None, 30.0,2020-07-30 19:00:00, None,31
