pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 12.64, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 12.6, 12.6, 0.1, None, None, -6999.0, 18.6, None, None, -6999.0, None,2020-07-29 00:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 12.78, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 12.8, 12.6, -0.2, None, None, -6999.0, 18.6, None, None, -6999.0, None,2020-07-29 01:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 12.61, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 12.6, 12.0, -0.1, None, None, -6999.0, 18.6, None, None, -6999.0, None,2020-07-29 02:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 12.24, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 12.2, 12.0, -0.1, None, None, -6999.0, 18.6, None, None, -6999.0, None,2020-07-29 03:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 12.51, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 12.5, 12.0, -0.2, None, None, -6999.0, 18.6, None, None, -6999.0, None,2020-07-29 04:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 12.12, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 12.1, 11.8, 0.0, None, None, -6999.0, 18.6, None, None, -6999.0, None,2020-07-29 05:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 11.92, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 11.9, 11.8, 0.0, None, None, -6999.0, 18.6, None, None, -6999.0, None,2020-07-29 06:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 13.05, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 13.1, 11.8, -0.4, None, None, -6999.0, 13.1, None, None, -6999.0, None,2020-07-29 07:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 15.3, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 15.3, 11.8, -0.6, None, None, -6999.0, 15.3, None, None, -6999.0, None,2020-07-29 08:00:00, -6999.0, None, -6999.0, -6999.0,31
None, 17.24, None, None, None, -6999.0, None, None, None, -6999.0, -6999.0, 17.2, 11.8, -0.5, None, None, -6999.0, 17.2, None, None, -6999.0, None,2020-07-29 09:00:00, -6999.0, None, -6999.0, -6999.0,31
