air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
14.5, 14.45, 62.15, 24.3, 62.0, 14.4,2020-07-29 00:00:00, 7.0,31
14.2, 14.15, 63.81, 24.3, 64.0, 13.8,2020-07-29 01:00:00, 8.0,31
13.4, 13.38, 68.86, 24.3, 69.0, 12.9,2020-07-29 02:00:00, 8.0,31
13.4, 13.42, 66.94, 24.3, 67.0, 12.9,2020-07-29 03:00:00, 7.0,31
12.3, 12.32, 70.29, 24.3, 70.0, 12.4,2020-07-29 04:00:00, 7.0,31
11.1, 11.07, 74.93, 24.3, 75.0, 11.1,2020-07-29 05:00:00, 7.0,31
11.3, 11.26, 74.2, 24.3, 74.0, 11.0,2020-07-29 06:00:00, 7.0,31
12.9, 12.9, 70.97, 12.7, 71.0, 10.9,2020-07-29 07:00:00, 8.0,31
16.2, 16.16, 58.21, 16.0, 58.0, 10.9,2020-07-29 08:00:00, 8.0,31
18.8, 18.79, 50.55, 18.7, 51.0, 10.9,2020-07-29 09:00:00, 8.0,31
21.0, 21.01, 41.96, 20.9, 42.0, 10.9,2020-07-29 10:00:00, 7.0,31
24.1, 24.1, 35.41, 24.1, 35.0, 10.9,2020-07-29 11:00:00, 8.0,31
None, 25.82, 30.91, None, None, None,2020-07-29 12:00:00, None,31
28.3, 28.33, 28.37, 28.1, 28.0, 10.9,2020-07-29 13:00:00, 8.0,31
29.0, 29.0, 24.0, 29.4, 24.0, 10.9,2020-07-29 14:00:00, 6.0,31
29.6, 29.62, 22.44, 29.8, 22.0, 10.9,2020-07-29 15:00:00, 6.0,31
29.6, 29.57, 20.35, 30.2, 20.0, 10.9,2020-07-29 16:00:00, 5.0,31
None, 29.62, 19.04, None, None, None,2020-07-29 17:00:00, None,31
26.7, 26.69, 25.04, 30.4, 25.0, 10.9,2020-07-29 18:00:00, 4.0,31
28.4, 28.39, 21.06, 29.2, 21.0, 26.7,2020-07-29 19:00:00, 4.0,31
23.2, 23.22, 35.51, 29.2, 36.0, 22.8,2020-07-29 20:00:00, 7.0,31
18.9, 18.85, 47.49, 29.2, 47.0, 18.9,2020-07-29 21:00:00, 7.0,31
17.5, 17.49, 47.56, 29.2, 48.0, 17.6,2020-07-29 22:00:00, 6.0,31
15.7, 15.66, 59.84, 29.2, 60.0, 15.5,2020-07-29 23:00:00, 8.0,31
14.3, 14.33, 63.98, 29.2, 64.0, 14.3,2020-07-30 00:00:00, 8.0,31
14.0, 13.98, 65.46, 29.2, 65.0, 13.8,2020-07-30 01:00:00, 7.0,31
13.3, 13.32, 68.5, 29.2, 69.0, 13.3,2020-07-30 02:00:00, 8.0,31
12.9, 12.91, 68.88, 29.2, 69.0, 12.7,2020-07-30 03:00:00, 7.0,31
12.3, 12.26, 69.35, 29.2, 69.0, 12.2,2020-07-30 04:00:00, 7.0,31
12.4, 12.37, 67.92, 29.2, 68.0, 11.8,2020-07-30 05:00:00, 7.0,31
11.7, 11.69, 73.39, 29.2, 73.0, 11.5,2020-07-30 06:00:00, 7.0,31
13.6, 13.57, 71.66, 13.5, 72.0, 11.6,2020-07-30 07:00:00, 8.0,31
17.0, 16.96, 55.06, 16.9, 55.0, 11.6,2020-07-30 08:00:00, 8.0,31
18.3, 18.31, 51.39, 18.4, 51.0, 11.6,2020-07-30 09:00:00, 9.0,31
21.4, 21.38, 40.21, 21.4, 40.0, 11.6,2020-07-30 10:00:00, 7.0,31
24.9, 24.87, 34.3, 24.9, 34.0, 11.6,2020-07-30 11:00:00, 8.0,31
27.2, 27.17, 30.53, 27.1, 31.0, 11.6,2020-07-30 12:00:00, 8.0,31
28.9, 28.91, 27.9, 29.3, 28.0, 11.6,2020-07-30 13:00:00, 8.0,31
31.6, 31.6, 23.86, 31.9, 24.0, 11.6,2020-07-30 14:00:00, 8.0,31
33.4, 33.38, 21.53, 33.6, 22.0, 11.6,2020-07-30 15:00:00, 9.0,31
