CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
19.49, 37.83, None, None, 33.66, 0.418, 8.03, None, None, None, None, None, None, 5.0, 915.0, None, None,2020-07-29 00:00:00, None,31
19.13, 44.47, None, None, 47.14, 0.125, 23.85, None, None, None, None, None, None, 7.0, 917.0, None, None,2020-07-29 01:00:00, None,31
15.21, 62.51, None, None, 28.0, 0.021, 6.528, None, None, None, None, None, None, 8.0, 909.0, None, None,2020-07-29 02:00:00, None,31
13.9, 67.6, None, None, 19.85, 0.003, 358.2, None, None, None, None, None, None, 8.0, 909.0, None, None,2020-07-29 03:00:00, None,31
13.08, 71.05, 28.0, 0.1, 32.58, 0.0, 6.171, 8.0, 0.0, 13.1, 12.9, 1042.7, -6999.0, 8.0, 920.0, 6.0, 71.0,2020-07-29 04:00:00, 920.0,31
11.65, 77.29, 28.0, 0.0, 13.97, 0.0, 0.317, 8.0, 0.0, 11.7, 11.7, 1041.7, -6999.0, 8.0, 919.0, 0.0, 77.0,2020-07-29 05:00:00, 919.0,31
13.52, 68.53, 28.0, 2.8, 16.87, 0.012, 358.5, 8.0, 0.0, 13.5, 11.6, 1036.1, -6999.0, 8.0, 914.0, 359.0, 69.0,2020-07-29 06:00:00, 914.0,31
15.41, 63.02, 15.4, 2.3, 37.42, 0.011, 345.5, 9.0, 0.0, 15.4, 13.5, 1042.0, -6999.0, 9.0, 919.0, 346.0, 63.0,2020-07-29 07:00:00, 919.0,31
18.8, 54.91, 18.8, 0.5, 24.78, 0.001, 319.9, 10.0, 0.0, 18.8, 13.5, 1035.1, -6999.0, 10.0, 913.0, 320.0, 55.0,2020-07-29 08:00:00, 913.0,31
20.88, 48.86, 20.8, 0.0, 61.0, 0.0, 276.0, 10.0, 0.0, 20.9, 13.5, 1038.3, -6999.0, 10.0, 916.0, 276.0, 49.0,2020-07-29 09:00:00, 916.0,31
21.91, 40.07, 22.3, 0.0, 48.54, 0.0, 204.9, 7.0, 0.0, 21.9, 13.5, None, -6999.0, 7.0, 914.0, 205.0, 40.0,2020-07-29 10:00:00, 914.0,31
24.62, 30.52, 24.7, 3.0, 57.64, 0.014, 184.3, 7.0, 0.0, 24.6, 13.5, None, -6999.0, 7.0, 913.0, 184.0, 31.0,2020-07-29 11:00:00, 913.0,31
26.85, 27.74, None, None, 75.8, 0.64, 230.5, None, None, None, None, None, None, 7.0, 910.0, None, None,2020-07-29 12:00:00, None,31
28.24, 27.22, 28.1, 8.5, 54.69, 0.836, 195.0, 7.0, 0.8, 28.2, 13.5, None, -6999.0, 7.0, 911.0, 195.0, 27.0,2020-07-29 13:00:00, 911.0,31
29.31, 21.83, 29.6, 13.4, 58.39, 1.923, 238.3, 5.0, 1.9, 29.3, 13.5, None, -6999.0, 5.0, 901.0, 238.0, 22.0,2020-07-29 14:00:00, 901.0,31
30.6, 15.5, 30.6, 30.6, 64.63, 4.561, 322.1, 1.0, 4.6, 30.6, 13.5, None, -6999.0, 1.0, 918.0, 322.0, 16.0,2020-07-29 15:00:00, 918.0,31
30.8, 13.77, 31.0, 18.3, 70.11, 2.259, 49.23, -2.0, 2.3, 30.8, 13.5, None, -6999.0, -2.0, 989.0, 49.0, 14.0,2020-07-29 16:00:00, 989.0,31
30.4, 13.64, 31.0, 15.7, 58.92, 1.309, 3.966, 1.0, 1.3, 30.4, 13.5, None, -6999.0, 1.0, 994.0, 4.0, 14.0,2020-07-29 17:00:00, 994.0,31
30.5, 16.13, 31.3, 17.0, 62.58, 0.874, 82.8, 1.0, 0.9, 30.5, 13.5, None, -6999.0, 1.0, 986.0, 83.0, 16.0,2020-07-29 18:00:00, 986.0,31
26.25, 26.24, 30.7, 16.7, 44.34, 1.48, 97.2, 6.0, 1.5, 26.3, 26.5, None, -6999.0, 6.0, 977.0, 97.0, 26.0,2020-07-29 19:00:00, 977.0,31
22.13, 35.45, 30.7, 6.4, 15.81, 0.144, 5.201, 7.0, 0.1, 22.1, 22.0, None, -6999.0, 7.0, 958.0, 5.0, 35.0,2020-07-29 20:00:00, 958.0,31
21.54, 34.27, 30.7, 17.9, 28.08, 2.035, 0.32, 6.0, 2.0, 21.5, 21.5, None, -6999.0, 6.0, 969.0, 0.0, 34.0,2020-07-29 21:00:00, 969.0,31
