pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 17.08, 53.59, 31.0, 54.0, 8.0, 17.1, 17.0, 8.0, 0.0, 0.0,2020-07-29 00:00:00, -6999.0, 724.0,31
0.0, 16.17, 54.16, 31.0, 54.0, 7.0, 16.2, 15.9, 7.0, 0.0, 0.0,2020-07-29 01:00:00, -6999.0, 724.0,31
0.0, 15.12, 56.41, 31.0, 56.0, 7.0, 15.1, 15.0, 7.0, 0.0, 0.0,2020-07-29 02:00:00, -6999.0, 724.0,31
0.0, 14.32, 59.67, 31.0, 60.0, 7.0, 14.3, 14.4, 7.0, 0.0, 0.0,2020-07-29 03:00:00, -6999.0, 724.0,31
0.0, 13.77, 62.33, 31.0, 62.0, 7.0, 13.8, 13.8, 7.0, 0.0, 0.0,2020-07-29 04:00:00, -6999.0, 725.0,31
0.0, 13.07, 65.18, 31.0, 65.0, 7.0, 13.1, 13.1, 7.0, 0.0, 0.0,2020-07-29 05:00:00, -6999.0, 725.0,31
0.0, 12.32, 67.59, 31.0, 68.0, 7.0, 12.3, 12.4, 7.0, 0.0, 0.0,2020-07-29 06:00:00, -6999.0, 725.0,31
0.0, 12.51, 67.44, 12.5, 67.0, 7.0, 12.5, 12.1, 7.0, 0.0, 0.0,2020-07-29 07:00:00, -6999.0, 725.0,31
0.0, 13.63, 62.11, 14.1, 62.0, 7.0, 13.6, 12.1, 7.0, 0.0, 0.0,2020-07-29 08:00:00, -6999.0, 725.0,31
0.0, 16.96, 52.6, 17.1, 53.0, 7.0, 17.0, 12.1, 7.0, 0.0, 0.0,2020-07-29 09:00:00, -6999.0, 725.0,31
0.0, 20.75, 44.35, 20.7, 44.0, 8.0, 20.8, 12.1, 8.0, 0.0, 0.0,2020-07-29 10:00:00, -6999.0, 725.0,31
0.0, 24.44, 36.27, 24.4, 36.0, 9.0, 24.4, 12.1, 9.0, 0.0, 0.0,2020-07-29 11:00:00, -6999.0, 725.0,31
None, 27.37, 30.93, None, None, None, None, None, 9.0, None, None,2020-07-29 12:00:00, None, None,31
0.0, 30.64, 22.9, 30.9, 23.0, 7.0, 30.6, 12.1, 7.0, 0.0, 0.0,2020-07-29 13:00:00, -6999.0, 724.0,31
0.0, 32.77, 18.0, 32.9, 18.0, 6.0, 32.8, 12.1, 6.0, 0.0, 0.0,2020-07-29 14:00:00, -6999.0, 723.0,31
0.0, 33.87, 17.12, 34.3, 17.0, 6.0, 33.9, 12.1, 6.0, 0.0, 0.0,2020-07-29 15:00:00, -6999.0, 723.0,31
0.0, 34.31, 16.96, 34.7, 17.0, 5.0, 34.3, 12.1, 5.0, 0.0, 0.0,2020-07-29 16:00:00, -6999.0, 723.0,31
0.0, 32.82, 18.7, 34.8, 19.0, 5.0, 32.8, 12.1, 5.0, 0.0, 0.0,2020-07-29 17:00:00, -6999.0, 723.0,31
0.0, 29.46, 26.64, 34.8, 27.0, 10.0, 29.5, 12.1, 10.0, 0.0, 0.0,2020-07-29 18:00:00, -6999.0, 723.0,31
0.0, 26.68, 30.78, 29.6, 31.0, 9.0, 26.7, 26.8, 9.0, 0.0, 0.0,2020-07-29 19:00:00, -6999.0, 723.0,31
0.0, 24.88, 34.23, 29.6, 34.0, 9.0, 24.9, 24.4, 9.0, 0.0, 0.0,2020-07-29 20:00:00, -6999.0, 724.0,31
0.0, 22.52, 38.22, 29.6, 38.0, 8.0, 22.5, 22.6, 8.0, 0.0, 0.0,2020-07-29 21:00:00, -6999.0, 725.0,31
0.0, 21.05, 42.64, 29.6, 43.0, 8.0, 21.1, 21.0, 8.0, 0.0, 0.0,2020-07-29 22:00:00, -6999.0, 725.0,31
0.0, 19.67, 47.47, 29.6, 47.0, 8.0, 19.7, 19.7, 8.0, 0.0, 0.0,2020-07-29 23:00:00, -6999.0, 725.0,31
0.0, 19.03, 50.89, 29.6, 51.0, 9.0, 19.0, 18.8, 9.0, 0.0, 0.0,2020-07-30 00:00:00, -6999.0, 726.0,31
0.0, 17.85, 56.1, 29.6, 56.0, 9.0, 17.9, 17.9, 9.0, 0.0, 0.0,2020-07-30 01:00:00, -6999.0, 726.0,31
0.0, 17.38, 56.42, 29.6, 56.0, 9.0, 17.4, 17.3, 9.0, 0.0, 0.0,2020-07-30 02:00:00, -6999.0, 726.0,31
0.0, 16.95, 58.12, 29.6, 58.0, 9.0, 17.0, 16.8, 9.0, 0.0, 0.0,2020-07-30 03:00:00, -6999.0, 727.0,31
0.0, 17.23, 55.31, 29.6, 55.0, 8.0, 17.2, 16.1, 8.0, 0.0, 0.0,2020-07-30 04:00:00, -6999.0, 727.0,31
0.0, 15.77, 60.2, 29.6, 60.0, 8.0, 15.8, 15.6, 8.0, 0.0, 0.0,2020-07-30 05:00:00, -6999.0, 727.0,31
0.0, 14.94, 63.26, 29.6, 63.0, 8.0, 14.9, 14.8, 8.0, 0.0, 0.0,2020-07-30 06:00:00, -6999.0, 727.0,31
0.0, 15.17, 62.69, 15.4, 63.0, 8.0, 15.2, 14.8, 8.0, 0.0, 0.0,2020-07-30 07:00:00, -6999.0, 727.0,31
0.0, 16.73, 55.62, 16.7, 56.0, 8.0, 16.7, 14.8, 8.0, 0.0, 0.0,2020-07-30 08:00:00, -6999.0, 727.0,31
0.0, 18.82, 50.32, 18.7, 50.0, 8.0, 18.8, 14.8, 8.0, 0.0, 0.0,2020-07-30 09:00:00, -6999.0, 727.0,31
0.0, 21.24, 41.65, 21.3, 42.0, 8.0, 21.2, 14.8, 8.0, 0.0, 0.0,2020-07-30 10:00:00, -6999.0, 727.0,31
0.0, 25.54, 33.39, 25.4, 33.0, 8.0, 25.5, 14.8, 8.0, 0.0, 0.0,2020-07-30 11:00:00, -6999.0, 726.0,31
0.0, 28.36, 28.07, 28.5, 28.0, 8.0, 28.4, 14.8, 8.0, 0.0, 0.0,2020-07-30 12:00:00, -6999.0, 726.0,31
0.0, 29.97, 24.93, 30.0, 25.0, 8.0, 30.0, 14.8, 8.0, 0.0, 0.0,2020-07-30 13:00:00, -6999.0, 725.0,31
0.0, 31.96, 27.32, 32.0, 27.0, 11.0, 32.0, 14.8, 11.0, 0.0, 0.0,2020-07-30 14:00:00, -6999.0, 725.0,31
0.0, 35.93, 16.13, 36.0, 16.0, 6.0, 35.9, 14.8, 6.0, 0.0, 0.0,2020-07-30 15:00:00, -6999.0, 725.0,31
0.0, 36.38, 15.86, 36.8, 16.0, 7.0, 36.4, 14.8, 7.0, 0.0, 0.0,2020-07-30 16:00:00, -6999.0, 725.0,31
0.0, 31.44, 31.62, 36.8, 32.0, 12.0, 31.4, 14.8, 12.0, 0.0, 0.0,2020-07-30 17:00:00, -6999.0, 724.0,31
0.0, 29.44, 41.67, 36.8, 42.0, 15.0, 29.4, 14.8, 15.0, 0.0, 0.0,2020-07-30 18:00:00, -6999.0, 724.0,31
0.0, 28.03, 43.17, 29.5, 43.0, 15.0, 28.0, 28.0, 15.0, 0.0, 0.0,2020-07-30 19:00:00, -6999.0, 724.0,31
0.0, 27.09, 42.63, 29.5, 43.0, 13.0, 27.1, 27.1, 13.0, 0.0, 0.0,2020-07-30 20:00:00, -6999.0, 724.0,31
0.0, 25.52, 47.21, 29.5, 47.0, 13.0, 25.5, 25.4, 13.0, 0.0, 0.0,2020-07-30 21:00:00, -6999.0, 725.0,31
0.0, 23.14, 50.43, 29.5, 50.0, 12.0, 23.1, 23.2, 12.0, 0.0, 0.0,2020-07-30 22:00:00, -6999.0, 725.0,31
0.0, 21.49, 55.51, 29.5, 56.0, 12.0, 21.5, 21.4, 12.0, 0.0, 0.0,2020-07-30 23:00:00, -6999.0, 725.0,31
0.0, 20.33, 61.76, 29.5, 62.0, 13.0, 20.3, 20.3, 13.0, 0.0, 0.0,2020-07-31 00:00:00, -6999.0, 725.0,31
0.0, 19.3, 62.02, 29.5, 62.0, 12.0, 19.3, 19.3, 12.0, 0.0, 0.0,2020-07-31 01:00:00, -6999.0, 726.0,31
0.0, 18.51, 66.34, 29.5, 66.0, 12.0, 18.5, 18.5, 12.0, 0.0, 0.0,2020-07-31 02:00:00, -6999.0, 726.0,31
0.0, 17.78, 63.28, 29.5, 63.0, 11.0, 17.8, 17.7, 11.0, 0.0, 0.0,2020-07-31 03:00:00, -6999.0, 726.0,31
0.0, 17.17, 64.12, 29.5, 64.0, 10.0, 17.2, 17.0, 10.0, 0.0, 0.0,2020-07-31 04:00:00, -6999.0, 726.0,31
0.0, 16.26, 67.06, 29.5, 67.0, 10.0, 16.3, 16.2, 10.0, 0.0, 0.0,2020-07-31 05:00:00, -6999.0, 726.0,31
0.0, 15.57, 70.4, 29.5, 70.0, 10.0, 15.6, 15.6, 10.0, 0.0, 0.0,2020-07-31 06:00:00, -6999.0, 726.0,31
0.0, 16.36, 71.24, 16.4, 71.0, 12.0, 16.4, 15.6, 12.0, 0.0, 0.0,2020-07-31 07:00:00, -6999.0, 726.0,31
0.0, 17.39, 66.35, 17.4, 66.0, 11.0, 17.4, 15.6, 11.0, 0.0, 0.0,2020-07-31 08:00:00, -6999.0, 726.0,31
0.0, 18.27, 64.2, 18.4, 64.0, 11.0, 18.3, 15.6, 11.0, 0.0, 0.0,2020-07-31 09:00:00, -6999.0, 726.0,31
0.0, 20.04, 56.13, 20.0, 56.0, 11.0, 20.0, 15.6, 11.0, 0.0, 0.0,2020-07-31 10:00:00, -6999.0, 725.0,31
0.0, 24.21, 43.96, 24.1, 44.0, 11.0, 24.2, 15.6, 11.0, 0.0, 0.0,2020-07-31 11:00:00, -6999.0, 725.0,31
0.0, 25.63, 42.91, 26.0, 43.0, 12.0, 25.6, 15.6, 12.0, 0.0, 0.0,2020-07-31 12:00:00, -6999.0, 724.0,31
0.0, 27.96, 38.93, 27.7, 39.0, 13.0, 28.0, 15.6, 13.0, 0.0, 0.0,2020-07-31 13:00:00, -6999.0, 724.0,31
0.0, 30.76, 32.77, 30.6, 33.0, 12.0, 30.8, 15.6, 12.0, 0.0, 0.0,2020-07-31 14:00:00, -6999.0, 723.0,31
0.0, 34.86, 24.31, 34.8, 24.0, 10.0, 34.9, 15.6, 10.0, 0.0, 0.0,2020-07-31 15:00:00, -6999.0, 723.0,31
0.0, 36.19, 17.13, 37.1, 17.0, 7.0, 36.2, 15.6, 7.0, 0.0, 0.0,2020-07-31 16:00:00, -6999.0, 722.0,31
0.0, 36.15, 16.47, 37.1, 16.0, 7.0, 36.2, 15.6, 7.0, 0.0, 0.0,2020-07-31 17:00:00, -6999.0, 722.0,31
0.0, 35.13, 23.64, 37.1, 24.0, 11.0, 35.1, 15.6, 11.0, 0.0, 0.0,2020-07-31 18:00:00, -6999.0, 722.0,31
0.0, 31.78, 29.3, 35.3, 29.0, 12.0, 31.8, 31.8, 12.0, 0.0, 0.0,2020-07-31 19:00:00, -6999.0, 723.0,31
0.0, 30.18, 31.59, 35.3, 32.0, 12.0, 30.2, 30.2, 12.0, 0.0, 0.0,2020-07-31 20:00:00, -6999.0, 724.0,31
0.0, 27.31, 39.03, 35.3, 39.0, 12.0, 27.3, 27.0, 12.0, 0.0, 0.0,2020-07-31 21:00:00, -6999.0, 724.0,31
0.0, 24.0, 51.15, 35.3, 51.0, 13.0, 24.0, 24.0, 13.0, 0.0, 0.0,2020-07-31 22:00:00, -6999.0, 725.0,31
0.0, 22.14, 55.54, 35.3, 56.0, 13.0, 22.1, 22.0, 13.0, 0.0, 0.0,2020-07-31 23:00:00, -6999.0, 725.0,31
0.0, 20.88, 58.73, 35.3, 59.0, 12.0, 20.9, 20.8, 12.0, 0.0, 0.0,2020-08-01 00:00:00, -6999.0, 725.0,31
0.0, 19.8, 60.19, 35.3, 60.0, 12.0, 19.8, 19.8, 12.0, 0.0, 0.0,2020-08-01 01:00:00, -6999.0, 725.0,31
0.0, 19.0, 62.13, 35.3, 62.0, 12.0, 19.0, 19.0, 12.0, 0.0, 0.0,2020-08-01 02:00:00, -6999.0, 726.0,31
0.0, 18.9, 62.65, 35.3, 63.0, 12.0, 18.9, 18.2, 12.0, 0.0, 0.0,2020-08-01 03:00:00, -6999.0, 726.0,31
0.0, 17.98, 66.37, 35.3, 66.0, 12.0, 18.0, 17.8, 12.0, 0.0, 0.0,2020-08-01 04:00:00, -6999.0, 726.0,31
0.0, 17.14, 68.09, 35.3, 68.0, 11.0, 17.1, 17.1, 11.0, 0.0, 0.0,2020-08-01 05:00:00, -6999.0, 726.0,31
0.0, 16.52, 69.44, 35.3, 69.0, 11.0, 16.5, 16.4, 11.0, 0.0, 0.0,2020-08-01 06:00:00, -6999.0, 726.0,31
0.0, 16.78, 70.51, 17.0, 71.0, 11.0, 16.8, 16.4, 11.0, 0.0, 0.0,2020-08-01 07:00:00, -6999.0, 727.0,31
0.0, 17.61, 65.81, 17.5, 66.0, 11.0, 17.6, 16.4, 11.0, 0.0, 0.0,2020-08-01 08:00:00, -6999.0, 727.0,31
0.0, 20.02, 54.8, 20.0, 55.0, 11.0, 20.0, 16.4, 11.0, 0.0, 0.0,2020-08-01 09:00:00, -6999.0, 726.0,31
