snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None,2018-02-19 00:00:00,-10.2, None, 312.0, None,8
None, None,2018-02-19 01:00:00,-12.6, None, 312.0, None,8
None, None,2018-02-19 02:00:00,-13.4, None, 312.0, None,8
None, None,2018-02-19 03:00:00,-13.9, None, 312.0, None,8
None, None,2018-02-19 04:00:00,-13.9, None, 311.0, None,8
None, None,2018-02-19 05:00:00,-14.7, None, 311.0, None,8
None, None,2018-02-19 06:00:00,-15.4, None, 312.0, None,8
None, None,2018-02-19 07:00:00,-15.3, None, 312.0, None,8
None, None,2018-02-19 08:00:00,-14.6, None, 312.0, None,8
None, None,2018-02-19 09:00:00,-14.6, None, 311.0, None,8
None, None,2018-02-19 10:00:00,-13.7, None, 311.0, None,8
None, None,2018-02-19 11:00:00,-14.6, None, 311.0, None,8
None, None,2018-02-19 12:00:00,-14.5, None, 311.0, None,8
None, None,2018-02-19 13:00:00,-15.5, None, 311.0, None,8
None, None,2018-02-19 14:00:00,-16.2, None, 311.0, None,8
None, None,2018-02-19 15:00:00,-16.4, None, 310.0, None,8
None, None,2018-02-19 16:00:00,-17.0, None, 310.0, None,8
None, None,2018-02-19 17:00:00,-16.0, None, 310.0, None,8
None, None,2018-02-19 18:00:00,-15.6, None, 309.0, None,8
None, None,2018-02-19 19:00:00,-13.9, None, 309.0, None,8
None, None,2018-02-19 20:00:00,-12.2, None, 309.0, None,8
None, None,2018-02-19 21:00:00,-11.2, None, 309.0, None,8
None, None,2018-02-19 22:00:00,-10.0, None, 308.0, None,8
None, None,2018-02-19 23:00:00,-9.0, None, 308.0, None,8
None, None,2018-02-20 00:00:00,-10.7, None, 308.0, None,8
None, None,2018-02-20 01:00:00,-12.1, None, 309.0, None,8
None, None,2018-02-20 02:00:00,-12.6, None, 309.0, None,8
None, None,2018-02-20 03:00:00,-12.8, None, 309.0, None,8
None, None,2018-02-20 04:00:00,-12.9, None, 309.0, None,8
None, None,2018-02-20 05:00:00,-12.6, None, 309.0, None,8
None, None,2018-02-20 06:00:00,-12.3, None, 309.0, None,8
None, None,2018-02-20 07:00:00,-12.6, None, 308.0, None,8
None, None,2018-02-20 08:00:00,-12.3, None, 308.0, None,8
None, None,2018-02-20 09:00:00,-11.6, None, 308.0, None,8
None, None,2018-02-20 10:00:00,-11.6, None, 308.0, None,8
None, None,2018-02-20 11:00:00,-11.8, None, 309.0, None,8
None, None,2018-02-20 12:00:00,-11.9, None, 308.0, None,8
None, None,2018-02-20 13:00:00,-12.0, None, 308.0, None,8
None, None,2018-02-20 14:00:00,-12.3, None, 308.0, None,8
None, None,2018-02-20 15:00:00,-12.9, None, 308.0, None,8
None, None,2018-02-20 16:00:00,-12.5, None, 308.0, None,8
None, None,2018-02-20 17:00:00,-12.4, None, 307.0, None,8
None, None,2018-02-20 18:00:00,-10.5, None, 307.0, None,8
None, None,2018-02-20 19:00:00,-8.9, None, 306.0, None,8
None, None,2018-02-20 20:00:00,-5.9, None, 305.0, None,8
None, None,2018-02-20 21:00:00,-6.4, None, 306.0, None,8
None, None,2018-02-20 22:00:00,-3.9, None, 305.0, None,8
None, None,2018-02-20 23:00:00,-6.0, None, 306.0, None,8
None, None,2018-02-21 00:00:00,-5.1, None, 306.0, None,8
None, None,2018-02-21 01:00:00,-6.3, None, 306.0, None,8
None, None,2018-02-21 02:00:00,-6.5, None, 307.0, None,8
None, None,2018-02-21 03:00:00,-6.5, None, 307.0, None,8
None, None,2018-02-21 04:00:00,-6.4, None, 306.0, None,8
None, None,2018-02-21 05:00:00,-7.2, None, 306.0, None,8
None, None,2018-02-21 06:00:00,-7.5, None, 307.0, None,8
None, None,2018-02-21 07:00:00,-7.5, None, 307.0, None,8
None, None,2018-02-21 08:00:00,-7.7, None, 307.0, None,8
None, None,2018-02-21 09:00:00,-7.8, None, 307.0, None,8
None, None,2018-02-21 10:00:00,-7.8, None, 307.0, None,8
None, None,2018-02-21 11:00:00,-7.7, None, 306.0, None,8
None, None,2018-02-21 12:00:00,-8.1, None, 306.0, None,8
None, None,2018-02-21 13:00:00,-8.0, None, 306.0, None,8
None, None,2018-02-21 14:00:00,-8.0, None, 305.0, None,8
None, None,2018-02-21 15:00:00,-7.4, None, 305.0, None,8
None, None,2018-02-21 16:00:00,-6.9, None, 306.0, None,8
None, None,2018-02-21 17:00:00,-4.7, None, 305.0, None,8
None, None,2018-02-21 18:00:00,-1.7, None, 303.0, None,8
None, None,2018-02-21 19:00:00,-1.1, None, 304.0, None,8
None, None,2018-02-21 20:00:00,0.0, None, 304.0, None,8
None, None,2018-02-21 21:00:00,1.1, None, 303.0, None,8
None, None,2018-02-21 22:00:00,0.1, None, 303.0, None,8
None, None,2018-02-21 23:00:00,-0.7, None, 303.0, None,8
None, None,2018-02-22 00:00:00,-1.0, None, 303.0, None,8
None, None,2018-02-22 01:00:00,-2.6, None, 303.0, None,8
None, None,2018-02-22 02:00:00,-4.4, None, 302.0, None,8
None, None,2018-02-22 03:00:00,-4.2, None, 303.0, None,8
None, None,2018-02-22 04:00:00,-4.5, None, 303.0, None,8
None, None,2018-02-22 05:00:00,-5.9, None, 303.0, None,8
None, None,2018-02-22 06:00:00,-5.9, None, 303.0, None,8
None, None,2018-02-22 07:00:00,-7.1, None, 302.0, None,8
None, None,2018-02-22 08:00:00,-7.9, None, 303.0, None,8
