TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-18.877,0.6,83.4,0.37,916.65, 0.0,2.78,2016-12-16 00:00:00,300.4,-21.0,51
-20.262,0.6,83.5,0.19,916.95, 0.0,2.41,2016-12-16 01:00:00,299.0,-22.4,51
-19.979,0.6,82.5,0.56,917.05, 0.0,2.6,2016-12-16 02:00:00,306.1,-22.2,51
-20.931,0.6,82.4,0.37,917.05, 0.0,1.48,2016-12-16 03:00:00,311.7,-23.2,51
-20.642,0.6,82.5,0.37,916.95, 0.0,2.04,2016-12-16 04:00:00,296.2,-22.9,51
-21.716,0.6,82.5,0.37,917.15, 0.0,1.67,2016-12-16 05:00:00,268.1,-23.9,51
-23.409,0.6,83.9,0.0,917.65, 0.0,0.0,2016-12-16 06:00:00,265.3,-25.4,51
-23.041,0.6,84.1,0.0,917.95, 0.0,0.37,2016-12-16 07:00:00,265.3,-25.0,51
-23.356,3.1,83.7,0.0,918.15, 0.0,0.37,2016-12-16 08:00:00,265.3,-25.4,51
-23.409,19.4,83.5,0.0,918.65, 0.0,0.74,2016-12-16 09:00:00,265.3,-25.4,51
-23.356,25.6,83.8,0.0,918.95, 0.0,0.37,2016-12-16 10:00:00,265.3,-25.4,51
-23.303,26.9,83.4,0.0,918.85, 0.0,0.0,2016-12-16 11:00:00,265.3,-25.4,51
-22.833,25.6,83.5,0.0,918.35, 0.0,0.0,2016-12-16 12:00:00,265.3,-24.9,51
-22.371,24.4,83.4,0.0,918.05, 0.0,0.0,2016-12-16 13:00:00,265.3,-24.4,51
-22.117,19.4,83.5,0.0,917.85, 0.0,0.0,2016-12-16 14:00:00,265.3,-24.2,51
-22.422,11.9,83.4,0.0,918.05, 0.0,0.0,2016-12-16 15:00:00,265.3,-24.5,51
-22.524,0.6,83.5,0.0,918.45, 0.0,0.19,2016-12-16 16:00:00,265.3,-24.6,51
-23.145,0.6,83.4,0.0,918.45, 0.0,0.0,2016-12-16 17:00:00,265.3,-25.2,51
-23.041,0.6,83.3,0.0,918.45, 0.0,0.56,2016-12-16 18:00:00,265.3,-25.1,51
-23.198,0.6,83.3,0.0,918.55, 0.0,0.0,2016-12-16 19:00:00,265.3,-25.3,51
-23.093,0.6,83.5,0.0,918.55, 0.0,0.0,2016-12-16 20:00:00,265.3,-25.1,51
-23.041,0.6,83.3,0.19,918.15, 0.0,1.3,2016-12-16 21:00:00,252.7,-25.1,51
-22.833,0.6,83.6,0.0,917.95, 0.0,1.11,2016-12-16 22:00:00,251.3,-24.9,51
-23.093,0.6,83.8,0.0,917.65, 0.0,0.37,2016-12-16 23:00:00,251.3,-25.1,51
-21.223,0.6,83.9,0.19,917.35, 0.0,2.41,2016-12-17 00:00:00,223.2,-23.2,51
-21.617,0.6,82.9,0.74,916.85, 0.0,2.6,2016-12-17 01:00:00,133.4,-23.8,51
-21.419,0.6,83.1,0.74,916.65, 0.0,2.97,2016-12-17 02:00:00,139.0,-23.5,51
-21.966,0.6,83.4,0.56,916.75, 0.0,3.9,2016-12-17 03:00:00,133.4,-24.0,51
-21.866,0.6,83.8,0.37,916.55, 0.0,3.15,2016-12-17 04:00:00,133.4,-23.9,51
-21.125,0.6,84.0,0.37,916.25, 0.0,2.78,2016-12-17 05:00:00,134.8,-23.1,51
-20.404,0.6,84.0,0.37,916.15, 0.0,3.53,2016-12-17 06:00:00,132.0,-22.4,51
