WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
141.3, 8.6, None, None, None,2020-04-29 00:00:00, 63.1, None,18
144.0, 8.4, None, None, None,2020-04-29 01:00:00, 64.1, None,18
140.9, 8.0, None, None, None,2020-04-29 02:00:00, 64.7, None,18
135.8, 7.3, None, None, None,2020-04-29 03:00:00, 68.9, None,18
158.6, 6.7, None, None, None,2020-04-29 04:00:00, 72.2, None,18
199.2, 5.1, None, None, None,2020-04-29 05:00:00, 80.4, None,18
215.3, 4.8, None, None, None,2020-04-29 06:00:00, 81.4, None,18
188.2, 4.7, None, None, None,2020-04-29 07:00:00, 83.7, None,18
198.2, 5.6, None, None, None,2020-04-29 08:00:00, 81.0, None,18
195.3, 7.0, None, None, None,2020-04-29 09:00:00, 74.2, None,18
203.4, 8.5, None, None, None,2020-04-29 10:00:00, 66.1, None,18
209.2, 9.9, None, None, None,2020-04-29 11:00:00, 57.8, None,18
274.9, 11.1, None, None, None,2020-04-29 12:00:00, 53.9, None,18
336.8, 12.3, None, None, None,2020-04-29 13:00:00, 49.9, None,18
288.3, 13.5, None, None, None,2020-04-29 14:00:00, 46.7, None,18
301.2, 13.9, None, None, None,2020-04-29 15:00:00, 45.3, None,18
323.1, 14.1, None, None, None,2020-04-29 16:00:00, 46.7, None,18
105.9, 13.0, None, None, None,2020-04-29 17:00:00, 57.5, None,18
80.3, 11.4, None, None, None,2020-04-29 18:00:00, 75.3, None,18
34.8, 10.9, None, None, None,2020-04-29 19:00:00, 81.0, None,18
324.4, 10.3, None, None, None,2020-04-29 20:00:00, 82.8, None,18
321.4, 9.5, None, None, None,2020-04-29 21:00:00, 86.1, None,18
335.3, 9.0, None, None, None,2020-04-29 22:00:00, 88.8, None,18
206.7, 8.4, None, None, None,2020-04-29 23:00:00, 92.6, None,18
15.9, 7.2, None, None, None,2020-04-30 00:00:00, 95.5, None,18
346.1, 6.2, None, None, None,2020-04-30 01:00:00, 96.7, None,18
234.7, 5.8, None, None, None,2020-04-30 02:00:00, 96.9, None,18
139.2, 6.0, None, None, None,2020-04-30 03:00:00, 97.2, None,18
299.0, 5.8, None, None, None,2020-04-30 04:00:00, 97.5, None,18
254.7, 5.7, None, None, None,2020-04-30 05:00:00, 97.6, None,18
95.1, 5.8, None, None, None,2020-04-30 06:00:00, 97.3, None,18
227.1, 5.9, None, None, None,2020-04-30 07:00:00, 96.4, None,18
69.3, 7.0, None, None, None,2020-04-30 08:00:00, 88.6, None,18
182.0, 8.4, None, None, None,2020-04-30 09:00:00, 80.8, None,18
90.9, 10.4, None, None, None,2020-04-30 10:00:00, 62.4, None,18
223.5, 11.4, None, None, None,2020-04-30 11:00:00, 50.2, None,18
195.1, 10.6, None, None, None,2020-04-30 12:00:00, 53.1, None,18
287.3, 13.3, None, None, None,2020-04-30 13:00:00, 34.0, None,18
335.3, 13.8, None, None, None,2020-04-30 14:00:00, 30.8, None,18
338.3, 13.9, None, None, None,2020-04-30 15:00:00, 30.4, None,18
348.2, 14.2, None, None, None,2020-04-30 16:00:00, 29.4, None,18
7.7, 14.0, None, None, None,2020-04-30 17:00:00, 30.3, None,18
6.7, 14.2, None, None, None,2020-04-30 18:00:00, 29.6, None,18
31.7, 13.8, None, None, None,2020-04-30 19:00:00, 31.0, None,18
69.2, 12.5, None, None, None,2020-04-30 20:00:00, 39.6, None,18
57.6, 10.3, None, None, None,2020-04-30 21:00:00, 56.2, None,18
47.4, 9.0, None, None, None,2020-04-30 22:00:00, 61.7, None,18
32.7, 7.6, None, None, None,2020-04-30 23:00:00, 68.8, None,18
27.9, 6.2, None, None, None,2020-05-01 00:00:00, 74.3, None,18
51.6, 4.8, None, None, None,2020-05-01 01:00:00, 77.5, None,18
42.6, 4.1, None, None, None,2020-05-01 02:00:00, 79.1, None,18
62.1, 3.5, None, None, None,2020-05-01 03:00:00, 79.8, None,18
35.0, 2.9, None, None, None,2020-05-01 04:00:00, 82.3, None,18
25.0, 2.5, None, None, None,2020-05-01 05:00:00, 83.6, None,18
12.0, 2.1, None, None, None,2020-05-01 06:00:00, 85.0, None,18
41.4, 3.2, None, None, None,2020-05-01 07:00:00, 79.7, None,18
45.8, 5.6, None, None, None,2020-05-01 08:00:00, 69.9, None,18
16.5, 7.7, None, None, None,2020-05-01 09:00:00, 62.7, None,18
237.3, 9.7, None, None, None,2020-05-01 10:00:00, 54.9, None,18
213.9, 12.2, None, None, None,2020-05-01 11:00:00, 45.7, None,18
207.8, 14.4, None, None, None,2020-05-01 12:00:00, 36.1, None,18
174.4, 15.9, None, None, None,2020-05-01 13:00:00, 29.8, None,18
144.0, 16.5, None, None, None,2020-05-01 14:00:00, 26.4, None,18
134.3, 17.3, None, None, None,2020-05-01 15:00:00, 24.7, None,18
146.8, 18.2, None, None, None,2020-05-01 16:00:00, 23.7, None,18
157.3, 18.3, None, None, None,2020-05-01 17:00:00, 23.4, None,18
127.7, 18.3, None, None, None,2020-05-01 18:00:00, 23.3, None,18
109.5, 17.9, None, None, None,2020-05-01 19:00:00, 24.2, None,18
138.8, 17.3, None, None, None,2020-05-01 20:00:00, 25.9, None,18
150.4, 15.8, None, None, None,2020-05-01 21:00:00, 30.8, None,18
147.0, 13.6, None, None, None,2020-05-01 22:00:00, 38.8, None,18
23.2, 10.8, None, None, None,2020-05-01 23:00:00, 52.0, None,18
342.0, 9.6, None, None, None,2020-05-02 00:00:00, 56.6, None,18
209.8, 8.6, None, None, None,2020-05-02 01:00:00, 62.5, None,18
196.5, 7.1, None, None, None,2020-05-02 02:00:00, 69.2, None,18
184.6, 6.1, None, None, None,2020-05-02 03:00:00, 70.5, None,18
163.8, 5.1, None, None, None,2020-05-02 04:00:00, 75.0, None,18
165.7, 3.9, None, None, None,2020-05-02 05:00:00, 76.5, None,18
168.4, 3.6, None, None, None,2020-05-02 06:00:00, 78.7, None,18
224.8, 5.1, None, None, None,2020-05-02 07:00:00, 68.7, None,18
232.9, 7.0, None, None, None,2020-05-02 08:00:00, 59.7, None,18
202.1, 10.1, None, None, None,2020-05-02 09:00:00, 49.1, None,18
206.6, 13.6, None, None, None,2020-05-02 10:00:00, 36.7, None,18
165.0, 16.3, None, None, None,2020-05-02 11:00:00, 30.7, None,18
138.3, 17.8, None, None, None,2020-05-02 12:00:00, 27.3, None,18
130.3, 18.5, None, None, None,2020-05-02 13:00:00, 24.4, None,18
153.8, 19.1, None, None, None,2020-05-02 14:00:00, 23.4, None,18
149.2, 19.1, None, None, None,2020-05-02 15:00:00, 23.8, None,18
145.4, 19.7, None, None, None,2020-05-02 16:00:00, 23.6, None,18
141.1, 19.4, None, None, None,2020-05-02 17:00:00, 24.1, None,18
145.1, 19.1, None, None, None,2020-05-02 18:00:00, 25.5, None,18
146.8, 18.6, None, None, None,2020-05-02 19:00:00, 26.8, None,18
128.4, 18.0, None, None, None,2020-05-02 20:00:00, 27.2, None,18
168.9, 15.9, None, None, None,2020-05-02 21:00:00, 42.0, None,18
141.2, 13.5, None, None, None,2020-05-02 22:00:00, 56.1, None,18
177.2, 12.6, None, None, None,2020-05-02 23:00:00, 61.6, None,18
110.3, 12.0, None, None, None,2020-05-03 00:00:00, 63.7, None,18
161.8, 11.8, None, None, None,2020-05-03 01:00:00, 66.7, None,18
186.2, 10.7, None, None, None,2020-05-03 02:00:00, 70.1, None,18
243.5, 9.1, None, None, None,2020-05-03 03:00:00, 67.5, None,18
319.4, 7.6, None, None, None,2020-05-03 04:00:00, 71.5, None,18
332.5, 6.6, None, None, None,2020-05-03 05:00:00, 78.3, None,18
188.8, 6.0, None, None, None,2020-05-03 06:00:00, 82.3, None,18
272.7, 5.6, None, None, None,2020-05-03 07:00:00, 89.6, None,18
91.1, 5.8, None, None, None,2020-05-03 08:00:00, 87.7, None,18
139.4, 6.8, None, None, None,2020-05-03 09:00:00, 79.3, None,18
64.9, 8.3, None, None, None,2020-05-03 10:00:00, 68.9, None,18
104.7, 9.6, None, None, None,2020-05-03 11:00:00, 56.6, None,18
27.2, 10.1, None, None, None,2020-05-03 12:00:00, 48.5, None,18
161.2, 11.2, None, None, None,2020-05-03 13:00:00, 40.5, None,18
171.9, 11.4, None, None, None,2020-05-03 14:00:00, 36.7, None,18
174.4, 12.6, None, None, None,2020-05-03 15:00:00, 30.0, None,18
352.7, 13.5, None, None, None,2020-05-03 16:00:00, 27.4, None,18
320.5, 12.2, None, None, None,2020-05-03 17:00:00, 34.9, None,18
348.7, 12.2, None, None, None,2020-05-03 18:00:00, 37.2, None,18
38.9, 11.4, None, None, None,2020-05-03 19:00:00, 43.7, None,18
18.8, 10.5, None, None, None,2020-05-03 20:00:00, 48.6, None,18
348.0, 9.0, None, None, None,2020-05-03 21:00:00, 56.9, None,18
268.4, 8.2, None, None, None,2020-05-03 22:00:00, 63.3, None,18
42.2, 6.9, None, None, None,2020-05-03 23:00:00, 70.9, None,18
227.5, 5.1, None, None, None,2020-05-04 00:00:00, 80.7, None,18
198.9, 3.9, None, None, None,2020-05-04 01:00:00, 85.7, None,18
158.3, 2.9, None, None, None,2020-05-04 02:00:00, 88.2, None,18
143.5, 2.1, None, None, None,2020-05-04 03:00:00, 89.8, None,18
109.5, 1.2, None, None, None,2020-05-04 04:00:00, 93.4, None,18
80.0, 0.5, None, None, None,2020-05-04 05:00:00, 94.1, None,18
79.0, 0.8, None, None, None,2020-05-04 06:00:00, 93.4, None,18
39.7, 1.8, None, None, None,2020-05-04 07:00:00, 88.3, None,18
308.7, 2.7, None, None, None,2020-05-04 08:00:00, 87.0, None,18
352.0, 6.1, None, None, None,2020-05-04 09:00:00, 73.1, None,18
254.0, 8.9, None, None, None,2020-05-04 10:00:00, 59.0, None,18
206.3, 11.7, None, None, None,2020-05-04 11:00:00, 43.4, None,18
180.9, 12.8, None, None, None,2020-05-04 12:00:00, 32.8, None,18
195.0, 13.7, None, None, None,2020-05-04 13:00:00, 29.3, None,18
180.0, 14.4, None, None, None,2020-05-04 14:00:00, 25.7, None,18
145.7, 15.3, None, None, None,2020-05-04 15:00:00, 22.7, None,18
110.9, 15.9, None, None, None,2020-05-04 16:00:00, 21.3, None,18
140.3, 16.2, None, None, None,2020-05-04 17:00:00, 20.2, None,18
150.2, 16.1, None, None, None,2020-05-04 18:00:00, 22.0, None,18
126.7, 15.6, None, None, None,2020-05-04 19:00:00, 22.8, None,18
133.9, 14.9, None, None, None,2020-05-04 20:00:00, 24.2, None,18
116.0, 14.5, None, None, None,2020-05-04 21:00:00, 24.0, None,18
147.4, 14.1, None, None, None,2020-05-04 22:00:00, 25.9, None,18
144.9, 13.2, None, None, None,2020-05-04 23:00:00, 28.5, None,18
158.2, 12.5, None, None, None,2020-05-05 00:00:00, 32.0, None,18
158.7, 11.4, None, None, None,2020-05-05 01:00:00, 32.3, None,18
106.8, 9.9, None, None, None,2020-05-05 02:00:00, 36.8, None,18
0.1, 8.2, None, None, None,2020-05-05 03:00:00, 48.6, None,18
31.9, 8.1, None, None, None,2020-05-05 04:00:00, 50.3, None,18
41.4, 8.2, None, None, None,2020-05-05 05:00:00, 49.4, None,18
158.0, 7.5, None, None, None,2020-05-05 06:00:00, 60.2, None,18
221.6, 7.8, None, None, None,2020-05-05 07:00:00, 60.7, None,18
163.4, 8.9, None, None, None,2020-05-05 08:00:00, 58.4, None,18
161.8, 11.5, None, None, None,2020-05-05 09:00:00, 39.9, None,18
148.2, 12.4, None, None, None,2020-05-05 10:00:00, 34.5, None,18
158.5, 13.0, None, None, None,2020-05-05 11:00:00, 32.6, None,18
313.4, 13.8, None, None, None,2020-05-05 12:00:00, 26.9, None,18
356.2, 15.2, None, None, None,2020-05-05 13:00:00, 22.8, None,18
203.6, 16.2, None, None, None,2020-05-05 14:00:00, 17.4, None,18
137.4, 17.1, None, None, None,2020-05-05 15:00:00, 14.8, None,18
113.6, 17.8, None, None, None,2020-05-05 16:00:00, 15.0, None,18
187.1, 18.2, None, None, None,2020-05-05 17:00:00, 14.2, None,18
100.0, 18.3, None, None, None,2020-05-05 18:00:00, 14.7, None,18
66.3, 17.6, None, None, None,2020-05-05 19:00:00, 19.7, None,18
46.6, 16.7, None, None, None,2020-05-05 20:00:00, 22.8, None,18
352.8, 15.1, None, None, None,2020-05-05 21:00:00, 28.5, None,18
313.9, 13.5, None, None, None,2020-05-05 22:00:00, 35.8, None,18
58.3, 13.4, None, None, None,2020-05-05 23:00:00, 33.5, None,18
