ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,-11.0,0.0,2021-02-19,174.0,-4.0,8,,,,,
5.0,0.0,-8.5,5.0,2021-02-20,171.0,-3.0,8,,,,,
0.0,0.0,-6.5,0.0,2021-02-21,172.0,0.0,8,,,,,
3.0,0.0,-6.0,3.0,2021-02-22,169.0,1.0,8,,,,,
1.0,0.0,-8.0,1.0,2021-02-23,168.0,-1.0,8,,,,,
10.0,0.0,-12.5,10.0,2021-02-24,0.0,-2.0,8,,,,,
7.0,0.0,-12.5,7.0,2021-02-25,175.0,-3.5,8,,,,,
,,,,2021-02-19 00:00:00,,,8,1.7,-11.6,187.0,99.0,0.0
,,,,2021-02-19 01:00:00,,,8,1.7,-11.1,189.0,100.0,0.0
,,,,2021-02-19 02:00:00,,,8,1.6,-11.0,188.0,100.0,0.0
,,,,2021-02-19 03:00:00,,,8,1.6,-11.0,187.0,100.0,0.0
,,,,2021-02-19 04:00:00,,,8,1.7,-10.5,208.0,100.0,0.0
,,,,2021-02-19 05:00:00,,,8,1.7,-10.3,232.0,100.0,0.0
,,,,2021-02-19 06:00:00,,,8,1.6,-10.1,257.0,100.0,0.0
,,,,2021-02-19 07:00:00,,,8,1.6,-9.9,251.0,100.0,0.0
,,,,2021-02-19 08:00:00,,,8,1.6,-9.6,257.0,100.0,0.0
,,,,2021-02-19 09:00:00,,,8,0.0,-8.1,255.0,100.0,0.0
,,,,2021-02-19 10:00:00,,,8,1.6,-7.0,259.0,100.0,0.0
,,,,2021-02-19 11:00:00,,,8,1.6,-6.5,263.0,100.0,0.0
,,,,2021-02-19 12:00:00,,,8,1.6,-5.9,261.0,100.0,0.0
,,,,2021-02-19 13:00:00,,,8,0.0,-5.5,252.0,100.0,0.0
,,,,2021-02-19 14:00:00,,,8,1.6,-5.2,238.0,100.0,0.0
,,,,2021-02-19 15:00:00,,,8,1.6,-6.3,228.0,100.0,0.0
,,,,2021-02-19 16:00:00,,,8,0.0,-7.4,253.0,100.0,0.0
,,,,2021-02-19 17:00:00,,,8,0.0,-8.2,234.0,100.0,0.0
,,,,2021-02-19 18:00:00,,,8,1.7,-8.3,221.0,100.0,0.0
,,,,2021-02-19 19:00:00,,,8,1.7,-8.5,217.0,100.0,0.0
,,,,2021-02-19 20:00:00,,,8,1.6,-8.7,243.0,100.0,0.0
,,,,2021-02-19 21:00:00,,,8,1.6,-8.8,258.0,100.0,0.0
,,,,2021-02-19 22:00:00,,,8,0.0,-9.0,266.0,100.0,0.0
,,,,2021-02-19 23:00:00,,,8,0.0,-9.2,264.0,100.0,0.0
,,,,2021-02-20 00:00:00,,,8,1.6,-9.3,269.0,100.0,0.0
,,,,2021-02-20 01:00:00,,,8,1.6,-9.3,265.0,100.0,0.0
,,,,2021-02-20 02:00:00,,,8,0.0,-9.6,273.0,100.0,0.0
,,,,2021-02-20 03:00:00,,,8,0.0,-9.8,266.0,100.0,0.0
,,,,2021-02-20 04:00:00,,,8,0.0,-9.7,271.0,100.0,0.0
,,,,2021-02-20 05:00:00,,,8,0.0,-9.5,272.0,100.0,0.0
,,,,2021-02-20 06:00:00,,,8,0.0,-9.5,273.0,100.0,0.0
,,,,2021-02-20 07:00:00,,,8,0.0,-9.1,275.0,100.0,0.0
,,,,2021-02-20 08:00:00,,,8,0.0,-7.8,274.0,100.0,0.0
,,,,2021-02-20 09:00:00,,,8,0.0,-5.9,271.0,100.0,0.0
,,,,2021-02-20 10:00:00,,,8,0.0,-3.8,273.0,100.0,0.0
,,,,2021-02-20 11:00:00,,,8,0.0,-2.7,261.0,100.0,0.0
,,,,2021-02-20 12:00:00,,,8,0.0,-3.5,268.0,100.0,0.0
,,,,2021-02-20 13:00:00,,,8,0.0,-4.9,262.0,100.0,0.0
,,,,2021-02-20 14:00:00,,,8,1.6,-3.2,257.0,100.0,0.0
,,,,2021-02-20 15:00:00,,,8,0.0,-6.3,259.0,100.0,0.0
,,,,2021-02-20 16:00:00,,,8,0.0,-7.4,242.0,100.0,0.0
,,,,2021-02-20 17:00:00,,,8,1.6,-7.9,266.0,100.0,0.0
,,,,2021-02-20 18:00:00,,,8,1.6,-8.3,251.0,100.0,0.0
,,,,2021-02-20 19:00:00,,,8,1.6,-8.3,261.0,100.0,0.0
,,,,2021-02-20 20:00:00,,,8,1.6,-8.2,264.0,100.0,0.0
,,,,2021-02-20 21:00:00,,,8,1.6,-8.2,260.0,100.0,0.0
,,,,2021-02-20 22:00:00,,,8,1.6,-8.1,253.0,100.0,0.0
,,,,2021-02-20 23:00:00,,,8,1.6,-7.9,260.0,100.0,0.0
,,,,2021-02-21 00:00:00,,,8,1.7,-7.6,251.0,100.0,0.0
,,,,2021-02-21 01:00:00,,,8,1.7,-7.5,227.0,100.0,0.0
,,,,2021-02-21 02:00:00,,,8,1.7,-7.2,233.0,100.0,0.0
,,,,2021-02-21 03:00:00,,,8,1.7,-6.8,235.0,100.0,0.0
,,,,2021-02-21 04:00:00,,,8,1.7,-6.7,228.0,100.0,0.0
,,,,2021-02-21 05:00:00,,,8,1.8,-6.6,224.0,100.0,0.0
,,,,2021-02-21 06:00:00,,,8,1.7,-6.3,227.0,100.0,0.0
,,,,2021-02-21 07:00:00,,,8,1.7,-5.9,243.0,100.0,0.0
,,,,2021-02-21 08:00:00,,,8,1.6,-5.3,240.0,100.0,0.0
,,,,2021-02-21 09:00:00,,,8,1.6,-4.7,248.0,100.0,0.0
,,,,2021-02-21 10:00:00,,,8,1.6,-4.2,239.0,100.0,0.0
,,,,2021-02-21 11:00:00,,,8,1.7,-3.8,242.0,100.0,0.0
,,,,2021-02-21 12:00:00,,,8,0.0,-3.4,241.0,100.0,0.0
,,,,2021-02-21 13:00:00,,,8,1.6,-3.0,247.0,100.0,0.0
,,,,2021-02-21 14:00:00,,,8,1.7,-3.0,250.0,100.0,0.0
,,,,2021-02-21 15:00:00,,,8,1.7,-3.0,248.0,100.0,0.0
,,,,2021-02-21 16:00:00,,,8,1.9,-3.4,217.0,100.0,0.0
,,,,2021-02-21 17:00:00,,,8,1.8,-3.5,229.0,100.0,0.0
,,,,2021-02-21 18:00:00,,,8,1.7,-3.7,246.0,100.0,0.0
,,,,2021-02-21 19:00:00,,,8,9.7,-3.3,237.0,100.0,0.0
,,,,2021-02-21 20:00:00,,,8,9.0,-3.2,249.0,100.0,0.0
,,,,2021-02-21 21:00:00,,,8,7.9,-3.2,255.0,100.0,0.0
,,,,2021-02-21 22:00:00,,,8,8.4,-3.1,253.0,100.0,0.0
,,,,2021-02-21 23:00:00,,,8,9.4,-2.8,256.0,100.0,0.0
,,,,2021-02-22 00:00:00,,,8,8.5,-2.9,259.0,100.0,0.0
,,,,2021-02-22 01:00:00,,,8,7.6,-2.9,257.0,100.0,0.0
,,,,2021-02-22 02:00:00,,,8,6.1,-3.0,261.0,100.0,0.0
,,,,2021-02-22 03:00:00,,,8,6.3,-2.9,271.0,100.0,0.0
,,,,2021-02-22 04:00:00,,,8,5.0,-3.0,263.0,100.0,0.0
,,,,2021-02-22 05:00:00,,,8,3.3,-3.2,257.0,100.0,0.0
,,,,2021-02-22 06:00:00,,,8,3.9,-3.5,259.0,100.0,0.0
,,,,2021-02-22 07:00:00,,,8,2.8,-3.2,243.0,100.0,0.0
,,,,2021-02-22 08:00:00,,,8,2.4,-2.9,246.0,100.0,0.0
,,,,2021-02-22 09:00:00,,,8,3.2,-2.7,244.0,100.0,0.0
,,,,2021-02-22 10:00:00,,,8,3.1,-2.8,234.0,100.0,0.0
,,,,2021-02-22 11:00:00,,,8,3.0,-3.1,252.0,100.0,0.0
,,,,2021-02-22 12:00:00,,,8,4.9,-3.4,236.0,100.0,0.0
,,,,2021-02-22 13:00:00,,,8,6.7,-3.5,236.0,100.0,0.0
,,,,2021-02-22 14:00:00,,,8,6.5,-3.8,251.0,100.0,0.0
,,,,2021-02-22 15:00:00,,,8,5.5,-4.3,262.0,100.0,0.0
,,,,2021-02-22 16:00:00,,,8,6.1,-5.4,262.0,100.0,0.0
,,,,2021-02-22 17:00:00,,,8,4.6,-6.1,267.0,100.0,0.0
,,,,2021-02-22 18:00:00,,,8,8.0,-6.9,268.0,100.0,0.0
,,,,2021-02-22 19:00:00,,,8,4.9,-7.3,271.0,100.0,0.0
,,,,2021-02-22 20:00:00,,,8,4.6,-7.0,296.0,100.0,0.0
,,,,2021-02-22 21:00:00,,,8,2.9,-7.3,289.0,100.0,0.0
,,,,2021-02-22 22:00:00,,,8,5.5,-7.6,291.0,100.0,0.0
,,,,2021-02-22 23:00:00,,,8,2.3,-7.4,278.0,100.0,0.0
,,,,2021-02-23 00:00:00,,,8,10.2,-7.6,288.0,100.0,0.0
,,,,2021-02-23 01:00:00,,,8,11.5,-8.4,304.0,100.0,0.0
,,,,2021-02-23 02:00:00,,,8,9.7,-8.7,297.0,100.0,0.0
,,,,2021-02-23 03:00:00,,,8,7.9,-9.3,287.0,100.0,0.0
,,,,2021-02-23 04:00:00,,,8,3.3,-9.4,281.0,100.0,0.0
,,,,2021-02-23 05:00:00,,,8,7.0,-9.3,272.0,100.0,0.0
,,,,2021-02-23 06:00:00,,,8,6.1,-9.7,272.0,100.0,0.0
,,,,2021-02-23 07:00:00,,,8,6.8,-9.7,274.0,100.0,0.0
,,,,2021-02-23 08:00:00,,,8,5.7,-9.6,270.0,100.0,0.0
,,,,2021-02-23 09:00:00,,,8,5.8,-7.7,272.0,100.0,0.0
,,,,2021-02-23 10:00:00,,,8,2.5,-6.1,268.0,100.0,0.0
,,,,2021-02-23 11:00:00,,,8,3.9,-4.4,277.0,100.0,0.0
,,,,2021-02-23 12:00:00,,,8,7.7,-4.1,272.0,100.0,0.0
,,,,2021-02-23 13:00:00,,,8,4.5,-2.5,275.0,100.0,0.0
,,,,2021-02-23 14:00:00,,,8,2.6,-6.3,300.0,100.0,0.0
,,,,2021-02-23 15:00:00,,,8,4.8,-6.8,296.0,100.0,0.0
,,,,2021-02-23 16:00:00,,,8,3.4,-8.7,314.0,100.0,0.0
,,,,2021-02-23 17:00:00,,,8,6.2,-9.8,309.0,100.0,0.0
,,,,2021-02-23 18:00:00,,,8,6.5,-10.1,353.0,100.0,0.0
,,,,2021-02-23 19:00:00,,,8,5.7,-10.6,345.0,99.0,0.0
,,,,2021-02-23 20:00:00,,,8,3.8,-11.0,319.0,100.0,0.0
,,,,2021-02-23 21:00:00,,,8,4.8,-10.8,331.0,100.0,0.0
,,,,2021-02-23 22:00:00,,,8,6.0,-9.9,316.0,100.0,0.0
,,,,2021-02-23 23:00:00,,,8,2.4,-10.1,320.0,100.0,0.0
,,,,2021-02-24 00:00:00,,,8,2.4,-10.1,311.0,100.0,0.0
,,,,2021-02-24 01:00:00,,,8,10.9,-10.7,321.0,100.0,0.0
,,,,2021-02-24 02:00:00,,,8,2.1,-10.7,324.0,100.0,0.0
,,,,2021-02-24 03:00:00,,,8,3.2,-10.9,313.0,100.0,0.0
,,,,2021-02-24 04:00:00,,,8,3.8,-11.4,302.0,100.0,0.0
,,,,2021-02-24 05:00:00,,,8,0.0,-12.1,317.0,99.0,0.0
,,,,2021-02-24 06:00:00,,,8,1.7,-13.2,344.0,98.0,0.0
,,,,2021-02-24 07:00:00,,,8,0.0,-7.8,327.0,100.0,0.0
,,,,2021-02-24 08:00:00,,,8,0.0,-5.5,327.0,99.0,0.0
,,,,2021-02-24 09:00:00,,,8,1.6,-5.4,312.0,97.0,0.0
