station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2012-01-01 00:00:00, 0.1, 3.9, -0.1
2012-01-02 00:00:00, 0.0, 7.1, -0.2
2012-01-03 00:00:00, 35.6, 7.0, 1.6
2012-01-04 00:00:00, 41.7, 7.1, 3.6
2012-01-05 00:00:00, 4.0, 5.3, 0.3
2012-01-06 00:00:00, 0.1, 3.9, 0.3
2012-01-07 00:00:00, 2.6, 4.4, 1.2
2012-01-08 00:00:00, 19.3, 6.0, 3.5
2012-01-09 00:00:00, 3.5, 7.9, -0.6
2012-01-10 00:00:00, 0.4, 2.6, -4.1
2012-01-11 00:00:00, 0.0, 2.5, -4.5
2012-01-12 00:00:00, 1.5, 1.1, -3.7
2012-01-13 00:00:00, 0.0, 1.2, -4.0
2012-01-14 00:00:00, 1.7, 1.6, -7.4
2012-01-15 00:00:00, 2.3, -0.3, -8.7
2012-01-16 00:00:00, 0.0, -1.2, -7.6
2012-01-17 00:00:00, 4.6, -3.0, -8.3
2012-01-18 00:00:00, 4.1, -7.0, -13.6
2012-01-19 00:00:00, 0.0, -3.2, -13.7
2012-01-20 00:00:00, 0.0, 3.3, -4.0
2012-01-21 00:00:00, 1.1, 5.2, -1.1
2012-01-22 00:00:00, 21.0, 3.0, -1.1
2012-01-23 00:00:00, 12.6, 3.4, 0.5
2012-01-24 00:00:00, 14.4, 3.7, 1.1
2012-01-25 00:00:00, 7.5, 3.5, 0.7
2012-01-26 00:00:00, 0.1, None, None
2012-01-27 00:00:00, 0.4, None, None
2012-01-28 00:00:00, 9.8, None, None
2012-01-29 00:00:00, 13.9, None, None
2012-01-30 00:00:00, 1.6, None, None
2012-01-31 00:00:00, 1.3, None, None
2012-02-01 00:00:00, 1.9, 5.6, -0.4
2012-02-02 00:00:00, 2.6, 4.7, 0.9
2012-02-03 00:00:00, 0.0, 5.4, -0.9
2012-02-04 00:00:00, 0.0, 3.1, -0.8
2012-02-05 00:00:00, 0.0, 5.3, -1.5
2012-02-06 00:00:00, 0.0, 7.3, -2.8
2012-02-07 00:00:00, 0.0, 6.0, -4.5
2012-02-08 00:00:00, 0.0, 7.2, 1.0
2012-02-09 00:00:00, 6.4, 7.6, 3.0
2012-02-10 00:00:00, 11.8, 7.6, 5.7
2012-02-11 00:00:00, 0.8, 8.6, 5.0
2012-02-12 00:00:00, 11.1, 6.1, 2.7
2012-02-13 00:00:00, 0.0, 6.4, -1.4
2012-02-14 00:00:00, 0.0, 6.3, -1.5
2012-02-15 00:00:00, 0.5, 4.5, -3.3
2012-02-16 00:00:00, 1.4, 4.6, 2.7
2012-02-17 00:00:00, 3.7, 5.3, 3.3
2012-02-18 00:00:00, 4.0, 7.3, -0.9
2012-02-19 00:00:00, 0.0, 4.5, -1.4
2012-02-20 00:00:00, 5.2, 4.5, 1.5
2012-02-21 00:00:00, 9.3, 4.6, 1.5
2012-02-22 00:00:00, 2.2, 8.7, -0.2
2012-02-23 00:00:00, 2.8, 6.4, -1.1
2012-02-24 00:00:00, 19.0, 2.1, 0.4
2012-02-25 00:00:00, 1.6, 3.9, -1.1
2012-02-26 00:00:00, 0.0, 3.7, -4.4
2012-02-27 00:00:00, 0.0, 1.7, -6.7
2012-02-28 00:00:00, 13.6, 1.1, -1.1
2012-02-29 00:00:00, 13.8, 4.0, -0.9
2012-03-01 00:00:00, 0.0, 4.9, -1.6
2012-03-02 00:00:00, 2.0, 4.4, 0.4
2012-03-03 00:00:00, 2.7, 6.9, 1.6
2012-03-04 00:00:00, 15.0, 7.3, 1.0
2012-03-05 00:00:00, 1.6, 3.0, -0.4
2012-03-06 00:00:00, 0.0, 5.9, -1.8
2012-03-07 00:00:00, 0.0, 5.1, -3.4
2012-03-08 00:00:00, 0.1, 6.2, -0.1
2012-03-09 00:00:00, 6.3, 7.4, 0.1
2012-03-10 00:00:00, 1.4, 6.6, -0.1
2012-03-11 00:00:00, 1.2, 4.6, -0.2
2012-03-12 00:00:00, 20.4, 3.7, -1.6
2012-03-13 00:00:00, 1.7, 4.0, -3.4
2012-03-14 00:00:00, 10.0, 4.3, -1.6
2012-03-15 00:00:00, 13.5, 6.6, -0.1
2012-03-16 00:00:00, 0.6, 7.1, -1.5
