station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 0.0, -14.8, None, 2012-01-01 00:00:00, None, -2.9
None, 3.4, -3.8, None, 2012-01-02 00:00:00, None, -2.7
None, 13.4, -3.2, None, 2012-01-03 00:00:00, None, -0.5
None, 13.6, -1.5, None, 2012-01-04 00:00:00, None, 0.3
None, 2.9, -6.4, None, 2012-01-05 00:00:00, None, -1.5
None, 9.0, -9.1, None, 2012-01-06 00:00:00, None, -6.4
None, 31.6, -6.7, None, 2012-01-07 00:00:00, None, -3.4
None, 20.7, -3.4, None, 2012-01-08 00:00:00, None, -1.6
None, 23.6, -10.2, None, 2012-01-09 00:00:00, None, -4.5
None, 1.0, -16.2, None, 2012-01-10 00:00:00, None, -8.8
None, 0.0, -14.3, None, 2012-01-11 00:00:00, None, -11.5
None, 0.0, -14.1, None, 2012-01-12 00:00:00, None, -6.7
None, 1.0, -8.4, None, 2012-01-13 00:00:00, None, -6.8
None, 0.0, -23.4, None, 2012-01-14 00:00:00, None, -8.1
None, 1.0, -29.8, None, 2012-01-15 00:00:00, None, -23.4
None, 2.0, -31.8, None, 2012-01-16 00:00:00, None, -29.1
None, 2.0, -31.5, None, 2012-01-17 00:00:00, None, -28.5
None, 0.0, -31.7, None, 2012-01-18 00:00:00, None, -24.8
None, 0.0, -27.4, None, 2012-01-19 00:00:00, None, -21.3
None, 5.0, -24.7, None, 2012-01-20 00:00:00, None, -15.0
None, 0.0, -20.4, None, 2012-01-21 00:00:00, None, -9.9
None, 0.0, -10.0, None, 2012-01-22 00:00:00, None, -4.8
None, 0.0, -6.9, None, 2012-01-23 00:00:00, None, -5.5
None, 14.4, -5.7, None, 2012-01-24 00:00:00, None, -3.3
None, 26.3, -6.3, None, 2012-01-25 00:00:00, None, -2.5
None, 7.0, None, None, 2012-01-26 00:00:00, None, None
None, 12.4, None, None, 2012-01-27 00:00:00, None, None
None, 55.9, None, None, 2012-01-28 00:00:00, None, None
None, 81.7, None, None, 2012-01-29 00:00:00, None, None
None, 19.6, None, None, 2012-01-30 00:00:00, None, None
None, 18.7, None, None, 2012-01-31 00:00:00, None, None
None, 0.0, -7.0, None, 2012-02-01 00:00:00, None, -2.5
None, 2.0, -6.0, None, 2012-02-02 00:00:00, None, -1.5
None, 1.0, -2.8, None, 2012-02-03 00:00:00, None, 2.6
None, 0.0, -5.7, None, 2012-02-04 00:00:00, None, 0.0
None, 0.0, -7.9, None, 2012-02-05 00:00:00, None, -0.9
None, 0.0, -10.5, None, 2012-02-06 00:00:00, None, -1.9
None, 0.0, -9.5, None, 2012-02-07 00:00:00, None, 0.8
None, 0.0, -8.3, None, 2012-02-08 00:00:00, None, 2.2
None, 0.0, -8.0, None, 2012-02-09 00:00:00, None, 0.9
None, 0.0, -8.3, None, 2012-02-10 00:00:00, None, 0.4
None, 0.0, -4.6, None, 2012-02-11 00:00:00, None, -0.6
None, 0.0, -4.5, None, 2012-02-12 00:00:00, None, -0.8
None, 0.0, -11.0, None, 2012-02-13 00:00:00, None, -3.4
None, 1.0, -13.4, None, 2012-02-14 00:00:00, None, -5.4
None, 1.0, -11.1, None, 2012-02-15 00:00:00, None, -4.4
None, 0.0, -8.5, None, 2012-02-16 00:00:00, None, -5.1
None, 0.0, -7.3, None, 2012-02-17 00:00:00, None, -0.8
None, 0.0, -8.0, None, 2012-02-18 00:00:00, None, -2.7
