station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 0.0, -8.4, None, 2012-01-01 00:00:00, None, -5.7
None, 0.0, -6.3, None, 2012-01-02 00:00:00, None, -3.0
None, 0.0, -5.8, None, 2012-01-03 00:00:00, None, -2.1
None, 15.9, -2.1, None, 2012-01-04 00:00:00, None, -0.5
None, 1.9, -5.6, None, 2012-01-05 00:00:00, None, -1.6
None, 0.1, -9.3, None, 2012-01-06 00:00:00, None, -3.5
None, 5.0, -9.6, None, 2012-01-07 00:00:00, None, -5.1
None, 1.5, -6.2, None, 2012-01-08 00:00:00, None, -3.4
None, 0.1, -3.5, None, 2012-01-09 00:00:00, None, -0.1
None, 4.4, -14.7, None, 2012-01-10 00:00:00, None, -2.9
None, 3.9, -16.1, None, 2012-01-11 00:00:00, None, -8.9
None, 2.5, -13.4, None, 2012-01-12 00:00:00, None, -6.8
None, 0.6, -12.0, None, 2012-01-13 00:00:00, None, -7.1
None, 0.0, -11.1, None, 2012-01-14 00:00:00, None, -7.5
None, 0.0, -15.9, None, 2012-01-15 00:00:00, None, -8.7
None, 0.0, -16.6, None, 2012-01-16 00:00:00, None, -12.6
None, 0.0, -26.8, None, 2012-01-17 00:00:00, None, -15.1
None, 0.0, -28.0, None, 2012-01-18 00:00:00, None, -22.8
None, 0.0, -24.2, None, 2012-01-19 00:00:00, None, -15.1
None, 0.0, -15.3, None, 2012-01-20 00:00:00, None, -6.8
None, 0.0, -7.1, None, 2012-01-21 00:00:00, None, -3.0
None, 0.0, -8.8, None, 2012-01-22 00:00:00, None, -6.3
None, 0.0, -8.8, None, 2012-01-23 00:00:00, None, -3.2
None, 0.3, -8.9, None, 2012-01-24 00:00:00, None, -5.8
None, 1.7, -8.5, None, 2012-01-25 00:00:00, None, -2.9
None, 3.0, -9.1, None, 2012-01-26 00:00:00, None, -4.5
None, 2.1, -9.4, None, 2012-01-27 00:00:00, None, -5.1
None, 9.7, -7.3, None, 2012-01-28 00:00:00, None, -5.7
None, 4.1, -5.7, None, 2012-01-29 00:00:00, None, 0.2
None, 0.0, -4.7, None, 2012-01-30 00:00:00, None, 0.6
None, 0.7, -5.2, None, 2012-01-31 00:00:00, None, 0.2
None, 3.5, -5.9, None, 2012-02-01 00:00:00, None, 0.1
None, 0.0, -8.1, None, 2012-02-02 00:00:00, None, -1.1
None, 0.0, -7.6, None, 2012-02-03 00:00:00, None, -1.0
None, 0.0, -6.7, None, 2012-02-04 00:00:00, None, 0.3
None, 0.0, -7.7, None, 2012-02-05 00:00:00, None, 1.9
None, 0.0, -7.6, None, 2012-02-06 00:00:00, None, -0.3
None, 0.2, -7.6, None, 2012-02-07 00:00:00, None, -0.3
None, 1.5, -8.0, None, 2012-02-08 00:00:00, None, -2.3
None, 0.4, -5.8, None, 2012-02-09 00:00:00, None, -2.2
None, 1.2, -3.9, None, 2012-02-10 00:00:00, None, -0.5
None, 0.2, -1.3, None, 2012-02-11 00:00:00, None, 1.9
None, 0.1, -4.1, None, 2012-02-12 00:00:00, None, 0.1
None, 0.8, -9.9, None, 2012-02-13 00:00:00, None, 0.5
None, 0.0, -10.5, None, 2012-02-14 00:00:00, None, -2.4
None, 0.0, -8.7, None, 2012-02-15 00:00:00, None, 5.4
None, 7.9, -8.3, None, 2012-02-16 00:00:00, None, -3.5
None, 4.6, -8.5, None, 2012-02-17 00:00:00, None, -4.1
None, 3.5, -5.4, None, 2012-02-18 00:00:00, None, -3.4
None, 1.2, -8.1, None, 2012-02-19 00:00:00, None, -2.7
None, 6.6, -8.8, None, 2012-02-20 00:00:00, None, -3.1
None, 8.1, -4.5, None, 2012-02-21 00:00:00, None, 0.2
None, 0.4, -5.5, None, 2012-02-22 00:00:00, None, 0.8
None, 1.6, -6.9, None, 2012-02-23 00:00:00, None, -2.6
None, 9.9, -7.4, None, 2012-02-24 00:00:00, None, -4.7
None, 3.2, -7.8, None, 2012-02-25 00:00:00, None, -1.7
None, 1.7, -18.1, None, 2012-02-26 00:00:00, None, -7.8
None, 0.0, -19.7, None, 2012-02-27 00:00:00, None, -3.0
None, 0.0, -13.9, None, 2012-02-28 00:00:00, None, -5.3
None, 6.0, -10.0, None, 2012-02-29 00:00:00, None, -5.8
None, 1.3, -11.1, None, 2012-03-01 00:00:00, None, -1.7
None, 0.1, -7.8, None, 2012-03-02 00:00:00, None, -1.3
None, 0.3, -2.0, None, 2012-03-03 00:00:00, None, 3.7
None, 0.6, -1.8, None, 2012-03-04 00:00:00, None, 4.9
None, 0.8, -11.0, None, 2012-03-05 00:00:00, None, 3.6
None, 0.0, -12.0, None, 2012-03-06 00:00:00, None, -3.8
None, 0.0, -10.3, None, 2012-03-07 00:00:00, None, 3.3
None, 0.2, -7.3, None, 2012-03-08 00:00:00, None, 0.2
None, 0.0, -5.2, None, 2012-03-09 00:00:00, None, 6.3
None, 0.5, -2.4, None, 2012-03-10 00:00:00, None, 3.6
None, 7.1, -9.3, None, 2012-03-11 00:00:00, None, 3.1
None, 16.5, -9.0, None, 2012-03-12 00:00:00, None, -1.8
None, 11.5, -9.0, None, 2012-03-13 00:00:00, None, -1.7
None, 3.5, -11.1, None, 2012-03-14 00:00:00, None, -4.6
None, 10.0, -4.6, None, 2012-03-15 00:00:00, None, 1.6
None, 3.0, -7.8, None, 2012-03-16 00:00:00, None, 2.0
None, 8.1, -8.4, None, 2012-03-17 00:00:00, None, 1.5
None, 2.0, -11.3, None, 2012-03-18 00:00:00, None, 2.8
None, 2.0, -7.6, None, 2012-03-19 00:00:00, None, 1.0
None, 3.9, -7.9, None, 2012-03-20 00:00:00, None, -0.4
None, 0.0, -10.9, None, 2012-03-21 00:00:00, None, 0.2
None, 5.8, -7.7, None, 2012-03-22 00:00:00, None, 2.6
None, 1.0, -9.4, None, 2012-03-23 00:00:00, None, 2.1
None, 0.0, -8.3, None, 2012-03-24 00:00:00, None, 3.1
None, 0.0, -5.3, None, 2012-03-25 00:00:00, None, 7.0
None, 0.3, -2.4, None, 2012-03-26 00:00:00, None, 7.7
None, 0.0, -3.1, None, 2012-03-27 00:00:00, None, 2.2
None, 2.0, -2.7, None, 2012-03-28 00:00:00, None, 2.6
None, 4.2, -2.3, None, 2012-03-29 00:00:00, None, 0.8
None, 4.2, -4.8, None, 2012-03-30 00:00:00, None, 2.9
None, 5.4, -7.0, None, 2012-03-31 00:00:00, None, -0.1
None, 0.0, -5.1, None, 2012-04-01 00:00:00, None, -0.3
None, 0.0, -7.6, None, 2012-04-02 00:00:00, None, 2.5
None, 0.0, -3.4, None, 2012-04-03 00:00:00, None, 4.9
None, 0.0, -5.5, None, 2012-04-04 00:00:00, None, 1.5
None, 0.0, -7.0, None, 2012-04-05 00:00:00, None, 2.5
None, 0.0, -7.3, None, 2012-04-06 00:00:00, None, 3.3
None, 0.0, -8.1, None, 2012-04-07 00:00:00, None, 5.0
None, 0.0, -6.2, None, 2012-04-08 00:00:00, None, 8.5
None, 0.0, -1.6, None, 2012-04-09 00:00:00, None, 10.6
None, 0.0, 1.6, None, 2012-04-10 00:00:00, None, 11.1
None, 0.0, 1.9, None, 2012-04-11 00:00:00, None, 13.3
None, 0.0, -0.8, None, 2012-04-12 00:00:00, None, 6.6
None, 4.7, -2.5, None, 2012-04-13 00:00:00, None, 5.6
None, 9.3, -0.8, None, 2012-04-14 00:00:00, None, 3.3
None, 1.9, -2.8, None, 2012-04-15 00:00:00, None, 5.8
None, 5.0, -2.9, None, 2012-04-16 00:00:00, None, 1.8
None, 1.3, -4.7, None, 2012-04-17 00:00:00, None, 5.7
None, 3.4, -2.3, None, 2012-04-18 00:00:00, None, 2.8
None, 2.8, -4.9, None, 2012-04-19 00:00:00, None, 4.7
None, 0.6, -2.4, None, 2012-04-20 00:00:00, None, 7.4
None, 0.0, -4.3, None, 2012-04-21 00:00:00, None, 10.8
None, 0.0, 2.6, None, 2012-04-22 00:00:00, None, 15.8
None, 0.0, 6.7, None, 2012-04-23 00:00:00, None, 19.5
None, 0.0, 4.3, None, 2012-04-24 00:00:00, None, 12.3
None, 2.7, 4.0, None, 2012-04-25 00:00:00, None, 11.2
None, 15.8, -1.7, None, 2012-04-26 00:00:00, None, 4.8
None, 0.0, -2.2, None, 2012-04-27 00:00:00, None, 6.5
None, 0.0, -1.7, None, 2012-04-28 00:00:00, None, 10.4
None, 0.1, -0.2, None, 2012-04-29 00:00:00, None, 11.1
None, 4.5, -0.6, None, 2012-04-30 00:00:00, None, 5.9
None, 0.3, -1.6, None, 2012-05-01 00:00:00, None, 7.2
None, 0.0, -2.3, None, 2012-05-02 00:00:00, None, 4.8
None, 7.3, -1.0, None, 2012-05-03 00:00:00, None, 0.9
None, 0.0, -1.7, None, 2012-05-04 00:00:00, None, 8.1
None, 0.0, -2.5, None, 2012-05-05 00:00:00, None, 7.3
None, 0.0, -2.8, None, 2012-05-06 00:00:00, None, 11.3
None, 0.0, 0.2, None, 2012-05-07 00:00:00, None, 12.8
None, 0.0, 2.5, None, 2012-05-08 00:00:00, None, 14.1
None, 0.0, -3.2, None, 2012-05-09 00:00:00, None, 6.1
None, 0.0, -4.3, None, 2012-05-10 00:00:00, None, 5.0
None, 0.0, -3.9, None, 2012-05-11 00:00:00, None, 11.8
None, 0.0, 0.7, None, 2012-05-12 00:00:00, None, 17.5
None, 0.0, 4.6, None, 2012-05-13 00:00:00, None, 21.2
None, 0.0, 7.1, None, 2012-05-14 00:00:00, None, 23.5
None, 0.0, 8.2, None, 2012-05-15 00:00:00, None, 21.6
None, 0.4, 1.7, None, 2012-05-16 00:00:00, None, 15.6
None, 1.7, -1.0, None, 2012-05-17 00:00:00, None, 9.9
None, 0.0, -2.3, None, 2012-05-18 00:00:00, None, 10.5
None, 0.0, -1.7, None, 2012-05-19 00:00:00, None, 13.9
None, 2.2, 3.6, None, 2012-05-20 00:00:00, None, 10.7
None, 8.5, 2.8, None, 2012-05-21 00:00:00, None, 8.5
None, 0.0, 1.0, None, 2012-05-22 00:00:00, None, 10.1
None, 0.3, -0.5, None, 2012-05-23 00:00:00, None, 10.7
None, 0.0, -1.5, None, 2012-05-24 00:00:00, None, 11.3
None, 0.0, 2.7, None, 2012-05-25 00:00:00, None, 14.6
None, 0.0, 2.4, None, 2012-05-26 00:00:00, None, 17.2
None, 0.0, 3.8, None, 2012-05-27 00:00:00, None, 18.1
None, 0.0, 2.4, None, 2012-05-28 00:00:00, None, 15.4
None, 0.0, 0.7, None, 2012-05-29 00:00:00, None, 12.5
None, 0.0, 1.6, None, 2012-05-30 00:00:00, None, 16.5
