station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.0, None, 2012-01-01 00:00:00, -15.4, -6.7
None, 0.0, None, 2012-01-02 00:00:00, -9.3, -1.9
None, 7.5, None, 2012-01-03 00:00:00, -4.4, -2.3
None, 11.2, None, 2012-01-04 00:00:00, -2.9, -0.7
None, 7.5, None, 2012-01-05 00:00:00, -7.9, -1.2
None, 3.8, None, 2012-01-06 00:00:00, -10.9, -5.8
None, 0.0, None, 2012-01-07 00:00:00, -9.6, -6.5
None, 3.7, None, 2012-01-08 00:00:00, -6.5, -0.9
None, 0.0, None, 2012-01-09 00:00:00, -3.9, -1.0
None, 11.8, None, 2012-01-10 00:00:00, -20.0, -3.9
None, 1.3, None, 2012-01-11 00:00:00, -20.8, -12.1
None, 0.0, None, 2012-01-12 00:00:00, -16.3, -3.9
None, 0.0, None, 2012-01-13 00:00:00, -15.3, -7.5
None, 17.8, None, 2012-01-14 00:00:00, -12.7, -6.3
None, 0.0, None, 2012-01-15 00:00:00, -19.9, -9.9
None, 11.3, None, 2012-01-16 00:00:00, -19.9, -13.5
None, 18.7, None, 2012-01-17 00:00:00, -18.7, -11.3
None, 2.0, None, 2012-01-18 00:00:00, -24.0, -16.8
None, 0.0, None, 2012-01-19 00:00:00, -19.3, -10.3
None, 10.4, None, 2012-01-20 00:00:00, -10.4, -4.0
None, 18.8, None, 2012-01-21 00:00:00, -7.4, -2.3
None, 0.9, None, 2012-01-22 00:00:00, -10.1, -6.3
None, 3.7, None, 2012-01-23 00:00:00, -10.2, -5.3
None, 22.6, None, 2012-01-24 00:00:00, -11.0, -5.3
None, 7.5, None, 2012-01-25 00:00:00, -7.7, -4.0
None, 22.1, None, 2012-01-26 00:00:00, -11.1, -5.9
None, 3.7, None, 2012-01-27 00:00:00, -14.9, -9.6
None, 15.0, None, 2012-01-28 00:00:00, -11.4, -3.9
None, 45.0, None, 2012-01-29 00:00:00, -4.0, -0.8
None, 7.5, None, 2012-01-30 00:00:00, -5.0, -1.9
None, 7.5, None, 2012-01-31 00:00:00, -6.7, -3.2
None, 11.6, None, 2012-02-01 00:00:00, -5.9, -0.8
None, 0.9, None, 2012-02-02 00:00:00, -12.0, -1.0
None, 0.0, None, 2012-02-03 00:00:00, -12.3, -3.5
None, 0.0, None, 2012-02-04 00:00:00, -12.3, -5.1
None, 0.0, None, 2012-02-05 00:00:00, -13.8, -4.4
None, 0.0, None, 2012-02-06 00:00:00, -12.6, -2.1
None, 0.0, None, 2012-02-07 00:00:00, -14.3, -3.5
None, 0.0, None, 2012-02-08 00:00:00, -15.0, -2.4
None, 0.5, None, 2012-02-09 00:00:00, -8.3, 4.4
None, 0.0, None, 2012-02-10 00:00:00, -6.0, 2.5
None, 0.0, None, 2012-02-11 00:00:00, -3.2, 0.3
None, 0.0, None, 2012-02-12 00:00:00, -6.2, 0.4
None, 3.7, None, 2012-02-13 00:00:00, -15.2, -1.3
None, 0.4, None, 2012-02-14 00:00:00, -17.4, 0.5
None, 0.0, None, 2012-02-15 00:00:00, -16.5, 3.4
None, 0.0, None, 2012-02-16 00:00:00, -14.5, -2.1
None, 3.8, None, 2012-02-17 00:00:00, -8.2, 0.0
None, 15.0, None, 2012-02-18 00:00:00, -7.3, -4.1
None, 7.5, None, 2012-02-19 00:00:00, -8.3, -4.8
None, 3.8, None, 2012-02-20 00:00:00, -10.8, -2.9
None, 22.4, None, 2012-02-21 00:00:00, -6.8, -2.2
None, 30.0, None, 2012-02-22 00:00:00, -11.2, -2.3
None, 7.5, None, 2012-02-23 00:00:00, -14.9, 4.2
None, 18.9, None, 2012-02-24 00:00:00, -13.8, -6.9
None, 3.8, None, 2012-02-25 00:00:00, -8.6, -2.1
None, 11.3, None, 2012-02-26 00:00:00, -21.0, -8.6
None, 0.0, None, 2012-02-27 00:00:00, -23.9, 7.1
None, 0.0, None, 2012-02-28 00:00:00, -19.1, -2.4
None, 3.0, None, 2012-02-29 00:00:00, -12.1, -5.0
None, 3.0, None, 2012-03-01 00:00:00, -13.4, -4.0
None, 9.8, None, 2012-03-02 00:00:00, -14.6, -5.9
None, 44.8, None, 2012-03-03 00:00:00, -6.4, -1.1
None, 37.8, None, 2012-03-04 00:00:00, -2.2, -0.9
None, 40.5, None, 2012-03-05 00:00:00, -11.0, -1.6
None, 2.2, None, 2012-03-06 00:00:00, -16.7, -7.8
None, 0.0, None, 2012-03-07 00:00:00, -17.9, -2.9
None, 0.0, None, 2012-03-08 00:00:00, -11.7, 6.0
None, 4.8, None, 2012-03-09 00:00:00, -3.3, 0.5
None, 22.0, None, 2012-03-10 00:00:00, -2.8, -0.8
None, 16.2, None, 2012-03-11 00:00:00, -9.0, -0.2
None, 2.0, None, 2012-03-12 00:00:00, -12.8, -3.7
None, 13.0, None, 2012-03-13 00:00:00, -9.5, -1.7
None, 7.0, None, 2012-03-14 00:00:00, -12.3, -3.7
None, 14.0, None, 2012-03-15 00:00:00, -6.0, 0.2
None, 11.0, None, 2012-03-16 00:00:00, -9.9, -0.9
None, 10.8, None, 2012-03-17 00:00:00, -10.8, 2.8
None, 0.2, None, 2012-03-18 00:00:00, -16.3, 3.5
None, 0.0, None, 2012-03-19 00:00:00, -14.5, 0.7
None, 10.0, None, 2012-03-20 00:00:00, -11.2, -1.7
None, 1.0, None, 2012-03-21 00:00:00, -12.9, -2.4
None, 0.0, None, 2012-03-22 00:00:00, -14.5, -1.5
None, 3.0, None, 2012-03-23 00:00:00, -15.1, 6.8
None, 0.0, None, 2012-03-24 00:00:00, -13.9, 6.9
None, 0.0, None, 2012-03-25 00:00:00, -9.9, 6.7
None, 7.0, None, 2012-03-26 00:00:00, -5.0, 8.2
None, 3.0, None, 2012-03-27 00:00:00, -4.1, 0.8
None, 8.0, None, 2012-03-28 00:00:00, -3.9, 3.0
None, 9.0, None, 2012-03-29 00:00:00, -4.2, -1.0
None, 17.0, None, 2012-03-30 00:00:00, -5.9, 3.2
None, 16.5, None, 2012-03-31 00:00:00, -6.0, 0.1
None, 9.5, None, 2012-04-01 00:00:00, -6.1, -0.1
None, 0.0, None, 2012-04-02 00:00:00, -9.7, 3.5
None, 3.8, None, 2012-04-03 00:00:00, -6.0, 6.0
None, 21.0, None, 2012-04-04 00:00:00, -6.4, -2.7
None, 7.2, None, 2012-04-05 00:00:00, -10.8, 2.0
None, 0.0, None, 2012-04-06 00:00:00, -13.1, 4.1
None, 0.0, None, 2012-04-07 00:00:00, -13.1, 4.0
None, 0.0, None, 2012-04-08 00:00:00, -14.0, 10.5
None, 0.0, None, 2012-04-09 00:00:00, -8.2, 13.6
None, 0.0, None, 2012-04-10 00:00:00, -2.3, 13.5
None, 1.8, None, 2012-04-11 00:00:00, -1.0, 18.2
None, 12.0, None, 2012-04-12 00:00:00, -0.7, 4.5
None, 3.2, None, 2012-04-13 00:00:00, -1.6, 5.2
None, 8.0, None, 2012-04-14 00:00:00, -3.4, 1.6
None, 1.0, None, 2012-04-15 00:00:00, -5.7, -0.5
None, 6.8, None, 2012-04-16 00:00:00, -6.6, 0.9
None, 0.2, None, 2012-04-17 00:00:00, -8.6, 5.9
None, 9.0, None, 2012-04-18 00:00:00, -4.3, 4.8
None, 10.5, None, 2012-04-19 00:00:00, -5.0, 6.6
None, 7.0, None, 2012-04-20 00:00:00, -6.7, 4.5
None, 0.0, None, 2012-04-21 00:00:00, -7.4, 13.2
None, 0.0, None, 2012-04-22 00:00:00, 1.2, 15.1
None, 0.0, None, 2012-04-23 00:00:00, 2.1, 18.8
None, 10.0, None, 2012-04-24 00:00:00, 1.6, 8.3
None, 0.0, None, 2012-04-25 00:00:00, 1.3, 11.3
None, 11.8, None, 2012-04-26 00:00:00, -2.2, 9.8
None, 5.2, None, 2012-04-27 00:00:00, -5.7, 2.0
None, 0.0, None, 2012-04-28 00:00:00, -7.9, 8.8
None, 0.8, None, 2012-04-29 00:00:00, 0.3, 8.3
None, 14.2, None, 2012-04-30 00:00:00, -1.1, 2.6
None, 0.0, None, 2012-05-01 00:00:00, -2.7, 7.1
None, 9.0, None, 2012-05-02 00:00:00, -2.5, 2.4
None, 3.8, None, 2012-05-03 00:00:00, -6.0, 2.3
None, 20.8, None, 2012-05-04 00:00:00, -2.0, 8.6
None, 2.5, None, 2012-05-05 00:00:00, -6.2, 4.1
None, 0.0, None, 2012-05-06 00:00:00, -8.2, 8.4
None, 0.0, None, 2012-05-07 00:00:00, -3.5, 12.9
None, 0.0, None, 2012-05-08 00:00:00, -0.2, 14.3
None, 3.0, None, 2012-05-09 00:00:00, -7.1, 6.4
None, 1.0, None, 2012-05-10 00:00:00, -9.4, 2.0
None, 0.0, None, 2012-05-11 00:00:00, -8.7, 9.6
None, 0.0, None, 2012-05-12 00:00:00, -4.2, 15.9
None, 0.0, None, 2012-05-13 00:00:00, 0.0, 18.1
None, 0.0, None, 2012-05-14 00:00:00, 1.0, 20.7
None, 0.0, None, 2012-05-15 00:00:00, 2.5, 19.2
None, 0.0, None, 2012-05-16 00:00:00, -0.7, 13.1
None, 2.0, None, 2012-05-17 00:00:00, -3.1, 7.8
None, 0.0, None, 2012-05-18 00:00:00, -4.5, 6.0
None, 0.0, None, 2012-05-19 00:00:00, -4.4, 10.3
None, 2.0, None, 2012-05-20 00:00:00, -1.1, 10.1
None, 16.3, None, 2012-05-21 00:00:00, 1.9, 8.8
None, 11.7, None, 2012-05-22 00:00:00, 0.2, 7.3
None, 3.0, None, 2012-05-23 00:00:00, -3.5, 6.0
None, 1.0, None, 2012-05-24 00:00:00, -1.7, 8.1
None, 0.0, None, 2012-05-25 00:00:00, -2.4, 11.7
None, 0.0, None, 2012-05-26 00:00:00, -2.3, 12.7
None, 0.0, None, 2012-05-27 00:00:00, -2.0, 13.0
None, 0.0, None, 2012-05-28 00:00:00, -0.1, 15.1
None, 7.0, None, 2012-05-29 00:00:00, -1.0, 8.6
None, 0.0, None, 2012-05-30 00:00:00, -0.6, 9.4
None, 5.0, None, 2012-05-31 00:00:00, 1.3, 8.8
None, 24.0, None, 2012-06-01 00:00:00, 1.4, 4.6
None, 9.0, None, 2012-06-02 00:00:00, 0.7, 9.8
None, 0.0, None, 2012-06-03 00:00:00, 0.0, 10.6
None, 6.0, None, 2012-06-04 00:00:00, 1.4, 10.4
None, 31.6, None, 2012-06-05 00:00:00, 1.0, 6.4
None, 46.2, None, 2012-06-06 00:00:00, -1.7, 1.8
None, 4.2, None, 2012-06-07 00:00:00, -1.9, 5.6
None, 3.8, None, 2012-06-08 00:00:00, 0.3, 9.9
None, 14.2, None, 2012-06-09 00:00:00, -0.4, 3.7
None, 0.0, None, 2012-06-10 00:00:00, 0.2, 7.8
None, 0.0, None, 2012-06-11 00:00:00, 1.6, 16.5
None, 5.8, None, 2012-06-12 00:00:00, 1.4, 17.5
None, 13.2, None, 2012-06-13 00:00:00, None, None
None, 7.9, None, 2012-06-14 00:00:00, None, None
None, 0.0, None, 2012-06-15 00:00:00, None, None
None, 32.5, None, 2012-06-16 00:00:00, None, None
None, 9.0, None, 2012-06-17 00:00:00, None, None
None, 12.5, None, 2012-06-18 00:00:00, None, None
None, 2.0, None, 2012-06-19 00:00:00, None, None
None, 0.0, None, 2012-06-20 00:00:00, None, None
None, 0.0, None, 2012-06-21 00:00:00, None, None
None, 0.0, None, 2012-06-22 00:00:00, None, None
None, 15.0, None, 2012-06-23 00:00:00, None, None
None, 13.0, None, 2012-06-24 00:00:00, None, None
None, 1.0, None, 2012-06-25 00:00:00, None, None
None, 7.0, None, 2012-06-26 00:00:00, None, None
None, 0.0, None, 2012-06-27 00:00:00, None, None
None, 0.0, None, 2012-06-28 00:00:00, None, None
None, 5.0, None, 2012-06-29 00:00:00, None, None
None, 45.0, None, 2012-06-30 00:00:00, None, None
None, 5.0, None, 2012-07-01 00:00:00, None, None
None, 0.0, None, 2012-07-02 00:00:00, None, None
None, 39.0, None, 2012-07-03 00:00:00, None, None
None, 0.0, None, 2012-07-04 00:00:00, None, None
None, 0.0, None, 2012-07-05 00:00:00, None, None
None, 0.0, None, 2012-07-06 00:00:00, None, None
None, 0.0, None, 2012-07-07 00:00:00, None, None
None, 0.0, None, 2012-07-08 00:00:00, 5.4, 26.2
None, 1.0, None, 2012-07-09 00:00:00, 6.2, 24.9
None, 0.0, None, 2012-07-10 00:00:00, 5.3, 23.7
None, 0.0, None, 2012-07-11 00:00:00, 6.1, 25.0
None, 0.0, None, 2012-07-12 00:00:00, 6.9, 25.4
None, 0.0, None, 2012-07-13 00:00:00, 8.0, 24.6
None, 7.0, None, 2012-07-14 00:00:00, 6.3, 15.3
None, 5.0, None, 2012-07-15 00:00:00, 5.7, 15.2
None, 0.0, None, 2012-07-16 00:00:00, 5.4, 22.3
None, 1.0, None, 2012-07-17 00:00:00, 7.4, 21.6
None, 0.0, None, 2012-07-18 00:00:00, 6.8, 19.0
None, 0.0, None, 2012-07-19 00:00:00, None, None
None, 24.3, None, 2012-07-20 00:00:00, None, None
None, 2.7, None, 2012-07-21 00:00:00, None, None
None, 0.0, None, 2012-07-22 00:00:00, None, None
None, 13.8, None, 2012-07-23 00:00:00, None, None
None, 6.2, None, 2012-07-24 00:00:00, None, None
None, 0.0, None, 2012-07-25 00:00:00, None, None
None, 0.0, None, 2012-07-26 00:00:00, None, None
None, 0.0, None, 2012-07-27 00:00:00, None, None
None, 0.0, None, 2012-07-28 00:00:00, None, None
None, 0.0, None, 2012-07-29 00:00:00, None, None
None, 4.8, None, 2012-07-30 00:00:00, None, None
None, 0.2, None, 2012-07-31 00:00:00, 7.0, 18.0
None, 0.0, None, 2012-08-01 00:00:00, 6.1, 20.2
None, 3.0, None, 2012-08-02 00:00:00, 3.8, 12.0
None, 0.0, None, 2012-08-03 00:00:00, 3.1, 17.3
None, 0.0, None, 2012-08-04 00:00:00, 6.8, 24.0
None, 0.0, None, 2012-08-05 00:00:00, 9.9, 26.6
None, 1.0, None, 2012-08-06 00:00:00, 10.8, 26.4
None, 1.0, None, 2012-08-07 00:00:00, 9.2, 22.9
None, 0.0, None, 2012-08-08 00:00:00, 8.8, 21.7
None, 0.0, None, 2012-08-09 00:00:00, 7.0, 23.3
None, 0.0, None, 2012-08-10 00:00:00, 8.1, 21.0
None, 0.0, None, 2012-08-11 00:00:00, 7.4, 20.4
None, 0.0, None, 2012-08-12 00:00:00, 7.7, 24.3
None, 0.0, None, 2012-08-13 00:00:00, 9.5, 22.3
None, 0.0, None, 2012-08-14 00:00:00, 6.6, 17.5
None, 0.0, None, 2012-08-15 00:00:00, 5.0, 18.8
None, 0.0, None, 2012-08-16 00:00:00, 5.7, 21.5
None, 0.0, None, 2012-08-17 00:00:00, 7.3, 24.8
None, 0.0, None, 2012-08-18 00:00:00, 10.3, 26.6
None, 0.0, None, 2012-08-19 00:00:00, 12.4, 26.9
None, 0.0, None, 2012-08-20 00:00:00, 11.7, 24.5
None, 6.0, None, 2012-08-21 00:00:00, 6.7, 20.2
None, 0.0, None, 2012-08-22 00:00:00, 5.4, 19.0
None, 0.0, None, 2012-08-23 00:00:00, 3.5, 14.3
None, 1.0, None, 2012-08-24 00:00:00, 1.4, 8.1
None, 0.0, None, 2012-08-25 00:00:00, 0.9, 16.7
None, 0.0, None, 2012-08-26 00:00:00, 5.1, 22.0
None, 1.0, None, 2012-08-27 00:00:00, 8.5, 22.6
None, 2.0, None, 2012-08-28 00:00:00, 5.2, 19.0
None, 2.0, None, 2012-08-29 00:00:00, 3.8, 13.6
None, 0.0, None, 2012-08-30 00:00:00, 5.1, 13.1
None, 0.0, None, 2012-08-31 00:00:00, 5.2, 18.8
None, 4.0, None, 2012-09-01 00:00:00, 1.5, 9.1
None, 0.0, None, 2012-09-02 00:00:00, 2.5, 10.2
None, 1.0, None, 2012-09-03 00:00:00, 2.6, 10.2
None, 0.0, None, 2012-09-04 00:00:00, 2.8, 10.2
None, 2.0, None, 2012-09-05 00:00:00, 2.2, 10.6
None, 0.0, None, 2012-09-06 00:00:00, 1.3, 16.0
None, 0.0, None, 2012-09-07 00:00:00, 3.6, 20.1
None, 0.0, None, 2012-09-08 00:00:00, 6.0, 21.4
None, 5.0, None, 2012-09-09 00:00:00, 5.7, 16.2
None, 18.0, None, 2012-09-10 00:00:00, -1.5, 6.5
None, 2.0, None, 2012-09-11 00:00:00, -1.9, 2.0
None, 0.0, None, 2012-09-12 00:00:00, -2.1, 10.5
None, 0.0, None, 2012-09-13 00:00:00, 1.2, 18.7
None, 0.0, None, 2012-09-14 00:00:00, 4.3, 20.0
None, 0.0, None, 2012-09-15 00:00:00, 5.0, 17.8
None, 0.0, None, 2012-09-16 00:00:00, 2.6, 15.4
None, 0.0, None, 2012-09-17 00:00:00, 3.0, 19.1
None, 0.0, None, 2012-09-18 00:00:00, 3.7, 20.7
None, 0.0, None, 2012-09-19 00:00:00, 5.6, 19.8
None, 0.0, None, 2012-09-20 00:00:00, 5.8, 21.4
None, 0.0, None, 2012-09-21 00:00:00, 6.5, 23.5
None, 0.0, None, 2012-09-22 00:00:00, 7.6, 22.0
None, 0.0, None, 2012-09-23 00:00:00, 7.2, 21.4
