pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,1.322, None, None, None, None, None, None, None, None, None, None,2019-10-15 00:00:00, None, None,42
None,1.502, None, None, None, None, None, None, None, None, None, None,2019-10-15 01:00:00, None, None,42
None,1.948, None, None, None, None, None, None, None, None, None, None,2019-10-15 02:00:00, None, None,42
None,1.947, None, None, None, None, None, None, None, None, None, None,2019-10-15 03:00:00, None, None,42
None,1.88, None, None, None, None, None, None, None, None, None, None,2019-10-15 04:00:00, None, None,42
None,2.118, None, None, None, None, None, None, None, None, None, None,2019-10-15 05:00:00, None, None,42
None,2.364, None, None, None, None, None, None, None, None, None, None,2019-10-15 06:00:00, None, None,42
None,2.287, None, None, None, None, None, None, None, None, None, None,2019-10-15 07:00:00, None, None,42
None,2.325, None, None, None, None, None, None, None, None, None, None,2019-10-15 08:00:00, None, None,42
None,2.345, None, None, None, None, None, None, None, None, None, None,2019-10-15 09:00:00, None, None,42
None,2.989, None, None, None, None, None, None, None, None, None, None,2019-10-15 10:00:00, None, None,42
None,4.064, None, None, None, None, None, None, None, None, None, None,2019-10-15 11:00:00, None, None,42
None,5.096, None, None, None, None, None, None, None, None, None, None,2019-10-15 12:00:00, None, None,42
None,4.457, None, None, None, None, None, None, None, None, None, None,2019-10-15 13:00:00, None, None,42
None,4.085, None, None, None, None, None, None, None, None, None, None,2019-10-15 14:00:00, None, None,42
None,3.696, None, None, None, None, None, None, None, None, None, None,2019-10-15 15:00:00, None, None,42
None,3.022, None, None, None, None, None, None, None, None, None, None,2019-10-15 16:00:00, None, None,42
None,2.879, None, None, None, None, None, None, None, None, None, None,2019-10-15 17:00:00, None, None,42
None,2.612, None, None, None, None, None, None, None, None, None, None,2019-10-15 18:00:00, None, None,42
None,2.846, None, None, None, None, None, None, None, None, None, None,2019-10-15 19:00:00, None, None,42
None,2.632, None, None, None, None, None, None, None, None, None, None,2019-10-15 20:00:00, None, None,42
None,2.544, None, None, None, None, None, None, None, None, None, None,2019-10-15 21:00:00, None, None,42
None,2.943, None, None, None, None, None, None, None, None, None, None,2019-10-15 22:00:00, None, None,42
None,2.981, None, None, None, None, None, None, None, None, None, None,2019-10-15 23:00:00, None, None,42
None,2.991, None, None, None, None, None, None, None, None, None, None,2019-10-16 00:00:00, None, None,42
None,2.971, None, None, None, None, None, None, None, None, None, None,2019-10-16 01:00:00, None, None,42
None,3.029, None, None, None, None, None, None, None, None, None, None,2019-10-16 02:00:00, None, None,42
None,3.189, None, None, None, None, None, None, None, None, None, None,2019-10-16 03:00:00, None, None,42
None,3.294, None, None, None, None, None, None, None, None, None, None,2019-10-16 04:00:00, None, None,42
None,3.275, None, None, None, None, None, None, None, None, None, None,2019-10-16 05:00:00, None, None,42
None,3.227, None, None, None, None, None, None, None, None, None, None,2019-10-16 06:00:00, None, None,42
None,3.362, None, None, None, None, None, None, None, None, None, None,2019-10-16 07:00:00, None, None,42
None,3.382, None, None, None, None, None, None, None, None, None, None,2019-10-16 08:00:00, None, None,42
None,3.456, None, None, None, None, None, None, None, None, None, None,2019-10-16 09:00:00, None, None,42
None,3.647, None, None, None, None, None, None, None, None, None, None,2019-10-16 10:00:00, None, None,42
None,4.01, None, None, None, None, None, None, None, None, None, None,2019-10-16 11:00:00, None, None,42
None,4.21, None, None, None, None, None, None, None, None, None, None,2019-10-16 12:00:00, None, None,42
None,4.801, None, None, None, None, None, None, None, None, None, None,2019-10-16 13:00:00, None, None,42
None,5.249, None, None, None, None, None, None, None, None, None, None,2019-10-16 14:00:00, None, None,42
None,5.736, None, None, None, None, None, None, None, None, None, None,2019-10-16 15:00:00, None, None,42
None,5.602, None, None, None, None, None, None, None, None, None, None,2019-10-16 16:00:00, None, None,42
None,5.487, None, None, None, None, None, None, None, None, None, None,2019-10-16 17:00:00, None, None,42
None,5.487, None, None, None, None, None, None, None, None, None, None,2019-10-16 18:00:00, None, None,42
None,5.373, None, None, None, None, None, None, None, None, None, None,2019-10-16 19:00:00, None, None,42
None,5.344, None, None, None, None, None, None, None, None, None, None,2019-10-16 20:00:00, None, None,42
None,5.249, None, None, None, None, None, None, None, None, None, None,2019-10-16 21:00:00, None, None,42
None,5.23, None, None, None, None, None, None, None, None, None, None,2019-10-16 22:00:00, None, None,42
None,5.135, None, None, None, None, None, None, None, None, None, None,2019-10-16 23:00:00, None, None,42
None,5.115, None, None, None, None, None, None, None, None, None, None,2019-10-17 00:00:00, None, None,42
None,5.115, None, None, None, None, None, None, None, None, None, None,2019-10-17 01:00:00, None, None,42
