WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
134.2,2020-04-22 00:00:00, 10.7, 79.6,17
260.9,2020-04-22 01:00:00, 10.6, 84.2,17
138.9,2020-04-22 02:00:00, 10.0, 92.0,17
134.7,2020-04-22 03:00:00, 9.5, 100.0,17
263.7,2020-04-22 04:00:00, 9.4, 100.0,17
337.4,2020-04-22 05:00:00, 9.4, 99.7,17
335.1,2020-04-22 06:00:00, 9.3, 99.7,17
303.7,2020-04-22 07:00:00, 9.4, 100.0,17
332.9,2020-04-22 08:00:00, 9.4, 100.0,17
297.2,2020-04-22 09:00:00, 9.7, 100.0,17
316.7,2020-04-22 10:00:00, 9.9, 100.0,17
354.0,2020-04-22 11:00:00, 10.0, 99.8,17
336.1,2020-04-22 12:00:00, 10.1, 99.7,17
89.8,2020-04-22 13:00:00, 10.9, 82.0,17
99.0,2020-04-22 14:00:00, 11.9, 71.7,17
112.5,2020-04-22 15:00:00, 12.3, 70.1,17
148.5,2020-04-22 16:00:00, 12.5, 68.6,17
326.7,2020-04-22 17:00:00, 12.7, 68.9,17
313.7,2020-04-22 18:00:00, 12.1, 77.8,17
84.6,2020-04-22 19:00:00, 12.0, 77.5,17
113.9,2020-04-22 20:00:00, 11.4, 83.7,17
41.4,2020-04-22 21:00:00, 11.1, 87.9,17
86.9,2020-04-22 22:00:00, 11.0, 87.8,17
295.6,2020-04-22 23:00:00, 10.8, 99.7,17
330.6,2020-04-23 00:00:00, 10.5, 100.0,17
353.7,2020-04-23 01:00:00, 10.4, 99.9,17
327.1,2020-04-23 02:00:00, 10.2, 99.7,17
308.8,2020-04-23 03:00:00, 10.1, 99.8,17
301.0,2020-04-23 04:00:00, 10.0, 90.9,17
249.2,2020-04-23 05:00:00, 10.1, 89.6,17
181.4,2020-04-23 06:00:00, 10.1, 91.2,17
150.4,2020-04-23 07:00:00, 10.3, 86.7,17
147.7,2020-04-23 08:00:00, 10.5, 85.9,17
44.7,2020-04-23 09:00:00, 10.8, 86.2,17
45.0,2020-04-23 10:00:00, 11.2, 81.2,17
109.8,2020-04-23 11:00:00, 12.1, 77.3,17
95.5,2020-04-23 12:00:00, 12.3, 86.2,17
43.4,2020-04-23 13:00:00, 12.2, 85.7,17
108.5,2020-04-23 14:00:00, 13.0, 81.6,17
177.5,2020-04-23 15:00:00, 14.2, 68.4,17
184.9,2020-04-23 16:00:00, 14.9, 63.9,17
181.9,2020-04-23 17:00:00, 14.9, 55.1,17
196.0,2020-04-23 18:00:00, 14.9, 59.0,17
203.5,2020-04-23 19:00:00, 14.5, 69.8,17
95.4,2020-04-23 20:00:00, 12.9, 74.2,17
97.1,2020-04-23 21:00:00, 12.3, 76.4,17
106.5,2020-04-23 22:00:00, 11.6, 77.5,17
122.1,2020-04-23 23:00:00, 11.1, 80.2,17
112.3,2020-04-24 00:00:00, 10.7, 80.9,17
122.4,2020-04-24 01:00:00, 10.3, 84.5,17
123.2,2020-04-24 02:00:00, 9.9, 83.1,17
133.3,2020-04-24 03:00:00, 10.0, 84.2,17
143.2,2020-04-24 04:00:00, 9.6, 84.2,17
145.3,2020-04-24 05:00:00, 9.7, 88.0,17
197.2,2020-04-24 06:00:00, 9.2, 91.0,17
41.2,2020-04-24 07:00:00, 9.7, 85.9,17
125.5,2020-04-24 08:00:00, 10.3, 77.7,17
62.0,2020-04-24 09:00:00, 11.0, 73.8,17
86.9,2020-04-24 10:00:00, 11.8, 66.2,17
61.5,2020-04-24 11:00:00, 13.2, 59.1,17
72.1,2020-04-24 12:00:00, 14.4, 52.6,17
146.8,2020-04-24 13:00:00, 15.0, 50.0,17
130.3,2020-04-24 14:00:00, 15.2, 46.6,17
318.3,2020-04-24 15:00:00, 15.1, 53.9,17
326.2,2020-04-24 16:00:00, 14.9, 54.7,17
326.5,2020-04-24 17:00:00, 15.1, 47.3,17
120.1,2020-04-24 18:00:00, 15.4, 49.5,17
328.6,2020-04-24 19:00:00, 14.8, 71.1,17
290.3,2020-04-24 20:00:00, 13.7, 68.1,17
283.5,2020-04-24 21:00:00, 12.9, 80.5,17
286.7,2020-04-24 22:00:00, 11.8, 91.1,17
295.1,2020-04-24 23:00:00, 11.6, 92.1,17
168.7,2020-04-25 00:00:00, 11.1, 95.2,17
155.4,2020-04-25 01:00:00, 11.1, 97.7,17
174.1,2020-04-25 02:00:00, 11.1, 89.5,17
345.4,2020-04-25 03:00:00, 11.2, 89.4,17
259.4,2020-04-25 04:00:00, 11.2, 94.8,17
119.8,2020-04-25 05:00:00, 11.4, 79.9,17
307.8,2020-04-25 06:00:00, 11.4, 100.0,17
113.8,2020-04-25 07:00:00, 10.9, 100.0,17
121.2,2020-04-25 08:00:00, 10.2, 99.9,17
117.9,2020-04-25 09:00:00, 10.5, 100.0,17
111.3,2020-04-25 10:00:00, 10.9, 99.7,17
144.8,2020-04-25 11:00:00, 12.6, 79.6,17
182.4,2020-04-25 12:00:00, 14.5, 69.4,17
215.8,2020-04-25 13:00:00, 15.1, 42.9,17
238.4,2020-04-25 14:00:00, 15.4, 44.5,17
220.4,2020-04-25 15:00:00, 15.2, 44.8,17
241.6,2020-04-25 16:00:00, 14.9, 47.5,17
224.4,2020-04-25 17:00:00, 14.3, 49.3,17
234.3,2020-04-25 18:00:00, 14.1, 49.8,17
239.1,2020-04-25 19:00:00, 13.6, 55.2,17
254.5,2020-04-25 20:00:00, 12.5, 62.9,17
258.6,2020-04-25 21:00:00, 11.6, 67.6,17
234.0,2020-04-25 22:00:00, 10.5, 74.9,17
147.8,2020-04-25 23:00:00, 9.2, 81.8,17
147.4,2020-04-26 00:00:00, 8.8, 82.2,17
126.3,2020-04-26 01:00:00, 9.2, 79.1,17
130.5,2020-04-26 02:00:00, 9.1, 82.7,17
143.4,2020-04-26 03:00:00, 8.3, 86.1,17
158.9,2020-04-26 04:00:00, 7.2, 92.5,17
203.1,2020-04-26 05:00:00, 7.1, 97.2,17
154.0,2020-04-26 06:00:00, 7.6, 93.0,17
305.7,2020-04-26 07:00:00, 8.2, 88.3,17
94.0,2020-04-26 08:00:00, 9.8, 65.9,17
82.8,2020-04-26 09:00:00, 11.1, 64.3,17
157.7,2020-04-26 10:00:00, 11.7, 58.4,17
118.1,2020-04-26 11:00:00, 11.1, 66.3,17
79.6,2020-04-26 12:00:00, 12.1, 54.3,17
90.5,2020-04-26 13:00:00, 13.0, 52.6,17
100.4,2020-04-26 14:00:00, 13.6, 49.1,17
96.7,2020-04-26 15:00:00, 13.9, 49.5,17
109.2,2020-04-26 16:00:00, 14.2, 47.9,17
96.3,2020-04-26 17:00:00, 14.2, 48.9,17
85.4,2020-04-26 18:00:00, 14.0, 49.0,17
113.6,2020-04-26 19:00:00, 13.8, 49.9,17
330.4,2020-04-26 20:00:00, 13.0, 70.6,17
71.5,2020-04-26 21:00:00, 12.0, 59.3,17
130.3,2020-04-26 22:00:00, 11.4, 84.0,17
145.4,2020-04-26 23:00:00, 9.7, 96.9,17
117.3,2020-04-27 00:00:00, 9.5, 99.9,17
110.7,2020-04-27 01:00:00, 9.5, 99.7,17
108.2,2020-04-27 02:00:00, 9.3, 99.6,17
112.6,2020-04-27 03:00:00, 8.9, 99.8,17
141.0,2020-04-27 04:00:00, 9.1, 99.9,17
111.9,2020-04-27 05:00:00, 9.1, 92.7,17
110.4,2020-04-27 06:00:00, 9.2, 99.8,17
63.8,2020-04-27 07:00:00, 9.9, 89.3,17
26.1,2020-04-27 08:00:00, 10.9, 80.2,17
214.8,2020-04-27 09:00:00, 12.0, 60.9,17
209.9,2020-04-27 10:00:00, 12.0, 74.2,17
290.6,2020-04-27 11:00:00, 11.4, 86.0,17
318.2,2020-04-27 12:00:00, 11.4, 64.7,17
255.8,2020-04-27 13:00:00, 13.4, 63.6,17
305.6,2020-04-27 14:00:00, 13.5, 53.2,17
309.9,2020-04-27 15:00:00, 14.0, 47.7,17
276.4,2020-04-27 16:00:00, 15.2, 42.0,17
299.1,2020-04-27 17:00:00, 14.9, 48.1,17
265.7,2020-04-27 18:00:00, 15.0, 39.6,17
268.0,2020-04-27 19:00:00, 14.8, 43.1,17
210.1,2020-04-27 20:00:00, 12.6, 61.3,17
100.0,2020-04-27 21:00:00, 10.6, 71.8,17
144.0,2020-04-27 22:00:00, 9.5, 73.5,17
129.8,2020-04-27 23:00:00, 9.8, 74.0,17
137.2,2020-04-28 00:00:00, 8.8, 81.4,17
153.0,2020-04-28 01:00:00, 7.6, 85.4,17
193.0,2020-04-28 02:00:00, 6.9, 89.6,17
185.9,2020-04-28 03:00:00, 6.6, 93.2,17
177.7,2020-04-28 04:00:00, 6.1, 96.8,17
40.0,2020-04-28 05:00:00, 6.2, 99.7,17
62.0,2020-04-28 06:00:00, 6.3, 99.7,17
51.7,2020-04-28 07:00:00, 6.8, 90.3,17
12.2,2020-04-28 08:00:00, 8.2, 77.8,17
324.9,2020-04-28 09:00:00, 9.7, 69.0,17
323.9,2020-04-28 10:00:00, 10.8, 62.1,17
316.3,2020-04-28 11:00:00, 12.1, 54.3,17
323.3,2020-04-28 12:00:00, 12.9, 59.4,17
313.5,2020-04-28 13:00:00, 13.4, 51.2,17
311.1,2020-04-28 14:00:00, 13.6, 53.6,17
309.1,2020-04-28 15:00:00, 13.9, 63.4,17
5.1,2020-04-28 16:00:00, 12.8, 69.7,17
346.8,2020-04-28 17:00:00, 12.2, 71.4,17
281.7,2020-04-28 18:00:00, 12.3, 64.9,17
317.5,2020-04-28 19:00:00, 12.2, 67.1,17
304.7,2020-04-28 20:00:00, 12.0, 63.6,17
308.4,2020-04-28 21:00:00, 11.0, 76.4,17
22.7,2020-04-28 22:00:00, 9.6, 86.8,17
128.4,2020-04-28 23:00:00, 8.4, 84.0,17
