pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None,15.4, None, None, None,334.0, 2.0,2019-07-16 00:00:00, None,29
None, None, None, None, None,15.1, None, None, None,334.0, 2.0,2019-07-16 01:00:00, None,29
None, None, None, None, None,16.2, None, None, None,334.0, 2.0,2019-07-16 02:00:00, None,29
None, None, None, None, None,14.6, None, None, None,334.0, 2.0,2019-07-16 03:00:00, None,29
None, None, None, None, None,13.9, None, None, None,335.0, 2.0,2019-07-16 04:00:00, None,29
None, None, None, None, None,12.1, None, None, None,334.0, 2.0,2019-07-16 05:00:00, None,29
None, None, None, None, None,10.9, None, None, None,334.0, 1.0,2019-07-16 06:00:00, None,29
None, None, None, None, None,10.5, None, None, None,335.0, 0.0,2019-07-16 07:00:00, None,29
None, None, None, None, None,10.1, None, None, None,335.0, 0.0,2019-07-16 08:00:00, None,29
None, None, None, None, None,9.6, None, None, None,335.0, None,2019-07-16 09:00:00, None,29
None, None, None, None, None,9.3, None, None, None,335.0, None,2019-07-16 10:00:00, None,29
None, None, None, None, None,8.5, None, None, None,335.0, None,2019-07-16 11:00:00, None,29
None, None, None, None, None,8.4, None, None, None,335.0, None,2019-07-16 12:00:00, None,29
None, None, None, None, None,7.9, None, None, None,335.0, None,2019-07-16 13:00:00, None,29
None, None, None, None, None,8.5, None, None, None,335.0, None,2019-07-16 14:00:00, None,29
None, None, None, None, None,9.3, None, None, None,335.0, None,2019-07-16 15:00:00, None,29
None, None, None, None, None,10.6, None, None, None,335.0, None,2019-07-16 16:00:00, None,29
None, None, None, None, None,11.6, None, None, None,335.0, None,2019-07-16 17:00:00, None,29
None, None, None, None, None,14.0, None, None, None,335.0, None,2019-07-16 18:00:00, None,29
None, None, None, None, None,15.4, None, None, None,334.0, 0.0,2019-07-16 19:00:00, None,29
None, None, None, None, None,14.7, None, None, None,334.0, 1.0,2019-07-16 20:00:00, None,29
None, None, None, None, None,15.3, None, None, None,334.0, 2.0,2019-07-16 21:00:00, None,29
None, None, None, None, None,14.1, None, None, None,334.0, 2.0,2019-07-16 22:00:00, None,29
None, None, None, None, None,12.4, None, None, None,334.0, 2.0,2019-07-16 23:00:00, None,29
None, None, None, None, None,11.9, None, None, None,334.0, 2.0,2019-07-17 00:00:00, None,29
None, None, None, None, None,12.7, None, None, None,335.0, 1.0,2019-07-17 01:00:00, None,29
None, None, None, None, None,12.4, 3.0, None, None,334.0, 1.0,2019-07-17 02:00:00, None,29
None, None, None, None, None,11.5, None, None, None,335.0, 1.0,2019-07-17 03:00:00, None,29
None, None, None, None, None,10.9, None, None, None,335.0, 1.0,2019-07-17 04:00:00, None,29
None, None, None, None, None,10.2, None, None, None,335.0, 0.0,2019-07-17 05:00:00, None,29
None, None, None, None, None,9.2, None, None, None,335.0, 0.0,2019-07-17 06:00:00, None,29
None, None, None, None, None,8.3, None, None, None,335.0, None,2019-07-17 07:00:00, None,29
None, None, None, None, None,7.0, None, None, None,335.0, None,2019-07-17 08:00:00, None,29
None, None, None, None, None,6.0, None, None, None,335.0, None,2019-07-17 09:00:00, None,29
None, None, None, None, None,6.2, None, None, None,336.0, None,2019-07-17 10:00:00, None,29
None, None, None, None, None,6.4, None, None, None,336.0, None,2019-07-17 11:00:00, None,29
None, None, None, None, None,6.6, None, None, None,336.0, None,2019-07-17 12:00:00, None,29
None, None, None, None, None,6.7, None, None, None,336.0, None,2019-07-17 13:00:00, None,29
None, None, None, None, None,7.5, None, None, None,336.0, None,2019-07-17 14:00:00, None,29
None, None, None, None, None,9.0, None, None, None,336.0, None,2019-07-17 15:00:00, None,29
None, None, None, None, None,9.8, None, None, None,336.0, None,2019-07-17 16:00:00, None,29
None, None, None, None, None,10.2, None, None, None,336.0, None,2019-07-17 17:00:00, None,29
None, None, None, None, None,10.3, None, None, None,336.0, None,2019-07-17 18:00:00, None,29
None, None, None, None, None,11.1, None, None, None,336.0, None,2019-07-17 19:00:00, None,29
None, None, None, None, None,12.3, None, None, None,336.0, None,2019-07-17 20:00:00, None,29
None, None, None, None, None,12.7, None, None, None,336.0, None,2019-07-17 21:00:00, None,29
None, None, None, None, None,12.5, None, None, None,336.0, 0.0,2019-07-17 22:00:00, None,29
None, None, None, None, None,13.0, None, None, None,336.0, 0.0,2019-07-17 23:00:00, None,29
None, None, None, None, None,13.8, None, None, None,336.0, 0.0,2019-07-18 00:00:00, None,29
None, None, None, None, None,9.3, None, None, None,339.0, 1.0,2019-07-18 01:00:00, None,29
None, None, None, None, None,10.3, None, None, None,340.0, 0.0,2019-07-18 02:00:00, None,29
None, None, None, None, None,10.3, None, None, None,340.0, 0.0,2019-07-18 03:00:00, None,29
None, None, None, None, None,9.5, None, None, None,340.0, None,2019-07-18 04:00:00, None,29
None, None, None, None, None,9.0, None, None, None,341.0, None,2019-07-18 05:00:00, None,29
None, None, None, None, None,8.7, None, None, None,341.0, None,2019-07-18 06:00:00, None,29
None, None, None, None, None,8.5, None, None, None,342.0, None,2019-07-18 07:00:00, None,29
None, None, None, None, None,8.3, None, None, None,343.0, None,2019-07-18 08:00:00, None,29
None, None, None, None, None,8.1, None, None, None,343.0, None,2019-07-18 09:00:00, None,29
None, None, None, None, None,8.0, None, None, None,344.0, None,2019-07-18 10:00:00, None,29
None, None, None, None, None,7.9, None, None, None,346.0, None,2019-07-18 11:00:00, None,29
None, None, None, None, None,7.8, None, None, None,347.0, None,2019-07-18 12:00:00, None,29
None, None, None, None, None,7.7, None, None, None,347.0, None,2019-07-18 13:00:00, None,29
None, None, None, None, None,7.7, None, None, None,348.0, None,2019-07-18 14:00:00, None,29
None, None, None, None, None,7.9, None, None, None,348.0, None,2019-07-18 15:00:00, None,29
None, None, None, None, None,8.1, None, None, None,348.0, None,2019-07-18 16:00:00, None,29
None, None, None, None, None,8.7, None, None, None,348.0, None,2019-07-18 17:00:00, None,29
None, None, None, None, None,9.7, None, None, None,348.0, None,2019-07-18 18:00:00, None,29
None, None, None, None, None,9.7, None, None, None,348.0, None,2019-07-18 19:00:00, None,29
None, None, None, None, None,9.7, None, None, None,348.0, None,2019-07-18 20:00:00, None,29
None, None, None, None, None,9.8, None, None, None,349.0, None,2019-07-18 21:00:00, None,29
None, None, None, None, None,10.4, None, None, None,349.0, None,2019-07-18 22:00:00, None,29
None, None, None, None, None,10.1, None, None, None,349.0, None,2019-07-18 23:00:00, None,29
None, None, None, None, None,9.8, None, None, None,350.0, None,2019-07-19 00:00:00, None,29
None, None, None, None, None,9.6, None, None, None,351.0, None,2019-07-19 01:00:00, None,29
None, None, None, None, None,9.5, None, None, None,352.0, None,2019-07-19 02:00:00, None,29
None, None, None, None, None,9.2, None, None, None,352.0, None,2019-07-19 03:00:00, None,29
None, None, None, None, None,8.7, None, None, None,352.0, None,2019-07-19 04:00:00, None,29
None, None, None, None, None,8.6, None, None, None,353.0, None,2019-07-19 05:00:00, None,29
None, None, None, None, None,8.3, None, None, None,353.0, None,2019-07-19 06:00:00, None,29
None, None, None, None, None,8.2, None, None, None,353.0, None,2019-07-19 07:00:00, None,29
None, None, None, None, None,8.1, None, None, None,353.0, None,2019-07-19 08:00:00, None,29
None, None, None, None, None,7.9, None, None, None,353.0, None,2019-07-19 09:00:00, None,29
None, None, None, None, None,7.8, None, None, None,353.0, None,2019-07-19 10:00:00, None,29
None, None, None, None, None,7.7, None, None, None,353.0, None,2019-07-19 11:00:00, None,29
None, None, None, None, None,7.6, None, None, None,353.0, None,2019-07-19 12:00:00, None,29
None, None, None, None, None,7.6, None, None, None,353.0, None,2019-07-19 13:00:00, None,29
None, None, None, None, None,7.6, None, None, None,353.0, None,2019-07-19 14:00:00, None,29
None, None, None, None, None,7.7, None, None, None,353.0, None,2019-07-19 15:00:00, None,29
None, None, None, None, None,7.9, None, None, None,353.0, None,2019-07-19 16:00:00, None,29
None, None, None, None, None,8.2, None, None, None,353.0, None,2019-07-19 17:00:00, None,29
None, None, None, None, None,8.4, None, None, None,353.0, None,2019-07-19 18:00:00, None,29
None, None, None, None, None,8.8, None, None, None,353.0, None,2019-07-19 19:00:00, None,29
None, None, None, None, None,8.9, None, None, None,353.0, None,2019-07-19 20:00:00, None,29
None, None, None, None, None,9.2, None, None, None,353.0, None,2019-07-19 21:00:00, None,29
None, None, None, None, None,9.4, None, None, None,353.0, None,2019-07-19 22:00:00, None,29
None, None, None, None, None,10.1, None, None, None,353.0, None,2019-07-19 23:00:00, None,29
None, None, None, None, None,11.0, None, None, None,353.0, None,2019-07-20 00:00:00, None,29
None, None, None, None, None,11.5, None, None, None,353.0, None,2019-07-20 01:00:00, None,29
None, None, None, None, None,10.7, None, None, None,352.0, None,2019-07-20 02:00:00, None,29
None, None, None, None, None,10.0, None, None, None,352.0, None,2019-07-20 03:00:00, None,29
None, None, None, None, None,9.5, None, None, None,353.0, None,2019-07-20 04:00:00, None,29
None, None, None, None, None,9.2, None, None, None,353.0, None,2019-07-20 05:00:00, None,29
None, None, None, None, None,9.1, None, None, None,353.0, None,2019-07-20 06:00:00, None,29
None, None, None, None, None,9.1, None, None, None,353.0, None,2019-07-20 07:00:00, None,29
None, None, None, None, None,8.9, None, None, None,353.0, None,2019-07-20 08:00:00, None,29
None, None, None, None, None,8.7, None, None, None,353.0, None,2019-07-20 09:00:00, None,29
None, None, None, None, None,8.5, None, None, None,353.0, None,2019-07-20 10:00:00, None,29
None, None, None, None, None,8.4, None, None, None,353.0, None,2019-07-20 11:00:00, None,29
None, None, None, None, None,8.4, None, None, None,353.0, None,2019-07-20 12:00:00, None,29
None, None, None, None, None,8.3, None, None, None,353.0, None,2019-07-20 13:00:00, None,29
