time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2017-03-26,28.0,7.2,3.7,13
2017-03-27,0.0,10.4,6.4,13
2017-03-28,9.0,8.9,6.8,13
2017-03-29,43.0,8.5,4.5,13
2017-03-30,0.0,13.0,2.1,13
2017-03-31,7.0,9.0,4.1,13
