TempC,time,RH,week_of_year
6.128,2022-09-17 00:00:00,97.5,38
5.437,2022-09-17 01:00:00,97.6,38
5.668,2022-09-17 02:00:00,97.8,38
4.714,2022-09-17 03:00:00,97.6,38
4.402,2022-09-17 04:00:00,97.9,38
4.063,2022-09-17 05:00:00,98.0,38
2.797,2022-09-17 06:00:00,98.1,38
3.958,2022-09-17 07:00:00,98.4,38
5.102,2022-09-17 08:00:00,98.4,38
6.153,2022-09-17 09:00:00,97.7,38
9.188,2022-09-17 10:00:00,95.1,38
10.394,2022-09-17 11:00:00,84.7,38
10.124,2022-09-17 12:00:00,77.7,38
10.271,2022-09-17 13:00:00,80.2,38
7.72,2022-09-17 14:00:00,90.4,38
7.745,2022-09-17 15:00:00,94.0,38
7.82,2022-09-17 16:00:00,94.7,38
7.795,2022-09-17 17:00:00,94.9,38
7.519,2022-09-17 18:00:00,95.6,38
6.914,2022-09-17 19:00:00,96.3,38
6.281,2022-09-17 20:00:00,96.7,38
6.281,2022-09-17 21:00:00,97.2,38
6.382,2022-09-17 22:00:00,97.5,38
6.357,2022-09-17 23:00:00,97.7,38
6.331,2022-09-18 00:00:00,97.8,38
6.153,2022-09-18 01:00:00,97.9,38
6.204,2022-09-18 02:00:00,97.9,38
6.204,2022-09-18 03:00:00,98.0,38
6.051,2022-09-18 04:00:00,98.0,38
6.077,2022-09-18 05:00:00,97.8,38
5.539,2022-09-18 06:00:00,97.7,38
6.128,2022-09-18 07:00:00,97.6,38
6.611,2022-09-18 08:00:00,96.0,38
8.145,2022-09-18 09:00:00,92.8,38
9.632,2022-09-18 10:00:00,86.5,38
13.353,2022-09-18 11:00:00,80.4,38
12.944,2022-09-18 12:00:00,73.1,38
12.992,2022-09-18 13:00:00,72.5,38
12.678,2022-09-18 14:00:00,75.8,38
12.727,2022-09-18 15:00:00,75.8,38
12.896,2022-09-18 16:00:00,78.2,38
12.098,2022-09-18 17:00:00,79.0,38
11.005,2022-09-18 18:00:00,87.3,38
9.829,2022-09-18 19:00:00,91.2,38
8.593,2022-09-18 20:00:00,93.7,38
6.864,2022-09-18 21:00:00,94.1,38
4.947,2022-09-18 22:00:00,95.7,38
3.696,2022-09-18 23:00:00,96.1,38
2.77,2022-09-19 00:00:00,96.6,38
2.877,2022-09-19 01:00:00,96.9,38
1.994,2022-09-19 02:00:00,97.1,38
2.289,2022-09-19 03:00:00,97.4,38
3.195,2022-09-19 04:00:00,97.7,38
3.354,2022-09-19 05:00:00,97.9,38
3.643,2022-09-19 06:00:00,98.0,38
4.115,2022-09-19 07:00:00,98.2,38
4.973,2022-09-19 08:00:00,98.3,38
6.509,2022-09-19 09:00:00,98.1,38
8.866,2022-09-19 10:00:00,95.7,38
11.297,2022-09-19 11:00:00,84.3,38
11.589,2022-09-19 12:00:00,74.3,38
12.001,2022-09-19 13:00:00,67.8,38
11.953,2022-09-19 14:00:00,61.0,38
11.807,2022-09-19 15:00:00,61.4,38
12.558,2022-09-19 16:00:00,55.4,38
10.443,2022-09-19 17:00:00,59.7,38
8.27,2022-09-19 18:00:00,80.1,38
5.282,2022-09-19 19:00:00,86.9,38
3.433,2022-09-19 20:00:00,91.1,38
1.67,2022-09-19 21:00:00,92.8,38
0.605,2022-09-19 22:00:00,93.7,38
0.246,2022-09-19 23:00:00,94.3,38
0.218,2022-09-20 00:00:00,95.1,38
0.356,2022-09-20 01:00:00,95.6,38
0.687,2022-09-20 02:00:00,95.9,38
0.412,2022-09-20 03:00:00,96.0,38
0.797,2022-09-20 04:00:00,95.8,38
0.852,2022-09-20 05:00:00,94.7,38
0.522,2022-09-20 06:00:00,94.8,38
1.588,2022-09-20 07:00:00,94.8,38
3.775,2022-09-20 08:00:00,90.6,38
6.509,2022-09-20 09:00:00,84.0,38
9.879,2022-09-20 10:00:00,75.6,38
13.329,2022-09-20 11:00:00,65.0,38
14.912,2022-09-20 12:00:00,52.2,38
14.864,2022-09-20 13:00:00,46.9,38
15.342,2022-09-20 14:00:00,45.9,38
15.318,2022-09-20 15:00:00,47.3,38
14.721,2022-09-20 16:00:00,51.8,38
11.807,2022-09-20 17:00:00,68.9,38
9.534,2022-09-20 18:00:00,80.8,38
6.965,2022-09-20 19:00:00,87.1,38
4.869,2022-09-20 20:00:00,90.7,38
3.354,2022-09-20 21:00:00,92.4,38
3.274,2022-09-20 22:00:00,93.7,38
4.454,2022-09-20 23:00:00,93.4,38
4.844,2022-09-21 00:00:00,89.9,38
4.376,2022-09-21 01:00:00,88.2,38
3.932,2022-09-21 02:00:00,89.9,38
3.512,2022-09-21 03:00:00,90.0,38
3.775,2022-09-21 04:00:00,90.3,38
3.274,2022-09-21 05:00:00,90.2,38
3.354,2022-09-21 06:00:00,90.8,38
3.854,2022-09-21 07:00:00,90.3,38
5.847,2022-09-21 08:00:00,87.8,38
8.916,2022-09-21 09:00:00,79.6,38
12.05,2022-09-21 10:00:00,72.5,38
16.296,2022-09-21 11:00:00,60.4,38
17.391,2022-09-21 12:00:00,49.4,38
17.986,2022-09-21 13:00:00,46.8,38
18.105,2022-09-21 14:00:00,44.2,38
18.2,2022-09-21 15:00:00,48.6,38
16.915,2022-09-21 16:00:00,47.8,38
13.786,2022-09-21 17:00:00,63.9,38
11.273,2022-09-21 18:00:00,77.0,38
8.916,2022-09-21 19:00:00,85.3,38
6.94,2022-09-21 20:00:00,89.7,38
5.514,2022-09-21 21:00:00,92.0,38
4.714,2022-09-21 22:00:00,93.3,38
5.796,2022-09-21 23:00:00,94.1,38
7.091,2022-09-22 00:00:00,92.0,38
6.712,2022-09-22 01:00:00,88.0,38
6.535,2022-09-22 02:00:00,87.0,38
6.255,2022-09-22 03:00:00,88.4,38
6.585,2022-09-22 04:00:00,88.9,38
5.924,2022-09-22 05:00:00,88.4,38
5.411,2022-09-22 06:00:00,89.7,38
5.949,2022-09-22 07:00:00,90.4,38
8.369,2022-09-22 08:00:00,85.9,38
11.346,2022-09-22 09:00:00,78.1,38
14.457,2022-09-22 10:00:00,69.0,38
19.603,2022-09-22 11:00:00,57.9,38
20.793,2022-09-22 12:00:00,48.9,38
21.199,2022-09-22 13:00:00,41.2,38
20.865,2022-09-22 14:00:00,37.3,38
20.15,2022-09-22 15:00:00,39.1,38
18.794,2022-09-22 16:00:00,39.6,38
15.819,2022-09-22 17:00:00,52.4,38
13.594,2022-09-22 18:00:00,63.3,38
15.7,2022-09-22 19:00:00,64.2,38
14.385,2022-09-22 20:00:00,56.2,38
13.786,2022-09-22 21:00:00,57.6,38
