CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 14.33, None, None, None, None, None,20.4, None,9.6,229.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 00:00:00, None, None, -0.898,33
None, 13.99, None, None, None, None, None,20.76, None,9.17,220.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 01:00:00, None, None, -1.561,33
None, 12.81, None, None, None, None, None,19.24, None,8.46,185.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 04:00:00, None, None, -1.244,33
None, 12.78, None, None, None, None, None,19.25, None,8.3,166.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 05:00:00, None, None, -0.248,33
None, 9.05, None, None, None, None, None,30.41, None,6.343,239.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 09:00:00, None, None, None,33
None, 8.29, None, None, None, None, None,30.68, None,6.482,236.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 10:00:00, None, None, None,33
None, 7.88, None, None, None, None, None,36.14, None,3.977,259.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 12:00:00, None, None, 0.442,33
None, 7.57, None, None, None, None, None,43.24, None,3.405,212.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 13:00:00, None, None, 0.166,33
None, 7.69, None, None, None, None, None,31.84, None,3.733,188.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 14:00:00, None, None, -0.598,33
None, 8.03, None, None, None, None, None,32.03, None,4.617,214.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 15:00:00, None, None, -0.039,33
None, 9.16, None, None, None, None, None,39.36, None,3.127,236.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 17:00:00, None, None, 0.517,33
None, 8.94, None, None, None, None, None,44.1, None,2.803,195.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 18:00:00, None, None, 1.215,33
None, 7.97, None, None, None, None, None,22.41, None,10.66,194.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 21:00:00, None, None, 1.101,33
None, 8.58, None, None, None, None, None,21.68, None,12.52,203.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 22:00:00, None, None, None,33
None, 5.003, None, None, None, None, None,55.44, None,8.78,279.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 23:00:00, None, None, -0.205,33
None, 5.616, None, None, None, None, None,26.61, None,10.3,328.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-14 00:00:00, None, None, None,33
None, 5.358, None, None, None, None, None,26.43, None,6.293,344.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-14 01:00:00, None, None, 0.699,33
None, 4.843, None, None, None, None, None,12.14, None,3.429,330.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-14 06:00:00, None, None, None,33
None, 5.853, None, None, None, None, None,11.99, None,5.269,328.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-14 08:00:00, None, None, 0.605,33
None, 7.88, None, None, None, None, None,30.92, None,2.197,302.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-14 10:00:00, None, None, -0.664,33
