CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,8.13,88.2, None, None, None, None, 21.86, None, 18.65, 255.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 00:00:00, None, None,33
None,8.06,84.7, None, None, None, None, 21.72, None, 18.27, 259.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 01:00:00, None, None,33
None,7.488,93.8, None, None, None, None, 30.49, None, 10.36, 238.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 02:00:00, None, None,33
None,7.579,96.1, None, None, None, None, 26.2, None, 9.68, 239.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 03:00:00, None, None,33
None,7.737,96.9, None, None, None, None, 23.04, None, 13.06, 247.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 04:00:00, None, None,33
None,7.531,97.1, None, None, None, None, 18.61, None, 13.0, 241.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 05:00:00, None, None,33
None,7.44,97.3, None, None, None, None, 23.55, None, 9.02, 247.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 06:00:00, None, None,33
None,7.378,97.4, None, None, None, None, 25.97, None, 8.91, 243.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 07:00:00, None, None,33
None,7.249,97.6, None, None, None, None, 28.65, None, 10.26, 234.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 08:00:00, None, None,33
None,7.079,97.7, None, None, None, None, 26.37, None, 14.11, 231.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 09:00:00, None, None,33
None,6.924,97.7, None, None, None, None, 29.34, None, 12.92, 226.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 10:00:00, None, None,33
None,7.316,97.9, None, None, None, None, 29.54, None, 11.97, 233.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 11:00:00, None, None,33
None,6.718,97.9, None, None, None, None, 28.4, None, 17.78, 240.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 12:00:00, None, None,33
None,6.993,97.7, None, None, None, None, 45.41, None, 13.43, 226.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 13:00:00, None, None,33
None,7.076,85.6, None, None, None, None, 36.62, None, 10.16, 206.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 14:00:00, None, None,33
None,6.888,82.6, None, None, None, None, 34.41, None, 14.78, 217.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 15:00:00, None, None,33
None,8.01,72.34, None, None, None, None, 32.59, None, 18.52, 223.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 16:00:00, None, None,33
None,7.998,69.57, None, None, None, None, 44.63, None, 11.99, 212.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 17:00:00, None, None,33
None,6.203,81.2, None, None, None, None, 26.51, None, 20.45, 223.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 18:00:00, None, None,33
None,5.448,89.3, None, None, None, None, 26.2, None, 24.9, 227.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 19:00:00, None, None,33
None,5.507,92.1, None, None, None, None, 24.95, None, 17.76, 257.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 20:00:00, None, None,33
None,5.378,90.3, None, None, None, None, 22.1, None, 17.93, 231.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-13 21:00:00, None, None,33
