RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
29.95, None, None, None,1.161,5.116, None, None, -26.0, None, None, None, None, None, None, None, None,-12.99, None, None, None, None,31.05, None, None, None, None,2016-01-01 00:00:00, None,1
30.64, None, None, None,0.942,344.9, None, None, -25.0, None, None, None, None, None, None, None, None,-13.12, None, None, None, None,9.81, None, None, None, None,2016-01-01 01:00:00, None,1
31.02, None, None, None,0.045,340.8, None, None, -25.0, None, None, None, None, None, None, None, None,-12.98, None, None, None, None,4.551, None, None, None, None,2016-01-01 02:00:00, None,1
32.09, None, None, None,0.96,341.7, None, None, -24.0, None, None, None, None, None, None, None, None,-12.45, None, None, None, None,45.84, None, None, None, None,2016-01-01 03:00:00, None,1
31.35, None, None, None,6.27,335.8, None, None, -24.0, None, None, None, None, None, None, None, None,-12.03, None, None, None, None,4.459, None, None, None, None,2016-01-01 04:00:00, None,1
32.98, None, None, None,2.636,45.18, None, None, -24.0, None, None, None, None, None, None, None, None,-12.29, None, None, None, None,34.2, None, None, None, None,2016-01-01 05:00:00, None,1
29.17, None, None, None,0.275,230.9, None, None, -25.0, None, None, None, None, None, None, None, None,-12.38, None, None, None, None,53.39, None, None, None, None,2016-01-01 06:00:00, None,1
31.24, None, None, None,1.475,345.3, None, None, -24.0, None, None, None, None, None, None, None, None,-12.17, None, None, None, None,6.068, None, None, None, None,2016-01-01 07:00:00, None,1
35.49, None, None, None,1.046,20.37, None, None, -23.0, None, None, None, None, None, None, None, None,-11.82, None, None, None, None,31.52, None, None, None, None,2016-01-01 08:00:00, None,1
31.56, None, None, None,0.002,13.37, None, None, -23.0, None, None, None, None, None, None, None, None,-11.18, None, None, None, None,4.327, None, None, None, None,2016-01-01 09:00:00, None,1
27.64, None, None, None,0.0,358.6, None, None, -22.0, None, None, None, None, None, None, None, None,-8.39, None, None, None, None,14.63, None, None, None, None,2016-01-01 10:00:00, None,1
