pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 3.823, 79.5, None, None, None, None, 1.0, 3.8, 3.8, 1017.0, 0.0, 1.0, 882.0, 12.1, 80.0, None,2021-06-11 00:00:00, None, None, 882.0,24
None, 2.354, 84.4, None, None, None, None, 0.0, 2.4, 2.4, 1017.1, 0.0, 0.0, 882.0, 12.1, 84.0, None,2021-06-11 01:00:00, None, None, 882.0,24
None, 1.228, 89.0, None, None, None, None, 0.0, 1.2, 1.2, 1017.3, 0.0, 0.0, 882.0, 12.1, 89.0, None,2021-06-11 02:00:00, None, None, 882.0,24
None, 0.098, 92.6, None, None, None, None, -1.0, 0.1, 0.1, 1017.1, 0.0, -1.0, 882.0, 12.1, 93.0, None,2021-06-11 03:00:00, None, None, 882.0,24
None, -0.762, 94.2, None, None, None, None, -1.0, -0.8, -0.8, 1017.1, 0.0, -1.0, 882.0, 12.1, 94.0, None,2021-06-11 04:00:00, None, None, 882.0,24
None, -0.755, 95.1, None, None, None, None, -1.0, -0.8, -1.0, 1017.5, 0.0, -1.0, 882.0, 12.1, 95.0, None,2021-06-11 05:00:00, None, None, 882.0,24
None, 0.777, 95.2, None, None, None, None, 0.0, 0.8, -1.0, 1017.8, 0.0, 0.0, 882.0, 12.1, 95.0, None,2021-06-11 06:00:00, None, None, 882.0,24
None, 5.647, 72.39, None, None, None, None, 1.0, 5.6, 0.7, 1017.3, 0.0, 1.0, 882.0, 5.6, 72.0, None,2021-06-11 07:00:00, None, None, 882.0,24
None, 8.12, 62.91, None, None, None, None, 1.0, 8.1, 0.7, 1017.0, 0.0, 1.0, 882.0, 8.1, 63.0, None,2021-06-11 08:00:00, None, None, 882.0,24
None, 10.23, 51.22, None, None, None, None, 1.0, 10.2, 0.7, 1015.9, 0.0, 1.0, 881.0, 10.2, 51.0, None,2021-06-11 09:00:00, None, None, 881.0,24
None, 11.31, 49.12, None, None, None, None, 1.0, 11.3, 0.7, 1014.9, 0.0, 1.0, 880.0, 11.4, 49.0, None,2021-06-11 10:00:00, None, None, 880.0,24
None, 14.53, 32.02, None, None, None, None, -1.0, 14.5, 0.7, 1013.4, 0.0, -1.0, 879.0, 15.4, 32.0, None,2021-06-11 11:00:00, None, None, 879.0,24
None, 16.33, 27.86, None, None, None, None, -2.0, 16.3, 0.7, 1013.2, -0.1, -2.0, 879.0, 16.4, 28.0, None,2021-06-11 12:00:00, None, None, 879.0,24
None, 15.0, 32.03, None, None, None, None, -2.0, 15.0, 0.7, 1013.7, 0.0, -2.0, 879.0, 16.6, 32.0, None,2021-06-11 13:00:00, None, None, 879.0,24
None, 14.48, 32.13, None, None, None, None, -2.0, 14.5, 0.7, 1013.9, 0.0, -2.0, 879.0, 16.6, 32.0, None,2021-06-11 14:00:00, None, None, 879.0,24
None, 15.78, 30.15, None, None, None, None, -1.0, 15.8, 0.7, 1013.9, -0.1, -1.0, 879.0, 16.6, 30.0, None,2021-06-11 15:00:00, None, None, 879.0,24
None, 14.28, 36.89, None, None, None, None, -1.0, 14.3, 0.7, 1014.2, 0.1, -1.0, 879.0, 16.6, 37.0, None,2021-06-11 16:00:00, None, None, 879.0,24
None, 13.45, 41.33, None, None, None, None, 0.0, 13.5, 0.7, 1014.4, 0.0, 0.0, 879.0, 16.6, 41.0, None,2021-06-11 17:00:00, None, None, 879.0,24
None, 12.57, 42.73, None, None, None, None, 0.0, 12.6, 0.7, 1014.3, 0.0, 0.0, 879.0, 16.6, 43.0, None,2021-06-11 18:00:00, None, None, 879.0,24
None, 12.03, 46.89, None, None, None, None, 1.0, 12.0, 12.1, 1013.6, 0.1, 1.0, 879.0, 12.8, 47.0, None,2021-06-11 19:00:00, None, None, 879.0,24
None, 10.8, 56.39, None, None, None, None, 2.0, 10.8, 10.8, 1013.4, 0.0, 2.0, 879.0, 12.8, 56.0, None,2021-06-11 20:00:00, None, None, 879.0,24
None, 9.76, 63.62, None, None, None, None, 3.0, 9.8, 9.8, 1014.4, 0.0, 3.0, 880.0, 12.8, 64.0, None,2021-06-11 21:00:00, None, None, 880.0,24
None, 8.84, 70.52, None, None, None, None, 4.0, 8.8, 8.8, 1014.4, 0.0, 4.0, 880.0, 12.8, 71.0, None,2021-06-11 22:00:00, None, None, 880.0,24
None, 8.5, 71.68, None, None, None, None, 4.0, 8.5, 8.5, 1014.0, 0.0, 4.0, 880.0, 12.8, 72.0, None,2021-06-11 23:00:00, None, None, 880.0,24
None, 8.41, 71.74, None, None, None, None, 4.0, 8.4, 8.3, 1013.7, 0.0, 4.0, 880.0, 12.8, 72.0, None,2021-06-12 00:00:00, None, None, 880.0,24
None, 7.053, 85.5, None, None, None, None, 5.0, 7.1, 7.1, 1014.1, 0.0, 5.0, 880.0, 12.8, 86.0, None,2021-06-12 01:00:00, None, None, 880.0,24
None, 6.017, 89.1, None, None, None, None, 4.0, 6.0, 6.0, 1014.3, 0.0, 4.0, 880.0, 12.8, 89.0, None,2021-06-12 02:00:00, None, None, 880.0,24
None, 5.491, 90.5, None, None, None, None, 4.0, 5.5, 5.5, 1014.2, 0.0, 4.0, 880.0, 12.8, 91.0, None,2021-06-12 03:00:00, None, None, 880.0,24
None, 5.003, 91.9, None, None, None, None, 4.0, 5.0, 5.0, 1014.5, 0.0, 4.0, 880.0, 12.8, 92.0, None,2021-06-12 04:00:00, None, None, 880.0,24
None, 4.595, 93.3, None, None, None, None, 4.0, 4.6, 4.6, 1014.7, 0.0, 4.0, 880.0, 12.8, 93.0, None,2021-06-12 05:00:00, None, None, 880.0,24
None, 4.594, 94.6, None, None, None, None, 4.0, 4.6, 4.2, 1014.8, 0.0, 4.0, 880.0, 12.8, 95.0, None,2021-06-12 06:00:00, None, None, 880.0,24
