pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 10.15, 54.24, 16.8, 54.0, 1.0, 10.2, 9.8, 1.0, 0.0, None,2021-06-11 00:00:00, None, None,24
None, 10.08, 54.4, 16.8, 54.0, 2.0, 10.1, 9.7, 2.0, 0.0, None,2021-06-11 01:00:00, None, None,24
None, 9.04, 59.69, 16.8, 60.0, 1.0, 9.0, 8.8, 1.0, 0.0, None,2021-06-11 02:00:00, None, None,24
None, 7.569, 68.73, 16.8, 69.0, 2.0, 7.6, 7.3, 2.0, 0.0, None,2021-06-11 03:00:00, None, None,24
None, 5.718, 73.76, 16.8, 74.0, 2.0, 5.7, 5.7, 2.0, 0.0, None,2021-06-11 04:00:00, None, None,24
None, 4.409, 82.3, 16.8, 82.0, 2.0, 4.4, 4.4, 2.0, 0.0, None,2021-06-11 05:00:00, None, None,24
None, 4.09, 82.6, 16.8, 83.0, 1.0, 4.1, 3.9, 1.0, 0.0, None,2021-06-11 06:00:00, None, None,24
None, 6.106, 78.56, 5.9, 79.0, 3.0, 6.1, 4.1, 3.0, 0.0, None,2021-06-11 07:00:00, None, None,24
None, 8.1, 63.76, 8.1, 64.0, 1.0, 8.1, 4.1, 1.0, 0.0, None,2021-06-11 08:00:00, None, None,24
None, 10.64, 54.24, 11.0, 54.0, 1.0, 10.6, 4.1, 1.0, 0.0, None,2021-06-11 09:00:00, None, None,24
None, 12.96, 43.34, 13.2, 43.0, 0.0, 13.0, 4.1, 0.0, 0.0, None,2021-06-11 10:00:00, None, None,24
None, 14.42, 38.22, 14.8, 38.0, 0.0, 14.4, 4.1, 0.0, 0.0, None,2021-06-11 11:00:00, None, None,24
None, 15.88, 30.01, 16.1, 30.0, -1.0, 15.9, 4.1, -1.0, 0.1, None,2021-06-11 12:00:00, None, None,24
None, 16.0, 32.23, 16.8, 32.0, -1.0, 16.0, 4.1, -1.0, -0.1, None,2021-06-11 13:00:00, None, None,24
None, 16.19, 32.73, 16.8, 33.0, 0.0, 16.2, 4.1, 0.0, 0.0, None,2021-06-11 14:00:00, None, None,24
None, 17.25, 31.24, 17.4, 31.0, 1.0, 17.3, 4.1, 1.0, 0.0, None,2021-06-11 15:00:00, None, None,24
None, 16.56, 32.5, 17.4, 33.0, 0.0, 16.6, 4.1, 0.0, 0.0, None,2021-06-11 16:00:00, None, None,24
