pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 4.877, 97.1, 14.9, None, 70.72, 0.84, 299.7, 4.0, None, 4.9, 4.7, 1018.8, 0.0, 4.0, 913.0, None, 0.0, 97.0,2021-06-11 00:00:00, -6999.0, 913.0,24
None, 4.178, 97.3, 14.9, None, 71.59, 0.52, 292.0, 4.0, None, 4.2, 4.1, 1019.9, 0.0, 4.0, 914.0, None, 0.0, 97.0,2021-06-11 01:00:00, -6999.0, 914.0,24
None, 2.848, 97.3, 14.9, None, 43.66, 0.945, 144.6, 3.0, None, 2.8, 2.9, 1020.0, 0.0, 3.0, 914.0, None, 0.0, 97.0,2021-06-11 02:00:00, -6999.0, 914.0,24
None, 2.687, 97.8, 14.9, None, 58.8, 1.066, 163.2, 2.0, None, 2.7, 2.7, 1018.9, 0.0, 2.0, 913.0, None, 0.0, 98.0,2021-06-11 03:00:00, -6999.0, 913.0,24
None, 2.664, 98.2, 14.9, None, 59.71, 1.222, 307.9, 2.0, None, 2.7, 2.3, 1020.1, 0.0, 2.0, 914.0, None, 0.0, 98.0,2021-06-11 04:00:00, -6999.0, 914.0,24
None, 1.789, 98.2, 14.9, None, 27.98, 0.686, 187.4, 1.0, None, 1.8, 1.8, 1020.3, 0.0, 1.0, 914.0, None, 0.0, 98.0,2021-06-11 05:00:00, -6999.0, 914.0,24
None, 1.913, 98.5, 14.9, None, 48.04, 0.703, 184.6, 2.0, None, 1.9, 1.5, 1021.5, 0.0, 2.0, 915.0, None, 0.0, 99.0,2021-06-11 06:00:00, -6999.0, 915.0,24
None, 3.19, 98.4, 3.3, None, 67.15, 0.331, 144.2, 3.0, None, 3.2, 1.9, 1020.9, 0.0, 3.0, 914.0, None, 0.0, 98.0,2021-06-11 07:00:00, -6999.0, 914.0,24
None, 4.433, 98.1, 4.4, None, 43.9, 1.109, 124.9, 4.0, None, 4.4, 1.9, 1020.9, None, 4.0, 914.0, None, None, 98.0,2021-06-11 08:00:00, None, 914.0,24
None, 6.811, 89.9, 6.7, None, 51.82, 1.72, 118.2, 6.0, None, 6.8, 1.9, 1020.7, 0.0, 6.0, 914.0, None, 0.0, 90.0,2021-06-11 09:00:00, -6999.0, 914.0,24
None, 10.83, 63.59, 10.8, None, 27.37, 3.258, 138.5, 4.0, None, 10.8, 1.9, 1019.3, 0.0, 4.0, 913.0, None, 0.0, 64.0,2021-06-11 10:00:00, -6999.0, 913.0,24
None, 13.34, 49.56, 13.5, None, 25.78, 5.159, 134.8, 3.0, None, 13.3, 1.9, 1017.9, 0.0, 3.0, 912.0, None, 0.0, 50.0,2021-06-11 11:00:00, -6999.0, 912.0,24
None, 15.67, 38.78, 15.5, None, 39.56, 6.794, 128.5, 1.0, None, 15.7, 1.9, 1016.6, 0.0, 1.0, 911.0, None, 0.0, 39.0,2021-06-11 12:00:00, -6999.0, 911.0,24
None, 15.99, 35.82, 16.2, None, 41.71, 6.054, 127.9, 1.0, None, 16.0, 1.9, 1016.7, 0.0, 1.0, 911.0, None, 0.0, 36.0,2021-06-11 13:00:00, -6999.0, 911.0,24
None, 14.01, 44.18, 16.2, None, 25.73, 7.693, 129.8, 2.0, None, 14.0, 1.9, 1017.0, 0.0, 2.0, 911.0, None, 0.0, 44.0,2021-06-11 14:00:00, -6999.0, 911.0,24
None, 15.87, 37.94, 16.2, None, 61.79, 2.998, 115.7, 2.0, None, 15.9, 1.9, 1016.8, 0.0, 2.0, 911.0, None, 0.0, 38.0,2021-06-11 15:00:00, -6999.0, 911.0,24
None, 15.21, 42.74, 16.2, None, 25.64, 8.22, 134.6, 2.0, None, 15.2, 1.9, 1016.9, None, 2.0, 911.0, None, None, 43.0,2021-06-11 16:00:00, None, 911.0,24
None, 15.32, 47.53, 16.4, None, 32.85, 4.725, 129.2, 5.0, None, 15.3, 1.9, 1017.0, 0.0, 5.0, 911.0, None, 0.0, 48.0,2021-06-11 17:00:00, -6999.0, 911.0,24
None, 13.79, 58.29, 16.4, None, 69.56, 0.453, 241.1, 6.0, None, 13.8, 1.9, 1017.2, 0.0, 6.0, 911.0, None, 0.0, 58.0,2021-06-11 18:00:00, -6999.0, 911.0,24
None, 12.87, 68.2, 13.8, None, 53.41, 0.252, 316.5, 7.0, None, 12.9, 12.8, 1017.1, 0.0, 7.0, 911.0, None, 0.0, 68.0,2021-06-11 19:00:00, -6999.0, 911.0,24
None, 12.33, 73.4, 13.8, None, 77.82, 0.287, 306.4, 8.0, None, 12.3, 12.3, 1017.1, 0.0, 8.0, 911.0, None, 0.0, 73.0,2021-06-11 20:00:00, -6999.0, 911.0,24
None, 10.47, 91.1, 13.8, None, 58.71, 0.455, 271.7, 9.0, None, 10.5, 10.4, 1018.1, None, 9.0, 912.0, None, None, 91.0,2021-06-11 21:00:00, None, 912.0,24
None, 9.89, 95.3, 13.8, None, 53.67, 0.009, 259.0, 9.0, None, 9.9, 9.8, 1018.8, 2.2, 9.0, 913.0, None, 0.0, 95.0,2021-06-11 22:00:00, -6999.0, 913.0,24
None, 9.26, 97.0, 13.8, None, 28.83, 1.119, 326.6, 9.0, None, 9.3, 9.2, 1018.6, None, 9.0, 913.0, None, None, 97.0,2021-06-11 23:00:00, None, 913.0,24
None, 9.0, 97.3, 13.8, None, 75.96, 0.362, 304.2, 9.0, None, 9.0, 8.9, 1017.3, 0.0, 9.0, 912.0, None, 0.0, 97.0,2021-06-12 00:00:00, -6999.0, 912.0,24
None, 8.57, 97.2, 13.8, None, 71.74, 0.242, 149.5, 8.0, None, 8.6, 8.7, 1017.3, 0.0, 8.0, 912.0, None, 0.0, 97.0,2021-06-12 01:00:00, -6999.0, 912.0,24
None, 8.5, 97.6, 13.8, None, 61.34, 0.446, 281.6, 8.0, None, 8.5, 8.5, 1017.5, 0.0, 8.0, 912.0, None, 0.0, 98.0,2021-06-12 02:00:00, -6999.0, 912.0,24
None, 8.14, 97.5, 13.8, None, 73.82, 0.989, 163.2, 8.0, None, 8.1, 8.2, 1017.3, 0.0, 8.0, 912.0, None, 0.0, 98.0,2021-06-12 03:00:00, -6999.0, 912.0,24
None, 8.01, 97.6, 13.8, None, 47.42, 0.279, 172.6, 8.0, None, 8.0, 8.0, 1017.4, 0.2, 8.0, 912.0, None, 0.0, 98.0,2021-06-12 04:00:00, -6999.0, 912.0,24
None, 7.97, 97.6, 13.8, None, 71.78, 0.765, 232.9, 8.0, None, 8.0, 7.9, 1017.4, 0.0, 8.0, 912.0, None, 0.0, 98.0,2021-06-12 05:00:00, -6999.0, 912.0,24
None, 8.17, 97.8, 13.8, None, 41.71, 0.678, 131.1, 8.0, None, 8.2, 7.9, 1018.7, 0.7, 8.0, 913.0, None, 0.0, 98.0,2021-06-12 06:00:00, -6999.0, 913.0,24
None, 8.18, 97.9, 8.2, None, 30.22, 2.333, 144.9, 8.0, None, 8.2, 8.0, 1019.9, 2.5, 8.0, 914.0, None, 0.0, 98.0,2021-06-12 07:00:00, -6999.0, 914.0,24
None, 8.96, 98.0, 9.0, None, 28.57, 3.24, 138.0, 9.0, None, 9.0, 8.0, 1019.9, None, 9.0, 914.0, None, None, 98.0,2021-06-12 08:00:00, None, 914.0,24
None, 9.75, 96.7, 9.8, None, 26.61, 3.236, 129.2, 9.0, None, 9.8, 8.0, 1021.1, 0.3, 9.0, 915.0, None, 0.0, 97.0,2021-06-12 09:00:00, -6999.0, 915.0,24
None, 12.07, 85.0, 11.8, None, 43.0, 3.1, 127.7, 10.0, None, 12.1, 8.0, 1019.8, 0.0, 10.0, 914.0, None, 0.0, 85.0,2021-06-12 10:00:00, -6999.0, 914.0,24
None, 13.7, 66.01, 14.1, None, 17.87, 7.711, 134.9, 8.0, None, 13.7, 8.0, 1020.8, 0.0, 8.0, 915.0, None, 0.0, 66.0,2021-06-12 11:00:00, -6999.0, 915.0,24
None, 14.75, 57.99, 15.8, None, 18.52, 11.67, 136.8, 6.0, None, 14.8, 8.0, None, None, 6.0, 915.0, None, None, 58.0,2021-06-12 12:00:00, None, None,24
None, 13.83, 61.02, 16.0, None, 52.28, 7.002, 129.1, 6.0, None, 13.8, 8.0, 1020.9, 0.3, 6.0, 915.0, None, 0.0, 61.0,2021-06-12 13:00:00, -6999.0, 915.0,24
None, 15.73, 54.9, 16.0, None, 58.04, 5.934, 110.8, 7.0, None, 15.7, 8.0, 1020.7, 0.0, 7.0, 915.0, None, 0.0, 55.0,2021-06-12 14:00:00, -6999.0, 915.0,24
None, 13.2, 80.0, 16.0, None, 63.03, 6.105, 343.1, 10.0, None, 13.2, 8.0, 1022.1, 0.5, 10.0, 916.0, None, 0.0, 80.0,2021-06-12 15:00:00, -6999.0, 916.0,24
None, 15.37, 74.9, 16.0, None, 44.23, 1.732, 297.5, 11.0, None, 15.4, 8.0, 1020.8, 0.0, 11.0, 915.0, None, 0.0, 75.0,2021-06-12 16:00:00, -6999.0, 915.0,24
None, 17.64, 48.64, 17.7, None, 67.58, 4.805, 169.8, 7.0, None, 17.6, 8.0, 1020.5, 0.0, 7.0, 915.0, None, 0.0, 49.0,2021-06-12 17:00:00, -6999.0, 915.0,24
None, 18.46, 41.91, 18.8, None, 31.3, 6.119, 139.7, 5.0, None, 18.5, 8.0, 1019.3, 0.0, 5.0, 914.0, None, 0.0, 42.0,2021-06-12 18:00:00, -6999.0, 914.0,24
None, 14.04, 71.09, 19.0, None, 55.34, 2.113, 303.1, 9.0, None, 14.0, 14.1, 1019.8, 0.0, 9.0, 914.0, None, 0.0, 71.0,2021-06-12 19:00:00, -6999.0, 914.0,24
