RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
57.06, None, None, None, 3.215, 328.4, None, None,6.0,1001.0, None, None, None, None, None, None, None, None,14.56, None, None, None, None, 25.86, None, None, None, None, None, None,2016-05-06 00:00:00, None,19
57.27, None, None, None, 2.167, 49.06, None, None,5.0,1001.0, None, None, None, None, None, None, None, None,13.22, None, None, None, None, 33.47, None, None, None, None, None, None,2016-05-06 01:00:00, None,19
56.44, None, None, None, 1.962, 65.56, None, None,4.0,1002.0, None, None, None, None, None, None, None, None,12.85, None, None, None, None, 45.62, None, None, None, None, None, None,2016-05-06 02:00:00, None,19
52.13, None, None, None, 2.95, 49.88, None, None,4.0,1002.0, None, None, None, None, None, None, None, None,13.57, None, None, None, None, 36.5, None, None, None, None, None, None,2016-05-06 03:00:00, None,19
63.41, None, None, None, 2.873, 0.548, None, None,6.0,1003.0, None, None, None, None, None, None, None, None,12.79, None, None, None, None, 36.89, None, None, None, None, None, None,2016-05-06 04:00:00, None,19
54.67, None, None, None, 3.041, 327.1, None, None,4.0,1003.0, None, None, None, None, None, None, None, None,12.88, None, None, None, None, 18.51, None, None, None, None, None, None,2016-05-06 05:00:00, None,19
53.25, None, None, None, 2.82, 333.4, None, None,4.0,1003.0, None, None, None, None, None, None, None, None,12.68, None, None, None, None, 24.35, None, None, None, None, None, None,2016-05-06 06:00:00, None,19
52.53, None, None, None, 3.175, 359.4, None, None,3.0,1003.0, None, None, None, None, None, None, None, None,12.21, None, None, None, None, 43.56, None, None, None, None, None, None,2016-05-06 07:00:00, None,19
46.03, None, None, None, 3.027, 338.5, None, None,2.0,1003.0, None, None, None, None, None, None, None, None,13.35, None, None, None, None, 31.36, None, None, None, None, None, None,2016-05-06 08:00:00, None,19
36.12, None, None, None, 3.071, 341.0, None, None,1.0,1003.0, None, None, None, None, None, None, None, None,15.5, None, None, None, None, 36.93, None, None, None, None, None, None,2016-05-06 09:00:00, None,19
32.51, None, None, None, 2.213, 329.6, None, None,1.0,1003.0, None, None, None, None, None, None, None, None,16.95, None, None, None, None, 37.28, None, None, None, None, None, None,2016-05-06 10:00:00, None,19
34.31, None, None, None, 1.733, 320.3, None, None,1.0,1003.0, None, None, None, None, None, None, None, None,17.59, None, None, None, None, 35.67, None, None, None, None, None, None,2016-05-06 11:00:00, None,19
37.52, None, None, None, 2.083, 307.7, None, None,3.0,1003.0, None, None, None, None, None, None, None, None,18.08, None, None, None, None, 23.1, None, None, None, None, None, None,2016-05-06 12:00:00, None,19
27.36, None, None, None, 3.296, 319.6, None, None,1.0,1002.0, None, None, None, None, None, None, None, None,20.37, None, None, None, None, 20.47, None, None, None, None, None, None,2016-05-06 13:00:00, None,19
49.5, None, None, None, 2.938, 297.9, None, None,8.0,1002.0, None, None, None, None, None, None, None, None,18.68, None, None, None, None, 21.27, None, None, None, None, None, None,2016-05-06 14:00:00, None,19
43.56, None, None, None, 2.825, 288.2, None, None,7.0,1001.0, None, None, None, None, None, None, None, None,20.26, None, None, None, None, 22.2, None, None, None, None, None, None,2016-05-06 15:00:00, None,19
32.97, None, None, None, 2.114, 294.8, None, None,6.0,1000.0, None, None, None, None, None, None, None, None,23.17, None, None, None, None, 27.25, None, None, None, None, None, None,2016-05-06 16:00:00, None,19
32.23, None, None, None, 2.615, 299.2, None, None,6.0,1000.0, None, None, None, None, None, None, None, None,23.93, None, None, None, None, 25.94, None, None, None, None, None, None,2016-05-06 17:00:00, None,19
31.83, None, None, None, 2.687, 303.0, None, None,6.0,999.0, None, None, None, None, None, None, None, None,23.43, None, None, None, None, 23.92, None, None, None, None, None, None,2016-05-06 18:00:00, None,19
31.78, None, None, None, 1.96, 279.9, None, None,5.0,999.0, None, None, None, None, None, None, None, None,23.12, None, None, None, None, 39.66, None, None, None, None, None, None,2016-05-06 19:00:00, None,19
39.79, None, None, None, 1.35, 300.2, None, None,6.0,998.0, None, None, None, None, None, None, None, None,20.81, None, None, None, None, 40.27, None, None, None, None, None, None,2016-05-06 20:00:00, None,19
39.44, None, None, None, 0.993, 63.6, None, None,4.0,998.0, None, None, None, None, None, None, None, None,18.34, None, None, None, None, 65.18, None, None, None, None, None, None,2016-05-06 21:00:00, None,19
45.86, None, None, None, 1.303, 2.921, None, None,5.0,998.0, None, None, None, None, None, None, None, None,16.73, None, None, None, None, 40.9, None, None, None, None, None, None,2016-05-06 22:00:00, None,19
36.0, None, None, None, 2.169, 322.3, None, None,3.0,998.0, None, None, None, None, None, None, None, None,18.39, None, None, None, None, 29.96, None, None, None, None, None, None,2016-05-06 23:00:00, None,19
39.01, None, None, None, 2.529, 333.9, None, None,3.0,998.0, None, None, None, None, None, None, None, None,17.56, None, None, None, None, 36.57, None, None, None, None, None, None,2016-05-07 00:00:00, None,19
38.19, None, None, None, 2.637, 33.2, None, None,3.0,998.0, None, None, None, None, None, None, None, None,16.91, None, None, None, None, 49.67, None, None, None, None, None, None,2016-05-07 01:00:00, None,19
43.29, None, None, None, 2.638, 58.35, None, None,3.0,998.0, None, None, None, None, None, None, None, None,15.2, None, None, None, None, 50.82, None, None, None, None, None, None,2016-05-07 02:00:00, None,19
43.6, None, None, None, 2.592, 106.1, None, None,2.0,998.0, None, None, None, None, None, None, None, None,14.59, None, None, None, None, 32.25, None, None, None, None, None, None,2016-05-07 03:00:00, None,19
48.75, None, None, None, 2.466, 52.82, None, None,4.0,998.0, None, None, None, None, None, None, None, None,14.16, None, None, None, None, 52.61, None, None, None, None, None, None,2016-05-07 04:00:00, None,19
50.83, None, None, None, 2.385, 71.68, None, None,3.0,998.0, None, None, None, None, None, None, None, None,13.18, None, None, None, None, 52.7, None, None, None, None, None, None,2016-05-07 05:00:00, None,19
54.07, None, None, None, 2.193, 38.84, None, None,4.0,997.0, None, None, None, None, None, None, None, None,13.13, None, None, None, None, 56.01, None, None, None, None, None, None,2016-05-07 06:00:00, None,19
56.07, None, None, None, 2.577, 57.32, None, None,4.0,997.0, None, None, None, None, None, None, None, None,12.77, None, None, None, None, 32.14, None, None, None, None, None, None,2016-05-07 07:00:00, None,19
57.41, None, None, None, 1.399, 59.53, None, None,4.0,997.0, None, None, None, None, None, None, None, None,12.59, None, None, None, None, 51.05, None, None, None, None, None, None,2016-05-07 08:00:00, None,19
47.49, None, None, None, 2.175, 46.48, None, None,4.0,997.0, None, None, None, None, None, None, None, None,15.08, None, None, None, None, 63.99, None, None, None, None, None, None,2016-05-07 09:00:00, None,19
42.99, None, None, None, 1.277, 312.4, None, None,5.0,997.0, None, None, None, None, None, None, None, None,17.31, None, None, None, None, 64.15, None, None, None, None, None, None,2016-05-07 10:00:00, None,19
40.02, None, None, None, 1.999, 301.1, None, None,4.0,997.0, None, None, None, None, None, None, None, None,17.69, None, None, None, None, 29.89, None, None, None, None, None, None,2016-05-07 11:00:00, None,19
36.79, None, None, None, 2.002, 305.8, None, None,4.0,996.0, None, None, None, None, None, None, None, None,18.27, None, None, None, None, 23.07, None, None, None, None, None, None,2016-05-07 12:00:00, None,19
38.59, None, None, None, 2.809, 299.4, None, None,5.0,995.0, None, None, None, None, None, None, None, None,19.59, None, None, None, None, 23.9, None, None, None, None, None, None,2016-05-07 13:00:00, None,19
33.51, None, None, None, 6.749, 182.6, None, None,5.0,995.0, None, None, None, None, None, None, None, None,22.11, None, None, None, None, 41.29, None, None, None, None, None, None,2016-05-07 14:00:00, None,19
31.77, None, None, None, 7.412, 156.5, None, None,4.0,995.0, None, None, None, None, None, None, None, None,20.94, None, None, None, None, 38.86, None, None, None, None, None, None,2016-05-07 15:00:00, None,19
29.24, None, None, None, 7.606, 171.3, None, None,4.0,994.0, None, None, None, None, None, None, None, None,22.96, None, None, None, None, 39.01, None, None, None, None, None, None,2016-05-07 16:00:00, None,19
