CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
6.9, 70.66, None, None,36.17, 4.227,136.7, None, None, None, None, None, None, 2.0, None, None, None,2016-05-06 00:00:00, None,19
6.409, 71.75, None, None,31.51, 5.181,132.8, None, None, None, None, None, None, 2.0, None, None, None,2016-05-06 01:00:00, None,19
5.835, 72.15, None, None,28.54, 6.202,131.0, None, None, None, None, None, None, 1.0, None, None, None,2016-05-06 02:00:00, None,19
4.96, 68.9, None, None,35.09, 5.171,138.7, None, None, None, None, None, None, 0.0, None, None, None,2016-05-06 04:00:00, None,19
4.197, 72.81, None, None,17.75, 5.371,129.4, None, None, None, None, None, None, 0.0, None, None, None,2016-05-06 05:00:00, None,19
4.584, 75.62, None, None,45.36, 3.118,155.6, None, None, None, None, None, None, 1.0, None, None, None,2016-05-06 06:00:00, None,19
5.959, 75.67, None, None,76.1, 0.299,30.6, None, None, None, None, None, None, 2.0, None, None, None,2016-05-06 07:00:00, None,19
8.38, 69.47, None, None,66.61, 1.459,59.76, None, None, None, None, None, None, 3.0, None, None, None,2016-05-06 08:00:00, None,19
9.75, 54.8, None, None,28.23, 0.763,332.7, None, None, None, None, None, None, 1.0, None, None, None,2016-05-06 09:00:00, None,19
11.6, 47.37, None, None,53.77, 1.473,300.0, None, None, None, None, None, None, 0.0, None, None, None,2016-05-06 10:00:00, None,19
13.33, 44.61, None, None,46.76, 2.82,301.2, None, None, None, None, None, None, 2.0, None, None, None,2016-05-06 11:00:00, None,19
15.38, 34.28, None, None,52.41, 3.249,286.6, None, None, None, None, None, None, 0.0, None, None, None,2016-05-06 12:00:00, None,19
17.79, 26.26, None, None,56.96, 4.152,248.4, None, None, None, None, None, None, -2.0, None, None, None,2016-05-06 13:00:00, None,19
18.63, 25.25, None, None,51.33, 5.027,275.4, None, None, None, None, None, None, -1.0, None, None, None,2016-05-06 14:00:00, None,19
19.59, 24.77, None, None,49.34, 4.281,275.9, None, None, None, None, None, None, -1.0, None, None, None,2016-05-06 15:00:00, None,19
19.83, 23.47, None, None,48.87, 5.773,267.5, None, None, None, None, None, None, -3.0, None, None, None,2016-05-06 16:00:00, None,19
20.05, 21.46, None, None,54.77, 4.99,268.9, None, None, None, None, None, None, -4.0, None, None, None,2016-05-06 17:00:00, None,19
19.73, 24.58, None, None,33.73, 3.789,265.9, None, None, None, None, None, None, -1.0, None, None, None,2016-05-06 18:00:00, None,19
13.95, 43.98, None, None,16.15, 4.743,121.7, None, None, None, None, None, None, 0.0, None, None, None,2016-05-06 19:00:00, None,19
13.36, 37.89, None, None,31.44, 5.837,132.5, None, None, None, None, None, None, 0.0, None, None, None,2016-05-06 20:00:00, None,19
11.31, 45.54, None, None,31.31, 5.811,139.9, None, None, None, None, None, None, 0.0, None, None, None,2016-05-06 21:00:00, None,19
11.69, 38.27, None, None,38.91, 5.202,141.1, None, None, None, None, None, None, -2.0, None, None, None,2016-05-06 22:00:00, None,19
10.66, 43.92, None, None,25.84, 5.172,128.2, None, None, None, None, None, None, -2.0, None, None, None,2016-05-06 23:00:00, None,19
8.87, 54.38, None, None,38.27, 3.208,142.5, None, None, None, None, None, None, 1.0, None, None, None,2016-05-07 00:00:00, None,19
7.456, 57.63, None, None,32.37, 1.988,116.8, None, None, None, None, None, None, 0.0, None, None, None,2016-05-07 01:00:00, None,19
8.15, 54.96, None, None,44.82, 1.486,165.5, None, None, None, None, None, None, 0.0, None, None, None,2016-05-07 02:00:00, None,19
5.951, 61.95, None, None,39.3, 1.132,124.0, None, None, None, None, None, None, 0.0, None, None, None,2016-05-07 03:00:00, None,19
