station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time, snw_dpth
306.0, None, None, 0.0, None, 4.3, None, 3.7, None, None, None, 30.0, 2021-04-11 17:00:00, None
35.0, None, None, 0.0, None, 3.0, None, 0.9, None, None, None, 44.0, 2021-04-11 18:00:00, None
192.0, None, None, 0.0, None, 4.4, None, -1.5, None, None, None, 64.0, 2021-04-11 19:00:00, None
255.0, None, None, 0.0, None, 2.2, None, -2.4, None, None, None, 63.0, 2021-04-11 20:00:00, None
276.0, None, None, 0.0, None, 2.8, None, -2.7, None, None, None, 69.0, 2021-04-11 21:00:00, None
89.0, None, None, 0.0, None, 4.5, None, -3.6, None, None, None, 76.0, 2021-04-11 22:00:00, None
73.0, None, None, 0.0, None, 3.3, None, -4.4, None, None, None, 80.0, 2021-04-11 23:00:00, None
201.0, None, None, 0.0, None, 1.7, None, -5.4, None, None, None, 85.0, 2021-04-12 00:00:00, None
84.0, None, None, 0.0, None, 2.6, None, -6.1, None, None, None, 88.0, 2021-04-12 01:00:00, None
81.0, None, None, 0.0, None, 2.4, None, -6.8, None, None, None, 90.0, 2021-04-12 02:00:00, None
87.0, None, None, 0.0, None, 3.3, None, -7.3, None, None, None, 89.0, 2021-04-12 03:00:00, None
85.0, None, None, 0.0, None, 2.6, None, -7.9, None, None, None, 90.0, 2021-04-12 04:00:00, None
196.0, None, None, 0.0, None, 1.7, None, -7.6, None, None, None, 89.0, 2021-04-12 05:00:00, None
226.0, None, None, 0.0, None, 2.3, None, -3.8, None, None, None, 77.0, 2021-04-12 06:00:00, None
344.0, None, None, 0.0, None, 3.1, None, 0.5, None, None, None, 62.0, 2021-04-12 07:00:00, None
224.0, None, None, 0.0, None, 5.9, None, 2.0, None, None, None, 53.0, 2021-04-12 08:00:00, None
267.0, 62.0, 3.1, 0.0, -5.9, 9.9, 0.5, 4.2, 344.0, 0.0, 0.0, 39.0, 2021-04-12 09:00:00, 177.0
43.0, 53.0, 5.9, 0.0, -6.6, 6.5, 2.0, 5.7, 224.0, 0.0, 0.0, 32.0, 2021-04-12 10:00:00, 177.0
288.0, 39.0, 9.9, 0.0, -8.5, 10.1, 4.2, 7.5, 267.0, 0.0, 0.0, 25.0, 2021-04-12 11:00:00, 177.0
265.0, 32.0, 6.5, 0.0, -9.7, 9.4, 5.7, 8.4, 43.0, 0.0, 0.0, 20.0, 2021-04-12 12:00:00, 177.0
306.0, 25.0, 10.1, 0.0, -11.3, 8.8, 7.5, 9.6, 288.0, 0.0, 0.0, 18.0, 2021-04-12 13:00:00, 177.0
56.0, 20.0, 9.4, 0.0, -13.3, 7.3, 8.4, 10.0, 265.0, 0.0, 0.0, 20.0, 2021-04-12 14:00:00, 177.0
306.0, 18.0, 8.8, 0.0, -13.6, 7.0, 9.6, 10.6, 306.0, 0.0, 0.0, 20.0, 2021-04-12 15:00:00, 177.0
211.0, 20.0, 7.3, 0.0, -11.9, 5.5, 10.0, 10.4, 56.0, 0.0, 0.0, 17.0, 2021-04-12 16:00:00, 177.0
26.0, 20.0, 7.0, 0.0, -11.4, 4.5, 10.6, 9.5, 306.0, 0.0, 0.0, 17.0, 2021-04-12 17:00:00, 177.0
224.0, 17.0, 5.5, 0.0, -13.6, 2.3, 10.4, 5.5, 211.0, 0.0, 0.0, 33.0, 2021-04-12 18:00:00, 177.0
221.0, 17.0, 4.5, 0.0, -14.4, 2.5, 9.5, 0.7, 26.0, 0.0, 0.0, 61.0, 2021-04-12 19:00:00, 177.0
75.0, 33.0, 2.3, 0.0, -9.5, 3.3, 5.5, -1.8, 224.0, 0.0, 0.0, 69.0, 2021-04-12 20:00:00, 177.0
234.0, 61.0, 2.5, 0.0, -6.0, 2.0, 0.7, -2.9, 221.0, 0.0, 0.0, 70.0, 2021-04-12 21:00:00, 177.0
183.0, 69.0, 3.3, 0.0, -6.7, 2.6, -1.8, -3.8, 75.0, 0.0, 0.0, 75.0, 2021-04-12 22:00:00, 177.0
252.0, 70.0, 2.0, 0.0, -7.6, 1.9, -2.9, -4.7, 234.0, 0.0, 0.0, 82.0, 2021-04-12 23:00:00, 177.0
78.0, 75.0, 2.6, 0.0, -7.6, 2.5, -3.8, -5.1, 183.0, 0.0, 0.0, 85.0, 2021-04-13 00:00:00, 177.0
234.0, 82.0, 1.9, 0.0, -7.3, 1.7, -4.7, -6.2, 252.0, 0.0, 0.0, 86.0, 2021-04-13 01:00:00, 177.0
95.0, 85.0, 2.5, 0.0, -7.2, 2.2, -5.1, -6.4, 78.0, 0.0, 0.0, 90.0, 2021-04-13 02:00:00, 177.0
224.0, 86.0, 1.7, 0.0, -8.2, 2.2, -6.2, -7.2, 234.0, 0.0, 0.0, 88.0, 2021-04-13 03:00:00, 177.0
72.0, 90.0, 2.2, 0.0, -7.8, 2.2, -6.4, -7.3, 95.0, 0.0, 0.0, 87.0, 2021-04-13 04:00:00, 177.0
239.0, 88.0, 2.2, 0.0, -8.8, 2.1, -7.2, -7.3, 224.0, 0.0, 0.0, 86.0, 2021-04-13 05:00:00, 177.0
145.0, 87.0, 2.2, 0.0, -9.1, 1.8, -7.3, -3.2, 72.0, 0.0, 0.0, 75.0, 2021-04-13 06:00:00, 177.0
204.0, 86.0, 2.1, 0.0, -9.2, 2.4, -7.3, 0.6, 239.0, 0.0, 0.0, 56.0, 2021-04-13 07:00:00, 177.0
237.0, 75.0, 1.8, 0.0, -7.0, 6.5, -3.2, 3.3, 145.0, 0.0, 0.0, 48.0, 2021-04-13 08:00:00, 177.0
188.0, 56.0, 2.4, 0.0, -7.2, 3.3, 0.6, 7.5, 204.0, 0.0, 0.0, 31.0, 2021-04-13 09:00:00, 177.0
218.0, 48.0, 6.5, 0.0, -6.7, 8.1, 3.3, 9.3, 237.0, 0.0, 0.0, 23.0, 2021-04-13 10:00:00, 177.0
313.0, 31.0, 3.3, 0.0, -8.5, 6.9, 7.5, 11.3, 188.0, 0.0, 0.0, 20.0, 2021-04-13 11:00:00, 177.0
179.0, 23.0, 8.1, 0.0, -10.8, 5.4, 9.3, 12.0, 218.0, 0.0, 0.0, 17.0, 2021-04-13 12:00:00, 177.0
243.0, 20.0, 6.9, 0.0, -10.9, 6.6, 11.3, 13.7, 313.0, 0.0, 0.0, 18.0, 2021-04-13 13:00:00, 177.0
101.0, 17.0, 5.4, 0.0, -12.3, 7.9, 12.0, 13.8, 179.0, 0.0, 0.0, 15.0, 2021-04-13 14:00:00, 177.0
249.0, 18.0, 6.6, 0.0, -10.2, 4.9, 13.7, 14.6, 243.0, 0.0, 0.0, 13.0, 2021-04-13 15:00:00, 177.0
204.0, 15.0, 7.9, 0.0, -12.4, 6.6, 13.8, 13.9, 101.0, 0.0, 0.0, 13.0, 2021-04-13 16:00:00, 177.0
283.0, 13.0, 4.9, 0.0, -13.5, 5.5, 14.6, 13.0, 249.0, 0.0, 0.0, 14.0, 2021-04-13 17:00:00, 177.0
203.0, 13.0, 6.6, 0.0, -14.1, 2.0, 13.9, 7.9, 204.0, 0.0, 0.0, 32.0, 2021-04-13 18:00:00, 177.0
53.0, 14.0, 5.5, 0.0, -13.9, 2.3, 13.0, 2.5, 283.0, 0.0, 0.0, 57.0, 2021-04-13 19:00:00, 177.0
87.0, 32.0, 2.0, 0.0, -7.8, 3.4, 7.9, -0.1, 203.0, 0.0, 0.0, 68.0, 2021-04-13 20:00:00, 177.0
89.0, 57.0, 2.3, 0.0, -5.2, 3.8, 2.5, -1.6, 53.0, 0.0, 0.0, 72.0, 2021-04-13 21:00:00, 177.0
85.0, 68.0, 3.4, 0.0, -5.3, 2.3, -0.1, -2.3, 87.0, 0.0, 0.0, 78.0, 2021-04-13 22:00:00, 177.0
74.0, 72.0, 3.8, 0.0, -6.0, 2.8, -1.6, -2.9, 89.0, 0.0, 0.0, 80.0, 2021-04-13 23:00:00, 177.0
206.0, 78.0, 2.3, 0.0, -5.6, 1.6, -2.3, -3.5, 85.0, 0.0, 0.0, 80.0, 2021-04-14 00:00:00, 177.0
250.0, 80.0, 2.8, 0.0, -5.9, 1.9, -2.9, -3.7, 74.0, 0.0, 0.0, 82.0, 2021-04-14 01:00:00, 177.0
153.0, 80.0, 1.6, 0.0, -6.4, 0.0, -3.5, -4.3, 206.0, 0.0, 0.0, 86.0, 2021-04-14 02:00:00, 177.0
279.0, 82.0, 1.9, 0.0, -6.3, 3.0, -3.7, -4.7, 250.0, 0.0, 0.0, 85.0, 2021-04-14 03:00:00, 177.0
67.0, 86.0, 0.0, 0.0, -6.3, 0.0, -4.3, -5.2, 153.0, 0.0, 0.0, 90.0, 2021-04-14 04:00:00, 177.0
330.0, 85.0, 3.0, 0.0, -6.8, 1.6, -4.7, -5.1, 279.0, 0.0, 0.0, 88.0, 2021-04-14 05:00:00, 177.0
67.0, 90.0, 0.0, 0.0, -6.6, 2.0, -5.2, -1.8, 67.0, 0.0, 0.0, 73.0, 2021-04-14 06:00:00, 177.0
247.0, 88.0, 1.6, 0.0, -6.8, 4.2, -5.1, 0.6, 330.0, 0.0, 0.0, 63.0, 2021-04-14 07:00:00, 177.0
236.0, 73.0, 2.0, 0.0, -6.0, 2.4, -1.8, 4.8, 67.0, 0.0, 0.0, 43.0, 2021-04-14 08:00:00, 177.0
226.0, 63.0, 4.2, 0.0, -5.6, 4.4, 0.6, 8.1, 247.0, 0.0, 0.0, 34.0, 2021-04-14 09:00:00, 177.0
357.0, 43.0, 2.4, 0.0, -6.7, 5.6, 4.8, 10.4, 236.0, 0.0, 0.0, 31.0, 2021-04-14 10:00:00, 177.0
254.0, 34.0, 4.4, 0.0, -6.8, 7.9, 8.1, 13.2, 226.0, 0.0, 0.0, 24.0, 2021-04-14 11:00:00, 177.0
269.0, 31.0, 5.6, 0.0, -6.0, 6.3, 10.4, 15.7, 357.0, 0.0, 0.0, 23.0, 2021-04-14 12:00:00, 177.0
342.0, 24.0, 7.9, 0.0, -6.9, 5.4, 13.2, 17.3, 254.0, 0.0, 0.0, 20.0, 2021-04-14 13:00:00, 177.0
334.0, 23.0, 6.3, 0.0, -5.4, 7.5, 15.7, 18.4, 269.0, 0.0, 0.0, 18.0, 2021-04-14 14:00:00, 177.0
66.0, 20.0, 5.4, 0.0, -5.9, 5.3, 17.3, 18.5, 342.0, 0.0, 0.0, 21.0, 2021-04-14 15:00:00, 177.0
313.0, 18.0, 7.5, 0.0, -6.3, 4.4, 18.4, 19.8, 334.0, 0.0, 0.0, 18.0, 2021-04-14 16:00:00, 177.0
309.0, 21.0, 5.3, 0.0, -4.2, 3.8, 18.5, 19.2, 66.0, 0.0, 0.0, 18.0, 2021-04-14 17:00:00, 177.0
74.0, 18.0, 4.4, 0.0, -5.2, 4.0, 19.8, 13.5, 313.0, 0.0, 0.0, 35.0, 2021-04-14 18:00:00, 177.0
47.0, 18.0, 3.8, 0.0, -5.7, 2.7, 19.2, 7.6, 309.0, 0.0, 0.0, 58.0, 2021-04-14 19:00:00, 177.0
71.0, 35.0, 4.0, 0.0, -1.7, 5.8, 13.5, 4.7, 74.0, 0.0, 0.0, 65.0, 2021-04-14 20:00:00, 177.0
67.0, 58.0, 2.7, 0.0, -0.1, 2.4, 7.6, 2.5, 47.0, 0.0, 0.0, 77.0, 2021-04-14 21:00:00, 177.0
64.0, 65.0, 5.8, 0.0, -1.3, 3.4, 4.7, 0.8, 71.0, 0.0, 0.0, 84.0, 2021-04-14 22:00:00, 177.0
85.0, 77.0, 2.4, 0.0, -1.1, 2.7, 2.5, -0.7, 67.0, 0.0, 0.0, 89.0, 2021-04-14 23:00:00, 177.0
91.0, 84.0, 3.4, 0.0, -1.6, 2.5, 0.8, -1.5, 64.0, 0.0, 0.0, 91.0, 2021-04-15 00:00:00, 177.0
92.0, 89.0, 2.7, 0.0, -2.3, 1.8, -0.7, -2.2, 85.0, 0.0, 0.0, 92.0, 2021-04-15 01:00:00, 177.0
152.0, 91.0, 2.5, 0.0, -2.8, 1.6, -1.5, -2.9, 91.0, 0.0, 0.0, 93.0, 2021-04-15 02:00:00, 177.0
114.0, 92.0, 1.8, 0.0, -3.3, 1.7, -2.2, -3.2, 92.0, 0.0, 0.0, 92.0, 2021-04-15 03:00:00, 177.0
