station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
7.7, 0.7, 234.0, 71.0, 2021-01-01 20:00:00, 0.0
11.8, 0.8, 261.0, 73.0, 2021-01-01 21:00:00, 0.0
13.8, 1.2, 268.0, 64.0, 2021-01-02 03:00:00, 0.0
14.7, 1.2, 281.0, 70.0, 2021-01-02 08:00:00, 0.0
16.0, 1.9, 282.0, 67.0, 2021-01-02 10:00:00, 0.0
7.2, -3.0, 274.0, 69.0, 2021-01-03 16:00:00, 0.0
9.4, -1.2, 269.0, 63.0, 2021-01-04 10:00:00, 0.0
9.1, -0.5, 263.0, 61.0, 2021-01-04 11:00:00, 0.0
11.0, -0.6, 268.0, 64.0, 2021-01-04 12:00:00, 0.0
10.0, -0.6, 248.0, 65.0, 2021-01-04 13:00:00, 0.0
11.0, -0.9, 265.0, 71.0, 2021-01-04 14:00:00, 0.0
10.3, -1.3, 258.0, 74.0, 2021-01-04 15:00:00, 0.0
10.7, -1.4, 246.0, 76.0, 2021-01-04 16:00:00, 0.0
9.8, -2.1, 230.0, 78.0, 2021-01-04 17:00:00, 0.0
10.4, -1.7, 267.0, 79.0, 2021-01-04 18:00:00, 0.0
8.5, -1.3, 251.0, 77.0, 2021-01-04 19:00:00, 0.0
5.0, -1.5, 244.0, 77.0, 2021-01-04 20:00:00, 0.0
8.1, -1.6, 254.0, 81.0, 2021-01-04 21:00:00, 0.0
7.8, -1.5, 258.0, 80.0, 2021-01-04 22:00:00, 0.0
7.2, -1.8, 235.0, 85.0, 2021-01-04 23:00:00, 0.0
6.5, -2.1, 218.0, 82.0, 2021-01-05 00:00:00, 0.0
5.5, -2.7, 205.0, 83.0, 2021-01-05 01:00:00, 0.0
4.5, -2.7, 216.0, 83.0, 2021-01-05 02:00:00, 0.0
8.7, -2.1, 278.0, 76.0, 2021-01-05 03:00:00, 0.0
5.6, -1.6, 246.0, 58.0, 2021-01-05 04:00:00, 0.0
7.3, -1.8, 261.0, 63.0, 2021-01-05 05:00:00, 0.0
8.0, -3.9, 285.0, 68.0, 2021-01-05 06:00:00, 0.0
8.1, -4.7, 279.0, 66.0, 2021-01-05 07:00:00, 0.0
8.8, -4.5, 279.0, 59.0, 2021-01-05 08:00:00, 0.0
8.3, -2.8, 272.0, 57.0, 2021-01-05 09:00:00, 0.0
11.7, 0.4, 279.0, 44.0, 2021-01-05 10:00:00, 0.0
14.0, 0.5, 271.0, 48.0, 2021-01-05 11:00:00, 0.0
13.8, 0.8, 272.0, 39.0, 2021-01-05 12:00:00, 0.0
15.8, 0.7, 248.0, 35.0, 2021-01-05 13:00:00, 0.0
13.6, -0.1, 263.0, 43.0, 2021-01-05 14:00:00, 0.0
15.4, -0.6, 261.0, 46.0, 2021-01-05 15:00:00, 0.0
14.5, -1.1, 282.0, 52.0, 2021-01-05 16:00:00, 0.0
16.0, -1.8, 275.0, 62.0, 2021-01-05 17:00:00, 0.0
13.7, -1.8, 278.0, 63.0, 2021-01-05 18:00:00, 0.0
15.1, -1.0, 275.0, 60.0, 2021-01-05 19:00:00, 0.0
14.2, -0.9, 281.0, 62.0, 2021-01-05 20:00:00, 0.0
12.0, -1.2, 284.0, 65.0, 2021-01-05 21:00:00, 0.0
12.4, -1.4, 285.0, 65.0, 2021-01-05 22:00:00, 0.0
12.9, -1.0, 276.0, 63.0, 2021-01-05 23:00:00, 0.0
18.4, -1.1, 298.0, 67.0, 2021-01-06 00:00:00, 0.0
7.5, -1.0, 277.0, 67.0, 2021-01-06 01:00:00, 0.0
11.8, -0.9, 286.0, 69.0, 2021-01-06 02:00:00, 0.0
