station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
68.0, None, None, 0.0, None, 0.0, None, 8.0, None, None, None, 52.0, 2021-04-08 17:00:00
60.0, None, None, 0.0, None, 0.0, None, 6.0, None, None, None, 84.0, 2021-04-08 18:00:00
56.0, None, None, 0.0, None, 3.5, None, 5.0, None, None, None, 90.0, 2021-04-08 19:00:00
58.0, None, None, 0.0, None, 0.0, None, 2.6, None, None, None, 100.0, 2021-04-09 03:00:00
58.0, None, None, 0.0, None, 0.0, None, 2.4, None, None, None, 100.0, 2021-04-09 04:00:00
69.0, None, None, 0.0, None, 0.0, None, 2.5, None, None, None, 100.0, 2021-04-09 05:00:00
69.0, None, None, 0.0, None, 0.0, None, 3.4, None, None, None, 100.0, 2021-04-09 06:00:00
100.0, None, None, 0.0, None, 2.7, None, 4.5, None, None, None, 87.0, 2021-04-09 07:00:00
107.0, None, None, 0.2, None, 4.1, None, 4.5, None, None, None, 89.0, 2021-04-09 08:00:00
47.0, None, None, 0.4, None, 0.0, None, 4.4, None, None, None, 99.0, 2021-04-09 09:00:00
195.0, None, None, 0.6, None, 4.9, None, 4.5, None, None, None, 97.0, 2021-04-09 10:00:00
130.0, None, None, 0.6, None, 4.6, None, 4.0, None, None, None, 96.0, 2021-04-09 11:00:00
159.0, None, None, 0.6, None, 6.9, None, 4.3, None, None, None, 93.0, 2021-04-09 12:00:00
169.0, None, None, 0.2, None, 6.5, None, 4.9, None, None, None, 93.0, 2021-04-09 13:00:00
160.0, None, None, 0.4, None, 9.8, None, 5.0, None, None, None, 86.0, 2021-04-09 14:00:00
138.0, None, None, 0.4, None, 5.5, None, 4.7, None, None, None, 94.0, 2021-04-09 15:00:00
73.0, None, None, 0.4, None, 2.3, None, 4.5, None, None, None, 100.0, 2021-04-09 16:00:00
74.0, None, None, 0.2, None, 0.0, None, 4.3, None, None, None, 100.0, 2021-04-09 17:00:00
54.0, None, None, 0.4, None, 2.4, None, 4.6, None, None, None, 100.0, 2021-04-09 18:00:00
165.0, None, None, 1.0, None, 9.8, None, 5.1, None, None, None, 95.0, 2021-04-09 19:00:00
173.0, None, None, 0.6, None, 13.5, None, 4.8, None, None, None, 99.0, 2021-04-09 20:00:00
153.0, None, None, 0.0, None, 8.8, None, 4.6, None, None, None, 98.0, 2021-04-09 21:00:00
