station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
4.1, -0.2, 343.0, 79.0, 2021-03-10 08:00:00, 0.0
6.4, 0.6, 215.0, 76.0, 2021-03-10 09:00:00, 0.0
8.1, 2.6, 292.0, 69.0, 2021-03-10 10:00:00, 0.0
4.0, 1.8, 265.0, 72.0, 2021-03-10 11:00:00, 0.0
9.8, 4.2, 281.0, 59.0, 2021-03-10 12:00:00, 0.0
11.5, 5.1, 294.0, 58.0, 2021-03-10 13:00:00, 0.0
7.4, 4.7, 297.0, 61.0, 2021-03-10 14:00:00, 0.0
9.0, 4.6, 309.0, 62.0, 2021-03-10 15:00:00, 0.0
8.0, 2.6, 357.0, 70.0, 2021-03-10 16:00:00, 0.0
11.1, 2.0, 36.0, 68.0, 2021-03-10 17:00:00, 0.0
9.8, 1.8, 43.0, 64.0, 2021-03-10 18:00:00, 0.0
8.3, 0.5, 33.0, 79.0, 2021-03-10 19:00:00, 0.0
5.8, 0.1, 53.0, 79.0, 2021-03-10 20:00:00, 0.0
6.7, -0.3, 71.0, 76.0, 2021-03-10 21:00:00, 0.0
6.7, -0.4, 53.0, 80.0, 2021-03-10 22:00:00, 0.0
6.1, -1.0, 103.0, 81.0, 2021-03-10 23:00:00, 0.0
9.6, -1.4, 56.0, 85.0, 2021-03-11 00:00:00, 0.0
7.6, -1.8, 46.0, 88.0, 2021-03-11 01:00:00, 0.0
9.9, -2.1, 49.0, 86.0, 2021-03-11 02:00:00, 0.0
10.7, -2.3, 54.0, 84.0, 2021-03-11 03:00:00, 0.0
10.1, -2.8, 56.0, 86.0, 2021-03-11 04:00:00, 0.0
8.7, -3.1, 61.0, 85.0, 2021-03-11 05:00:00, 0.0
8.9, -3.2, 67.0, 84.0, 2021-03-11 06:00:00, 0.0
10.2, -3.2, 47.0, 83.0, 2021-03-11 07:00:00, 0.0
9.5, -2.5, 19.0, 79.0, 2021-03-11 08:00:00, 0.0
7.8, -1.2, 263.0, 74.0, 2021-03-11 09:00:00, 0.0
6.2, 1.5, 273.0, 58.0, 2021-03-11 10:00:00, 0.0
7.3, 2.4, 303.0, 53.0, 2021-03-11 11:00:00, 0.0
9.5, 3.5, 315.0, 47.0, 2021-03-11 12:00:00, 0.0
8.6, 5.0, 319.0, 41.0, 2021-03-11 13:00:00, 0.0
10.1, 5.5, 320.0, 40.0, 2021-03-11 14:00:00, 0.0
7.1, 5.0, 5.0, 41.0, 2021-03-11 15:00:00, 0.0
5.3, 5.4, 311.0, 38.0, 2021-03-11 16:00:00, 0.0
9.5, 3.4, 101.0, 42.0, 2021-03-11 17:00:00, 0.0
9.8, 2.4, 121.0, 47.0, 2021-03-11 18:00:00, 0.0
8.4, 2.4, 101.0, 46.0, 2021-03-11 19:00:00, 0.0
10.1, 1.9, 109.0, 48.0, 2021-03-11 20:00:00, 0.0
9.6, 1.4, 106.0, 49.0, 2021-03-11 21:00:00, 0.0
8.7, 0.8, 117.0, 53.0, 2021-03-11 22:00:00, 0.0
8.1, 0.2, 120.0, 58.0, 2021-03-11 23:00:00, 0.0
8.6, -0.2, 124.0, 59.0, 2021-03-12 00:00:00, 0.0
7.6, -0.7, 121.0, 61.0, 2021-03-12 01:00:00, 0.0
8.0, -1.0, 121.0, 63.0, 2021-03-12 02:00:00, 0.0
8.0, -1.4, 122.0, 63.0, 2021-03-12 03:00:00, 0.0
8.4, -2.1, 114.0, 70.0, 2021-03-12 04:00:00, 0.0
8.0, -2.1, 120.0, 69.0, 2021-03-12 05:00:00, 0.0
6.5, -2.0, 114.0, 72.0, 2021-03-12 06:00:00, 0.0
6.1, -1.8, 99.0, 72.0, 2021-03-12 07:00:00, 0.0
3.0, -1.4, 2.0, 68.0, 2021-03-12 08:00:00, 0.0
5.6, 0.0, 225.0, 70.0, 2021-03-12 09:00:00, 0.0
