station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
11.0, None, None, 0.0, None, 0.0, None, -10.2, None, None, None, 83.0, 2021-01-01 11:00:00
None, 83.0, 0.0, None, -12.5, None, -10.2, None, 11.0, 0.0, None, None, 2021-01-01 12:00:00
77.0, None, None, 0.0, None, 5.5, None, -14.0, None, None, None, 79.0, 2021-01-01 20:00:00
287.0, None, None, 0.0, None, 0.0, None, -24.4, None, None, None, 66.0, 2021-01-04 02:00:00
305.0, None, None, 0.0, None, 0.0, None, -24.8, None, None, None, 67.0, 2021-01-04 07:00:00
307.0, None, None, 0.0, None, 0.4, None, -20.6, None, None, None, 71.0, 2021-01-04 10:00:00
324.0, None, None, 0.0, None, 4.0, None, -20.3, None, None, None, 70.0, 2021-01-04 11:00:00
297.0, 70.0, 4.0, 0.0, -24.4, 1.7, -20.3, -19.3, 324.0, 0.0, None, 72.0, 2021-01-04 12:00:00
354.0, 72.0, 1.7, 0.0, -23.1, 0.1, -19.3, -19.0, 297.0, 0.0, None, 75.0, 2021-01-04 13:00:00
224.0, 75.0, 0.1, 0.0, -22.3, 0.3, -19.0, -18.6, 354.0, 0.0, None, 75.0, 2021-01-04 14:00:00
60.0, 75.0, 0.3, 0.0, -21.9, 1.9, -18.6, -18.4, 224.0, 0.0, None, 74.0, 2021-01-04 15:00:00
75.0, 74.0, 1.9, 0.0, -21.9, 0.2, -18.4, -18.3, 60.0, 0.0, None, 74.0, 2021-01-04 16:00:00
70.0, 74.0, 0.2, 0.0, -21.8, 0.0, -18.3, -18.4, 75.0, 0.0, None, 74.0, 2021-01-04 17:00:00
317.0, 74.0, 0.0, 0.0, -21.9, 0.0, -18.4, -19.0, 70.0, 0.0, None, 73.0, 2021-01-04 18:00:00
135.0, 73.0, 0.0, 0.0, -22.6, 0.0, -19.0, -19.3, 317.0, 0.0, None, 73.0, 2021-01-04 19:00:00
22.0, 73.0, 0.0, 0.0, -22.9, 0.8, -19.3, -19.4, 135.0, 0.0, None, 73.0, 2021-01-04 20:00:00
326.0, 73.0, 0.8, 0.0, -23.0, 0.0, -19.4, -19.2, 22.0, 0.0, None, 73.0, 2021-01-04 21:00:00
320.0, 73.0, 0.0, 0.0, -22.8, 1.5, -19.2, -19.3, 326.0, 0.0, None, 73.0, 2021-01-04 22:00:00
335.0, 73.0, 1.5, 0.0, -22.9, 0.0, -19.3, -19.4, 320.0, 0.0, None, 73.0, 2021-01-04 23:00:00
335.0, 73.0, 0.0, 0.0, -23.0, 0.0, -19.4, -19.6, 335.0, 0.0, None, 72.0, 2021-01-05 00:00:00
143.0, 72.0, 0.0, 0.0, -23.4, 0.0, -19.6, -20.6, 335.0, 0.0, None, 71.0, 2021-01-05 01:00:00
280.0, 71.0, 0.0, 0.0, -24.5, 0.0, -20.6, -21.4, 143.0, 0.0, None, 70.0, 2021-01-05 02:00:00
163.0, 70.0, 0.0, 0.0, -25.4, 0.0, -21.4, -21.4, 280.0, 0.0, None, 71.0, 2021-01-05 03:00:00
221.0, 71.0, 0.0, 0.0, -25.3, 0.0, -21.4, -22.3, 163.0, 0.0, None, 68.0, 2021-01-05 04:00:00
311.0, 68.0, 0.0, 0.0, -26.6, 0.0, -22.3, -24.2, 221.0, 0.0, None, 67.0, 2021-01-05 05:00:00
301.0, 67.0, 0.0, 0.0, -28.6, 0.0, -24.2, -23.8, 311.0, 0.0, None, 67.0, 2021-01-05 06:00:00
318.0, 67.0, 0.0, 0.0, -28.2, 0.0, -23.8, -22.5, 301.0, 0.0, None, 71.0, 2021-01-05 07:00:00
326.0, 71.0, 0.0, 0.0, -26.3, 0.0, -22.5, -21.3, 318.0, 0.0, None, 70.0, 2021-01-05 08:00:00
352.0, 70.0, 0.0, 0.0, -25.3, 0.0, -21.3, -21.0, 326.0, 0.0, None, 71.0, 2021-01-05 09:00:00
18.0, 71.0, 0.0, 0.0, -24.9, 0.0, -21.0, -19.9, 352.0, 0.0, 0.0, 72.0, 2021-01-05 10:00:00
27.0, 72.0, 0.0, 0.0, -23.7, 1.7, -19.9, -18.7, 18.0, 0.0, 0.0, 73.0, 2021-01-05 11:00:00
311.0, 73.0, 1.7, 0.0, -22.3, 1.8, -18.7, -18.7, 27.0, 0.0, 0.0, 73.0, 2021-01-05 12:00:00
339.0, 73.0, 1.8, 0.0, -22.3, 0.1, -18.7, -18.0, 311.0, 0.0, 0.0, 75.0, 2021-01-05 13:00:00
338.0, 75.0, 0.1, 0.0, -21.4, 0.5, -18.0, -17.6, 339.0, 0.0, 0.0, 75.0, 2021-01-05 14:00:00
322.0, 75.0, 0.5, 0.0, -21.0, 2.1, -17.6, -17.1, 338.0, 0.0, 0.0, 75.0, 2021-01-05 15:00:00
56.0, 75.0, 2.1, 0.0, -20.5, 2.9, -17.1, -16.3, 322.0, 0.0, 0.0, 77.0, 2021-01-05 16:00:00
48.0, 77.0, 2.9, 0.0, -19.4, 0.0, -16.3, -15.7, 56.0, 0.0, 0.0, 77.0, 2021-01-05 17:00:00
299.0, 77.0, 0.0, 0.0, -18.8, 1.5, -15.7, -15.5, 48.0, 0.0, 0.0, 78.0, 2021-01-05 18:00:00
201.0, 78.0, 1.5, 0.0, -18.5, 0.0, -15.5, -15.3, 299.0, 0.0, 0.0, 78.0, 2021-01-05 19:00:00
154.0, 78.0, 0.0, 0.0, -18.3, 0.0, -15.3, -16.9, 201.0, 0.0, 0.0, 76.0, 2021-01-05 20:00:00
153.0, 76.0, 0.0, 0.0, -20.1, 0.0, -16.9, -17.9, 154.0, 0.0, 0.0, 73.0, 2021-01-05 21:00:00
170.0, 73.0, 0.0, 0.0, -21.6, 0.0, -17.9, -20.5, 153.0, 0.0, 0.0, 70.0, 2021-01-05 22:00:00
138.0, 70.0, 0.0, 0.0, -24.6, 3.8, -20.5, -22.1, 170.0, 0.0, 0.0, 70.0, 2021-01-05 23:00:00
283.0, 70.0, 3.8, 0.0, -26.1, 0.0, -22.1, -22.4, 138.0, 0.0, 0.0, 69.0, 2021-01-06 00:00:00
122.0, 69.0, 0.0, 0.0, -26.5, 2.9, -22.4, -21.9, 283.0, 0.0, 0.0, 69.0, 2021-01-06 01:00:00
186.0, 69.0, 2.9, 0.0, -26.1, 0.0, -21.9, -22.7, 122.0, 0.0, 0.0, 68.0, 2021-01-06 02:00:00
177.0, 68.0, 0.0, 0.0, -27.0, 0.0, -22.7, -21.4, 186.0, 0.0, 0.0, 73.0, 2021-01-06 03:00:00
168.0, 73.0, 0.0, 0.0, -25.0, 1.9, -21.4, -18.1, 177.0, 0.0, 0.0, 76.0, 2021-01-06 04:00:00
171.0, 76.0, 1.9, 0.0, -21.3, 7.0, -18.1, -9.2, 168.0, 0.0, 0.0, 84.0, 2021-01-06 05:00:00
176.0, 84.0, 7.0, 0.0, -11.4, 5.7, -9.2, -9.4, 171.0, 0.0, 0.0, 83.0, 2021-01-06 06:00:00
209.0, 83.0, 5.7, 0.0, -11.7, 6.5, -9.4, -7.8, 176.0, 0.0, 0.0, 84.0, 2021-01-06 07:00:00
182.0, 84.0, 6.5, 0.0, -10.0, 4.1, -7.8, -7.4, 209.0, 0.0, 0.0, 84.0, 2021-01-06 08:00:00
183.0, 84.0, 4.1, 0.0, -9.6, 6.5, -7.4, -6.0, 182.0, 0.0, 0.0, 83.0, 2021-01-06 09:00:00
173.0, 83.0, 6.5, 0.0, -8.4, 6.1, -6.0, -5.4, 183.0, 0.0, 0.0, 80.0, 2021-01-06 10:00:00
171.0, 80.0, 6.1, 0.0, -8.3, 5.7, -5.4, -5.4, 173.0, 0.0, 0.0, 79.0, 2021-01-06 11:00:00
167.0, 79.0, 5.7, 0.0, -8.5, 8.1, -5.4, -3.0, 171.0, 0.0, 0.0, 75.0, 2021-01-06 12:00:00
141.0, 75.0, 8.1, 0.0, -6.8, 8.0, -3.0, -2.2, 167.0, 0.0, 0.0, 71.0, 2021-01-06 13:00:00
173.0, 71.0, 8.0, 0.0, -6.7, 10.2, -2.2, -3.4, 141.0, 0.0, 0.0, 73.0, 2021-01-06 14:00:00
167.0, 73.0, 10.2, 0.0, -7.5, 7.7, -3.4, -5.3, 173.0, 0.0, 0.0, 76.0, 2021-01-06 15:00:00
153.0, 76.0, 7.7, 0.0, -8.9, 5.4, -5.3, -5.9, 167.0, 0.0, 0.0, 76.0, 2021-01-06 16:00:00
144.0, 76.0, 5.4, 0.0, -9.4, 6.5, -5.9, -5.8, 153.0, 0.0, 0.0, 77.0, 2021-01-06 17:00:00
163.0, 77.0, 6.5, 0.0, -9.2, 5.5, -5.8, -6.9, 144.0, 0.0, 0.0, 83.0, 2021-01-06 18:00:00
163.0, 83.0, 5.5, 0.0, -9.3, 6.7, -6.9, -6.6, 163.0, 0.0, 0.0, 83.0, 2021-01-06 19:00:00
175.0, 83.0, 6.7, 0.0, -9.0, 6.7, -6.6, -6.0, 163.0, 0.0, 0.0, 79.0, 2021-01-06 20:00:00
157.0, 79.0, 6.7, 0.0, -9.0, 5.6, -6.0, -8.0, 175.0, 0.0, 0.0, 84.0, 2021-01-06 21:00:00
159.0, 84.0, 5.6, 0.0, -10.2, 5.0, -8.0, -7.7, 157.0, 0.0, 0.0, 83.0, 2021-01-06 22:00:00
157.0, 83.0, 5.0, 0.0, -10.1, 7.1, -7.7, -6.9, 159.0, 0.0, 0.0, 80.0, 2021-01-06 23:00:00
168.0, 80.0, 7.1, 0.0, -9.8, 6.3, -6.9, -9.6, 157.0, 0.0, 0.0, 85.0, 2021-01-07 00:00:00
154.0, 85.0, 6.3, 0.0, -11.6, 6.4, -9.6, -9.0, 168.0, 0.0, 0.0, 85.0, 2021-01-07 01:00:00
152.0, 85.0, 6.4, 0.0, -11.1, 6.3, -9.0, -7.3, 154.0, 0.0, 0.0, 78.0, 2021-01-07 02:00:00
174.0, 78.0, 6.3, 0.0, -10.5, 8.9, -7.3, -5.4, 152.0, 0.0, 0.0, 72.0, 2021-01-07 03:00:00
222.0, 72.0, 8.9, 0.0, -9.6, 3.5, -5.4, -8.6, 174.0, 0.0, 0.0, 83.0, 2021-01-07 04:00:00
145.0, 83.0, 3.5, 0.0, -11.0, 6.1, -8.6, -9.7, 222.0, 0.0, 0.0, 82.0, 2021-01-07 05:00:00
160.0, 82.0, 6.1, 0.0, -12.2, 6.4, -9.7, -8.1, 145.0, 0.0, 0.0, 81.0, 2021-01-07 06:00:00
147.0, 81.0, 6.4, 0.0, -10.8, 5.7, -8.1, -6.9, 160.0, 0.0, 0.0, 80.0, 2021-01-07 07:00:00
164.0, 80.0, 5.7, 0.0, -9.8, 6.5, -6.9, -6.2, 147.0, 0.0, 0.0, 78.0, 2021-01-07 08:00:00
138.0, 78.0, 6.5, 0.0, -9.4, 4.0, -6.2, -9.2, 164.0, 0.0, 0.0, 85.0, 2021-01-07 09:00:00
