station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time, snw_dpth
3.0, None, None, 0.0, None, 4.6, None, -2.7, None, None, None, 95.0, 2021-01-01 21:00:00, None
178.0, None, None, 0.0, None, 3.6, None, -2.3, None, None, None, 91.0, 2021-01-02 03:00:00, None
109.0, None, None, 0.0, None, 3.0, None, -1.9, None, None, None, 90.0, 2021-01-02 08:00:00, None
175.0, None, None, 0.0, None, 6.6, None, -0.4, None, None, None, 80.0, 2021-01-02 10:00:00, None
229.0, None, None, 0.0, None, 3.7, None, -2.2, None, None, None, 91.0, 2021-01-04 10:00:00, None
245.0, None, None, 0.0, None, 5.4, None, -2.1, None, None, None, 90.0, 2021-01-04 11:00:00, None
207.0, 90.0, 5.4, 0.0, -3.5, 2.0, -2.1, -1.8, 245.0, 0.0, None, 91.0, 2021-01-04 12:00:00, None
241.0, 91.0, 2.0, 0.0, -3.1, 2.1, -1.8, -1.8, 207.0, 0.0, None, 91.0, 2021-01-04 13:00:00, None
166.0, 91.0, 2.1, 0.0, -3.1, 1.8, -1.8, -2.4, 241.0, 0.0, None, 93.0, 2021-01-04 14:00:00, None
164.0, 93.0, 1.8, 0.0, -3.4, 1.9, -2.4, -2.8, 166.0, 0.0, None, 95.0, 2021-01-04 15:00:00, None
131.0, 95.0, 1.9, 0.0, -3.5, 2.5, -2.8, -2.8, 164.0, 0.0, None, 95.0, 2021-01-04 16:00:00, None
151.0, 95.0, 2.5, 0.0, -3.5, 2.3, -2.8, -2.8, 131.0, 0.0, None, 95.0, 2021-01-04 17:00:00, None
95.0, 95.0, 2.3, 0.0, -3.5, 2.2, -2.8, -2.6, 151.0, 0.0, None, 96.0, 2021-01-04 18:00:00, None
61.0, 96.0, 2.2, 0.0, -3.1, 2.2, -2.6, -2.6, 95.0, 0.0, None, 96.0, 2021-01-04 19:00:00, None
249.0, 96.0, 2.2, 0.0, -3.1, 7.5, -2.6, -1.9, 61.0, 0.0, None, 91.0, 2021-01-04 20:00:00, None
254.0, 91.0, 7.5, 0.0, -3.2, 12.5, -1.9, -2.3, 249.0, 0.0, None, 92.0, 2021-01-04 21:00:00, None
185.0, 92.0, 12.5, 0.0, -3.4, 8.6, -2.3, -2.4, 254.0, 0.0, None, 82.0, 2021-01-04 22:00:00, None
291.0, 82.0, 8.6, 0.0, -5.0, 8.0, -2.4, -2.5, 185.0, 0.0, None, 81.0, 2021-01-04 23:00:00, None
263.0, 81.0, 8.0, 0.0, -5.3, 11.4, -2.5, -2.9, 291.0, 0.0, None, 82.0, 2021-01-05 00:00:00, None
251.0, 82.0, 11.4, 0.0, -5.5, 9.7, -2.9, -3.0, 263.0, 0.0, None, 79.0, 2021-01-05 01:00:00, None
301.0, 79.0, 9.7, 0.0, -6.1, 9.7, -3.0, -3.0, 251.0, 0.0, None, 78.0, 2021-01-05 02:00:00, None
190.0, 78.0, 9.7, 0.0, -6.3, 8.3, -3.0, -3.3, 301.0, 0.0, None, 81.0, 2021-01-05 03:00:00, None
202.0, 81.0, 8.3, 0.0, -6.1, 7.4, -3.3, -3.4, 190.0, 0.0, None, 81.0, 2021-01-05 04:00:00, None
197.0, 81.0, 7.4, 0.0, -6.2, 8.4, -3.4, -3.8, 202.0, 0.0, None, 76.0, 2021-01-05 05:00:00, None
140.0, 76.0, 8.4, 0.0, -7.4, 5.3, -3.8, -4.3, 197.0, 0.0, None, 80.0, 2021-01-05 06:00:00, None
84.0, 80.0, 5.3, 0.0, -7.2, 3.6, -4.3, -4.4, 140.0, 0.0, None, 81.0, 2021-01-05 07:00:00, None
326.0, 81.0, 3.6, 0.0, -7.2, 4.5, -4.4, -4.3, 84.0, 0.0, None, 77.0, 2021-01-05 08:00:00, None
