AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,1.1, None,2021-03-19,-3.0,5.3,12,,,,,,,,,,,,,,,,,,,,,,
,0.4, None,2021-03-20,-5.1,2.3,12,,,,,,,,,,,,,,,,,,,,,,
,7.7, None,2021-03-21,-4.7,-2.3,12,,,,,,,,,,,,,,,,,,,,,,
,6.4, None,2021-03-22,-9.3,-0.3,12,,,,,,,,,,,,,,,,,,,,,,
,0.4, None,2021-03-23,-9.5,3.8,12,,,,,,,,,,,,,,,,,,,,,,
,12.9, None,2021-03-24,-5.3,-0.2,12,,,,,,,,,,,,,,,,,,,,,,
,4.9, None,2021-03-25,-6.7,0.7,12,,,,,,,,,,,,,,,,,,,,,,
,,,2021-03-19 00:00:00,,,12,,3.054,83.7,8.0, None,0.757,0.415,129.4,1.0, None,3.1,2.6,1006.3,0.2,1.0,868.0, None,0.0,84.0,76.0,76.03,868.0
,,,2021-03-19 01:00:00,,,12,,0.672,84.5,8.0, None,29.28,3.233,49.67,-2.0, None,0.7,0.6,1008.5,1.9,-2.0,870.0, None,1.0,85.0,76.0,76.33,870.0
,,,2021-03-19 02:00:00,,,12,,0.476,84.5,8.0, None,1.199,0.266,35.74,-2.0, None,0.5,0.5,1008.6,0.2,-2.0,870.0, None,0.0,85.0,76.0,76.29,870.0
,,,2021-03-19 03:00:00,,,12,,0.15,84.6,8.0, None,6.046,0.148,41.88,-2.0, None,0.2,0.1,1008.4,0.0,-2.0,870.0, None,0.0,85.0,76.0,76.27,870.0
,,,2021-03-19 04:00:00,,,12,,0.101,84.6,8.0, None,4.736,0.095,58.33,-2.0, None,0.1,0.1,1008.7,0.0,-2.0,870.0, None,0.0,85.0,76.0,76.25,870.0
,,,2021-03-19 05:00:00,,,12,,0.067,84.6,8.0, None,2.973,0.071,36.31,-2.0, None,0.1,0.1,1008.6,0.0,-2.0,870.0, None,0.0,85.0,76.0,76.18,870.0
,,,2021-03-19 06:00:00,,,12,,0.144,84.7,8.0, None,0.916,0.102,35.28,-2.0, None,0.1,0.1,1008.8,0.2,-2.0,870.0, None,0.0,85.0,76.0,76.08,870.0
,,,2021-03-19 07:00:00,,,12,,0.071,84.7,0.2, None,7.953,0.077,38.49,-2.0, None,0.1,0.0,1010.4,0.0,-2.0,871.0, None,0.0,85.0,76.0,76.09,871.0
,,,2021-03-19 08:00:00,,,12,,0.195,84.7,0.2, None,1.596,0.094,37.23,-2.0, None,0.2,-0.1,1010.6,0.0,-2.0,871.0, None,0.0,85.0,76.0,76.03,871.0
