wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,MIN_TEMP,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
140.0, None, None,0.0, None,2.7, None,4.2, None, None, None,75.0,2019-10-15 16:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0, None, None,0.0, None,4.2, None,3.3, None, None, None,80.0,2019-10-15 17:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0, None, None,0.0, None,3.2, None,2.3, None, None, None,87.0,2019-10-15 18:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0, None, None,0.0, None,4.7, None,2.4, None, None, None,87.0,2019-10-15 19:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0, None, None,0.0, None,3.2, None,2.4, None, None, None,87.0,2019-10-15 20:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0, None, None,0.0, None,2.1, None,1.3, None, None, None,91.0,2019-10-15 21:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0, None, None,0.0, None,2.1, None,2.5, None, None, None,86.0,2019-10-15 22:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0, None, None,0.0, None,4.7, None,2.8, None, None, None,80.0,2019-10-15 23:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0, None, None,0.0, None,3.5, None,2.9, None, None, None,78.0,2019-10-16 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.0, None, None,0.0, None,2.2, None,2.2, None, None, None,83.0,2019-10-16 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,4.5, None,2.5, None, None, None,83.0,2019-10-16 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,2.4, None,1.8, None, None, None,89.0,2019-10-16 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, None, None,0.0, None,3.8, None,0.6, None, None, None,93.0,2019-10-16 04:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0, None, None,0.0, None,2.2, None,1.2, None, None, None,91.0,2019-10-16 05:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0, None, None,0.0, None,3.6, None,1.4, None, None, None,91.0,2019-10-16 06:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.0, None, None,0.0, None,3.5, None,1.1, None, None, None,94.0,2019-10-16 07:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.0, None, None,0.0, None,2.6, None,2.1, None, None, None,88.0,2019-10-16 08:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.0, None, None,0.0, None,5.5, None,4.3, None, None, None,73.0,2019-10-16 09:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0, None, None,0.0, None,9.5, None,4.7, None, None, None,70.0,2019-10-16 10:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, None, None,0.0, None,15.2, None,5.3, None, None, None,66.0,2019-10-16 11:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0, None, None,0.0, None,6.5, None,5.1, None, None, None,70.0,2019-10-16 12:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,10.7, None,5.5, None, None, None,71.0,2019-10-16 13:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0, None, None,0.0, None,15.0, None,5.7, None, None, None,72.0,2019-10-16 14:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.0, None,14.6, None,5.4, None, None, None,75.0,2019-10-16 15:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0, None, None,0.0, None,15.9, None,5.7, None, None, None,72.0,2019-10-16 16:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0, None, None,0.0, None,14.5, None,4.9, None, None, None,78.0,2019-10-16 17:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.0, None,13.2, None,4.6, None, None, None,81.0,2019-10-16 18:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, None, None,0.0, None,11.9, None,4.5, None, None, None,83.0,2019-10-16 19:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0, None, None,0.0, None,6.8, None,4.6, None, None, None,84.0,2019-10-16 20:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, None, None,0.2, None,7.0, None,3.9, None, None, None,93.0,2019-10-16 21:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None,0.0, None,7.2, None,3.5, None, None, None,95.0,2019-10-16 22:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0, None, None,0.0, None,2.1, None,2.8, None, None, None,97.0,2019-10-16 23:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, None, None,0.0, None,2.1, None,2.6, None, None, None,98.0,2019-10-17 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.0, None, None,1.0, None,3.8, None,2.1, None, None, None,92.0,2019-10-17 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0, None, None,0.0, None,8.4, None,1.4, None, None, None,91.0,2019-10-17 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0, None, None,0.2, None,12.5, None,1.3, None, None, None,83.0,2019-10-17 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.0, None, None,0.0, None,7.6, None,0.7, None, None, None,91.0,2019-10-17 04:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0, None, None,0.0, None,5.5, None,0.5, None, None, None,95.0,2019-10-17 05:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0, None, None,0.0, None,5.3, None,0.3, None, None, None,95.0,2019-10-17 06:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0, None, None,0.0, None,2.9, None,0.0, None, None, None,95.0,2019-10-17 07:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.0, None, None,0.0, None,4.1, None,2.7, None, None, None,82.0,2019-10-17 08:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, None, None,0.0, None,8.1, None,4.4, None, None, None,72.0,2019-10-17 09:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0, None, None,0.0, None,8.2, None,4.7, None, None, None,72.0,2019-10-17 10:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None,0.0, None,6.7, None,4.1, None, None, None,87.0,2019-10-17 11:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.0, None, None,0.0, None,8.6, None,3.9, None, None, None,91.0,2019-10-17 12:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.0, None, None,0.0, None,8.5, None,4.0, None, None, None,92.0,2019-10-17 13:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123.0, None, None,0.0, None,6.0, None,4.0, None, None, None,90.0,2019-10-17 14:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.0, None,2.7, None,4.0, None, None, None,93.0,2019-10-17 15:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0, None, None,0.2, None,4.4, None,4.1, None, None, None,91.0,2019-10-17 16:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0, None, None,0.2, None,1.7, None,1.7, None, None, None,94.0,2019-10-17 17:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0, None, None,0.0, None,3.0, None,2.1, None, None, None,91.0,2019-10-17 18:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, None, None,0.0, None,2.3, None,1.6, None, None, None,96.0,2019-10-17 19:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0, None, None,0.0, None,4.8, None,2.0, None, None, None,92.0,2019-10-17 20:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.4, None,5.0, None,1.4, None, None, None,95.0,2019-10-17 21:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.0, None, None,0.2, None,8.6, None,0.5, None, None, None,96.0,2019-10-17 22:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261.0, None, None,0.0, None,8.4, None,0.7, None, None, None,88.0,2019-10-17 23:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0, None, None,0.0, None,6.2, None,0.4, None, None, None,87.0,2019-10-18 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.0, None, None,0.0, None,5.7, None,0.1, None, None, None,84.0,2019-10-18 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.0, None,6.9, None,-0.8, None, None, None,87.0,2019-10-18 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.0, None, None,0.0, None,6.0, None,-0.7, None, None, None,84.0,2019-10-18 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0, None, None,0.0, None,5.3, None,-0.5, None, None, None,82.0,2019-10-18 04:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.0, None, None,0.0, None,4.8, None,-0.1, None, None, None,83.0,2019-10-18 05:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0, None, None,0.0, None,7.4, None,0.0, None, None, None,84.0,2019-10-18 06:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0, None, None,0.0, None,8.4, None,-0.2, None, None, None,83.0,2019-10-18 07:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0, None, None,0.0, None,8.7, None,0.5, None, None, None,79.0,2019-10-18 08:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0, None, None,0.6, None,6.6, None,1.4, None, None, None,76.0,2019-10-18 09:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219.0, None, None,0.6, None,10.0, None,2.4, None, None, None,72.0,2019-10-18 10:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217.0, None, None,0.0, None,8.1, None,2.9, None, None, None,66.0,2019-10-18 11:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0, None, None,0.0, None,10.9, None,4.1, None, None, None,62.0,2019-10-18 12:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0, None, None,0.0, None,14.8, None,4.0, None, None, None,57.0,2019-10-18 13:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0, None, None,0.0, None,8.9, None,4.2, None, None, None,56.0,2019-10-18 14:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.0, None, None,0.0, None,13.9, None,4.0, None, None, None,55.0,2019-10-18 15:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0, None, None,0.0, None,10.7, None,3.3, None, None, None,61.0,2019-10-18 16:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0, None, None,0.0, None,11.2, None,2.5, None, None, None,69.0,2019-10-18 17:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.0, None, None,0.0, None,2.6, None,1.5, None, None, None,71.0,2019-10-18 18:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0, None, None,0.0, None,7.1, None,0.8, None, None, None,83.0,2019-10-18 19:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0, None, None,0.0, None,8.2, None,0.8, None, None, None,84.0,2019-10-18 20:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213.0, None, None,0.0, None,8.7, None,0.8, None, None, None,86.0,2019-10-18 21:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.0, None, None,0.0, None,6.5, None,0.6, None, None, None,83.0,2019-10-18 22:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0, None, None,0.0, None,0.0, None,-0.2, None, None, None,92.0,2019-10-18 23:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, None, None,0.0, None,0.0, None,-0.5, None, None, None,96.0,2019-10-19 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.0, None, None,0.0, None,1.8, None,-0.8, None, None, None,97.0,2019-10-19 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.0, None, None,0.0, None,1.7, None,-1.5, None, None, None,97.0,2019-10-19 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,2.9, None,-2.1, None, None, None,96.0,2019-10-19 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351.0, None, None,0.0, None,4.2, None,-1.5, None, None, None,95.0,2019-10-19 04:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,2.6, None,-1.9, None, None, None,95.0,2019-10-19 05:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, None, None,0.0, None,5.6, None,-2.2, None, None, None,94.0,2019-10-19 06:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, None, None,0.0, None,4.9, None,-2.0, None, None, None,95.0,2019-10-19 07:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0, None, None,0.0, None,2.7, None,-0.3, None, None, None,94.0,2019-10-19 08:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.0, None, None,0.0, None,1.9, None,1.3, None, None, None,86.0,2019-10-19 09:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0, None, None,0.6, None,6.0, None,2.1, None, None, None,83.0,2019-10-19 10:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0, None, None,0.0, None,2.9, None,2.8, None, None, None,74.0,2019-10-19 11:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0, None, None,0.0, None,4.4, None,3.2, None, None, None,63.0,2019-10-19 12:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,14.5, None,4.0, None, None, None,64.0,2019-10-19 13:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,13.7, None,3.8, None, None, None,59.0,2019-10-19 14:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0, None, None,0.0, None,15.1, None,4.5, None, None, None,54.0,2019-10-19 15:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0, None, None,0.0, None,3.1, None,2.5, None, None, None,67.0,2019-10-19 16:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325.0, None, None,0.0, None,5.4, None,1.2, None, None, None,63.0,2019-10-19 17:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0, None, None,0.0, None,8.3, None,0.8, None, None, None,62.0,2019-10-19 18:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0, None, None,0.0, None,10.1, None,0.8, None, None, None,73.0,2019-10-19 19:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.0, None, None,0.0, None,2.6, None,-2.2, None, None, None,87.0,2019-10-19 20:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0, None, None,0.0, None,1.6, None,-2.8, None, None, None,90.0,2019-10-19 21:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0, None, None,0.0, None,9.3, None,0.0, None, None, None,79.0,2019-10-19 22:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0, None, None,0.0, None,6.1, None,0.1, None, None, None,78.0,2019-10-19 23:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0, None, None,0.0, None,6.8, None,0.3, None, None, None,79.0,2019-10-20 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279.0, None, None,0.0, None,7.4, None,0.0, None, None, None,82.0,2019-10-20 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0, None, None,0.0, None,11.3, None,-0.2, None, None, None,81.0,2019-10-20 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0, None, None,0.0, None,12.5, None,-0.5, None, None, None,78.0,2019-10-20 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0, None, None,0.0, None,5.5, None,-0.7, None, None, None,78.0,2019-10-20 04:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0, None, None,0.0, None,6.1, None,-0.8, None, None, None,80.0,2019-10-20 05:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221.0, None, None,0.0, None,4.9, None,-0.8, None, None, None,85.0,2019-10-20 06:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0, None, None,0.0, None,5.7, None,-0.6, None, None, None,81.0,2019-10-20 07:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, None, None,0.0, None,9.4, None,-0.2, None, None, None,77.0,2019-10-20 08:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.0, None, None,0.0, None,8.5, None,-0.1, None, None, None,77.0,2019-10-20 09:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.0, None, None,0.0, None,11.4, None,0.9, None, None, None,74.0,2019-10-20 10:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205.0, None, None,0.0, None,6.9, None,0.2, None, None, None,82.0,2019-10-20 11:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0, None, None,0.0, None,6.8, None,-0.5, None, None, None,95.0,2019-10-20 12:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, None, None,0.0, None,9.9, None,-0.7, None, None, None,95.0,2019-10-20 13:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, None, None,0.0, None,9.8, None,-1.0, None, None, None,95.0,2019-10-20 14:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None,0.0, None,7.4, None,-1.4, None, None, None,96.0,2019-10-20 15:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, None, None,0.0, None,4.7, None,-1.1, None, None, None,96.0,2019-10-20 16:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0, None, None,0.0, None,2.0, None,-1.5, None, None, None,96.0,2019-10-20 17:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0, None, None,0.0, None,0.0, None,-1.6, None, None, None,96.0,2019-10-20 18:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0, None, None,0.0, None,0.0, None,-1.7, None, None, None,97.0,2019-10-20 19:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, None, None,0.0, None,2.8, None,-2.9, None, None, None,97.0,2019-10-20 20:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0, None, None,0.0, None,1.8, None,-3.7, None, None, None,97.0,2019-10-20 21:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0, None, None,0.0, None,4.6, None,-1.0, None, None, None,92.0,2019-10-20 22:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.0, None, None,0.0, None,2.8, None,-2.5, None, None, None,96.0,2019-10-20 23:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0, None, None,0.0, None,3.5, None,-1.4, None, None, None,94.0,2019-10-21 00:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0, None, None,0.0, None,6.1, None,-0.4, None, None, None,89.0,2019-10-21 01:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0, None, None,0.0, None,4.1, None,-0.4, None, None, None,87.0,2019-10-21 02:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0, None, None,0.0, None,2.5, None,-0.5, None, None, None,91.0,2019-10-21 03:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.0, None, None,0.0, None,1.7, None,-1.9, None, None, None,95.0,2019-10-21 04:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None,0.0, None,1.9, None,-1.4, None, None, None,97.0,2019-10-21 05:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0, None, None,0.0, None,2.0, None,-0.3, None, None, None,95.0,2019-10-21 06:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None,0.0, None,3.1, None,0.0, None, None, None,96.0,2019-10-21 07:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, None, None,0.0, None,4.3, None,0.1, None, None, None,96.0,2019-10-21 08:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0, None, None,0.0, None,2.0, None,0.1, None, None, None,96.0,2019-10-21 09:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, None, None,0.0, None,1.7, None,0.8, None, None, None,94.0,2019-10-21 10:00:00,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
