ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None, 13.0, None,2016-08-26, None,29.5,35,,,,,,
, None, None, None,2016-08-29, None,30.0,35,,,,,,
, None, None, None,2016-08-30, None,30.0,35,,,,,,
, None, None, None,2016-08-31, None,30.0,35,,,,,,
,,,,2016-08-26 00:00:00,,,35,, None,1.833, None,48.04,19.81
,,,,2016-08-26 01:00:00,,,35,, None,1.437, None,52.58,18.56
,,,,2016-08-26 02:00:00,,,35,, None,1.751, None,55.5,17.56
,,,,2016-08-26 03:00:00,,,35,, None,2.324, None,55.6,17.29
,,,,2016-08-26 04:00:00,,,35,, None,3.205, None,57.73,16.51
,,,,2016-08-26 05:00:00,,,35,, None,3.045, None,58.32,15.96
,,,,2016-08-26 06:00:00,,,35,, None,2.486, None,58.84,15.74
,,,,2016-08-26 07:00:00,,,35,, None,2.405, None,53.75,17.01
,,,,2016-08-26 08:00:00,,,35,, None,0.81, None,46.63,19.8
,,,,2016-08-26 09:00:00,,,35,, None,0.570999, None,44.5,21.55
,,,,2016-08-26 10:00:00,,,35,, None,0.906, None,43.28,22.91
,,,,2016-08-26 11:00:00,,,35,, None,0.684, None,36.77,24.7
,,,,2016-08-26 12:00:00,,,35,, None,1.447, None,34.37,26.26
,,,,2016-08-26 13:00:00,,,35,, None,1.402, None,25.03,28.5
,,,,2016-08-26 14:00:00,,,35,, None,2.079, None,24.14,28.89
,,,,2016-08-26 15:00:00,,,35,, None,2.312, None,23.86,28.9
,,,,2016-08-26 16:00:00,,,35,, None,2.247, None,30.15,28.35
,,,,2016-08-26 17:00:00,,,35,, None,2.223, None,36.01,27.02
,,,,2016-08-26 18:00:00,,,35,, None,2.186, None,39.26,26.13
,,,,2016-08-26 19:00:00,,,35,, None,1.225, None,47.89,24.2
,,,,2016-08-26 20:00:00,,,35,, None,0.845, None,49.3,23.16
,,,,2016-08-26 21:00:00,,,35,, None,0.740998, None,52.6,22.05
,,,,2016-08-26 22:00:00,,,35,, None,2.045, None,52.2,20.52
,,,,2016-08-26 23:00:00,,,35,, None,2.62, None,47.34,20.13
,,,,2016-08-27 00:00:00,,,35,, None,2.715, None,43.5,20.14
,,,,2016-08-27 01:00:00,,,35,, None,2.999, None,42.77,20.03
,,,,2016-08-27 02:00:00,,,35,, None,2.3, None,46.9,18.99
,,,,2016-08-27 03:00:00,,,35,, None,1.834, None,49.78,18.63
,,,,2016-08-27 04:00:00,,,35,, None,1.921, None,51.42,18.83
,,,,2016-08-27 05:00:00,,,35,, None,2.599, None,44.4,20.16
,,,,2016-08-27 06:00:00,,,35,, None,1.562, None,44.61,20.26
,,,,2016-08-27 07:00:00,,,35,, None,1.246, None,47.21,20.43
,,,,2016-08-27 08:00:00,,,35,, None,1.604, None,54.24,20.25
,,,,2016-08-27 09:00:00,,,35,, None,1.716, None,53.82,21.53
,,,,2016-08-27 10:00:00,,,35,, None,1.564, None,47.13,23.58
,,,,2016-08-27 11:00:00,,,35,, None,6.324, None,32.94,26.2
,,,,2016-08-27 12:00:00,,,35,, None,7.367, None,30.19,27.2
,,,,2016-08-27 13:00:00,,,35,, None,8.48, None,28.49,27.48
,,,,2016-08-27 14:00:00,,,35,, None,8.35, None,27.32,27.55
,,,,2016-08-27 15:00:00,,,35,, None,7.617, None,25.06,27.76
,,,,2016-08-27 16:00:00,,,35,, None,5.891, None,36.66,25.76
,,,,2016-08-27 17:00:00,,,35,, None,4.507, None,43.76,24.36
,,,,2016-08-27 18:00:00,,,35,, None,2.625, None,45.2,23.66
,,,,2016-08-27 19:00:00,,,35,, None,1.629, None,49.64,22.16
,,,,2016-08-27 20:00:00,,,35,, None,1.774, None,53.45,21.22
,,,,2016-08-27 21:00:00,,,35,, None,6.243, None,57.23,19.84
,,,,2016-08-27 22:00:00,,,35,, None,5.009, None,60.96,18.61
,,,,2016-08-27 23:00:00,,,35,, None,1.681, None,61.9,18.42
,,,,2016-08-28 00:00:00,,,35,, None,1.279, None,67.38,17.81
,,,,2016-08-28 01:00:00,,,35,, None,0.671, None,70.55,17.39
,,,,2016-08-28 02:00:00,,,35,, None,1.291, None,73.37,17.21
,,,,2016-08-28 03:00:00,,,35,, None,1.808, None,77.42,16.57
,,,,2016-08-28 04:00:00,,,35,, None,1.933, None,76.79,15.9
,,,,2016-08-28 05:00:00,,,35,, None,2.454, None,78.88,14.96
,,,,2016-08-28 06:00:00,,,35,, None,1.972, None,72.75,14.62
,,,,2016-08-28 07:00:00,,,35,, None,2.027, None,67.68,15.23
,,,,2016-08-28 08:00:00,,,35,, None,1.499, None,63.28,16.6
,,,,2016-08-28 09:00:00,,,35,, None,1.286, None,61.42,18.78
,,,,2016-08-28 10:00:00,,,35,, None,0.654999, None,49.47,21.28
,,,,2016-08-28 11:00:00,,,35,, None,1.079, None,42.93,22.84
,,,,2016-08-28 12:00:00,,,35,, None,1.863, None,39.94,23.57
,,,,2016-08-28 13:00:00,,,35,, None,2.106, None,36.95,23.82
,,,,2016-08-28 14:00:00,,,35,, None,2.118, None,35.94,24.19
,,,,2016-08-28 15:00:00,,,35,, None,1.916, None,37.14,23.79
,,,,2016-08-28 16:00:00,,,35,, None,1.369, None,37.54,24.5
,,,,2016-08-28 17:00:00,,,35,, None,2.833, None,41.44,23.47
,,,,2016-08-28 18:00:00,,,35,, None,1.358, None,44.53,22.99
,,,,2016-08-28 19:00:00,,,35,, None,1.39, None,47.75,22.56
,,,,2016-08-28 20:00:00,,,35,, None,1.097, None,55.11,21.44
,,,,2016-08-28 21:00:00,,,35,, None,1.02, None,63.12,20.11
,,,,2016-08-28 22:00:00,,,35,, None,1.843, None,70.96,19.07
