wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
202.5, 5.1, None, 0.09, 1.0, 101.6, -2.1, None, None, 60.0,2018-02-12 00:00:00, None, None,7
None, 4.0, None, 0.12, 0.0, 101.6, -2.1, None, None, 64.0,2018-02-12 01:00:00, None, None,7
22.5, 2.8, None, 0.17, 4.0, 101.7, -2.3, None, None, 69.0,2018-02-12 02:00:00, None, None,7
45.0, 2.2, None, 0.25, 5.0, 101.8, -2.9, None, None, 69.0,2018-02-12 03:00:00, None, None,7
45.0, 1.7, None, 0.28, 4.0, 101.9, -5.4, None, None, 59.0,2018-02-12 04:00:00, None, None,7
0.0, 1.2, None, 0.33, 2.0, 102.1, -6.5, None, None, 56.0,2018-02-12 05:00:00, None, None,7
112.5, 2.3, None, 0.3, 3.0, 102.1, -11.3, None, None, 36.0,2018-02-12 06:00:00, None, None,7
180.0, 3.0, None, 0.31, 3.0, 102.2, -14.6, None, None, 26.0,2018-02-12 07:00:00, None, None,7
0.0, 0.4, None, 0.31, 4.0, 102.4, -8.0, None, None, 54.0,2018-02-12 08:00:00, None, None,7
0.0, 0.0, None, 0.28, 7.0, 102.4, -9.8, None, None, 48.0,2018-02-12 09:00:00, None, None,7
22.5, -0.4, None, 0.24, 4.0, 102.5, -10.1, None, None, 48.0,2018-02-12 10:00:00, None, None,7
22.5, -0.9, None, 0.16, 4.0, 102.5, -9.1, None, None, 54.0,2018-02-12 11:00:00, None, None,7
22.5, -1.2, None, 0.11, 1.0, 102.6, -9.6, None, None, 53.0,2018-02-12 12:00:00, None, None,7
0.0, -1.6, None, 0.14, 4.0, 102.6, -8.7, None, None, 58.0,2018-02-12 13:00:00, None, None,7
22.5, -1.9, None, 0.15, 2.0, 102.7, -9.2, None, None, 57.0,2018-02-12 14:00:00, None, None,7
0.0, -1.3, None, 0.14, 4.0, 102.7, -9.4, None, None, 54.0,2018-02-12 15:00:00, None, None,7
45.0, -1.8, None, 0.08, 1.0, 102.7, -8.3, None, None, 61.0,2018-02-12 16:00:00, None, None,7
202.5, -0.4, None, 0.06, 1.0, 102.8, -7.8, None, None, 57.0,2018-02-12 17:00:00, None, None,7
202.5, 1.4, None, 0.04, 3.0, 102.7, -8.7, None, None, 47.0,2018-02-12 18:00:00, None, None,7
135.0, 3.4, None, 0.07, 2.0, 102.8, -9.0, None, None, 40.0,2018-02-12 19:00:00, None, None,7
180.0, 4.4, None, -0.01, 2.0, 102.7, -11.6, None, None, 30.0,2018-02-12 20:00:00, None, None,7
180.0, 3.5, None, -0.02, 4.0, 102.7, -10.7, None, None, 34.0,2018-02-12 21:00:00, None, None,7
180.0, 4.4, None, -0.08, 3.0, 102.7, -7.1, None, None, 43.0,2018-02-12 22:00:00, None, None,7
135.0, 4.3, None, -0.06, 1.0, 102.7, -7.1, None, None, 43.0,2018-02-12 23:00:00, None, None,7
202.5, 2.7, None, -0.01, 2.0, 102.7, -7.7, None, None, 46.0,2018-02-13 00:00:00, None, None,7
225.0, 1.7, None, 0.0, 1.0, 102.7, -6.8, None, None, 53.0,2018-02-13 01:00:00, None, None,7
None, 1.3, None, 0.02, 0.0, 102.7, -5.3, None, None, 62.0,2018-02-13 02:00:00, None, None,7
0.0, 0.8, None, 0.03, 4.0, 102.7, -5.9, None, None, 61.0,2018-02-13 03:00:00, None, None,7
22.5, 0.7, None, 0.06, 1.0, 102.8, -6.8, None, None, 57.0,2018-02-13 04:00:00, None, None,7
0.0, 1.1, None, 0.06, 2.0, 102.8, -6.5, None, None, 57.0,2018-02-13 05:00:00, None, None,7
0.0, 0.6, None, 0.06, 2.0, 102.8, -6.6, None, None, 58.0,2018-02-13 06:00:00, None, None,7
0.0, 0.6, None, 0.03, 1.0, 102.8, -6.3, None, None, 60.0,2018-02-13 07:00:00, None, None,7
0.0, 0.3, None, 0.02, 2.0, 102.8, -6.7, None, None, 59.0,2018-02-13 08:00:00, None, None,7
22.5, 0.1, None, -0.02, 3.0, 102.8, -7.1, None, None, 58.0,2018-02-13 09:00:00, None, None,7
22.5, -0.6, None, -0.03, 3.0, 102.8, -7.1, None, None, 62.0,2018-02-13 10:00:00, None, None,7
22.5, -0.7, None, 0.01, 4.0, 102.8, -7.9, None, None, 58.0,2018-02-13 11:00:00, None, None,7
0.0, -0.9, None, -0.05, 3.0, 102.7, -7.7, None, None, 60.0,2018-02-13 12:00:00, None, None,7
22.5, 0.2, None, -0.06, 2.0, 102.7, -6.6, None, None, 60.0,2018-02-13 13:00:00, None, None,7
45.0, 0.3, None, -0.14, 1.0, 102.7, -6.9, None, None, 58.0,2018-02-13 14:00:00, None, None,7
None, -0.3, None, -0.09, 0.0, 102.6, -7.5, None, None, 58.0,2018-02-13 15:00:00, None, None,7
None, 1.2, None, -0.08, 0.0, 102.6, -7.7, None, None, 52.0,2018-02-13 16:00:00, None, None,7
90.0, 2.2, None, -0.06, 1.0, 102.6, -6.2, None, None, 54.0,2018-02-13 17:00:00, None, None,7
225.0, 3.1, None, -0.07, 2.0, 102.6, -5.3, None, None, 54.0,2018-02-13 18:00:00, None, None,7
202.5, 4.2, None, -0.14, 1.0, 102.5, -4.9, None, None, 51.0,2018-02-13 19:00:00, None, None,7
225.0, 3.4, None, -0.15, 1.0, 102.4, -8.1, None, None, 43.0,2018-02-13 20:00:00, None, None,7
112.5, 4.6, None, -0.27, 3.0, 102.3, -9.7, None, None, 35.0,2018-02-13 21:00:00, None, None,7
67.5, 4.5, None, -0.28, 5.0, 102.2, -9.0, None, None, 37.0,2018-02-13 22:00:00, None, None,7
135.0, 4.7, None, -0.32, 2.0, 102.1, -8.5, None, None, 38.0,2018-02-13 23:00:00, None, None,7
135.0, 4.4, None, -0.27, 1.0, 102.0, -8.6, None, None, 38.0,2018-02-14 00:00:00, None, None,7
67.5, 4.0, None, -0.27, 3.0, 101.9, -7.9, None, None, 41.0,2018-02-14 01:00:00, None, None,7
