WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
114.7,2021-07-16 00:00:00, None,72.7,29
103.2,2021-07-16 01:00:00, None,72.0,29
108.1,2021-07-16 02:00:00, None,75.5,29
106.2,2021-07-16 03:00:00, None,79.6,29
111.7,2021-07-16 04:00:00, None,83.5,29
117.7,2021-07-16 05:00:00, None,79.7,29
123.5,2021-07-16 06:00:00, None,75.1,29
114.2,2021-07-16 07:00:00, None,75.4,29
116.9,2021-07-16 08:00:00, None,72.5,29
104.7,2021-07-16 09:00:00, None,73.7,29
94.3,2021-07-16 10:00:00, None,70.6,29
90.9,2021-07-16 11:00:00, None,65.6,29
86.0,2021-07-16 12:00:00, None,62.8,29
102.7,2021-07-16 13:00:00, None,63.6,29
126.8,2021-07-16 14:00:00, None,62.4,29
225.1,2021-07-16 15:00:00, None,60.3,29
231.6,2021-07-16 16:00:00, None,61.5,29
228.6,2021-07-16 17:00:00, None,60.0,29
257.1,2021-07-16 18:00:00, None,66.4,29
274.6,2021-07-16 19:00:00, None,68.8,29
320.4,2021-07-16 20:00:00, None,67.7,29
257.4,2021-07-16 21:00:00, None,73.1,29
174.3,2021-07-16 22:00:00, None,75.3,29
295.2,2021-07-16 23:00:00, None,77.9,29
291.3,2021-07-17 00:00:00, None,78.3,29
100.5,2021-07-17 01:00:00, None,87.4,29
124.1,2021-07-17 02:00:00, None,79.1,29
126.1,2021-07-17 03:00:00, None,81.0,29
136.1,2021-07-17 04:00:00, None,88.6,29
104.7,2021-07-17 05:00:00, None,85.3,29
136.3,2021-07-17 06:00:00, None,87.6,29
97.2,2021-07-17 07:00:00, None,87.6,29
75.7,2021-07-17 08:00:00, None,85.4,29
89.4,2021-07-17 09:00:00, None,75.0,29
351.2,2021-07-17 10:00:00, None,72.9,29
321.3,2021-07-17 11:00:00, None,76.7,29
328.1,2021-07-17 12:00:00, None,69.6,29
335.7,2021-07-17 13:00:00, None,57.3,29
355.2,2021-07-17 14:00:00, None,54.4,29
322.8,2021-07-17 15:00:00, None,54.3,29
324.3,2021-07-17 16:00:00, None,50.0,29
320.0,2021-07-17 17:00:00, None,51.1,29
301.2,2021-07-17 18:00:00, None,46.4,29
178.7,2021-07-17 19:00:00, None,50.3,29
247.0,2021-07-17 20:00:00, None,57.5,29
232.5,2021-07-17 21:00:00, None,74.6,29
155.7,2021-07-17 22:00:00, None,71.1,29
159.9,2021-07-17 23:00:00, None,78.9,29
165.6,2021-07-18 00:00:00, None,83.0,29
199.5,2021-07-18 01:00:00, None,84.9,29
146.5,2021-07-18 02:00:00, None,89.1,29
145.9,2021-07-18 03:00:00, None,90.1,29
0.0,2021-07-18 04:00:00, None,89.2,29
213.7,2021-07-18 05:00:00, None,82.6,29
158.8,2021-07-18 06:00:00, None,87.3,29
19.2,2021-07-18 07:00:00, None,75.1,29
28.8,2021-07-18 08:00:00, None,70.7,29
75.9,2021-07-18 09:00:00, None,54.1,29
111.2,2021-07-18 10:00:00, None,50.2,29
8.5,2021-07-18 11:00:00, None,54.7,29
202.5,2021-07-18 12:00:00, None,47.4,29
204.1,2021-07-18 13:00:00, None,46.9,29
278.2,2021-07-18 14:00:00, None,52.1,29
307.6,2021-07-18 15:00:00, None,50.0,29
317.0,2021-07-18 16:00:00, None,47.7,29
314.1,2021-07-18 17:00:00, None,42.3,29
310.4,2021-07-18 18:00:00, None,43.8,29
