pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
12.0, None, 0.0,488.0,888.0, None,2021-12-17 00:00:00,-24.4, None,178.0, None,51
12.0, None, 0.0,488.0,888.0, None,2021-12-17 01:00:00,-24.9, None,178.0, None,51
11.0, None, 0.0,488.0,888.0, None,2021-12-17 02:00:00,-23.8, None,178.0, None,51
9.0, None, 0.0,488.0,888.0, None,2021-12-17 03:00:00,-24.1, None,178.0, None,51
8.0, None, 0.0,488.0,888.0, None,2021-12-17 04:00:00,-23.4, None,178.0, None,51
8.0, None, 0.0,488.0,888.0, None,2021-12-17 05:00:00,-23.2, None,178.0, None,51
8.0, None, None,488.0,887.0, None,2021-12-17 06:00:00,-22.2, None,178.0, None,51
3.0, None, None,488.0,884.0, None,2021-12-17 07:00:00,-21.3, None,178.0, None,51
3.0, None, None,488.0,883.0, None,2021-12-17 08:00:00,-19.9, None,178.0, None,51
3.0, None, 1.0,488.0,884.0, None,2021-12-17 09:00:00,-19.8, None,177.0, None,51
2.0, None, 0.0,487.0,884.0, None,2021-12-17 10:00:00,-19.2, None,177.0, None,51
None, None, None,487.0,882.0, None,2021-12-17 11:00:00,-17.8, None,177.0, None,51
None, None, None,487.0,881.0, None,2021-12-17 12:00:00,-15.4, None,177.0, None,51
None, None, 0.0,487.0,881.0, None,2021-12-17 13:00:00,-13.3, None,177.0, None,51
None, None, 0.0,487.0,881.0, None,2021-12-17 14:00:00,-13.4, None,176.0, None,51
1.0, None, 2.0,487.0,883.0, None,2021-12-17 15:00:00,-15.7, None,176.0, None,51
0.0, None, None,487.0,882.0, None,2021-12-17 16:00:00,-15.0, None,177.0, None,51
None, None, None,487.0,881.0, None,2021-12-17 17:00:00,-15.2, None,176.0, None,51
None, None, 1.0,487.0,882.0, None,2021-12-17 18:00:00,-15.1, None,176.0, None,51
None, None, 0.0,487.0,882.0, None,2021-12-17 19:00:00,-14.4, None,176.0, None,51
None, None, 0.0,487.0,882.0, None,2021-12-17 20:00:00,-14.7, None,175.0, None,51
None, None, 0.0,488.0,882.0, None,2021-12-17 21:00:00,-14.0, None,176.0, None,51
None, None, 0.0,488.0,882.0, None,2021-12-17 22:00:00,-13.7, None,175.0, None,51
None, None, None,488.0,881.0, None,2021-12-17 23:00:00,-13.5, None,175.0, None,51
None, None, 0.0,488.0,881.0, None,2021-12-18 00:00:00,-10.7, None,175.0, None,51
None, None, 1.0,488.0,882.0, None,2021-12-18 01:00:00,-10.1, None,175.0, None,51
None, None, 0.0,488.0,882.0, None,2021-12-18 02:00:00,-10.5, None,174.0, None,51
None, None, 1.0,488.0,883.0, None,2021-12-18 03:00:00,-11.7, None,175.0, None,51
None, None, 0.0,488.0,883.0, None,2021-12-18 04:00:00,-11.4, None,175.0, None,51
None, None, None,488.0,881.0, None,2021-12-18 05:00:00,-11.6, None,175.0, None,51
None, None, None,488.0,880.0, None,2021-12-18 06:00:00,-11.6, None,174.0, None,51
None, None, 0.0,488.0,880.0, None,2021-12-18 07:00:00,-11.1, None,174.0, None,51
None, None, 1.0,488.0,881.0, None,2021-12-18 08:00:00,-10.7, None,173.0, None,51
None, None, 1.0,488.0,882.0, None,2021-12-18 09:00:00,-9.9, None,174.0, None,51
None, None, 0.0,488.0,882.0, None,2021-12-18 10:00:00,-9.3, None,175.0, None,51
0.0, None, 0.0,488.0,882.0, None,2021-12-18 11:00:00,-8.7, None,175.0, None,51
2.0, None, 1.0,488.0,883.0, None,2021-12-18 12:00:00,-8.5, None,176.0, None,51
1.0, None, None,489.0,882.0, None,2021-12-18 13:00:00,-8.7, None,177.0, None,51
0.0, None, None,490.0,881.0, None,2021-12-18 14:00:00,-9.1, None,178.0, None,51
None, None, 0.0,491.0,881.0, None,2021-12-18 15:00:00,-9.7, None,179.0, None,51
0.0, None, 1.0,491.0,882.0, None,2021-12-18 16:00:00,-10.5, None,179.0, None,51
2.0, None, 1.0,492.0,883.0, None,2021-12-18 17:00:00,-11.1, None,180.0, None,51
None, None, None,493.0,881.0, None,2021-12-18 18:00:00,-11.7, None,181.0, None,51
3.0, None, 4.0,493.0,885.0, None,2021-12-18 19:00:00,-12.3, None,181.0, None,51
6.0, None, 3.0,494.0,888.0, None,2021-12-18 20:00:00,-12.9, None,181.0, None,51
8.0, None, 2.0,494.0,890.0, None,2021-12-18 21:00:00,-13.9, None,182.0, None,51
9.0, None, 1.0,495.0,891.0, None,2021-12-18 22:00:00,-14.9, None,182.0, None,51
