ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.6,0.6,0.5,0.0,2016-03-04,0.0,11.0,10,,,,,,
9.8,9.8,5.0,0.0,2016-03-05,0.0,15.5,10,,,,,,
0.8,0.8,5.0,0.0,2016-03-06,0.0,10.5,10,,,,,,
0.0,0.0,3.0,0.0,2016-03-08,0.0,10.5,10,,,,,,
3.0,3.0,0.5,0.0,2016-03-09,0.0,8.0,10,,,,,,
0.0,0.0,1.5,0.0,2016-03-10,0.0,15.0,10,,,,,,
,,,,2016-03-04 00:00:00,,,10,, None,0.881447, None,89.4608,4.43375
,,,,2016-03-04 01:00:00,,,10,, None,0.490249, None,88.4278,3.92667
,,,,2016-03-04 02:00:00,,,10,, None,0.469756, None,87.7243,3.68174
,,,,2016-03-04 03:00:00,,,10,, None,0.352495, None,90.1528,3.07611
,,,,2016-03-04 04:00:00,,,10,, None,0.442292, None,92.0465,2.39417
,,,,2016-03-04 05:00:00,,,10,, None,0.923143, None,95.0014,1.89188
,,,,2016-03-04 06:00:00,,,10,, None,0.767466, None,97.6347,1.54146
,,,,2016-03-04 07:00:00,,,10,, None,0.738856, None,98.0993,1.0875
,,,,2016-03-04 08:00:00,,,10,, None,0.442719, None,98.4386,0.982707
,,,,2016-03-04 09:00:00,,,10,, None,1.01906, None,90.3972,3.90528
,,,,2016-03-04 10:00:00,,,10,, None,1.51699, None,80.6021,5.42167
,,,,2016-03-04 11:00:00,,,10,, None,1.57562, None,77.4382,6.2032
,,,,2016-03-04 12:00:00,,,10,, None,1.69743, None,73.409,7.04673
,,,,2016-03-04 13:00:00,,,10,, None,0.760347, None,62.3746,9.48542
,,,,2016-03-04 14:00:00,,,10,, None,0.730319, None,51.1774,11.7303
,,,,2016-03-04 15:00:00,,,10,, None,1.45309, None,50.4726,11.6191
,,,,2016-03-04 16:00:00,,,10,, None,0.72605, None,49.8312,12.0696
,,,,2016-03-04 17:00:00,,,10,, None,1.28315, None,51.3242,6.46594
,,,,2016-03-04 19:00:00,,,10,, None,0.475623, None,66.3409,8.48375
,,,,2016-03-04 20:00:00,,,10,, None,0.697448, None,67.6382,8.03396
,,,,2016-03-04 21:00:00,,,10,, None,0.905924, None,71.4983,7.89424
,,,,2016-03-04 22:00:00,,,10,, None,0.716232, None,71.1521,7.91493
