wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
13.0, 102.0,4.5, 292.5,73.0,9.2,2016-02-26 00:00:00, None, None, None, None, -0.22,9
13.0, 102.0,3.6, 315.0,65.0,9.8,2016-02-26 01:00:00, None, None, None, None, -0.17,9
1.0, 101.9,2.4, 67.5,60.0,9.8,2016-02-26 02:00:00, None, None, None, None, -0.14,9
10.0, 101.9,3.9, 90.0,70.0,9.1,2016-02-26 03:00:00, None, None, None, None, -0.16,9
3.0, 101.8,4.0, 22.5,70.0,9.3,2016-02-26 04:00:00, None, None, None, None, -0.12,9
1.0, 101.8,3.6, 270.0,68.0,9.1,2016-02-26 05:00:00, None, None, None, None, -0.09,9
6.0, 101.8,4.3, 315.0,68.0,9.8,2016-02-26 06:00:00, None, None, None, None, -0.04,9
2.0, 101.8,3.8, 45.0,70.0,9.1,2016-02-26 07:00:00, None, None, None, None, -0.02,9
4.0, 101.8,5.0, 90.0,78.0,8.5,2016-02-26 08:00:00, None, None, None, None, -0.03,9
6.0, 101.8,4.4, 90.0,74.0,8.7,2016-02-26 09:00:00, None, None, None, None, -0.02,9
0.0, 101.7,4.7, None,74.0,9.0,2016-02-26 10:00:00, None, None, None, None, -0.1,9
7.0, 101.7,4.9, 315.0,77.0,8.6,2016-02-26 11:00:00, None, None, None, None, -0.08,9
3.0, 101.6,4.7, 67.5,81.0,7.8,2016-02-26 12:00:00, None, None, None, None, -0.17,9
0.0, 101.6,4.7, None,82.0,7.7,2016-02-26 13:00:00, None, None, None, None, -0.08,9
0.0, 101.5,4.7, None,82.0,7.5,2016-02-26 14:00:00, None, None, None, None, -0.19,9
1.0, 101.6,4.9, 67.5,81.0,8.0,2016-02-26 15:00:00, None, None, None, None, -0.06,9
6.0, 101.5,5.1, 90.0,87.0,7.2,2016-02-26 16:00:00, None, None, None, None, -0.15,9
1.0, 101.4,5.5, 112.5,81.0,8.6,2016-02-26 17:00:00, None, None, None, None, -0.08,9
5.0, 101.4,5.7, 90.0,85.0,8.1,2016-02-26 18:00:00, None, None, None, None, -0.12,9
5.0, 101.4,4.9, 90.0,74.0,9.3,2016-02-26 19:00:00, None, None, None, None, -0.06,9
2.0, 101.4,5.3, 292.5,76.0,9.2,2016-02-26 20:00:00, None, None, None, None, -0.05,9
7.0, 101.3,5.6, 90.0,76.0,9.6,2016-02-26 21:00:00, None, None, None, None, -0.14,9
10.0, 101.2,6.7, 90.0,85.0,9.1,2016-02-26 22:00:00, None, None, None, None, -0.19,9
8.0, 101.2,6.5, 315.0,87.0,8.5,2016-02-26 23:00:00, 5.8, None, None, 10.6, -0.16,9
7.0, 101.3,5.1, 315.0,75.0,9.3,2016-02-27 00:00:00, None, None, None, None, -0.04,9
8.0, 101.2,5.9, 292.5,79.0,9.4,2016-02-27 01:00:00, None, None, None, None, 0.0,9
