TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-2.305,0.6,67.1,4.12,0.0,908.05, 0.0,2.52,2021-04-09 00:00:00, None,-7.6,15
-2.421,0.6,68.0,4.12,0.0,907.15, 0.0,2.52,2021-04-09 01:00:00, None,-7.5,15
-2.421,0.6,67.5,4.12,0.0,906.25, 0.0,1.51,2021-04-09 02:00:00, None,-7.6,15
-2.392,0.6,67.9,4.12,0.0,905.35, 0.0,2.52,2021-04-09 03:00:00, None,-7.5,15
-2.189,0.6,65.2,4.12,0.0,904.05, 0.0,2.01,2021-04-09 04:00:00, None,-7.8,15
-2.334,0.6,65.5,4.12,0.0,903.45, 0.0,1.51,2021-04-09 05:00:00, None,-7.9,15
-2.479,8.1,67.6,4.12,0.0,902.95, 0.0,0.0,2021-04-09 06:00:00, None,-7.6,15
-1.47,86.9,69.0,4.12,0.0,902.35, 0.0,0.5,2021-04-09 07:00:00, None,-6.4,15
1.615,155.6,58.8,4.12,0.0,901.35, 0.0,1.51,2021-04-09 08:00:00, 112.3,-5.6,15
3.538,371.9,55.8,4.71,0.0,900.95, 0.0,3.02,2021-04-09 09:00:00, 98.3,-4.5,15
5.872,428.1,50.5,4.71,0.5,900.35, 0.0,3.02,2021-04-09 10:00:00, 85.6,-3.6,15
4.921,326.9,48.9,4.12,0.0,899.85, 0.0,3.02,2021-04-09 11:00:00, 96.9,-4.9,15
6.23,808.1,48.6,4.71,0.5,899.65, 0.0,3.52,2021-04-09 12:00:00, 101.1,-3.8,15
6.509,308.1,44.9,4.12,0.5,898.95, 0.0,3.52,2021-04-09 13:00:00, 91.3,-4.6,15
5.488,138.1,41.6,4.12,0.5,898.65, 0.0,3.52,2021-04-09 14:00:00, 95.5,-6.5,15
5.437,101.9,37.3,4.12,0.5,898.35, 0.0,5.03,2021-04-09 15:00:00, 77.2,-8.0,15
4.792,253.1,36.5,4.12,0.5,898.25, 0.0,4.53,2021-04-09 16:00:00, 89.9,-8.8,15
0.715,65.6,51.1,4.12,0.5,898.95, 0.0,3.02,2021-04-09 17:00:00, 64.6,-8.2,15
1.344,44.4,58.2,3.53,0.0,899.55, 0.0,2.01,2021-04-09 18:00:00, 15.4,-6.0,15
-0.255,3.1,51.0,3.53,0.0,899.35, 0.0,2.52,2021-04-09 19:00:00, 158.6,-9.2,15
-1.47,0.6,51.3,3.53,0.0,899.85, 0.0,2.01,2021-04-09 20:00:00, 50.5,-10.2,15
-2.947,0.6,57.0,3.53,0.0,900.75, 0.0,1.51,2021-04-09 21:00:00, None,-10.3,15
-3.035,0.6,59.5,3.53,0.0,901.35, 0.0,1.51,2021-04-09 22:00:00, None,-9.8,15
-3.717,0.6,66.8,3.53,0.0,901.85, 0.0,0.5,2021-04-09 23:00:00, None,-9.0,15
-4.682,0.6,73.5,3.53,0.0,902.45, 0.0,1.01,2021-04-10 00:00:00, None,-8.7,15
-5.295,0.6,77.0,3.53,0.0,903.45, 0.0,2.01,2021-04-10 01:00:00, None,-8.7,15
-6.01,0.6,78.5,4.12,0.0,904.45, 0.0,1.01,2021-04-10 02:00:00, None,-9.1,15
-5.388,0.6,77.4,4.12,0.0,905.25, 0.0,0.5,2021-04-10 03:00:00, None,-8.7,15
-4.865,0.6,72.6,3.53,0.0,906.05, 0.0,1.01,2021-04-10 04:00:00, None,-9.0,15
-4.834,0.6,68.7,3.53,0.0,907.05, 0.0,1.01,2021-04-10 05:00:00, None,-9.7,15
-4.895,20.6,67.7,3.53,0.0,907.85, 0.0,1.51,2021-04-10 06:00:00, None,-9.9,15
-4.076,86.9,73.9,4.12,0.0,909.15, 0.0,1.51,2021-04-10 07:00:00, None,-8.0,15
-1.27,258.1,65.3,4.12,0.0,910.15, 0.0,2.01,2021-04-10 08:00:00, None,-6.9,15
-1.641,248.1,59.2,4.12,0.0,911.75, 0.0,2.52,2021-04-10 09:00:00, 116.5,-8.6,15
-0.116,480.6,55.6,4.12,0.0,912.95, 0.0,2.52,2021-04-10 10:00:00, 353.8,-7.9,15
2.155,924.4,49.6,4.12,0.0,913.45, 0.0,2.52,2021-04-10 11:00:00, 355.2,-7.3,15
1.832,528.1,48.0,4.12,0.0,914.15, 0.0,2.52,2021-04-10 12:00:00, 345.4,-8.0,15
2.155,255.6,45.6,4.12,0.0,914.95, 0.0,2.52,2021-04-10 13:00:00, 329.9,-8.4,15
4.115,345.6,43.4,4.12,0.0,915.55, 0.0,2.52,2021-04-10 14:00:00, 35.1,-7.2,15
3.801,241.9,38.5,4.12,0.0,916.05, 0.0,2.52,2021-04-10 15:00:00, 353.8,-9.0,15
3.221,189.4,40.3,3.53,0.0,916.45, 0.0,1.51,2021-04-10 16:00:00, 223.2,-9.0,15
3.009,84.4,40.1,3.53,0.0,916.65, 0.0,1.51,2021-04-10 17:00:00, 348.2,-9.2,15
2.69,58.1,42.4,3.53,0.0,916.95, 0.0,2.01,2021-04-10 18:00:00, 35.1,-8.8,15
0.329,3.1,47.0,3.53,0.0,918.05, 0.0,2.52,2021-04-10 19:00:00, 355.2,-9.7,15
-0.199,0.6,52.5,3.53,0.0,918.15, 0.0,2.01,2021-04-10 20:00:00, 321.5,-8.7,15
-0.817,0.6,54.7,3.53,0.0,918.55, 0.0,3.52,2021-04-10 21:00:00, 5.6,-8.8,15
-1.67,0.6,59.1,3.53,0.0,919.15, 0.0,2.01,2021-04-10 22:00:00, 30.9,-8.6,15
-1.929,0.6,61.1,3.53,0.0,919.65, 0.0,2.52,2021-04-10 23:00:00, 30.9,-8.4,15
-2.742,0.6,62.1,3.53,0.0,919.95, 0.0,1.51,2021-04-11 00:00:00, None,-9.0,15
-3.065,0.6,64.8,3.53,0.0,920.25, 0.0,1.01,2021-04-11 01:00:00, None,-8.8,15
-3.986,0.6,66.2,3.53,0.0,920.35, 0.0,1.01,2021-04-11 02:00:00, None,-9.4,15
-4.682,0.6,71.9,3.53,0.0,920.75, 0.0,1.01,2021-04-11 03:00:00, None,-9.0,15
-5.667,0.6,75.8,3.53,0.0,921.15, 0.0,0.5,2021-04-11 04:00:00, None,-9.3,15
-5.76,0.6,79.6,4.12,0.0,921.65, 0.0,0.0,2021-04-11 05:00:00, None,-8.7,15
-6.77,16.9,81.3,4.12,0.0,922.05, 0.0,0.0,2021-04-11 06:00:00, None,-9.4,15
-3.39,53.1,79.5,4.12,0.0,922.55, 0.0,1.01,2021-04-11 07:00:00, None,-6.4,15
-0.255,313.1,67.3,4.12,0.0,923.05, 0.0,1.01,2021-04-11 08:00:00, 30.9,-5.6,15
