wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
14.0, 43.0, 7.0,0.0, 2.6,8.1, 15.1,13.9, 348.0, 0.0, 0.0,51.0,2020-08-19 00:00:00,34,,,,,,,,,,,,,,,,
10.0, 42.0, 6.6,0.0, 2.0,6.0, 14.8,13.8, 10.0, 0.0, 0.0,50.0,2020-08-19 01:00:00,34,,,,,,,,,,,,,,,,
354.0, 51.0, 8.1,0.0, 3.9,6.4, 13.9,13.1, 14.0, 0.0, 0.0,56.0,2020-08-19 02:00:00,34,,,,,,,,,,,,,,,,
357.0, 50.0, 6.0,0.0, 3.6,7.1, 13.8,12.0, 10.0, 0.0, 0.0,57.0,2020-08-19 03:00:00,34,,,,,,,,,,,,,,,,
353.0, 56.0, 6.4,0.0, 4.5,6.6, 13.1,11.1, 354.0, 0.0, 0.0,58.0,2020-08-19 04:00:00,34,,,,,,,,,,,,,,,,
352.0, 57.0, 7.1,0.0, 3.8,4.8, 12.0,11.5, 357.0, 0.0, 0.0,66.0,2020-08-19 05:00:00,34,,,,,,,,,,,,,,,,
246.0, 58.0, 6.6,0.0, 3.2,5.2, 11.1,15.8, 353.0, 0.0, 0.0,54.0,2020-08-19 06:00:00,34,,,,,,,,,,,,,,,,
172.0, 66.0, 4.8,0.0, 5.4,5.1, 11.5,19.5, 352.0, 0.0, 0.0,44.0,2020-08-19 07:00:00,34,,,,,,,,,,,,,,,,
167.0, 54.0, 5.2,0.0, 6.5,6.9, 15.8,20.1, 246.0, 0.0, 0.0,41.0,2020-08-19 08:00:00,34,,,,,,,,,,,,,,,,
166.0, 44.0, 5.1,0.0, 6.9,6.5, 19.5,21.3, 172.0, 0.0, 0.0,41.0,2020-08-19 09:00:00,34,,,,,,,,,,,,,,,,
175.0, 41.0, 6.9,0.0, 6.4,8.2, 20.1,22.3, 167.0, 0.0, 0.0,37.0,2020-08-19 10:00:00,34,,,,,,,,,,,,,,,,
244.0, 41.0, 6.5,0.0, 7.5,7.7, 21.3,24.1, 166.0, 0.0, 0.0,31.0,2020-08-19 11:00:00,34,,,,,,,,,,,,,,,,
201.0, 37.0, 8.2,0.0, 6.9,8.4, 22.3,25.5, 175.0, 0.0, 0.0,25.0,2020-08-19 12:00:00,34,,,,,,,,,,,,,,,,
200.0, 31.0, 7.7,0.0, 5.9,8.3, 24.1,24.3, 244.0, 0.0, 0.0,26.0,2020-08-19 13:00:00,34,,,,,,,,,,,,,,,,
223.0, 25.0, 8.4,0.0, 4.0,9.7, 25.5,25.0, 201.0, 0.0, 0.0,25.0,2020-08-19 14:00:00,34,,,,,,,,,,,,,,,,
207.0, 26.0, 8.3,0.0, 3.6,5.1, 24.3,24.1, 200.0, 0.0, 0.0,28.0,2020-08-19 15:00:00,34,,,,,,,,,,,,,,,,
352.0, 25.0, 9.7,0.0, 3.6,3.7, 25.0,21.9, 223.0, 0.0, 0.0,44.0,2020-08-19 16:00:00,34,,,,,,,,,,,,,,,,
343.0, 28.0, 5.1,0.0, 4.5,5.0, 24.1,19.5, 207.0, 0.0, 0.0,57.0,2020-08-19 17:00:00,34,,,,,,,,,,,,,,,,
342.0, 44.0, 3.7,0.0, 9.1,4.5, 21.9,18.6, 352.0, 0.0, 0.0,49.0,2020-08-19 18:00:00,34,,,,,,,,,,,,,,,,
