air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
8.0, 8.1, 2.5, 68.0, 94.0, None, 0.0, 10.0, 0.0,2021-07-23 00:00:00,30
7.5, 8.4, 4.5, 81.0, 100.0, None, 0.0, 10.0, 0.0,2021-07-23 01:00:00,30
8.1, 8.4, 7.2, 94.0, 100.0, None, 0.0, 10.0, 0.4,2021-07-23 02:00:00,30
8.4, 8.3, 8.4, 100.0, 100.0, None, 0.0, 10.0, 0.1,2021-07-23 03:00:00,30
8.4, 8.4, 8.4, 100.0, 100.0, None, 0.4, 10.0, 0.0,2021-07-23 04:00:00,30
8.3, 8.7, 8.3, 100.0, 100.0, None, 0.1, 9.0, 0.0,2021-07-23 05:00:00,30
8.4, 9.2, 8.4, 100.0, 100.0, None, 0.0, 8.0, 0.1,2021-07-23 06:00:00,30
8.7, 9.5, 8.7, 100.0, 100.0, None, 0.0, 8.0, 0.0,2021-07-23 07:00:00,30
None, 10.3, None, None, 100.0, None, None, None, 0.0,2021-07-23 08:00:00,30
9.5, 10.4, 9.5, 100.0, 100.0, 1.5, 0.0, 3.0, 0.0,2021-07-23 09:00:00,30
10.3, 11.4, 10.3, 100.0, 97.0, 1.5, 0.0, 4.0, 0.0,2021-07-23 10:00:00,30
10.4, 11.2, 10.4, 100.0, 99.0, 1.4, 0.0, 5.0, 0.0,2021-07-23 11:00:00,30
11.4, 11.3, 10.9, 97.0, 100.0, 1.4, 0.0, 7.0, 0.0,2021-07-23 12:00:00,30
11.2, 11.1, 11.0, 99.0, 100.0, 1.4, 0.0, 8.0, 0.0,2021-07-23 13:00:00,30
11.3, 11.9, 11.3, 100.0, 97.0, 1.4, 0.0, 9.0, 0.0,2021-07-23 14:00:00,30
11.1, 11.7, 11.1, 100.0, 95.0, 1.4, 0.0, 8.0, 0.0,2021-07-23 15:00:00,30
11.9, 10.9, 11.4, 97.0, 100.0, 1.4, 0.0, 8.0, 0.0,2021-07-23 16:00:00,30
None, 10.4, None, None, 100.0, None, None, None, 0.0,2021-07-23 17:00:00,30
None, 10.3, None, None, 100.0, None, None, None, 0.0,2021-07-23 18:00:00,30
10.4, 10.2, 10.4, 100.0, 100.0, 1.4, 0.0, 8.0, 0.0,2021-07-23 19:00:00,30
10.3, 10.0, 10.3, 100.0, 100.0, 1.4, 0.0, 9.0, 0.1,2021-07-23 20:00:00,30
10.2, 9.9, 10.2, 100.0, 100.0, 1.2, 0.0, 9.0, 0.2,2021-07-23 21:00:00,30
10.0, 10.0, 10.0, 100.0, 100.0, 1.0, 0.1, 9.0, 0.0,2021-07-23 22:00:00,30
9.9, 10.1, 9.9, 100.0, 100.0, 0.9, 0.2, 9.0, 0.0,2021-07-23 23:00:00,30
10.0, 10.1, 10.0, 100.0, 100.0, 0.9, 0.0, 9.0, 0.0,2021-07-24 00:00:00,30
None, 10.3, None, None, 100.0, None, None, None, 0.0,2021-07-24 01:00:00,30
10.1, 10.5, 10.1, 100.0, 100.0, 0.9, 0.0, 8.0, 0.0,2021-07-24 02:00:00,30
10.3, 10.2, 10.3, 100.0, 100.0, 0.9, 0.0, 8.0, 0.0,2021-07-24 03:00:00,30
10.5, 10.3, 10.5, 100.0, 100.0, 0.5, 0.0, 8.0, 0.0,2021-07-24 04:00:00,30
None, 10.5, None, None, 100.0, None, None, None, 0.0,2021-07-24 05:00:00,30
None, 12.4, None, None, 99.0, None, None, None, 0.0,2021-07-24 06:00:00,30
10.5, 11.6, 10.5, 100.0, 100.0, None, 0.0, 10.0, 0.0,2021-07-24 07:00:00,30
None, 12.8, None, None, 100.0, None, None, None, 0.0,2021-07-24 08:00:00,30
11.6, 12.5, 11.6, 100.0, 100.0, None, 0.0, 6.0, 0.0,2021-07-24 09:00:00,30
12.8, 14.4, 12.8, 100.0, 93.0, 0.3, 0.0, 8.0, 0.0,2021-07-24 10:00:00,30
None, 14.7, None, None, 91.0, None, None, None, 0.1,2021-07-24 11:00:00,30
None, 17.2, None, None, 79.0, None, None, None, 0.0,2021-07-24 12:00:00,30
14.7, 17.4, 13.2, 91.0, 78.0, 0.4, 0.1, 8.0, 0.0,2021-07-24 13:00:00,30
17.2, 17.2, 13.5, 79.0, 77.0, 0.4, 0.0, 7.0, 0.0,2021-07-24 14:00:00,30
17.4, 17.2, 13.5, 78.0, 79.0, 0.4, 0.0, 8.0, 0.0,2021-07-24 15:00:00,30
17.2, 16.1, 13.1, 77.0, 81.0, 0.4, 0.0, 8.0, 0.0,2021-07-24 16:00:00,30
None, 15.6, None, None, 84.0, None, None, None, 0.0,2021-07-24 17:00:00,30
None, 15.2, None, None, 83.0, None, None, None, 0.0,2021-07-24 18:00:00,30
None, 12.5, None, None, 95.0, None, None, None, 0.0,2021-07-24 19:00:00,30
15.2, 10.6, 12.3, 83.0, 100.0, 0.4, 0.0, 9.0, 0.0,2021-07-24 20:00:00,30
12.5, 10.1, 11.7, 95.0, 100.0, 0.4, 0.0, 9.0, 0.0,2021-07-24 21:00:00,30
10.6, 9.5, 10.6, 100.0, 100.0, 0.3, 0.0, 8.0, 0.0,2021-07-24 22:00:00,30
10.1, 9.4, 10.1, 100.0, 100.0, 0.1, 0.0, 8.0, 0.0,2021-07-24 23:00:00,30
9.5, 8.8, 9.5, 100.0, 100.0, 0.1, 0.0, 8.0, 0.0,2021-07-25 00:00:00,30
None, 9.0, None, None, 100.0, None, None, None, 0.0,2021-07-25 01:00:00,30
8.8, 8.7, 8.8, 100.0, 100.0, 0.1, 0.0, 6.0, 0.0,2021-07-25 02:00:00,30
9.0, 8.2, 9.0, 100.0, 100.0, 0.1, 0.0, 6.0, 0.0,2021-07-25 03:00:00,30
8.7, 8.7, 8.7, 100.0, 100.0, 0.1, 0.0, 5.0, 0.0,2021-07-25 04:00:00,30
8.2, 10.2, 8.2, 100.0, 96.0, 0.1, 0.0, 5.0, 0.0,2021-07-25 05:00:00,30
8.7, 11.3, 8.7, 100.0, 89.0, 0.1, 0.0, 5.0, 0.0,2021-07-25 06:00:00,30
10.2, 13.0, 9.6, 96.0, 83.0, 0.1, 0.0, 3.0, 0.0,2021-07-25 07:00:00,30
11.3, 13.8, 9.6, 89.0, 89.0, 0.1, 0.0, 3.0, 0.0,2021-07-25 08:00:00,30
13.0, 15.8, 10.2, 83.0, 80.0, 0.1, 0.0, 7.0, 0.0,2021-07-25 09:00:00,30
13.8, 16.5, 12.0, 89.0, 76.0, 0.1, 0.0, 8.0, 0.0,2021-07-25 10:00:00,30
15.8, 16.9, 12.4, 80.0, 73.0, 0.1, 0.0, 7.0, 0.0,2021-07-25 11:00:00,30
16.5, 17.9, 12.3, 76.0, 67.0, 0.1, 0.0, 7.0, 0.0,2021-07-25 12:00:00,30
16.9, 17.8, 12.0, 73.0, 69.0, 0.0, 0.0, 6.0, 0.0,2021-07-25 13:00:00,30
None, 19.4, None, None, 64.0, None, None, None, 0.0,2021-07-25 14:00:00,30
None, 18.7, None, None, 65.0, None, None, None, 0.0,2021-07-25 15:00:00,30
None, 16.2, None, None, 79.0, None, None, None, 0.0,2021-07-25 16:00:00,30
None, 14.8, None, None, 85.0, None, None, None, 0.0,2021-07-25 17:00:00,30
16.2, 15.0, 12.6, 79.0, 84.0, 0.0, 0.0, 7.0, 0.0,2021-07-25 18:00:00,30
None, 12.4, None, None, 93.0, None, None, None, 0.0,2021-07-25 19:00:00,30
15.0, 11.3, 12.3, 84.0, 98.0, 0.0, 0.0, 9.0, 0.0,2021-07-25 20:00:00,30
None, 11.0, None, None, 100.0, None, None, None, 0.0,2021-07-25 21:00:00,30
11.3, 9.4, 11.0, 98.0, 100.0, 0.0, 0.0, 10.0, 0.0,2021-07-25 22:00:00,30
11.0, 9.4, 11.0, 100.0, 100.0, 0.0, 0.0, 10.0, 0.0,2021-07-25 23:00:00,30
None, 8.9, None, None, 100.0, None, None, None, 0.0,2021-07-26 00:00:00,30
9.4, 9.4, 9.4, 100.0, 90.0, 0.0, 0.0, 9.0, 0.0,2021-07-26 01:00:00,30
8.9, 9.5, 8.9, 100.0, 90.0, 0.0, 0.0, 9.0, 0.0,2021-07-26 02:00:00,30
9.4, 8.9, 7.8, 90.0, 93.0, 0.0, 0.0, 8.0, 0.0,2021-07-26 03:00:00,30
9.5, 10.1, 7.9, 90.0, 89.0, 0.0, 0.0, 8.0, 0.0,2021-07-26 04:00:00,30
None, 11.4, None, None, 88.0, None, None, None, 0.0,2021-07-26 05:00:00,30
10.1, 9.1, 8.4, 89.0, 99.0, 0.0, 0.0, 8.0, 0.2,2021-07-26 06:00:00,30
None, 10.9, None, None, 96.0, None, None, None, 0.2,2021-07-26 07:00:00,30
None, 12.6, None, None, 89.0, None, None, None, 0.0,2021-07-26 08:00:00,30
10.9, 11.5, 10.3, 96.0, 95.0, None, 0.2, 5.0, 0.0,2021-07-26 09:00:00,30
12.6, 12.6, 10.8, 89.0, 93.0, 0.4, 0.0, 6.0, 0.0,2021-07-26 10:00:00,30
None, 12.4, None, None, 97.0, None, None, None, 0.2,2021-07-26 11:00:00,30
12.6, 14.4, 11.5, 93.0, 92.0, 0.4, 0.0, 7.0, 0.0,2021-07-26 12:00:00,30
None, 14.6, None, None, 88.0, None, None, None, 0.0,2021-07-26 13:00:00,30
14.4, 13.8, 13.1, 92.0, 96.0, None, 0.0, 6.0, 0.0,2021-07-26 14:00:00,30
14.6, 15.6, 12.6, 88.0, 86.0, None, 0.0, 6.0, 0.0,2021-07-26 15:00:00,30
13.8, 13.8, 13.2, 96.0, 93.0, None, 0.0, 7.0, 0.0,2021-07-26 16:00:00,30
None, 13.1, None, None, 94.0, None, None, None, 0.0,2021-07-26 17:00:00,30
None, 12.1, None, None, 98.0, None, None, None, 0.0,2021-07-26 18:00:00,30
None, 11.0, None, None, 100.0, None, None, None, 0.0,2021-07-26 19:00:00,30
12.1, 10.5, 11.8, 98.0, 100.0, 0.6, 0.0, 9.0, 0.0,2021-07-26 20:00:00,30
11.0, 10.1, 11.0, 100.0, 100.0, 0.6, 0.0, 9.0, 0.0,2021-07-26 21:00:00,30
10.5, 9.0, 10.5, 100.0, 100.0, 0.6, 0.0, 9.0, 0.0,2021-07-26 22:00:00,30
10.1, 8.4, 10.1, 100.0, 100.0, 0.6, 0.0, 9.0, 0.0,2021-07-26 23:00:00,30
9.0, 7.6, 9.0, 100.0, 100.0, 0.6, 0.0, 8.0, 0.0,2021-07-27 00:00:00,30
8.4, 7.8, 8.4, 100.0, 100.0, 0.6, 0.0, 8.0, 0.0,2021-07-27 01:00:00,30
7.6, 6.2, 7.6, 100.0, 88.0, 0.6, 0.0, 9.0, 0.0,2021-07-27 02:00:00,30
7.8, 7.6, 7.8, 100.0, 83.0, 0.6, 0.0, 9.0, 0.0,2021-07-27 03:00:00,30
6.2, 7.4, 4.4, 88.0, 62.0, 0.6, 0.0, 7.0, 0.0,2021-07-27 04:00:00,30
None, 7.9, None, None, 57.0, None, None, None, 0.0,2021-07-27 05:00:00,30
None, 11.4, None, None, 48.0, None, None, None, 0.0,2021-07-27 06:00:00,30
None, 15.4, None, None, 42.0, None, None, None, 0.0,2021-07-27 07:00:00,30
None, 15.6, None, None, 56.0, None, None, None, 0.0,2021-07-27 08:00:00,30
None, 17.6, None, None, 60.0, None, None, None, 0.0,2021-07-27 09:00:00,30
None, 17.8, None, None, 43.0, None, None, None, 0.0,2021-07-27 10:00:00,30
None, 19.0, None, None, 37.0, None, None, None, 0.0,2021-07-27 11:00:00,30
None, 19.7, None, None, 34.0, None, None, None, 0.0,2021-07-27 12:00:00,30
None, 19.8, None, None, 33.0, None, None, None, 0.0,2021-07-27 13:00:00,30
19.7, 20.6, 3.4, 34.0, 36.0, None, 0.0, 8.0, 0.0,2021-07-27 14:00:00,30
None, 20.6, None, None, 35.0, None, None, None, 0.0,2021-07-27 15:00:00,30
20.6, 18.9, 5.0, 36.0, 44.0, None, 0.0, 6.0, 0.0,2021-07-27 16:00:00,30
None, 17.7, None, None, 51.0, None, None, None, 0.0,2021-07-27 17:00:00,30
None, 17.8, None, None, 50.0, None, None, None, 0.0,2021-07-27 18:00:00,30
17.7, 14.1, 7.4, 51.0, 62.0, 0.0, 0.0, 7.0, 0.0,2021-07-27 19:00:00,30
None, 12.2, None, None, 68.0, None, None, None, 0.0,2021-07-27 20:00:00,30
14.1, 11.7, 6.9, 62.0, 69.0, None, 0.0, 8.0, 0.0,2021-07-27 21:00:00,30
None, 11.6, None, None, 70.0, None, None, None, 0.0,2021-07-27 22:00:00,30
11.7, 11.6, 6.2, 69.0, 75.0, 0.0, 0.0, 9.0, 0.0,2021-07-27 23:00:00,30
11.6, 11.1, 6.3, 70.0, 76.0, 0.0, 0.0, 9.0, 0.0,2021-07-28 00:00:00,30
11.6, 11.3, 7.3, 75.0, 76.0, 0.0, 0.0, 8.0, 0.0,2021-07-28 01:00:00,30
11.1, 11.6, 7.0, 76.0, 69.0, 0.0, 0.0, 8.0, 0.0,2021-07-28 02:00:00,30
None, 11.4, None, None, 68.0, None, None, None, 0.0,2021-07-28 03:00:00,30
