ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.4,0.4,4.0,0.0,2017-04-02, None,11.0,14,,,,,,,,,,,,,,,,,,
0.2,0.2,-2.5,0.0,2017-04-03, 0.0,12.0,14,,,,,,,,,,,,,,,,,,
0.0,0.0,-2.5,0.0,2017-04-04, 0.0,12.0,14,,,,,,,,,,,,,,,,,,
0.6,0.6,6.0,0.0,2017-04-05, 0.0,9.0,14,,,,,,,,,,,,,,,,,,
5.6,5.6,5.0,0.0,2017-04-06, 0.0,9.5,14,,,,,,,,,,,,,,,,,,
,,,,2017-04-02 00:00:00,,,14,188.0, None, None,0.0, None,4.9, None,5.5, None, None, None,55.0,,,,,,
,,,,2017-04-02 01:00:00,,,14,192.0, None, None,0.0, None,5.9, None,5.5, None, None, None,58.0,,,,,,
,,,,2017-04-02 02:00:00,,,14,225.0, None, None,0.0, None,13.4, None,6.5, None, None, None,48.0,,,,,,
,,,,2017-04-02 03:00:00,,,14,213.0, None, None,0.0, None,15.5, None,6.3, None, None, None,44.0,,,,,,
,,,,2017-04-02 04:00:00,,,14,222.0, None, None,0.0, None,15.4, None,5.8, None, None, None,48.0,,,,,,
,,,,2017-04-02 05:00:00,,,14,36.0, None, None,0.0, None,11.1, None,4.6, None, None, None,66.0,,,,,,
,,,,2017-04-02 06:00:00,,,14,254.0, None, None,0.0, None,2.1, None,2.9, None, None, None,75.0,,,,,,
,,,,2017-04-02 07:00:00,,,14,264.0, None, None,0.0, None,1.2, None,3.7, None, None, None,69.0,,,,,,
,,,,2017-04-02 08:00:00,,,14,201.0, None, None,0.0, None,5.9, None,5.9, None, None, None,54.0,,,,,,
,,,,2017-04-02 09:00:00,,,14,113.0, None, None,0.0, None,11.2, None,8.1, None, None, None,36.0,,,,,,
,,,,2017-04-02 10:00:00,,,14,50.0, None, None,0.0, None,11.9, None,9.4, None, None, None,32.0,,,,,,
,,,,2017-04-02 11:00:00,,,14,144.0, None, None,0.0, None,8.6, None,10.0, None, None, None,30.0,,,,,,
,,,,2017-04-02 12:00:00,,,14,70.0, None, None,0.0, None,8.4, None,9.0, None, None, None,29.0,,,,,,
,,,,2017-04-02 13:00:00,,,14,14.0, None, None,0.0, None,7.4, None,7.7, None, None, None,35.0,,,,,,
,,,,2017-04-02 14:00:00,,,14,7.0, None, None,0.0, None,13.7, None,6.0, None, None, None,48.0,,,,,,
,,,,2017-04-02 15:00:00,,,14,180.0, None, None,0.0, None,4.1, None,7.6, None, None, None,41.0,,,,,,
,,,,2017-04-02 16:00:00,,,14,98.0, None, None,0.0, None,8.5, None,6.4, None, None, None,53.0,,,,,,
,,,,2017-04-02 17:00:00,,,14,85.0, None, None,0.0, None,9.0, None,5.0, None, None, None,58.0,,,,,,
,,,,2017-04-02 18:00:00,,,14,179.0, None, None,0.0, None,2.7, None,3.7, None, None, None,68.0,,,,,,
,,,,2017-04-02 19:00:00,,,14,281.0, None, None,0.0, None,2.1, None,2.7, None, None, None,68.0,,,,,,
,,,,2017-04-02 20:00:00,,,14,359.0, None, None,0.0, None,1.6, None,3.1, None, None, None,57.0,,,,,,
,,,,2017-04-02 21:00:00,,,14,109.0, None, None,0.0, None,1.2, None,2.3, None, None, None,66.0,,,,,,
,,,,2017-04-02 22:00:00,,,14,336.0, None, None,0.0, None,2.1, None,2.1, None, None, None,61.0,,,,,,
,,,,2017-04-02 23:00:00,,,14,315.0, None, None,0.0, None,0.0, None,2.2, None, None, None,59.0,,,,,,
,,,,2017-04-03 00:00:00,,,14,236.0, None, None,0.0, None,2.1, None,1.8, None, None, None,62.0,,,,,,
,,,,2017-04-03 01:00:00,,,14,301.0, None, None,0.0, None,2.1, None,1.4, None, None, None,63.0,,,,,,
,,,,2017-04-03 02:00:00,,,14,6.0, None, None,0.0, None,1.3, None,1.7, None, None, None,61.0,,,,,,
,,,,2017-04-03 03:00:00,,,14,355.0, None, None,0.0, None,0.2, None,1.0, None, None, None,65.0,,,,,,
,,,,2017-04-03 04:00:00,,,14,335.0, None, None,0.0, None,4.5, None,1.3, None, None, None,57.0,,,,,,
,,,,2017-04-03 05:00:00,,,14,350.0, None, None,0.0, None,3.8, None,0.5, None, None, None,59.0,,,,,,
,,,,2017-04-03 06:00:00,,,14,38.0, None, None,0.0, None,2.5, None,1.3, None, None, None,60.0,,,,,,
,,,,2017-04-03 07:00:00,,,14,87.0, None, None,0.0, None,4.8, None,3.7, None, None, None,61.0,,,,,,
