TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-11.218,0.6,93.0,38.24,0.0,926.45, 0.0,0.0,2016-12-30 00:00:00, None,-12.1,53
-15.224,0.6,92.7,32.94,0.0,927.55, 0.0,0.0,2016-12-30 01:00:00, None,-16.2,53
-18.076,0.6,90.8,30.59,0.0,928.55, 0.0,0.0,2016-12-30 02:00:00, None,-19.2,53
-19.933,0.6,89.4,28.82,0.0,929.45, 0.0,0.0,2016-12-30 03:00:00, None,-21.3,53
-21.866,0.6,88.5,27.65,0.0,930.15, 0.0,0.0,2016-12-30 04:00:00, None,-23.3,53
-17.467,0.6,89.3,31.18,0.0,930.35, 0.0,0.0,2016-12-30 05:00:00, None,-18.8,53
-16.367,0.6,90.8,31.18,0.0,930.25, 0.0,0.5,2016-12-30 06:00:00, None,-17.5,53
-13.163,0.6,91.8,33.53,0.0,930.05, 0.0,1.26,2016-12-30 07:00:00, None,-14.2,53
-13.505,0.6,92.1,31.76,0.0,929.85, 0.0,2.01,2016-12-30 08:00:00, None,-14.5,53
-10.441,16.9,91.9,38.24,0.0,929.95, 0.0,2.01,2016-12-30 09:00:00, None,-11.5,53
-8.697,28.1,92.0,44.12,0.0,930.25, 0.0,2.27,2016-12-30 10:00:00, None,-9.8,53
-7.478,51.9,91.8,51.18,0.25,930.35, 0.0,3.02,2016-12-30 11:00:00, None,-8.6,53
-6.866,63.1,91.4,54.12,0.5,930.05, 0.0,3.27,2016-12-30 12:00:00, None,-8.0,53
-6.452,49.4,90.7,52.94,0.76,929.95, 0.0,3.53,2016-12-30 13:00:00, None,-7.7,53
-5.979,44.4,90.0,49.41,0.5,929.65, 0.0,3.53,2016-12-30 14:00:00, None,-7.4,53
-5.605,18.1,89.9,44.12,0.5,929.05, 0.0,3.27,2016-12-30 15:00:00, None,-7.0,53
-6.199,3.1,91.3,36.47,0.0,928.85, 0.0,2.27,2016-12-30 16:00:00, None,-7.4,53
-6.738,0.6,92.6,31.76,0.0,928.65, 0.0,1.76,2016-12-30 17:00:00, None,-7.7,53
-6.866,0.6,92.3,31.76,0.25,928.45, 0.0,2.52,2016-12-30 18:00:00, None,-7.9,53
-8.397,0.6,92.0,26.47,0.25,928.05, 0.0,3.53,2016-12-30 19:00:00, None,-9.5,53
-7.804,0.6,93.4,27.06,0.0,927.65, 0.0,2.01,2016-12-30 20:00:00, None,-8.7,53
-7.155,0.6,91.5,30.0,0.5,926.95, 0.0,3.27,2016-12-30 21:00:00, None,-8.3,53
-6.579,0.6,90.7,32.35,0.76,926.45, 0.0,3.27,2016-12-30 22:00:00, None,-7.9,53
-6.325,0.6,90.1,34.12,1.01,925.95, 0.0,4.53,2016-12-30 23:00:00, None,-7.7,53
-5.948,0.6,89.4,36.47,0.5,925.75, 0.0,3.78,2016-12-31 00:00:00, None,-7.4,53
