WDIR_VECT,time,week_of_year
83.7,2020-11-04 00:00:00,45
85.0,2020-11-04 01:00:00,45
83.7,2020-11-04 02:00:00,45
93.6,2020-11-04 03:00:00,45
90.3,2020-11-04 04:00:00,45
77.6,2020-11-04 05:00:00,45
89.9,2020-11-04 06:00:00,45
105.7,2020-11-04 07:00:00,45
141.4,2020-11-04 08:00:00,45
143.0,2020-11-04 09:00:00,45
142.7,2020-11-04 10:00:00,45
125.2,2020-11-04 11:00:00,45
128.1,2020-11-04 12:00:00,45
81.2,2020-11-04 13:00:00,45
91.5,2020-11-04 14:00:00,45
91.9,2020-11-04 15:00:00,45
32.3,2020-11-04 16:00:00,45
148.6,2020-11-04 17:00:00,45
151.0,2020-11-04 18:00:00,45
115.6,2020-11-04 19:00:00,45
147.6,2020-11-04 20:00:00,45
145.7,2020-11-04 21:00:00,45
90.0,2020-11-04 22:00:00,45
72.3,2020-11-04 23:00:00,45
77.5,2020-11-05 00:00:00,45
258.3,2020-11-05 01:00:00,45
347.8,2020-11-05 02:00:00,45
282.6,2020-11-05 03:00:00,45
355.4,2020-11-05 04:00:00,45
327.5,2020-11-05 05:00:00,45
350.1,2020-11-05 06:00:00,45
312.8,2020-11-05 07:00:00,45
40.8,2020-11-05 08:00:00,45
344.8,2020-11-05 09:00:00,45
296.7,2020-11-05 10:00:00,45
243.1,2020-11-05 11:00:00,45
219.6,2020-11-05 12:00:00,45
99.1,2020-11-05 13:00:00,45
114.3,2020-11-05 14:00:00,45
163.5,2020-11-05 15:00:00,45
200.5,2020-11-05 16:00:00,45
53.1,2020-11-05 17:00:00,45
15.8,2020-11-05 18:00:00,45
29.2,2020-11-05 19:00:00,45
52.7,2020-11-05 20:00:00,45
39.2,2020-11-05 21:00:00,45
196.0,2020-11-05 22:00:00,45
10.3,2020-11-05 23:00:00,45
11.9,2020-11-06 00:00:00,45
306.9,2020-11-06 01:00:00,45
346.8,2020-11-06 02:00:00,45
358.2,2020-11-06 03:00:00,45
326.8,2020-11-06 04:00:00,45
341.1,2020-11-06 05:00:00,45
353.8,2020-11-06 06:00:00,45
1.1,2020-11-06 07:00:00,45
331.5,2020-11-06 08:00:00,45
263.3,2020-11-06 09:00:00,45
257.3,2020-11-06 10:00:00,45
267.6,2020-11-06 11:00:00,45
263.8,2020-11-06 12:00:00,45
263.3,2020-11-06 13:00:00,45
263.7,2020-11-06 14:00:00,45
260.4,2020-11-06 15:00:00,45
257.6,2020-11-06 16:00:00,45
261.2,2020-11-06 17:00:00,45
5.7,2020-11-06 18:00:00,45
19.8,2020-11-06 19:00:00,45
22.9,2020-11-06 20:00:00,45
14.2,2020-11-06 21:00:00,45
23.7,2020-11-06 22:00:00,45
5.1,2020-11-06 23:00:00,45
17.2,2020-11-07 00:00:00,45
344.3,2020-11-07 01:00:00,45
354.1,2020-11-07 02:00:00,45
19.7,2020-11-07 03:00:00,45
38.0,2020-11-07 04:00:00,45
2.6,2020-11-07 05:00:00,45
84.4,2020-11-07 06:00:00,45
79.2,2020-11-07 07:00:00,45
9.6,2020-11-07 08:00:00,45
6.5,2020-11-07 09:00:00,45
348.0,2020-11-07 10:00:00,45
276.3,2020-11-07 11:00:00,45
264.8,2020-11-07 12:00:00,45
268.6,2020-11-07 13:00:00,45
272.2,2020-11-07 14:00:00,45
229.7,2020-11-07 15:00:00,45
104.8,2020-11-07 16:00:00,45
80.0,2020-11-07 17:00:00,45
7.1,2020-11-07 18:00:00,45
353.5,2020-11-07 19:00:00,45
353.1,2020-11-07 20:00:00,45
17.7,2020-11-07 21:00:00,45
333.3,2020-11-07 22:00:00,45
4.1,2020-11-07 23:00:00,45
6.0,2020-11-08 00:00:00,45
336.3,2020-11-08 01:00:00,45
18.0,2020-11-08 02:00:00,45
20.1,2020-11-08 03:00:00,45
13.5,2020-11-08 04:00:00,45
18.9,2020-11-08 05:00:00,45
7.4,2020-11-08 06:00:00,45
45.2,2020-11-08 07:00:00,45
9.9,2020-11-08 08:00:00,45
10.0,2020-11-08 09:00:00,45
230.5,2020-11-08 10:00:00,45
145.2,2020-11-08 11:00:00,45
203.3,2020-11-08 12:00:00,45
201.4,2020-11-08 13:00:00,45
273.1,2020-11-08 14:00:00,45
279.5,2020-11-08 15:00:00,45
253.9,2020-11-08 16:00:00,45
354.8,2020-11-08 17:00:00,45
15.9,2020-11-08 18:00:00,45
27.6,2020-11-08 19:00:00,45
35.9,2020-11-08 20:00:00,45
51.3,2020-11-08 21:00:00,45
19.1,2020-11-08 22:00:00,45
19.1,2020-11-08 23:00:00,45
18.4,2020-11-09 00:00:00,45
18.7,2020-11-09 01:00:00,45
32.5,2020-11-09 02:00:00,45
10.1,2020-11-09 03:00:00,45
25.3,2020-11-09 04:00:00,45
9.6,2020-11-09 05:00:00,45
38.7,2020-11-09 06:00:00,45
35.1,2020-11-09 07:00:00,45
70.9,2020-11-09 08:00:00,45
47.0,2020-11-09 09:00:00,45
99.1,2020-11-09 10:00:00,45
56.4,2020-11-09 11:00:00,45
67.9,2020-11-09 12:00:00,45
72.1,2020-11-09 13:00:00,45
87.3,2020-11-09 14:00:00,45
79.7,2020-11-09 15:00:00,45
77.3,2020-11-09 16:00:00,45
44.8,2020-11-09 17:00:00,45
45.6,2020-11-09 18:00:00,45
74.5,2020-11-09 19:00:00,45
85.6,2020-11-09 20:00:00,45
55.1,2020-11-09 21:00:00,45
46.6,2020-11-09 22:00:00,45
54.4,2020-11-09 23:00:00,45
57.9,2020-11-10 00:00:00,45
41.9,2020-11-10 01:00:00,45
6.1,2020-11-10 02:00:00,45
