pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 11.01, 51.06, 20.9, 51.0, 2.0, 11.0, 10.8, 2.0, 0.0, 0.0,2021-09-03 00:00:00, None, 954.0,36
0.0, 9.61, 61.37, 20.9, 61.0, 3.0, 9.6, 9.6, 3.0, 0.0, 0.0,2021-09-03 01:00:00, None, 954.0,36
0.0, 8.93, 63.74, 20.9, 64.0, 3.0, 8.9, 9.0, 3.0, 0.0, 0.0,2021-09-03 02:00:00, None, 955.0,36
0.0, 8.19, 66.34, 20.9, 66.0, 2.0, 8.2, 8.2, 2.0, 0.0, 0.0,2021-09-03 03:00:00, None, 955.0,36
0.0, 7.831, 65.17, 20.9, 65.0, 2.0, 7.8, 7.8, 2.0, 0.0, 0.0,2021-09-03 04:00:00, None, 955.0,36
0.0, 7.057, 66.22, 20.9, 66.0, 1.0, 7.1, 7.0, 1.0, 0.0, 0.0,2021-09-03 05:00:00, None, 955.0,36
0.0, 6.889, 68.44, 20.9, 68.0, 1.0, 6.9, 6.5, 1.0, 0.0, 0.0,2021-09-03 06:00:00, None, 955.0,36
0.0, 6.142, 70.6, 7.0, 71.0, 1.0, 6.1, 5.9, 1.0, 0.0, 0.0,2021-09-03 07:00:00, None, 956.0,36
0.0, 6.762, 68.85, 7.0, 69.0, 1.0, 6.8, 5.9, 1.0, 0.0, 0.0,2021-09-03 08:00:00, None, 956.0,36
0.0, 8.73, 61.13, 8.7, 61.0, 2.0, 8.7, 5.9, 2.0, 0.0, 0.0,2021-09-03 09:00:00, None, 955.0,36
0.0, 12.07, 50.9, 12.2, 51.0, 2.0, 12.1, 5.9, 2.0, 0.0, 0.0,2021-09-03 10:00:00, None, 955.0,36
0.0, 15.68, 41.08, 15.7, 41.0, 3.0, 15.7, 5.9, 3.0, 0.0, 0.0,2021-09-03 11:00:00, None, 954.0,36
0.0, 18.95, 34.05, 19.1, 34.0, 2.0, 19.0, 5.9, 2.0, 0.0, 0.0,2021-09-03 12:00:00, None, 953.0,36
0.0, 22.52, 28.14, 22.5, 28.0, 3.0, 22.5, 5.9, 3.0, 0.0, 0.0,2021-09-03 13:00:00, None, 951.0,36
0.0, 25.47, 21.82, 25.5, 22.0, 2.0, 25.5, 5.9, 2.0, 0.0, 0.0,2021-09-03 14:00:00, None, 951.0,36
0.0, 25.05, 23.31, 25.5, 23.0, 2.0, 25.1, 5.9, 2.0, 0.0, 0.0,2021-09-03 15:00:00, None, 950.0,36
0.0, 25.94, 24.33, 26.4, 24.0, 4.0, 25.9, 5.9, 4.0, 0.0, 0.0,2021-09-03 16:00:00, None, 949.0,36
0.0, 25.5, 25.3, 26.4, 25.0, 4.0, 25.5, 5.9, 4.0, 0.0, 0.0,2021-09-03 17:00:00, None, 950.0,36
0.0, 24.18, 28.45, 26.4, 28.0, 5.0, 24.2, 5.9, 5.0, 0.0, 0.0,2021-09-03 18:00:00, None, 950.0,36
