pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 15.7, 15.67, 15.6, -0.6, 20.5, None,2021-09-03 00:00:00, None,36
None, 15.2, 15.24, 15.2, -0.3, 20.5, None,2021-09-03 01:00:00, None,36
None, 14.6, 14.58, 14.5, -0.8, 20.5, None,2021-09-03 02:00:00, None,36
None, 14.3, 14.3, 14.1, -1.1, 20.5, None,2021-09-03 03:00:00, None,36
None, 14.1, 14.13, 13.6, -0.9, 20.5, None,2021-09-03 04:00:00, None,36
None, 14.1, 14.06, 13.6, 0.1, 20.5, None,2021-09-03 05:00:00, None,36
None, 13.3, 13.29, 13.2, -0.7, 20.5, None,2021-09-03 06:00:00, None,36
None, 13.0, 13.04, 13.0, 0.0, 13.7, None,2021-09-03 07:00:00, None,36
None, 13.8, 13.76, 12.9, 1.4, 13.8, None,2021-09-03 08:00:00, None,36
None, 15.4, 15.38, 12.9, 3.3, 15.3, None,2021-09-03 09:00:00, None,36
None, 17.3, 17.27, 12.9, 1.2, 17.4, None,2021-09-03 10:00:00, None,36
None, 18.1, 18.08, 12.9, 0.3, 19.2, None,2021-09-03 11:00:00, None,36
None, 18.3, 18.27, 12.9, -0.4, 19.9, None,2021-09-03 12:00:00, None,36
None, 19.3, 19.32, 12.9, 0.3, 21.4, None,2021-09-03 13:00:00, None,36
None, 19.4, 19.42, 12.9, -0.1, 21.4, None,2021-09-03 14:00:00, None,36
None, 19.7, 19.66, 12.9, -0.2, 21.4, None,2021-09-03 15:00:00, None,36
None, 18.6, 18.58, 12.9, -0.2, 21.4, None,2021-09-03 16:00:00, None,36
None, 20.5, 20.49, 12.9, 0.4, 21.4, None,2021-09-03 17:00:00, None,36
None, 18.4, 18.42, 12.9, -0.5, 21.4, None,2021-09-03 18:00:00, None,36
None, 18.5, 18.53, 18.1, -0.2, 19.1, None,2021-09-03 19:00:00, None,36
None, 17.4, 17.38, 17.4, -0.3, 19.1, None,2021-09-03 20:00:00, None,36
None, 16.4, 16.42, 16.4, -0.7, 19.1, None,2021-09-03 21:00:00, None,36
None, 16.5, 16.51, 16.0, -0.3, 19.1, None,2021-09-03 22:00:00, None,36
None, 15.7, 15.73, 15.8, -0.2, 19.1, None,2021-09-03 23:00:00, None,36
None, 15.2, 15.17, 15.2, -1.2, 19.1, None,2021-09-04 00:00:00, None,36
None, 14.9, 14.9, 14.7, -0.2, 19.1, None,2021-09-04 01:00:00, None,36
None, 14.4, 14.43, 14.2, -1.1, 19.1, None,2021-09-04 02:00:00, None,36
None, 14.0, 14.01, 14.0, -0.6, 19.1, None,2021-09-04 03:00:00, None,36
None, 14.3, 14.3, 13.9, 0.0, 19.1, None,2021-09-04 04:00:00, None,36
