air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
19.2,18.7,-7999.0,22.7,46.0,2021-09-03 00:00:00,7.0,36
18.1,17.9,-7999.0,22.7,49.0,2021-09-03 01:00:00,7.0,36
18.4,17.9,-7999.0,22.7,48.0,2021-09-03 02:00:00,7.0,36
16.2,16.0,-7999.0,22.7,57.0,2021-09-03 03:00:00,8.0,36
16.6,15.8,-7999.0,22.7,53.0,2021-09-03 04:00:00,7.0,36
17.2,15.8,-7999.0,22.7,50.0,2021-09-03 05:00:00,7.0,36
16.1,15.8,-7999.0,22.7,57.0,2021-09-03 06:00:00,8.0,36
15.4,15.1,-7999.0,16.5,61.0,2021-09-03 07:00:00,8.0,36
17.1,15.1,-7999.0,17.1,52.0,2021-09-03 08:00:00,7.0,36
16.9,15.1,-7999.0,17.4,55.0,2021-09-03 09:00:00,8.0,36
17.2,15.1,-7999.0,17.5,54.0,2021-09-03 10:00:00,8.0,36
17.8,15.1,-7999.0,18.3,50.0,2021-09-03 11:00:00,8.0,36
18.6,15.1,-7999.0,19.2,47.0,2021-09-03 12:00:00,7.0,36
18.6,15.1,-7999.0,19.2,49.0,2021-09-03 13:00:00,8.0,36
19.9,15.1,-7999.0,20.4,47.0,2021-09-03 14:00:00,8.0,36
19.9,15.1,-7999.0,20.5,46.0,2021-09-03 15:00:00,8.0,36
20.0,15.1,-7999.0,20.9,44.0,2021-09-03 16:00:00,7.0,36
20.3,15.1,-7999.0,20.9,44.0,2021-09-03 17:00:00,8.0,36
18.9,15.1,-7999.0,20.9,55.0,2021-09-03 18:00:00,9.0,36
19.1,18.7,-7999.0,19.2,53.0,2021-09-03 19:00:00,9.0,36
19.1,18.7,-7999.0,19.4,52.0,2021-09-03 20:00:00,9.0,36
19.0,18.5,-7999.0,19.7,55.0,2021-09-03 21:00:00,10.0,36
19.5,18.5,-7999.0,19.7,51.0,2021-09-03 22:00:00,9.0,36
19.3,18.5,-7999.0,20.3,53.0,2021-09-03 23:00:00,9.0,36
17.5,17.3,-7999.0,20.3,61.0,2021-09-04 00:00:00,10.0,36
17.1,16.8,-7999.0,20.3,67.0,2021-09-04 01:00:00,11.0,36
16.8,16.3,-7999.0,20.3,66.0,2021-09-04 02:00:00,10.0,36
16.8,16.3,-7999.0,20.3,64.0,2021-09-04 03:00:00,10.0,36
17.2,16.3,-7999.0,20.3,58.0,2021-09-04 04:00:00,9.0,36
16.7,16.3,-7999.0,20.3,61.0,2021-09-04 05:00:00,9.0,36
15.3,15.2,-7999.0,20.3,68.0,2021-09-04 06:00:00,9.0,36
15.3,14.9,-7999.0,16.4,69.0,2021-09-04 07:00:00,10.0,36
16.2,14.9,-7999.0,16.4,60.0,2021-09-04 08:00:00,8.0,36
16.1,14.9,-7999.0,16.6,65.0,2021-09-04 09:00:00,9.0,36
17.2,14.9,-7999.0,17.3,63.0,2021-09-04 10:00:00,10.0,36
18.0,14.9,-7999.0,18.0,57.0,2021-09-04 11:00:00,10.0,36
19.0,14.9,-7999.0,19.2,48.0,2021-09-04 12:00:00,8.0,36
19.7,14.9,-7999.0,19.9,46.0,2021-09-04 13:00:00,8.0,36
18.4,14.9,-7999.0,19.9,58.0,2021-09-04 14:00:00,10.0,36
17.7,14.9,-7999.0,19.9,64.0,2021-09-04 15:00:00,11.0,36
15.9,14.9,-7999.0,19.9,76.0,2021-09-04 16:00:00,12.0,36
14.6,14.5,-7999.0,19.9,100.0,2021-09-04 17:00:00,15.0,36
14.5,14.3,-7999.0,19.9,100.0,2021-09-04 18:00:00,14.0,36
14.9,14.5,-7999.0,15.1,100.0,2021-09-04 19:00:00,15.0,36
15.1,14.5,-7999.0,15.3,100.0,2021-09-04 20:00:00,15.0,36
14.9,14.5,-7999.0,15.3,100.0,2021-09-04 21:00:00,15.0,36
