pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 11.4, 11.36, 11.4, 0.0, None, 22.8, None, None,2021-09-03 00:00:00, None, None,36
None, 10.5, 10.49, 10.5, 0.0, None, 22.8, None, None,2021-09-03 01:00:00, None, None,36
None, 9.7, 9.72, 9.7, 0.0, None, 22.8, None, None,2021-09-03 02:00:00, None, None,36
None, 9.0, 9.01, 9.0, 0.0, None, 22.8, None, None,2021-09-03 03:00:00, None, None,36
None, 8.5, 8.53, 8.6, 0.0, None, 22.8, None, None,2021-09-03 04:00:00, None, None,36
None, 8.2, 8.15, 8.2, 0.0, None, 22.8, None, None,2021-09-03 05:00:00, None, None,36
None, 7.8, 7.794, 7.8, 0.0, None, 22.8, None, None,2021-09-03 06:00:00, None, None,36
None, 8.0, 8.0, 7.6, 0.0, None, 8.0, None, None,2021-09-03 07:00:00, None, None,36
None, 12.3, 12.3, 7.6, 0.0, None, 12.2, None, None,2021-09-03 08:00:00, None, None,36
None, 16.4, 16.4, 7.6, 0.0, None, 16.3, None, None,2021-09-03 09:00:00, None, None,36
None, 20.9, 20.92, 7.6, 0.0, None, 20.9, None, None,2021-09-03 10:00:00, None, None,36
None, 24.6, 24.64, 7.6, 0.0, None, 24.6, None, None,2021-09-03 11:00:00, None, None,36
None, 26.9, 26.93, 7.6, 0.0, None, 26.9, None, None,2021-09-03 12:00:00, None, None,36
None, 27.3, 27.28, 7.6, 0.0, None, 27.3, None, None,2021-09-03 13:00:00, None, None,36
None, 28.3, 28.3, 7.6, 0.0, None, 28.3, None, None,2021-09-03 14:00:00, None, None,36
None, 30.4, 30.37, 7.6, 0.7, None, 30.4, None, None,2021-09-03 15:00:00, None, None,36
None, 28.0, 28.0, 7.6, 0.3, None, 30.4, None, None,2021-09-03 16:00:00, None, None,36
None, 26.7, 26.74, 7.6, 0.0, None, 30.4, None, None,2021-09-03 17:00:00, None, None,36
None, 25.9, 25.9, 7.6, -1.0, None, 30.4, None, None,2021-09-03 18:00:00, None, None,36
None, 22.7, 22.68, 22.7, 0.0, None, 25.9, None, None,2021-09-03 19:00:00, None, None,36
None, 19.3, 19.3, 19.4, -1.0, None, 25.9, None, None,2021-09-03 20:00:00, None, None,36
None, 16.6, 16.57, 16.6, 0.0, None, 25.9, None, None,2021-09-03 21:00:00, None, None,36
None, 14.5, 14.53, 14.6, 0.0, None, 25.9, None, None,2021-09-03 22:00:00, None, None,36
None, 13.5, 13.5, 13.5, 1.0, None, 25.9, None, None,2021-09-03 23:00:00, None, None,36
None, 13.0, 12.95, 13.0, 0.0, None, 25.9, None, None,2021-09-04 00:00:00, None, None,36
None, 12.1, 12.06, 12.1, 0.0, None, 25.9, None, None,2021-09-04 01:00:00, None, None,36
None, 11.5, 11.47, 11.5, 0.0, None, 25.9, None, None,2021-09-04 02:00:00, None, None,36
None, 10.9, 10.93, 10.9, 0.0, None, 25.9, None, None,2021-09-04 03:00:00, None, None,36
None, 10.0, 10.04, 10.0, 0.0, None, 25.9, None, None,2021-09-04 04:00:00, None, None,36
None, 9.4, 9.37, 9.4, 0.0, None, 25.9, None, None,2021-09-04 05:00:00, None, None,36
None, 8.8, 8.79, 8.8, 0.0, None, 25.9, None, None,2021-09-04 06:00:00, None, None,36
None, 8.7, 8.68, 8.4, 0.0, None, 8.8, None, None,2021-09-04 07:00:00, None, None,36
None, 12.6, 12.59, 8.4, 0.0, None, 12.5, None, None,2021-09-04 08:00:00, None, None,36
None, 16.8, 16.82, 8.4, 0.0, None, 16.8, None, None,2021-09-04 09:00:00, None, None,36
None, 21.9, 21.94, 8.4, 0.0, None, 21.9, None, None,2021-09-04 10:00:00, None, None,36
None, 25.1, 25.13, 8.4, 0.0, None, 25.1, None, None,2021-09-04 11:00:00, None, None,36
None, 28.1, 28.07, 8.4, 0.0, None, 28.1, None, None,2021-09-04 12:00:00, None, None,36
None, 27.3, 27.25, 8.4, 0.0, None, 28.1, None, None,2021-09-04 13:00:00, None, None,36
None, 26.9, 26.93, 8.4, 0.0, None, 28.1, None, None,2021-09-04 14:00:00, None, None,36
None, 28.7, 28.71, 8.4, 0.0, None, 28.7, None, None,2021-09-04 15:00:00, None, None,36
None, 28.5, 28.45, 8.4, 0.0, None, 29.3, None, None,2021-09-04 16:00:00, None, None,36
None, 25.6, 25.61, 8.4, 0.0, None, 29.3, None, None,2021-09-04 17:00:00, None, None,36
None, 23.3, 23.32, 8.4, -0.5, None, 29.3, None, None,2021-09-04 18:00:00, None, None,36
None, 20.6, 20.62, 20.7, -0.4, None, 23.4, None, None,2021-09-04 19:00:00, None, None,36
None, 18.3, 18.32, 18.4, 0.9, None, 23.4, None, None,2021-09-04 20:00:00, None, None,36
None, 16.9, 16.94, 17.0, 0.0, None, 23.4, None, None,2021-09-04 21:00:00, None, None,36
None, 16.4, 16.36, 16.4, 0.0, None, 23.4, None, None,2021-09-04 22:00:00, None, None,36
None, 16.0, 15.99, 16.0, 1.0, None, 23.4, None, None,2021-09-04 23:00:00, None, None,36
None, 15.7, 15.65, 15.7, 0.0, None, 23.4, None, None,2021-09-05 00:00:00, None, None,36
None, 15.6, 15.55, 15.6, 0.0, None, 23.4, None, None,2021-09-05 01:00:00, None, None,36
None, 15.4, 15.41, 15.4, 0.0, None, 23.4, None, None,2021-09-05 02:00:00, None, None,36
None, 15.3, 15.29, 15.3, 1.0, None, 23.4, None, None,2021-09-05 03:00:00, None, None,36
None, 15.1, 15.14, 15.1, 0.0, None, 23.4, None, None,2021-09-05 04:00:00, None, None,36
None, 15.0, 15.04, 15.0, 0.0, None, 23.4, None, None,2021-09-05 05:00:00, None, None,36
None, 15.1, 15.14, 15.0, 0.0, None, 23.4, None, None,2021-09-05 06:00:00, None, None,36
None, 15.2, 15.17, 15.1, 0.0, None, 15.2, None, None,2021-09-05 07:00:00, None, None,36
None, 15.5, 15.46, 15.1, 0.0, None, 15.5, None, None,2021-09-05 08:00:00, None, None,36
None, 17.3, 17.28, 15.1, -0.1, None, 17.2, None, None,2021-09-05 09:00:00, None, None,36
None, 20.5, 20.45, 15.1, 0.1, None, 20.4, None, None,2021-09-05 10:00:00, None, None,36
None, 22.5, 22.53, 15.1, 0.0, None, 22.5, None, None,2021-09-05 11:00:00, None, None,36
None, 24.7, 24.66, 15.1, 0.0, None, 24.6, None, None,2021-09-05 12:00:00, None, None,36
None, 26.6, 26.56, 15.1, 0.0, None, 26.5, None, None,2021-09-05 13:00:00, None, None,36
None, 26.7, 26.65, 15.1, 0.0, None, 26.7, None, None,2021-09-05 14:00:00, None, None,36
None, 28.7, 28.68, 15.1, 0.0, None, 28.7, None, None,2021-09-05 15:00:00, None, None,36
None, 27.9, 27.9, 15.1, 0.0, None, 28.9, None, None,2021-09-05 16:00:00, None, None,36
None, 26.6, 26.59, 15.1, 0.0, None, 28.9, None, None,2021-09-05 17:00:00, None, None,36
None, 25.6, 25.57, 15.1, 0.0, None, 28.9, None, None,2021-09-05 18:00:00, None, None,36
None, 24.0, 24.01, 24.1, 0.0, None, 25.6, None, None,2021-09-05 19:00:00, None, None,36
None, 21.9, 21.88, 21.9, 0.0, None, 25.6, None, None,2021-09-05 20:00:00, None, None,36
None, 20.1, 20.07, 20.1, 0.0, None, 25.6, None, None,2021-09-05 21:00:00, None, None,36
