CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
4.658, 75.2, None, None, None, 0.0, 4.457, 326.0, 1.0, None, 4.7, 4.6, 0.0, 1.0, None, 6.9, None, None, 75.0, None,2021-09-03 00:00:00, None, None, None, None,36
None, None, None, None, None, None, None, None, 0.0, None, 4.5, 4.5, 0.0, None, None, 6.9, None, None, 72.0, None,2021-09-03 01:00:00, None, None, None, None,36
None, None, None, None, None, None, None, None, 0.0, None, 4.4, 4.2, None, None, None, 6.9, None, None, 73.0, None,2021-09-03 03:00:00, None, None, None, None,36
4.561, 72.6, None, None, None, 0.0, 2.358, 326.0, 0.0, None, 4.6, 4.2, 0.0, 0.0, None, 6.9, None, None, 73.0, None,2021-09-03 04:00:00, None, None, None, None,36
4.026, 75.3, None, None, None, 0.0, 2.937, 326.0, 0.0, None, 4.0, 4.0, None, 0.0, None, 6.9, None, None, 75.0, None,2021-09-03 06:00:00, None, None, None, None,36
None, None, None, None, None, None, None, None, -1.0, None, 4.6, 4.0, 0.0, None, None, 4.7, None, None, 69.0, None,2021-09-03 07:00:00, None, None, None, None,36
None, None, None, None, None, None, None, None, 0.0, None, 6.2, 4.0, 0.0, None, None, 6.2, None, None, 63.0, None,2021-09-03 08:00:00, None, None, None, None,36
6.187, 59.78, None, None, None, 1.282, 6.413, 318.4, -1.0, None, 6.2, 4.0, None, -1.0, None, 6.7, None, None, 60.0, None,2021-09-03 10:00:00, None, None, None, None,36
6.576, 61.21, None, None, None, 1.079, 5.865, 316.4, 0.0, None, 6.6, 4.0, 0.0, 0.0, None, 6.7, None, None, 61.0, None,2021-09-03 11:00:00, None, None, None, None,36
8.3, 56.03, None, None, None, 10.03, 10.96, 320.7, 0.0, None, 8.3, 4.0, None, 0.0, None, 8.4, None, None, 56.0, None,2021-09-03 14:00:00, None, None, None, None,36
9.17, 57.32, None, None, None, 4.639, 13.05, 350.2, 1.0, None, 9.2, 4.0, 0.0, 1.0, None, 9.4, None, None, 57.0, None,2021-09-03 15:00:00, None, None, None, None,36
None, None, None, None, None, None, None, None, 1.0, None, 9.6, 4.0, 0.0, None, None, 10.2, None, None, 57.0, None,2021-09-03 16:00:00, None, None, None, None,36
9.9, 55.55, None, None, None, 1.537, 15.76, 37.97, 1.0, None, 9.9, 4.0, None, 1.0, None, 10.3, None, None, 56.0, None,2021-09-03 18:00:00, None, None, None, None,36
None, None, None, None, None, None, None, None, 0.0, None, 8.8, 8.8, 0.0, None, None, 10.0, None, None, 56.0, None,2021-09-03 19:00:00, None, None, None, None,36
8.03, 58.76, None, None, None, 0.627, 4.931, 31.26, 0.0, None, 8.0, 8.0, 0.0, 0.0, None, 10.0, None, None, 59.0, None,2021-09-03 20:00:00, None, None, None, None,36
7.94, 58.08, None, None, None, 0.353, 3.447, 31.59, 0.0, None, 7.9, 7.9, 0.0, 0.0, None, 10.0, None, None, 58.0, None,2021-09-03 21:00:00, None, None, None, None,36
7.99, 56.79, None, None, None, 0.554, 3.75, 31.87, 0.0, None, 8.0, 7.8, 0.0, 0.0, None, 10.0, None, None, 57.0, None,2021-09-03 22:00:00, None, None, None, None,36
7.94, 53.74, None, None, None, 0.198, 3.24, 32.2, -1.0, None, 7.9, 7.8, 0.0, -1.0, None, 10.0, None, None, 54.0, None,2021-09-03 23:00:00, None, None, None, None,36
7.89, 52.11, None, None, None, 0.175, 2.099, 32.03, -1.0, None, 7.9, 7.8, 0.0, -1.0, None, 10.0, None, None, 52.0, None,2021-09-04 00:00:00, None, None, None, None,36
8.13, 51.49, None, None, None, 0.0, 3.435, 32.02, -1.0, None, 8.1, 7.7, 0.0, -1.0, None, 10.0, None, None, 51.0, None,2021-09-04 01:00:00, None, None, None, None,36
8.18, 51.29, None, None, None, 0.0, 4.461, 32.02, -1.0, None, 8.2, 7.7, 0.0, -1.0, None, 10.0, None, None, 51.0, None,2021-09-04 02:00:00, None, None, None, None,36
7.89, 54.21, None, None, None, 0.105, 3.624, 32.03, -1.0, None, 7.9, 7.7, 0.0, -1.0, None, 10.0, None, None, 54.0, None,2021-09-04 03:00:00, None, None, None, None,36
7.74, 55.37, None, None, None, 0.0, 4.013, 32.03, -1.0, None, 7.7, 7.6, 0.0, -1.0, None, 10.0, None, None, 55.0, None,2021-09-04 04:00:00, None, None, None, None,36
7.79, 55.77, None, None, None, 0.0, 5.043, 32.03, 0.0, None, 7.8, 7.3, 0.0, 0.0, None, 10.0, None, None, 56.0, None,2021-09-04 05:00:00, None, None, None, None,36
7.01, 59.51, None, None, None, 0.105, 4.515, 32.52, 0.0, None, 7.0, 7.0, 0.0, 0.0, None, 10.0, None, None, 60.0, None,2021-09-04 06:00:00, None, None, None, None,36
7.85, 56.46, None, None, None, 0.0, 5.481, 32.5, 0.0, None, 7.9, 7.0, 0.0, 0.0, None, 7.9, None, None, 56.0, None,2021-09-04 07:00:00, None, None, None, None,36
9.35, 48.98, None, None, None, 0.432, 2.79, 32.8, -1.0, None, 9.4, 7.0, 0.0, -1.0, None, 9.6, None, None, 49.0, None,2021-09-04 08:00:00, None, None, None, None,36
9.62, 48.09, None, None, None, 0.542, 2.645, 34.31, -1.0, None, 9.6, 7.0, 0.0, -1.0, None, 9.8, None, None, 48.0, None,2021-09-04 09:00:00, None, None, None, None,36
9.37, 52.02, None, None, None, 1.027, 3.581, 36.86, 0.0, None, 9.4, 7.0, 0.0, 0.0, None, 9.8, None, None, 52.0, None,2021-09-04 10:00:00, None, None, None, None,36
9.08, 53.85, None, None, None, 1.725, 4.347, 41.54, 0.0, None, 9.1, 7.0, 0.0, 0.0, None, 9.9, None, None, 54.0, None,2021-09-04 11:00:00, None, None, None, None,36
9.46, 51.48, None, None, None, 2.037, 5.406, 44.56, 0.0, None, 9.5, 7.0, 0.0, 0.0, None, 10.4, None, None, 51.0, None,2021-09-04 12:00:00, None, None, None, None,36
9.8, 48.22, None, None, None, 3.054, 5.891, 52.7, -1.0, None, 9.8, 7.0, 0.0, -1.0, None, 10.4, None, None, 48.0, None,2021-09-04 13:00:00, None, None, None, None,36
9.32, 51.48, None, None, None, 4.639, 6.928, 65.57, 0.0, None, 9.3, 7.0, 0.0, 0.0, None, 10.4, None, None, 51.0, None,2021-09-04 14:00:00, None, None, None, None,36
10.05, 50.39, None, None, None, 32.03, 3.654, 250.7, 0.0, None, 10.1, 7.0, 0.0, 0.0, None, 10.4, None, None, 50.0, None,2021-09-04 15:00:00, None, None, None, None,36
10.05, 51.61, None, None, None, 14.89, 6.556, 246.2, 1.0, None, 10.1, 7.0, 0.0, 1.0, None, 10.7, None, None, 52.0, None,2021-09-04 16:00:00, None, None, None, None,36
9.27, 50.39, None, None, None, 9.9, 3.754, 224.7, 0.0, None, 9.3, 7.0, 0.0, 0.0, None, 10.7, None, None, 50.0, None,2021-09-04 17:00:00, None, None, None, None,36
7.19, 74.6, None, None, None, 54.55, 7.11, 325.6, 3.0, None, 7.2, 7.0, 0.0, 3.0, None, 10.7, None, None, 75.0, None,2021-09-04 18:00:00, None, None, None, None,36
5.409, 94.4, None, None, None, 15.8, 11.34, 338.3, 5.0, None, 5.4, 5.4, 0.0, 5.0, None, 7.2, None, None, 94.0, None,2021-09-04 19:00:00, None, None, None, None,36
