WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, 20.0, None,2017-08-06 00:00:00, 18.7076,32
None, 18.7, None,2017-08-06 01:00:00, 17.0231,32
None, 17.0, None,2017-08-06 02:00:00, 16.2439,32
None, 16.2, None,2017-08-06 03:00:00, 16.2435,32
None, 16.2, None,2017-08-06 04:00:00, 15.7579,32
None, 15.8, None,2017-08-06 05:00:00, 14.665,32
None, 14.7, None,2017-08-06 06:00:00, 14.0939,32
None, 14.1, None,2017-08-06 07:00:00, 14.9106,32
None, 14.9, None,2017-08-06 08:00:00, 17.3992,32
None, 17.4, None,2017-08-06 09:00:00, 18.4728,32
None, 18.5, None,2017-08-06 10:00:00, 19.509,32
None, 19.5, None,2017-08-06 11:00:00, 20.5121,32
None, 20.5, None,2017-08-06 12:00:00, 21.2886,32
None, 21.3, None,2017-08-06 13:00:00, 22.3076,32
None, 22.3, None,2017-08-06 14:00:00, 22.969,32
None, 23.0, None,2017-08-06 15:00:00, 23.4704,32
None, 23.5, None,2017-08-06 16:00:00, 24.4076,32
None, 24.4, None,2017-08-06 17:00:00, 24.5781,32
None, 24.6, None,2017-08-06 18:00:00, 24.2967,32
None, 24.3, None,2017-08-06 19:00:00, 23.6411,32
None, 23.6, None,2017-08-06 20:00:00, 22.3983,32
None, 22.4, None,2017-08-06 21:00:00, 21.2838,32
None, 21.3, None,2017-08-06 22:00:00, 20.2803,32
None, 20.3, None,2017-08-06 23:00:00, 19.6421,32
None, 19.6, None,2017-08-07 00:00:00, 18.2385,32
None, 18.2, None,2017-08-07 01:00:00, 17.1672,32
None, 17.2, None,2017-08-07 02:00:00, 16.1836,32
None, 16.2, None,2017-08-07 03:00:00, 14.7837,32
None, 14.8, None,2017-08-07 04:00:00, 14.1019,32
None, 14.1, None,2017-08-07 05:00:00, 13.6128,32
None, 13.6, None,2017-08-07 06:00:00, 13.1978,32
None, 13.2, None,2017-08-07 07:00:00, 13.7908,32
None, 13.8, None,2017-08-07 08:00:00, 15.8438,32
None, 15.8, None,2017-08-07 09:00:00, 17.6008,32
None, 17.6, None,2017-08-07 10:00:00, 19.2794,32
None, 19.3, None,2017-08-07 11:00:00, 21.3857,32
None, 21.4, None,2017-08-07 12:00:00, 23.2093,32
None, 23.2, None,2017-08-07 13:00:00, 24.1461,32
None, 24.1, None,2017-08-07 14:00:00, 24.4272,32
None, 24.4, None,2017-08-07 15:00:00, 24.1831,32
None, 24.2, None,2017-08-07 16:00:00, 24.7978,32
None, 24.8, None,2017-08-07 17:00:00, 24.6119,32
None, 24.6, None,2017-08-07 18:00:00, 24.5575,32
None, 24.6, None,2017-08-07 19:00:00, 23.4911,32
None, 23.5, None,2017-08-07 20:00:00, 22.3789,32
None, 22.4, None,2017-08-07 21:00:00, 21.1435,32
None, 21.1, None,2017-08-07 22:00:00, 19.3013,32
None, 19.3, None,2017-08-07 23:00:00, 18.2503,32
None, 18.3, None,2017-08-08 00:00:00, 17.0982,32
None, 17.1, None,2017-08-08 01:00:00, 16.3704,32
None, 16.4, None,2017-08-08 02:00:00, 15.7056,32
None, 15.7, None,2017-08-08 03:00:00, 15.1885,32
None, 15.2, None,2017-08-08 04:00:00, 14.8003,32
None, 14.8, None,2017-08-08 05:00:00, 14.405,32
None, 14.4, None,2017-08-08 06:00:00, 14.2433,32
None, 14.2, None,2017-08-08 07:00:00, 15.1381,32
None, 15.1, None,2017-08-08 08:00:00, 17.3854,32
None, 17.4, None,2017-08-08 09:00:00, 19.6118,32
None, 19.6, None,2017-08-08 10:00:00, 21.9958,32
None, 22.0, None,2017-08-08 11:00:00, 23.9253,32
None, 23.9, None,2017-08-08 12:00:00, 25.8899,32
None, 25.9, None,2017-08-08 13:00:00, 27.7536,32
None, 27.8, None,2017-08-08 14:00:00, 29.5467,32
None, 29.5, None,2017-08-08 15:00:00, 30.5792,32
None, 30.6, None,2017-08-08 16:00:00, 29.5232,32
None, 29.5, None,2017-08-08 17:00:00, 28.8665,32
None, 28.9, None,2017-08-08 18:00:00, 27.5476,32
None, 27.5, None,2017-08-08 19:00:00, 26.3285,32
None, 26.3, None,2017-08-08 20:00:00, 24.9382,32
None, 24.9, None,2017-08-08 21:00:00, 22.1992,32
None, 22.2, None,2017-08-08 22:00:00, 20.5067,32
None, 20.5, None,2017-08-08 23:00:00, 19.2336,32
None, 19.2, None,2017-08-09 00:00:00, 18.2244,32
None, 18.2, None,2017-08-09 01:00:00, 17.3742,32
None, 17.4, None,2017-08-09 02:00:00, 16.6506,32
None, 16.7, None,2017-08-09 03:00:00, 16.1326,32
None, 16.1, None,2017-08-09 04:00:00, 15.6989,32
None, 15.7, None,2017-08-09 05:00:00, 15.1356,32
None, 15.1, None,2017-08-09 06:00:00, 14.7319,32
None, 14.7, None,2017-08-09 07:00:00, 15.356,32
None, 15.4, None,2017-08-09 08:00:00, 17.2951,32
None, 17.3, None,2017-08-09 09:00:00, 19.3089,32
None, 19.3, None,2017-08-09 10:00:00, 21.6819,32
None, 21.7, None,2017-08-09 11:00:00, 23.4349,32
None, 23.4, None,2017-08-09 12:00:00, 25.1651,32
