WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, 17.3, 0.268, None,2017-08-06 00:00:00, 15.97,32
None, 16.0, 0.470999, None,2017-08-06 01:00:00, 14.72,32
None, 14.7, 0.611998, None,2017-08-06 02:00:00, 12.8,32
None, 12.8, 0.985, None,2017-08-06 03:00:00, 12.05,32
None, 12.1, 0.865998, None,2017-08-06 04:00:00, 10.77,32
None, 10.8, 0.867999, None,2017-08-06 05:00:00, 10.28,32
None, 10.3, 0.588998, None,2017-08-06 06:00:00, 10.79,32
None, 10.8, 1.163, None,2017-08-06 07:00:00, 11.95,32
None, 12.0, 1.138, None,2017-08-06 08:00:00, 13.94,32
None, 13.9, 1.399, None,2017-08-06 09:00:00, 16.64,32
None, 16.6, 1.594, None,2017-08-06 10:00:00, 19.15,32
None, 19.2, 2.127, None,2017-08-06 11:00:00, 21.47,32
None, 21.5, 2.007, None,2017-08-06 12:00:00, 23.88,32
None, 23.9, 2.159, None,2017-08-06 13:00:00, 26.65,32
None, 26.7, 2.205, None,2017-08-06 14:00:00, 28.68,32
None, 28.7, 1.775, None,2017-08-06 15:00:00, 29.61,32
None, 29.6, 1.378, None,2017-08-06 16:00:00, 30.22,32
None, 30.2, 1.246, None,2017-08-06 17:00:00, 30.36,32
None, 30.4, 0.349999, None,2017-08-06 18:00:00, 30.9,32
None, 30.9, 0.275, None,2017-08-06 19:00:00, 30.08,32
None, 30.1, 1.97, None,2017-08-06 20:00:00, 25.08,32
None, 25.1, 2.304, None,2017-08-06 21:00:00, 22.98,32
None, 23.0, 3.189, None,2017-08-06 22:00:00, 21.71,32
None, 21.7, 2.112, None,2017-08-06 23:00:00, 20.29,32
None, 20.3, 1.298, None,2017-08-07 00:00:00, 19.25,32
None, 19.3, 0.991998, None,2017-08-07 01:00:00, 18.21,32
None, 18.2, 1.032, None,2017-08-07 02:00:00, 17.01,32
None, 17.0, 1.075, None,2017-08-07 03:00:00, 16.04,32
None, 16.0, 0.856998, None,2017-08-07 04:00:00, 15.34,32
None, 15.3, 1.048, None,2017-08-07 05:00:00, 14.47,32
None, 14.5, 0.699, None,2017-08-07 06:00:00, 14.78,32
None, 14.8, 1.002, None,2017-08-07 07:00:00, 15.46,32
None, 15.5, 1.453, None,2017-08-07 08:00:00, 17.26,32
None, 17.3, 2.341, None,2017-08-07 09:00:00, 19.65,32
None, 19.7, 2.538, None,2017-08-07 10:00:00, 21.61,32
None, 21.6, 3.166, None,2017-08-07 11:00:00, 23.6,32
None, 23.6, 2.766, None,2017-08-07 12:00:00, 25.17,32
None, 25.2, 2.459, None,2017-08-07 13:00:00, 26.39,32
None, 26.4, 2.462, None,2017-08-07 14:00:00, 27.3,32
None, 27.3, 2.065, None,2017-08-07 15:00:00, 28.44,32
None, 28.4, 3.145, None,2017-08-07 16:00:00, 28.68,32
None, 28.7, 3.143, None,2017-08-07 17:00:00, 28.64,32
None, 28.6, 2.309, None,2017-08-07 18:00:00, 28.32,32
None, 28.3, 1.526, None,2017-08-07 19:00:00, 27.29,32
None, 27.3, 0.925, None,2017-08-07 20:00:00, 25.31,32
None, 25.3, 0.957, None,2017-08-07 21:00:00, 23.0,32
None, 23.0, 0.941999, None,2017-08-07 22:00:00, 20.22,32
None, 20.2, 1.411, None,2017-08-07 23:00:00, 18.0,32
None, 18.0, 0.806999, None,2017-08-08 00:00:00, 15.6,32
None, 15.6, 1.202, None,2017-08-08 01:00:00, 15.42,32
None, 15.4, 1.269, None,2017-08-08 02:00:00, 13.56,32
None, 13.6, 1.178, None,2017-08-08 03:00:00, 12.61,32
None, 12.6, 0.81, None,2017-08-08 04:00:00, 12.84,32
None, 12.8, 0.998, None,2017-08-08 05:00:00, 11.88,32
None, 11.9, 1.05, None,2017-08-08 06:00:00, 11.73,32
None, 11.7, 0.772, None,2017-08-08 07:00:00, 12.48,32
None, 12.5, 1.116, None,2017-08-08 08:00:00, 14.5,32
None, 14.5, 1.819, None,2017-08-08 09:00:00, 17.34,32
None, 17.3, 2.304, None,2017-08-08 10:00:00, 20.01,32
None, 20.0, 2.377, None,2017-08-08 11:00:00, 22.1,32
None, 22.1, 2.451, None,2017-08-08 12:00:00, 24.59,32
None, 24.6, 2.389, None,2017-08-08 13:00:00, 26.85,32
None, 26.9, 2.05, None,2017-08-08 14:00:00, 27.91,32
None, 27.9, 2.228, None,2017-08-08 15:00:00, 28.92,32
None, 28.9, 2.065, None,2017-08-08 16:00:00, 29.35,32
None, 29.4, 1.402, None,2017-08-08 17:00:00, 29.34,32
None, 29.3, 1.147, None,2017-08-08 18:00:00, 29.4,32
None, 29.4, 1.706, None,2017-08-08 19:00:00, 28.29,32
None, 28.3, 0.602998, None,2017-08-08 20:00:00, 25.29,32
None, 25.3, 1.057, None,2017-08-08 21:00:00, 23.16,32
None, 23.2, 0.391999, None,2017-08-08 22:00:00, 21.05,32
None, 21.1, 1.271, None,2017-08-08 23:00:00, 19.69,32
None, 19.7, 1.034, None,2017-08-09 00:00:00, 18.71,32
None, 18.7, 0.142, None,2017-08-09 01:00:00, 16.98,32
None, 17.0, 0.469, None,2017-08-09 02:00:00, 15.91,32
None, 15.9, 1.168, None,2017-08-09 03:00:00, 14.16,32
None, 14.2, 0.853999, None,2017-08-09 04:00:00, 13.22,32
None, 13.2, 1.227, None,2017-08-09 05:00:00, 12.74,32
None, 12.7, 1.09, None,2017-08-09 06:00:00, 12.57,32
None, 12.6, 0.777998, None,2017-08-09 07:00:00, 13.21,32
None, 13.2, 1.229, None,2017-08-09 08:00:00, 14.54,32
None, 14.5, 1.396, None,2017-08-09 09:00:00, 16.62,32
None, 16.6, 1.695, None,2017-08-09 10:00:00, 18.99,32
None, 19.0, 1.576, None,2017-08-09 11:00:00, 21.54,32
None, 21.5, 1.277, None,2017-08-09 12:00:00, 24.24,32
None, 24.2, 2.148, None,2017-08-09 13:00:00, 26.74,32
None, 26.7, 2.529, None,2017-08-09 14:00:00, 28.74,32
None, 28.7, 2.464, None,2017-08-09 15:00:00, 29.93,32
None, 29.9, 2.272, None,2017-08-09 16:00:00, 30.84,32
None, 30.8, 1.849, None,2017-08-09 17:00:00, 31.06,32
None, 31.1, 1.076, None,2017-08-09 18:00:00, 30.74,32
None, 30.7, 0.510999, None,2017-08-09 19:00:00, 29.26,32
None, 29.3, 0.794, None,2017-08-09 20:00:00, 26.61,32
None, 26.6, 1.104, None,2017-08-09 21:00:00, 23.06,32
None, 23.1, 0.218998, None,2017-08-09 22:00:00, 21.56,32
None, 21.6, 0.045, None,2017-08-09 23:00:00, 19.98,32
None, 20.0, 0.137998, None,2017-08-10 00:00:00, 18.64,32
None, 18.6, 0.504998, None,2017-08-10 01:00:00, 17.26,32
None, 17.3, 0.456999, None,2017-08-10 02:00:00, 15.19,32
None, 15.2, 0.296, None,2017-08-10 03:00:00, 14.69,32
None, 14.7, 0.097998, None,2017-08-10 04:00:00, 14.68,32
None, 14.7, 0.107, None,2017-08-10 05:00:00, 13.9,32
None, 13.9, 0.321, None,2017-08-10 06:00:00, 14.05,32
None, 14.1, 0.465999, None,2017-08-10 07:00:00, 14.89,32
None, 14.9, 0.764998, None,2017-08-10 08:00:00, 17.47,32
None, 17.5, 0.694998, None,2017-08-10 09:00:00, 19.91,32
None, 19.9, 1.344, None,2017-08-10 10:00:00, 22.74,32
None, 22.7, 2.274, None,2017-08-10 11:00:00, 25.8,32
None, 25.8, 2.927, None,2017-08-10 12:00:00, 28.63,32
None, 28.6, 3.241, None,2017-08-10 13:00:00, 30.4,32
None, 30.4, 3.602, None,2017-08-10 14:00:00, 31.42,32
None, 31.4, 1.956, None,2017-08-10 15:00:00, 32.16,32
None, 32.2, 0.375, None,2017-08-10 16:00:00, 32.76,32
None, 32.8, 0.079, None,2017-08-10 17:00:00, 32.92,32
None, 32.9, 0.72, None,2017-08-10 18:00:00, 32.18,32
None, 32.2, 1.499, None,2017-08-10 19:00:00, 30.13,32
None, 30.1, 0.592998, None,2017-08-10 20:00:00, 27.59,32
None, 27.6, 0.391999, None,2017-08-10 21:00:00, 24.07,32
None, 24.1, 0.181998, None,2017-08-10 22:00:00, 21.89,32
None, 21.9, 0.349999, None,2017-08-10 23:00:00, 19.81,32
None, 19.8, 0.119998, None,2017-08-11 00:00:00, 17.97,32
None, 18.0, 1.03, None,2017-08-11 01:00:00, 16.02,32
None, 16.0, 0.904999, None,2017-08-11 02:00:00, 14.53,32
None, 14.5, 0.629998, None,2017-08-11 03:00:00, 14.31,32
None, 14.3, 1.039, None,2017-08-11 04:00:00, 13.48,32
None, 13.5, 0.644999, None,2017-08-11 05:00:00, 12.2,32
None, 12.2, 0.435999, None,2017-08-11 06:00:00, 12.12,32
None, 12.1, 0.93, None,2017-08-11 07:00:00, 12.23,32
None, 12.2, 1.471, None,2017-08-11 08:00:00, 12.85,32
None, 12.9, 0.985, None,2017-08-11 09:00:00, 14.61,32
None, 14.6, 1.418, None,2017-08-11 10:00:00, 16.73,32
None, 16.7, 1.753, None,2017-08-11 11:00:00, 18.85,32
None, 18.9, 2.116, None,2017-08-11 12:00:00, 21.08,32
None, 21.1, 2.152, None,2017-08-11 13:00:00, 22.98,32
None, 23.0, 3.021, None,2017-08-11 14:00:00, 24.42,32
None, 24.4, 2.928, None,2017-08-11 15:00:00, 25.44,32
None, 25.4, 2.184, None,2017-08-11 16:00:00, 26.24,32
None, 26.2, 1.54, None,2017-08-11 17:00:00, 26.64,32
None, 26.6, 1.175, None,2017-08-11 18:00:00, 26.98,32
None, 27.0, 0.619, None,2017-08-11 19:00:00, 26.82,32
None, 26.8, 1.048, None,2017-08-11 20:00:00, 24.06,32
None, 24.1, 0.861, None,2017-08-11 21:00:00, 22.11,32
None, 22.1, 0.897, None,2017-08-11 22:00:00, 20.87,32
None, 20.9, 1.729, None,2017-08-11 23:00:00, 19.78,32
None, 19.8, 1.091, None,2017-08-12 00:00:00, 19.35,32
None, 19.4, 1.264, None,2017-08-12 01:00:00, 18.64,32
None, 18.6, 1.138, None,2017-08-12 02:00:00, 17.96,32
None, 18.0, 1.416, None,2017-08-12 03:00:00, 17.51,32
None, 17.5, 1.171, None,2017-08-12 04:00:00, 16.9,32
None, 16.9, 0.736998, None,2017-08-12 05:00:00, 16.39,32
None, 16.4, 1.769, None,2017-08-12 06:00:00, 16.14,32
None, 16.1, 1.206, None,2017-08-12 07:00:00, 15.92,32
None, 15.9, 1.166, None,2017-08-12 08:00:00, 16.19,32
None, 16.2, 1.988, None,2017-08-12 09:00:00, 17.49,32
None, 17.5, 2.985, None,2017-08-12 10:00:00, 18.54,32
None, 18.5, 2.513, None,2017-08-12 11:00:00, 20.74,32
None, 20.7, 2.403, None,2017-08-12 12:00:00, 22.16,32
None, 22.2, 1.782, None,2017-08-12 13:00:00, 22.01,32
None, 22.0, 1.19, None,2017-08-12 14:00:00, 21.51,32
None, 21.5, 1.164, None,2017-08-12 15:00:00, 21.78,32
None, 21.8, 0.804, None,2017-08-12 16:00:00, 21.47,32
None, 21.5, 0.611, None,2017-08-12 17:00:00, 20.95,32
None, 21.0, 1.216, None,2017-08-12 18:00:00, 20.67,32
None, 20.7, 0.893998, None,2017-08-12 19:00:00, 20.62,32
None, 20.6, 2.366, None,2017-08-12 20:00:00, 22.19,32
None, 22.2, 2.364, None,2017-08-12 21:00:00, 23.11,32
None, 23.1, 3.034, None,2017-08-12 22:00:00, 22.46,32
None, 22.5, 3.138, None,2017-08-12 23:00:00, 21.93,32
