TempC,time,RH,week_of_year
1.994,2022-05-07 00:00:00,98.8,19
1.967,2022-05-07 01:00:00,98.9,19
1.859,2022-05-07 02:00:00,99.1,19
1.724,2022-05-07 03:00:00,99.1,19
0.715,2022-05-07 04:00:00,99.0,19
0.605,2022-05-07 05:00:00,99.6,19
0.55,2022-05-07 06:00:00,99.9,19
1.344,2022-05-07 07:00:00,100.0,19
2.983,2022-05-07 08:00:00,99.2,19
4.194,2022-05-07 09:00:00,96.3,19
5.257,2022-05-07 10:00:00,92.8,19
6.331,2022-05-07 11:00:00,89.1,19
5.205,2022-05-07 12:00:00,86.4,19
5.821,2022-05-07 13:00:00,81.9,19
5.282,2022-05-07 14:00:00,85.2,19
7.72,2022-05-07 15:00:00,86.8,19
7.569,2022-05-07 16:00:00,75.4,19
6.788,2022-05-07 17:00:00,77.9,19
6.535,2022-05-07 18:00:00,79.5,19
4.999,2022-05-07 19:00:00,86.4,19
3.564,2022-05-07 20:00:00,93.5,19
3.089,2022-05-07 21:00:00,95.7,19
2.77,2022-05-07 22:00:00,94.8,19
1.94,2022-05-07 23:00:00,97.4,19
1.697,2022-05-08 00:00:00,98.3,19
1.208,2022-05-08 01:00:00,98.8,19
0.825,2022-05-08 02:00:00,99.2,19
0.989,2022-05-08 03:00:00,99.6,19
1.208,2022-05-08 04:00:00,97.1,19
1.235,2022-05-08 05:00:00,98.2,19
2.074,2022-05-08 06:00:00,95.7,19
1.534,2022-05-08 07:00:00,93.3,19
2.289,2022-05-08 08:00:00,94.8,19
4.063,2022-05-08 09:00:00,91.1,19
4.766,2022-05-08 10:00:00,86.4,19
4.662,2022-05-08 11:00:00,84.8,19
5.205,2022-05-08 12:00:00,80.3,19
3.906,2022-05-08 13:00:00,92.3,19
6.687,2022-05-08 14:00:00,90.9,19
7.393,2022-05-08 15:00:00,81.9,19
6.687,2022-05-08 16:00:00,78.0,19
6.433,2022-05-08 17:00:00,75.2,19
5.77,2022-05-08 18:00:00,82.3,19
5.231,2022-05-08 19:00:00,83.3,19
3.301,2022-05-08 20:00:00,90.2,19
2.983,2022-05-08 21:00:00,95.1,19
2.903,2022-05-08 22:00:00,96.2,19
2.128,2022-05-08 23:00:00,96.9,19
1.643,2022-05-09 00:00:00,98.2,19
0.742,2022-05-09 01:00:00,98.7,19
-0.339,2022-05-09 02:00:00,99.0,19
-1.527,2022-05-09 03:00:00,99.0,19
-1.043,2022-05-09 04:00:00,99.4,19
-0.873,2022-05-09 05:00:00,99.7,19
-0.088,2022-05-09 06:00:00,99.9,19
1.344,2022-05-09 07:00:00,100.0,19
2.45,2022-05-09 08:00:00,98.1,19
3.958,2022-05-09 09:00:00,90.5,19
3.512,2022-05-09 10:00:00,86.3,19
3.433,2022-05-09 11:00:00,94.0,19
4.324,2022-05-09 12:00:00,93.8,19
