WSPD_SCLR,time,week_of_year
3.555,2017-07-02 00:00:00,27
4.261,2017-07-02 01:00:00,27
2.356,2017-07-02 02:00:00,27
2.408,2017-07-02 03:00:00,27
2.9,2017-07-02 04:00:00,27
2.679,2017-07-02 05:00:00,27
1.76,2017-07-02 06:00:00,27
3.217,2017-07-02 07:00:00,27
4.505,2017-07-02 08:00:00,27
4.655,2017-07-02 09:00:00,27
5.598,2017-07-02 10:00:00,27
4.964,2017-07-02 11:00:00,27
5.839,2017-07-02 12:00:00,27
7.054,2017-07-02 13:00:00,27
6.476,2017-07-02 14:00:00,27
6.899,2017-07-02 15:00:00,27
6.49,2017-07-02 16:00:00,27
5.996,2017-07-02 17:00:00,27
6.098,2017-07-02 18:00:00,27
6.183,2017-07-02 19:00:00,27
4.988,2017-07-02 20:00:00,27
3.726,2017-07-02 21:00:00,27
2.625,2017-07-02 22:00:00,27
2.774,2017-07-02 23:00:00,27
3.66,2017-07-03 00:00:00,27
3.459,2017-07-03 01:00:00,27
3.232,2017-07-03 02:00:00,27
4.523,2017-07-03 03:00:00,27
5.046,2017-07-03 04:00:00,27
4.714,2017-07-03 05:00:00,27
5.804,2017-07-03 06:00:00,27
6.175,2017-07-03 07:00:00,27
8.06,2017-07-03 08:00:00,27
8.01,2017-07-03 09:00:00,27
9.38,2017-07-03 10:00:00,27
8.43,2017-07-03 11:00:00,27
8.98,2017-07-03 12:00:00,27
10.04,2017-07-03 13:00:00,27
10.62,2017-07-03 14:00:00,27
11.19,2017-07-03 15:00:00,27
10.75,2017-07-03 16:00:00,27
10.39,2017-07-03 17:00:00,27
8.77,2017-07-03 18:00:00,27
7.065,2017-07-03 19:00:00,27
6.294,2017-07-03 20:00:00,27
5.82,2017-07-03 21:00:00,27
4.228,2017-07-03 22:00:00,27
3.347,2017-07-03 23:00:00,27
3.73,2017-07-04 00:00:00,27
4.628,2017-07-04 01:00:00,27
4.259,2017-07-04 02:00:00,27
4.561,2017-07-04 03:00:00,27
3.278,2017-07-04 04:00:00,27
4.655,2017-07-04 05:00:00,27
4.739,2017-07-04 06:00:00,27
6.002,2017-07-04 07:00:00,27
6.643,2017-07-04 08:00:00,27
6.974,2017-07-04 09:00:00,27
7.598,2017-07-04 10:00:00,27
7.265,2017-07-04 11:00:00,27
7.848,2017-07-04 12:00:00,27
8.14,2017-07-04 13:00:00,27
7.982,2017-07-04 14:00:00,27
8.8,2017-07-04 15:00:00,27
8.13,2017-07-04 16:00:00,27
7.893,2017-07-04 17:00:00,27
6.867,2017-07-04 18:00:00,27
6.066,2017-07-04 19:00:00,27
4.492,2017-07-04 20:00:00,27
3.394,2017-07-04 21:00:00,27
3.353,2017-07-04 22:00:00,27
3.136,2017-07-04 23:00:00,27
2.854,2017-07-05 00:00:00,27
2.54,2017-07-05 01:00:00,27
1.702,2017-07-05 02:00:00,27
