station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -2.3, 97.0, None, None, 1306.0, 325.0, None, 2019-01-01 00:00:00, None
None, None, None, None, -2.5, 100.0, None, None, 1313.0, 325.0, None, 2019-01-01 01:00:00, None
None, None, None, None, -2.3, 99.0, None, None, 1314.0, 325.0, None, 2019-01-01 02:00:00, None
None, None, None, None, -1.9, 99.0, None, None, 1325.0, 325.0, None, 2019-01-01 03:00:00, None
None, None, None, None, -2.6, 97.0, None, None, 1336.0, 325.0, None, 2019-01-01 04:00:00, None
None, None, None, None, -2.9, 97.0, None, None, 1337.0, 325.0, None, 2019-01-01 05:00:00, None
None, None, None, None, -2.8, 98.0, None, None, 1356.0, 325.0, None, 2019-01-01 06:00:00, None
None, None, None, None, -2.5, 98.0, None, None, 1337.0, 325.0, None, 2019-01-01 07:00:00, None
None, None, None, None, -2.0, 98.0, None, None, 1337.0, 325.0, None, 2019-01-01 08:00:00, None
None, None, None, None, -1.6, 97.0, None, None, 1337.0, 325.0, None, 2019-01-01 09:00:00, None
None, None, None, None, -2.7, 98.0, None, None, 1385.0, 325.0, None, 2019-01-01 10:00:00, None
None, None, None, None, -2.6, 97.0, None, None, 1375.0, 325.0, None, 2019-01-01 11:00:00, None
None, None, None, None, -2.4, 97.0, None, None, 1385.0, 325.0, None, 2019-01-01 12:00:00, None
None, None, None, None, -2.1, 97.0, None, None, 1346.0, 325.0, None, 2019-01-01 13:00:00, None
None, None, None, None, -1.4, 97.0, None, None, 1346.0, 325.0, None, 2019-01-01 14:00:00, None
None, None, None, None, -1.3, 97.0, None, None, 1353.0, 325.0, None, 2019-01-01 15:00:00, None
None, 1170.0, None, None, -1.4, 97.0, None, None, 1350.0, 325.0, None, 2019-01-01 16:00:00, None
None, None, None, None, -1.8, 97.0, None, None, 1318.0, 325.0, None, 2019-01-01 17:00:00, None
None, None, None, None, -1.6, 97.0, None, None, 1303.0, 325.0, None, 2019-01-01 18:00:00, None
None, None, None, None, -1.1, 97.0, None, None, 1289.0, 325.0, None, 2019-01-01 19:00:00, None
None, None, None, None, -0.3, 96.0, None, None, 1288.0, 325.0, None, 2019-01-01 20:00:00, None
None, None, None, None, -1.7, 97.0, None, None, 1295.0, 325.0, None, 2019-01-01 21:00:00, None
None, None, None, None, -1.6, 96.0, None, None, 1299.0, 325.0, None, 2019-01-01 22:00:00, None
None, None, None, None, -1.1, 96.0, None, None, 1300.0, 325.0, None, 2019-01-01 23:00:00, None
None, None, None, None, -1.6, 96.0, None, None, 1303.0, 325.0, None, 2019-01-02 00:00:00, None
None, None, None, None, -1.8, 96.0, None, None, 1301.0, 325.0, None, 2019-01-02 01:00:00, None
None, None, None, None, -1.7, 96.0, None, None, 1302.0, 325.0, None, 2019-01-02 02:00:00, None
None, None, None, None, -1.7, 96.0, None, None, 1301.0, 325.0, None, 2019-01-02 03:00:00, None
None, None, None, None, -2.1, 97.0, None, None, 1306.0, 325.0, None, 2019-01-02 04:00:00, None
None, None, None, None, -2.0, 96.0, None, None, 1309.0, 325.0, None, 2019-01-02 05:00:00, None
None, None, None, None, -1.8, 96.0, None, None, 1310.0, 325.0, None, 2019-01-02 06:00:00, None
None, None, None, None, -2.1, 96.0, None, None, 1297.0, 325.0, None, 2019-01-02 07:00:00, None
None, None, None, None, -2.2, 96.0, None, None, 1297.0, 325.0, None, 2019-01-02 08:00:00, None
None, None, None, None, -2.4, 96.0, None, None, 1301.0, 325.0, None, 2019-01-02 09:00:00, None
None, None, None, None, -2.4, 96.0, None, None, 1302.0, 325.0, None, 2019-01-02 10:00:00, None
None, None, None, None, -2.5, 96.0, None, None, 1309.0, 325.0, None, 2019-01-02 11:00:00, None
None, None, None, None, -2.7, 96.0, None, None, 1315.0, 325.0, None, 2019-01-02 12:00:00, None
None, None, None, None, -3.4, 96.0, None, None, 1327.0, 325.0, None, 2019-01-02 13:00:00, None
None, None, None, None, -2.9, 96.0, None, None, 1321.0, 325.0, None, 2019-01-02 14:00:00, None
None, None, None, None, -2.2, 96.0, None, None, 1321.0, 325.0, None, 2019-01-02 15:00:00, None
None, 1155.0, None, None, -2.4, 96.0, None, None, 1328.0, 325.0, None, 2019-01-02 16:00:00, None
None, None, None, None, -2.2, 96.0, None, None, 1324.0, 325.0, None, 2019-01-02 17:00:00, None
None, None, None, None, -3.0, 96.0, None, None, 1346.0, 325.0, None, 2019-01-02 18:00:00, None
None, None, None, None, -3.5, 95.0, None, None, 1321.0, 325.0, None, 2019-01-02 19:00:00, None
None, None, None, None, -3.2, 95.0, None, None, 1305.0, 325.0, None, 2019-01-02 20:00:00, None
None, None, None, None, -2.4, None, None, None, 1266.0, 327.0, None, 2019-01-02 21:00:00, None
None, None, None, None, -1.6, 94.0, None, None, 1285.0, 328.0, None, 2019-01-02 22:00:00, None
None, None, None, None, -0.6, 94.0, None, None, 1290.0, 330.0, None, 2019-01-02 23:00:00, None
None, None, None, None, -0.1, 97.0, None, None, 1294.0, 333.0, None, 2019-01-03 00:00:00, None
None, None, None, None, 0.0, 98.0, None, None, 1302.0, 336.0, None, 2019-01-03 01:00:00, None
None, None, None, None, 0.0, 99.0, None, None, 1314.0, 338.0, None, 2019-01-03 02:00:00, None
None, None, None, None, 0.9, 100.0, None, None, 1317.0, 341.0, None, 2019-01-03 03:00:00, None
None, None, None, None, 1.3, 100.0, None, None, 1316.0, 342.0, None, 2019-01-03 04:00:00, None
None, None, None, None, 1.8, 99.0, None, None, 1318.0, 343.0, None, 2019-01-03 05:00:00, None
None, None, None, None, 2.2, 97.0, None, None, 1318.0, 345.0, None, 2019-01-03 06:00:00, None
None, None, None, None, 2.2, 95.0, None, None, 1308.0, 345.0, None, 2019-01-03 07:00:00, None
None, None, None, None, 2.6, 98.0, None, None, 1300.0, 345.0, None, 2019-01-03 08:00:00, None
None, None, None, None, 2.8, 95.0, None, None, 1318.0, 345.0, None, 2019-01-03 09:00:00, None
None, None, None, None, 2.9, 91.0, None, None, 1319.0, 345.0, None, 2019-01-03 10:00:00, None
None, None, None, None, 3.5, 94.0, None, None, 1317.0, 345.0, None, 2019-01-03 11:00:00, None
None, None, None, None, 3.6, 94.0, None, None, 1320.0, 345.0, None, 2019-01-03 12:00:00, None
None, None, None, None, 4.0, 90.0, None, None, 1319.0, 345.0, None, 2019-01-03 13:00:00, None
None, None, None, None, 4.3, 90.0, None, None, 1319.0, 345.0, None, 2019-01-03 14:00:00, None
None, None, None, None, 4.5, 93.0, None, None, 1316.0, 344.0, None, 2019-01-03 15:00:00, None
None, 1234.0, None, None, 4.7, 90.0, None, None, 1306.0, 344.0, None, 2019-01-03 16:00:00, None
None, None, None, None, 4.9, 85.0, None, None, 1301.0, 344.0, None, 2019-01-03 17:00:00, None
None, None, None, None, 4.8, 90.0, None, None, 1324.0, 343.0, None, 2019-01-03 18:00:00, None
None, None, None, None, 4.8, None, None, None, 1308.0, 340.0, None, 2019-01-03 19:00:00, None
None, None, None, None, 4.7, 80.0, None, None, 1308.0, 339.0, None, 2019-01-03 20:00:00, None
None, None, None, None, 4.4, 82.0, None, None, 1309.0, 337.0, None, 2019-01-03 21:00:00, None
None, None, None, None, 3.4, 81.0, None, None, 1338.0, 332.0, None, 2019-01-03 22:00:00, None
None, None, None, None, 3.0, None, None, None, 1343.0, 329.0, None, 2019-01-03 23:00:00, None
None, None, None, None, 2.5, 80.0, None, None, 1355.0, 328.0, None, 2019-01-04 00:00:00, None
None, None, None, None, 2.0, 76.0, None, None, 1347.0, 327.0, None, 2019-01-04 01:00:00, None
None, None, None, None, 2.0, 34.0, None, None, 1342.0, 325.0, None, 2019-01-04 02:00:00, None
None, None, None, None, 1.0, 77.0, None, None, 1354.0, 324.0, None, 2019-01-04 03:00:00, None
None, None, None, None, 0.0, None, None, None, 1341.0, 324.0, None, 2019-01-04 04:00:00, None
