station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -4.3, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 00:00:00, None
None, None, None, None, -4.3, 68.0, None, None, 449.0, 178.0, None, 2019-01-01 01:00:00, None
None, None, None, None, -4.4, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 02:00:00, None
None, None, None, None, -4.5, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 03:00:00, None
None, None, None, None, -3.9, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 04:00:00, None
None, None, None, None, -2.7, 70.0, None, None, 449.0, 178.0, None, 2019-01-01 05:00:00, None
None, None, None, None, -2.5, 70.0, None, None, 449.0, 178.0, None, 2019-01-01 06:00:00, None
None, None, None, None, -2.4, 70.0, None, None, 449.0, 178.0, None, 2019-01-01 07:00:00, None
None, None, None, None, -2.4, 70.0, None, None, 449.0, 178.0, None, 2019-01-01 08:00:00, None
None, None, None, None, -1.9, 70.0, None, None, 449.0, 178.0, None, 2019-01-01 09:00:00, None
None, None, None, None, -1.6, 68.0, None, None, 449.0, 178.0, None, 2019-01-01 10:00:00, None
None, None, None, None, -2.4, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 11:00:00, None
None, None, None, None, -2.4, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 12:00:00, None
None, None, None, None, -2.1, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 13:00:00, None
None, None, None, None, -2.2, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 14:00:00, None
None, None, None, None, -1.3, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 15:00:00, None
None, 240.0, None, None, -1.4, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 16:00:00, None
None, None, None, None, 0.0, 70.0, None, None, 449.0, 178.0, None, 2019-01-01 17:00:00, None
None, None, None, None, -0.2, 68.0, None, None, 449.0, 178.0, None, 2019-01-01 18:00:00, None
None, None, None, None, 0.2, 69.0, None, None, 449.0, 178.0, None, 2019-01-01 19:00:00, None
None, None, None, None, 4.7, 67.0, None, None, 449.0, 178.0, None, 2019-01-01 20:00:00, None
None, None, None, None, 2.1, 68.0, None, None, 449.0, 179.0, None, 2019-01-01 21:00:00, None
None, None, None, None, 0.8, 69.0, None, None, 449.0, 179.0, None, 2019-01-01 22:00:00, None
None, None, None, None, 1.1, 69.0, None, None, 449.0, 179.0, None, 2019-01-01 23:00:00, None
None, None, None, None, 0.7, 69.0, None, None, 449.0, 179.0, None, 2019-01-02 00:00:00, None
None, None, None, None, -0.5, 69.0, None, None, 449.0, 179.0, None, 2019-01-02 01:00:00, None
None, None, None, None, -0.9, 69.0, None, None, 449.0, 179.0, None, 2019-01-02 02:00:00, None
None, None, None, None, -1.1, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 03:00:00, None
None, None, None, None, -1.4, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 04:00:00, None
None, None, None, None, -1.9, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 05:00:00, None
None, None, None, None, -1.6, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 06:00:00, None
None, None, None, None, -2.3, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 07:00:00, None
None, None, None, None, -2.8, 69.0, None, None, 449.0, 179.0, None, 2019-01-02 08:00:00, None
None, None, None, None, -2.6, None, None, None, 449.0, 179.0, None, 2019-01-02 09:00:00, None
None, None, None, None, -0.4, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 10:00:00, None
None, None, None, None, 1.0, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 11:00:00, None
None, None, None, None, 0.7, 69.0, None, None, 448.0, 179.0, None, 2019-01-02 12:00:00, None
None, None, None, None, 1.0, 69.0, None, None, 449.0, 179.0, None, 2019-01-02 13:00:00, None
None, None, None, None, 1.4, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 14:00:00, None
None, None, None, None, -0.1, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 15:00:00, None
None, 244.0, None, None, -1.1, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 16:00:00, None
None, None, None, None, -1.4, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 17:00:00, None
None, None, None, None, -1.1, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 18:00:00, None
None, None, None, None, -0.4, 67.0, None, None, 449.0, 179.0, None, 2019-01-02 19:00:00, None
None, None, None, None, -1.3, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 20:00:00, None
None, None, None, None, -1.9, 68.0, None, None, 449.0, 179.0, None, 2019-01-02 21:00:00, None
None, None, None, None, -2.5, 69.0, None, None, 449.0, 179.0, None, 2019-01-02 22:00:00, None
None, None, None, None, -2.7, 69.0, None, None, 449.0, 179.0, None, 2019-01-02 23:00:00, None
None, None, None, None, -3.2, 71.0, None, None, 449.0, 179.0, None, 2019-01-03 00:00:00, None
None, None, None, None, -3.2, None, None, None, 450.0, 179.0, None, 2019-01-03 01:00:00, None
None, None, None, None, -3.4, 73.0, None, None, 450.0, 179.0, None, 2019-01-03 02:00:00, None
None, None, None, None, -3.3, 73.0, None, None, 450.0, 179.0, None, 2019-01-03 03:00:00, None
None, None, None, None, -3.2, 73.0, None, None, 450.0, 180.0, None, 2019-01-03 04:00:00, None
None, None, None, None, -3.3, 74.0, None, None, 450.0, 181.0, None, 2019-01-03 05:00:00, None
None, None, None, None, -3.2, 74.0, None, None, 450.0, 181.0, None, 2019-01-03 06:00:00, None
None, None, None, None, -3.1, 74.0, None, None, 450.0, 182.0, None, 2019-01-03 07:00:00, None
None, None, None, None, -3.0, 76.0, None, None, 450.0, 182.0, None, 2019-01-03 08:00:00, None
None, None, None, None, -3.1, 76.0, None, None, 450.0, 182.0, None, 2019-01-03 09:00:00, None
None, None, None, None, -3.1, 76.0, None, None, 450.0, 183.0, None, 2019-01-03 10:00:00, None
None, None, None, None, -2.9, 76.0, None, None, 450.0, 183.0, None, 2019-01-03 11:00:00, None
None, None, None, None, -2.5, 73.0, None, None, 450.0, 184.0, None, 2019-01-03 12:00:00, None
None, None, None, None, -2.5, 77.0, None, None, 450.0, 185.0, None, 2019-01-03 13:00:00, None
None, None, None, None, -2.5, 78.0, None, None, 450.0, 185.0, None, 2019-01-03 14:00:00, None
None, None, None, None, -2.5, 79.0, None, None, 450.0, 186.0, None, 2019-01-03 15:00:00, None
None, 244.0, None, None, -2.4, 78.0, None, None, 450.0, 187.0, None, 2019-01-03 16:00:00, None
None, None, None, None, -2.3, 80.0, None, None, 450.0, 188.0, None, 2019-01-03 17:00:00, None
None, None, None, None, -1.8, 82.0, None, None, 450.0, 188.0, None, 2019-01-03 18:00:00, None
None, None, None, None, -1.2, 82.0, None, None, 450.0, 189.0, None, 2019-01-03 19:00:00, None
None, None, None, None, -0.9, 83.0, None, None, 450.0, 190.0, None, 2019-01-03 20:00:00, None
None, None, None, None, -0.4, 83.0, None, None, 450.0, 191.0, None, 2019-01-03 21:00:00, None
None, None, None, None, 0.0, 84.0, None, None, 450.0, 191.0, None, 2019-01-03 22:00:00, None
None, None, None, None, -1.8, 83.0, None, None, 450.0, 192.0, None, 2019-01-03 23:00:00, None
None, None, None, None, -3.0, 83.0, None, None, 450.0, 192.0, None, 2019-01-04 00:00:00, None
None, None, None, None, -2.4, 83.0, None, None, 450.0, 192.0, None, 2019-01-04 01:00:00, None
None, None, None, None, -2.6, None, None, None, 450.0, 192.0, None, 2019-01-04 02:00:00, None
None, None, None, None, -2.4, None, None, None, 450.0, 192.0, None, 2019-01-04 03:00:00, None
None, None, None, None, -2.2, None, None, None, 450.0, 192.0, None, 2019-01-04 04:00:00, None
None, None, None, None, -2.3, None, None, None, 450.0, 192.0, None, 2019-01-04 05:00:00, None
None, None, None, None, -2.5, 81.0, None, None, 450.0, 192.0, None, 2019-01-04 06:00:00, None
