station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -11.7, 61.0, None, None, 380.0, 152.0, None, 2019-01-01 00:00:00, None
None, None, None, None, -12.1, 61.0, None, None, 380.0, 152.0, None, 2019-01-01 01:00:00, None
None, None, None, None, -12.3, 61.0, None, None, 380.0, 152.0, None, 2019-01-01 02:00:00, None
None, None, None, None, -12.5, 60.0, None, None, 380.0, 152.0, None, 2019-01-01 03:00:00, None
None, None, None, None, -12.8, 61.0, None, None, 381.0, 152.0, None, 2019-01-01 04:00:00, None
None, None, None, None, -12.9, 60.0, None, None, 381.0, 152.0, None, 2019-01-01 05:00:00, None
None, None, None, None, -13.2, 61.0, None, None, 381.0, 153.0, None, 2019-01-01 06:00:00, None
None, None, None, None, -13.0, 61.0, None, None, 381.0, 153.0, None, 2019-01-01 07:00:00, None
None, None, None, None, -12.8, 61.0, None, None, 381.0, 153.0, None, 2019-01-01 08:00:00, None
None, None, None, None, -12.7, 62.0, None, None, 381.0, 153.0, None, 2019-01-01 09:00:00, None
None, None, None, None, -12.6, 59.0, None, None, 381.0, 153.0, None, 2019-01-01 10:00:00, None
None, None, None, None, -12.5, 58.0, None, None, 381.0, 153.0, None, 2019-01-01 11:00:00, None
None, None, None, None, -12.4, 61.0, None, None, 381.0, 153.0, None, 2019-01-01 12:00:00, None
None, None, None, None, -12.4, 61.0, None, None, 381.0, 154.0, None, 2019-01-01 13:00:00, None
None, None, None, None, -12.3, None, None, None, 381.0, 154.0, None, 2019-01-01 14:00:00, None
None, None, None, None, -12.0, 62.0, None, None, 380.0, 154.0, None, 2019-01-01 15:00:00, None
None, 415.0, None, None, -11.9, 56.0, None, None, 380.0, 153.0, None, 2019-01-01 16:00:00, None
None, None, None, None, -11.7, 56.0, None, None, 380.0, 153.0, None, 2019-01-01 17:00:00, None
None, None, None, None, -11.3, 56.0, None, None, 380.0, 153.0, None, 2019-01-01 18:00:00, None
None, None, None, None, -10.8, 60.0, None, None, 380.0, 153.0, None, 2019-01-01 19:00:00, None
None, None, None, None, -10.2, 61.0, None, None, 379.0, 154.0, None, 2019-01-01 20:00:00, None
None, None, None, None, -10.1, 61.0, None, None, 379.0, 154.0, None, 2019-01-01 21:00:00, None
None, None, None, None, -10.0, 61.0, None, None, 379.0, 154.0, None, 2019-01-01 22:00:00, None
None, None, None, None, -10.2, 61.0, None, None, 379.0, 154.0, None, 2019-01-01 23:00:00, None
None, None, None, None, -10.5, 62.0, None, None, 379.0, 154.0, None, 2019-01-02 00:00:00, None
None, None, None, None, -10.5, 61.0, None, None, 379.0, 154.0, None, 2019-01-02 01:00:00, None
None, None, None, None, -10.4, 61.0, None, None, 379.0, 154.0, None, 2019-01-02 02:00:00, None
None, None, None, None, -10.3, 61.0, None, None, 379.0, 154.0, None, 2019-01-02 03:00:00, None
None, None, None, None, -10.2, 62.0, None, None, 379.0, 154.0, None, 2019-01-02 04:00:00, None
None, None, None, None, -10.1, 61.0, None, None, 379.0, 154.0, None, 2019-01-02 05:00:00, None
None, None, None, None, -9.9, 61.0, None, None, 379.0, 155.0, None, 2019-01-02 06:00:00, None
None, None, None, None, -9.8, 62.0, None, None, 379.0, 154.0, None, 2019-01-02 07:00:00, None
None, None, None, None, -9.5, 61.0, None, None, 378.0, 154.0, None, 2019-01-02 08:00:00, None
None, None, None, None, -9.2, 61.0, None, None, 378.0, 155.0, None, 2019-01-02 09:00:00, None
None, None, None, None, -9.2, 62.0, None, None, 378.0, 155.0, None, 2019-01-02 10:00:00, None
None, None, None, None, -9.1, 61.0, None, None, 378.0, 155.0, None, 2019-01-02 11:00:00, None
None, None, None, None, -8.6, 61.0, None, None, 377.0, 155.0, None, 2019-01-02 12:00:00, None
None, None, None, None, -8.8, 60.0, None, None, 378.0, 155.0, None, 2019-01-02 13:00:00, None
None, None, None, None, -9.2, 61.0, None, None, 378.0, 155.0, None, 2019-01-02 14:00:00, None
None, None, None, None, -9.5, 60.0, None, None, 378.0, 155.0, None, 2019-01-02 15:00:00, None
None, 413.0, None, None, -9.5, 61.0, None, None, 378.0, 155.0, None, 2019-01-02 16:00:00, None
None, None, None, None, -9.5, 61.0, None, None, 378.0, 155.0, None, 2019-01-02 17:00:00, None
None, None, None, None, -9.0, 60.0, None, None, 378.0, 155.0, None, 2019-01-02 18:00:00, None
None, None, None, None, -8.5, 60.0, None, None, 377.0, 155.0, None, 2019-01-02 19:00:00, None
None, None, None, None, -8.2, 60.0, None, None, 377.0, 156.0, None, 2019-01-02 20:00:00, None
None, None, None, None, -7.8, 60.0, None, None, 377.0, 157.0, None, 2019-01-02 21:00:00, None
None, None, None, None, -7.7, 59.0, None, None, 377.0, 156.0, None, 2019-01-02 22:00:00, None
None, None, None, None, -8.2, 61.0, None, None, 377.0, 157.0, None, 2019-01-02 23:00:00, None
None, None, None, None, -8.2, 61.0, None, None, 377.0, 157.0, None, 2019-01-03 00:00:00, None
None, None, None, None, -8.2, 61.0, None, None, 377.0, 157.0, None, 2019-01-03 01:00:00, None
None, None, None, None, -8.2, 61.0, None, None, 377.0, 157.0, None, 2019-01-03 02:00:00, None
None, None, None, None, -8.1, 61.0, None, None, 378.0, 157.0, None, 2019-01-03 03:00:00, None
None, None, None, None, -7.9, 61.0, None, None, 378.0, 158.0, None, 2019-01-03 04:00:00, None
None, None, None, None, -7.5, 61.0, None, None, 377.0, 158.0, None, 2019-01-03 05:00:00, None
None, None, None, None, -7.3, 61.0, None, None, 378.0, 158.0, None, 2019-01-03 06:00:00, None
None, None, None, None, -6.9, None, None, None, 378.0, 158.0, None, 2019-01-03 07:00:00, None
None, None, None, None, -6.6, 61.0, None, None, 378.0, 159.0, None, 2019-01-03 08:00:00, None
None, None, None, None, -6.5, 62.0, None, None, 379.0, 160.0, None, 2019-01-03 09:00:00, None
None, None, None, None, -6.3, 64.0, None, None, 380.0, 161.0, None, 2019-01-03 10:00:00, None
None, None, None, None, -5.9, 66.0, None, None, 381.0, 163.0, None, 2019-01-03 11:00:00, None
None, None, None, None, -5.6, 68.0, None, None, 382.0, 166.0, None, 2019-01-03 12:00:00, None
None, None, None, None, -5.4, 65.0, None, None, 382.0, 167.0, None, 2019-01-03 13:00:00, None
