station_observations
pcpn_amt_pst24hrs, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, cum_pcpn_amt, MIN_TEMP, ONE_DAY_SNOW, time, air_temp_1, SNOW_ON_THE_GROUND, snw_dpth, MAX_TEMP
3.0, None, 0.0, 125.0, 482.0, None, None, 2019-12-12 13:00:00, -1.8, None, 64.0, None
4.0, None, 0.0, 125.0, 482.0, None, None, 2019-12-12 14:00:00, -1.8, None, 64.0, None
5.0, None, 1.0, 125.0, 483.0, None, None, 2019-12-12 15:00:00, -2.0, None, 64.0, None
4.0, None, 0.0, 125.0, 483.0, None, None, 2019-12-12 16:00:00, -2.3, None, 64.0, None
4.0, None, 0.0, 126.0, 483.0, None, None, 2019-12-12 17:00:00, -2.5, None, 66.0, None
4.0, None, 1.0, 127.0, 484.0, None, None, 2019-12-12 18:00:00, -2.6, None, 65.0, None
6.0, None, 1.0, 127.0, 485.0, None, None, 2019-12-12 19:00:00, -2.7, None, 68.0, None
7.0, None, 1.0, 128.0, 486.0, None, None, 2019-12-12 20:00:00, -2.8, None, 68.0, None
8.0, None, 1.0, 128.0, 487.0, None, None, 2019-12-12 21:00:00, -2.8, None, 67.0, None
8.0, None, 0.0, 128.0, 487.0, None, None, 2019-12-12 22:00:00, -2.9, None, 68.0, None
9.0, None, 1.0, 129.0, 488.0, None, None, 2019-12-12 23:00:00, -2.9, None, 70.0, None
9.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 00:00:00, -3.0, None, 69.0, None
8.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 01:00:00, -3.2, None, 68.0, None
9.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 02:00:00, -3.2, None, 69.0, None
8.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 03:00:00, -3.3, None, 69.0, None
8.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 04:00:00, -3.3, None, 69.0, None
8.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 05:00:00, -3.2, None, 69.0, None
8.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 06:00:00, -3.3, None, 68.0, None
8.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 07:00:00, -3.3, None, 68.0, None
8.0, None, 0.0, 129.0, 488.0, None, None, 2019-12-13 08:00:00, -3.4, None, 69.0, None
8.0, None, 1.0, 129.0, 489.0, None, None, 2019-12-13 09:00:00, -3.4, None, 68.0, None
7.0, None, 0.0, 130.0, 489.0, None, None, 2019-12-13 10:00:00, -2.8, None, 68.0, None
7.0, None, 0.0, 130.0, 489.0, None, None, 2019-12-13 11:00:00, -2.2, None, 67.0, None
7.0, None, 0.0, 130.0, 489.0, None, None, 2019-12-13 12:00:00, -1.5, None, 68.0, None
7.0, None, 0.0, 130.0, 489.0, None, None, 2019-12-13 13:00:00, -1.8, None, 69.0, None
7.0, None, 0.0, 130.0, 489.0, None, None, 2019-12-13 14:00:00, -2.0, None, 69.0, None
6.0, None, 0.0, 130.0, 489.0, None, None, 2019-12-13 15:00:00, -2.4, None, 68.0, None
6.0, None, 0.0, 130.0, 489.0, None, None, 2019-12-13 16:00:00, -3.0, None, 70.0, None
7.0, None, 1.0, 131.0, 490.0, None, None, 2019-12-13 17:00:00, -3.5, None, 69.0, None
6.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-13 18:00:00, -3.7, None, 69.0, None
5.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-13 19:00:00, -3.9, None, 69.0, None
4.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-13 20:00:00, -4.1, None, 69.0, None
3.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-13 21:00:00, -4.6, None, 69.0, None
3.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-13 22:00:00, -4.6, None, 69.0, None
2.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-13 23:00:00, -4.6, None, 69.0, None
2.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 00:00:00, -4.9, None, 68.0, None
2.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 01:00:00, -5.0, None, 69.0, None
2.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 02:00:00, -5.1, None, 69.0, None
2.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 03:00:00, -5.7, None, 68.0, None
3.0, None, 1.0, 131.0, 491.0, None, None, 2019-12-14 04:00:00, -5.4, None, 69.0, None
2.0, None, None, 131.0, 490.0, None, None, 2019-12-14 05:00:00, -5.9, None, 69.0, None
2.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 06:00:00, -6.2, None, 70.0, None
2.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 07:00:00, -6.3, None, 69.0, None
2.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 08:00:00, -6.7, None, 68.0, None
1.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 09:00:00, -6.9, None, 68.0, None
2.0, None, 1.0, 131.0, 491.0, None, None, 2019-12-14 10:00:00, -6.7, None, 68.0, None
2.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-14 11:00:00, -6.5, None, 68.0, None
2.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-14 12:00:00, -6.8, None, 68.0, None
1.0, None, None, 131.0, 490.0, None, None, 2019-12-14 13:00:00, -6.6, None, 68.0, None
1.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 14:00:00, -6.8, None, 67.0, None
1.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 15:00:00, -7.2, None, 67.0, None
1.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 16:00:00, -7.5, None, 67.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 17:00:00, -7.8, None, 66.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 18:00:00, -7.9, None, 66.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 19:00:00, -8.0, None, 66.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 20:00:00, -8.1, None, 66.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-14 21:00:00, -8.2, None, 66.0, None
1.0, None, 1.0, 131.0, 491.0, None, None, 2019-12-14 22:00:00, -8.2, None, 65.0, None
1.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-14 23:00:00, -8.2, None, 65.0, None
0.0, None, None, 131.0, 490.0, None, None, 2019-12-15 00:00:00, -8.2, None, 65.0, None
1.0, None, 1.0, 131.0, 491.0, None, None, 2019-12-15 01:00:00, -7.9, None, 65.0, None
1.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-15 02:00:00, -8.0, None, 65.0, None
1.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-15 03:00:00, -7.9, None, 64.0, None
0.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-15 04:00:00, -8.0, None, 65.0, None
0.0, None, None, 131.0, 490.0, None, None, 2019-12-15 05:00:00, -8.0, None, 64.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-15 06:00:00, -8.2, None, 65.0, None
None, None, None, 131.0, 489.0, None, None, 2019-12-15 07:00:00, -8.8, None, 64.0, None
1.0, None, 2.0, 131.0, 491.0, None, None, 2019-12-15 08:00:00, -8.6, None, 64.0, None
0.0, None, None, 131.0, 490.0, None, None, 2019-12-15 09:00:00, -8.9, None, 64.0, None
1.0, None, 2.0, 131.0, 492.0, None, None, 2019-12-15 10:00:00, -8.6, None, 65.0, None
0.0, None, None, 131.0, 491.0, None, None, 2019-12-15 11:00:00, -7.9, None, 64.0, None
1.0, None, 1.0, 131.0, 492.0, None, None, 2019-12-15 12:00:00, -7.1, None, 63.0, None
1.0, None, None, 131.0, 491.0, None, None, 2019-12-15 13:00:00, -6.5, None, 63.0, None
0.0, None, None, 131.0, 490.0, None, None, 2019-12-15 14:00:00, -6.9, None, 64.0, None
None, None, None, 131.0, 489.0, None, None, 2019-12-15 15:00:00, -8.7, None, 62.0, None
None, None, 0.0, 131.0, 489.0, None, None, 2019-12-15 16:00:00, -10.4, None, 64.0, None
None, None, 0.0, 131.0, 489.0, None, None, 2019-12-15 17:00:00, -11.4, None, 63.0, None
0.0, None, 1.0, 131.0, 490.0, None, None, 2019-12-15 18:00:00, -11.7, None, 64.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-15 19:00:00, -12.0, None, 63.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-15 20:00:00, -12.3, None, 63.0, None
0.0, None, 0.0, 131.0, 490.0, None, None, 2019-12-15 21:00:00, -12.3, None, 63.0, None
0.0, None, 1.0, 131.0, 491.0, None, None, 2019-12-15 22:00:00, -12.0, None, 63.0, None
0.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-15 23:00:00, -11.9, None, 63.0, None
1.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-16 00:00:00, -12.1, None, 63.0, None
0.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-16 01:00:00, -11.4, None, 63.0, None
0.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-16 02:00:00, -11.6, None, 63.0, None
1.0, None, 1.0, 131.0, 492.0, None, None, 2019-12-16 03:00:00, -10.8, None, 63.0, None
0.0, None, None, 131.0, 491.0, None, None, 2019-12-16 04:00:00, -10.4, None, 63.0, None
2.0, None, 1.0, 131.0, 492.0, None, None, 2019-12-16 05:00:00, -9.5, None, 63.0, None
2.0, None, 0.0, 131.0, 492.0, None, None, 2019-12-16 06:00:00, -8.2, None, 63.0, None
2.0, None, None, 131.0, 491.0, None, None, 2019-12-16 07:00:00, -7.9, None, 63.0, None
0.0, None, 0.0, 131.0, 491.0, None, None, 2019-12-16 08:00:00, -8.0, None, 62.0, None
2.0, None, 1.0, 131.0, 492.0, None, None, 2019-12-16 09:00:00, -7.7, None, 60.0, None
0.0, None, 0.0, 131.0, 492.0, None, None, 2019-12-16 10:00:00, -7.6, None, 66.0, None
1.0, None, 0.0, 131.0, 492.0, None, None, 2019-12-16 11:00:00, -6.9, None, 66.0, None
1.0, None, 1.0, 132.0, 493.0, None, None, 2019-12-16 12:00:00, -6.7, None, 67.0, None
2.0, None, 0.0, 134.0, 493.0, None, None, 2019-12-16 13:00:00, -6.1, None, 65.0, None
3.0, None, 0.0, 134.0, 493.0, None, None, 2019-12-16 14:00:00, -6.1, None, 66.0, None
5.0, None, 1.0, 135.0, 494.0, None, None, 2019-12-16 15:00:00, -6.0, None, 69.0, None
7.0, None, 2.0, 137.0, 496.0, None, None, 2019-12-16 16:00:00, -5.9, None, 69.0, None
8.0, None, 1.0, 139.0, 497.0, None, None, 2019-12-16 17:00:00, -5.6, None, 75.0, None
10.0, None, 3.0, 140.0, 500.0, None, None, 2019-12-16 18:00:00, -4.5, None, 74.0, None
8.0, None, None, 141.0, 498.0, None, None, 2019-12-16 19:00:00, -4.9, None, 73.0, None
10.0, None, 2.0, 141.0, 500.0, None, None, 2019-12-16 20:00:00, -4.7, None, 76.0, None
11.0, None, 1.0, 142.0, 501.0, None, None, 2019-12-16 21:00:00, -2.9, None, 76.0, None
9.0, None, None, 142.0, 500.0, None, None, 2019-12-16 22:00:00, -2.7, None, 76.0, None
10.0, None, 1.0, 142.0, 501.0, None, None, 2019-12-16 23:00:00, -2.8, None, 76.0, None
9.0, None, None, 142.0, 500.0, None, None, 2019-12-17 00:00:00, -2.5, None, 75.0, None
9.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 01:00:00, -2.2, None, 75.0, None
9.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 02:00:00, -1.9, None, 75.0, None
8.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 03:00:00, -1.9, None, 75.0, None
9.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 04:00:00, -2.3, None, 75.0, None
8.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 05:00:00, -1.8, None, 74.0, None
8.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 06:00:00, -1.8, None, 74.0, None
9.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 07:00:00, -1.7, None, 74.0, None
9.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 08:00:00, -1.7, None, 74.0, None
8.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 09:00:00, -1.4, None, 74.0, None
8.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 10:00:00, -0.9, None, 74.0, None
8.0, None, 0.0, 142.0, 500.0, None, None, 2019-12-17 11:00:00, -0.7, None, 74.0, None
10.0, None, 3.0, 142.0, 503.0, None, None, 2019-12-17 12:00:00, -0.3, None, 74.0, None
11.0, None, 1.0, 142.0, 504.0, None, None, 2019-12-17 13:00:00, -0.2, None, 73.0, None
11.0, None, 0.0, 142.0, 504.0, None, None, 2019-12-17 14:00:00, -0.2, None, 74.0, None
10.0, None, 0.0, 142.0, 504.0, None, None, 2019-12-17 15:00:00, -0.1, None, 74.0, None
8.0, None, 0.0, 142.0, 504.0, None, None, 2019-12-17 16:00:00, -0.3, None, 73.0, None
7.0, None, 0.0, 142.0, 504.0, None, None, 2019-12-17 17:00:00, -0.5, None, 72.0, None
5.0, None, 1.0, 142.0, 505.0, None, None, 2019-12-17 18:00:00, -0.7, None, 70.0, None
7.0, None, 0.0, 143.0, 505.0, None, None, 2019-12-17 19:00:00, -1.0, None, 73.0, None
6.0, None, 1.0, 144.0, 506.0, None, None, 2019-12-17 20:00:00, -1.2, None, 71.0, None
5.0, None, 0.0, 144.0, 506.0, None, None, 2019-12-17 21:00:00, -1.3, None, 74.0, None
6.0, None, 0.0, 144.0, 506.0, None, None, 2019-12-17 22:00:00, -1.4, None, 73.0, None
6.0, None, 1.0, 145.0, 507.0, None, None, 2019-12-17 23:00:00, -1.6, None, 73.0, None
7.0, None, 0.0, 145.0, 507.0, None, None, 2019-12-18 00:00:00, -1.7, None, 72.0, None
8.0, None, 1.0, 145.0, 508.0, None, None, 2019-12-18 01:00:00, -1.7, None, 76.0, None
9.0, None, 1.0, 146.0, 509.0, None, None, 2019-12-18 02:00:00, -1.7, None, 78.0, None
9.0, None, 0.0, 147.0, 509.0, None, None, 2019-12-18 03:00:00, -1.8, None, 80.0, None
10.0, None, 1.0, 148.0, 510.0, None, None, 2019-12-18 04:00:00, -1.4, None, 80.0, None
10.0, None, 0.0, 148.0, 510.0, None, None, 2019-12-18 05:00:00, -1.6, None, 80.0, None
10.0, None, 0.0, 149.0, 510.0, None, None, 2019-12-18 06:00:00, -1.8, None, 80.0, None
10.0, None, 0.0, 149.0, 510.0, None, None, 2019-12-18 07:00:00, -2.0, None, 76.0, None
11.0, None, 1.0, 149.0, 511.0, None, None, 2019-12-18 08:00:00, -2.2, None, 80.0, None
11.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 09:00:00, -2.3, None, 81.0, None
11.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 10:00:00, -2.1, None, 80.0, None
11.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 11:00:00, -2.0, None, 80.0, None
8.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 12:00:00, -1.9, None, 80.0, None
7.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 13:00:00, -1.9, None, 80.0, None
7.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 14:00:00, -1.9, None, 79.0, None
7.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 15:00:00, -2.2, None, 79.0, None
7.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 16:00:00, -2.6, None, 80.0, None
7.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 17:00:00, -2.7, None, 80.0, None
6.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 18:00:00, -2.7, None, 79.0, None
6.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 19:00:00, -3.0, None, 79.0, None
5.0, None, 0.0, 150.0, 511.0, None, None, 2019-12-18 20:00:00, -3.1, None, 79.0, None
6.0, None, 1.0, 150.0, 512.0, None, None, 2019-12-18 21:00:00, -3.1, None, 79.0, None
6.0, None, 0.0, 151.0, 512.0, None, None, 2019-12-18 22:00:00, -3.2, None, 79.0, None
5.0, None, 0.0, 151.0, 512.0, None, None, 2019-12-18 23:00:00, -3.4, None, 78.0, None
5.0, None, 0.0, 151.0, 512.0, None, None, 2019-12-19 00:00:00, -3.3, None, 78.0, None
4.0, None, 0.0, 151.0, 512.0, None, None, 2019-12-19 01:00:00, -3.3, None, 78.0, None
4.0, None, 1.0, 151.0, 513.0, None, None, 2019-12-19 02:00:00, -3.4, None, 79.0, None
5.0, None, 1.0, 153.0, 514.0, None, None, 2019-12-19 03:00:00, -3.4, None, 80.0, None
4.0, None, 0.0, 154.0, 514.0, None, None, 2019-12-19 04:00:00, -3.6, None, 82.0, None
5.0, None, 1.0, 155.0, 515.0, None, None, 2019-12-19 05:00:00, -3.8, None, 83.0, None
5.0, None, 0.0, 155.0, 515.0, None, None, 2019-12-19 06:00:00, -3.8, None, 83.0, None
5.0, None, 0.0, 155.0, 515.0, None, None, 2019-12-19 07:00:00, -4.1, None, 83.0, None
4.0, None, 0.0, 155.0, 515.0, None, None, 2019-12-19 08:00:00, -4.4, None, 83.0, None
5.0, None, 1.0, 155.0, 516.0, None, None, 2019-12-19 09:00:00, -5.0, None, 82.0, None
5.0, None, 0.0, 155.0, 516.0, None, None, 2019-12-19 10:00:00, -4.7, None, 82.0, None
5.0, None, 0.0, 155.0, 516.0, None, None, 2019-12-19 11:00:00, -4.0, None, 82.0, None
5.0, None, 0.0, 155.0, 516.0, None, None, 2019-12-19 12:00:00, -3.6, None, 77.0, None
5.0, None, 0.0, 155.0, 516.0, None, None, 2019-12-19 13:00:00, -3.0, None, 82.0, None
4.0, None, None, 155.0, 515.0, None, None, 2019-12-19 14:00:00, -3.5, None, 82.0, None
4.0, None, 0.0, 155.0, 515.0, None, None, 2019-12-19 15:00:00, -4.2, None, 83.0, None
4.0, None, 0.0, 155.0, 515.0, None, None, 2019-12-19 16:00:00, -4.6, None, 82.0, None
5.0, None, 1.0, 155.0, 516.0, None, None, 2019-12-19 17:00:00, -4.4, None, 82.0, None
5.0, None, 0.0, 155.0, 516.0, None, None, 2019-12-19 18:00:00, -4.3, None, 82.0, None
5.0, None, 0.0, 155.0, 516.0, None, None, 2019-12-19 19:00:00, -4.4, None, 82.0, None
5.0, None, 0.0, 155.0, 516.0, None, None, 2019-12-19 20:00:00, -4.4, None, 82.0, None
5.0, None, 1.0, 156.0, 517.0, None, None, 2019-12-19 21:00:00, -4.5, None, 82.0, None
6.0, None, 1.0, 158.0, 518.0, None, None, 2019-12-19 22:00:00, -4.5, None, 85.0, None
6.0, None, 0.0, 158.0, 518.0, None, None, 2019-12-19 23:00:00, -4.4, None, 80.0, None
6.0, None, 0.0, 158.0, 518.0, None, None, 2019-12-20 00:00:00, -4.5, None, 80.0, None
6.0, None, 0.0, 158.0, 518.0, None, None, 2019-12-20 01:00:00, -4.6, None, 79.0, None
6.0, None, 1.0, 158.0, 519.0, None, None, 2019-12-20 02:00:00, -4.4, None, 79.0, None
5.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 03:00:00, -4.3, None, 80.0, None
5.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 04:00:00, -4.2, None, 84.0, None
4.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 05:00:00, -4.2, None, 84.0, None
4.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 06:00:00, -3.8, None, 86.0, None
4.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 07:00:00, -3.7, None, 85.0, None
5.0, None, 1.0, 158.0, 520.0, None, None, 2019-12-20 08:00:00, -3.5, None, 84.0, None
4.0, None, 0.0, 158.0, 520.0, None, None, 2019-12-20 09:00:00, -3.2, None, 84.0, None
4.0, None, 0.0, 158.0, 520.0, None, None, 2019-12-20 10:00:00, -3.5, None, 84.0, None
4.0, None, 0.0, 158.0, 520.0, None, None, 2019-12-20 11:00:00, -3.0, None, 83.0, None
5.0, None, 1.0, 158.0, 521.0, None, None, 2019-12-20 12:00:00, -2.2, None, 83.0, None
3.0, None, None, 158.0, 519.0, None, None, 2019-12-20 13:00:00, -2.1, None, 83.0, None
3.0, None, None, 158.0, 518.0, None, None, 2019-12-20 14:00:00, -3.0, None, 83.0, None
4.0, None, 1.0, 158.0, 519.0, None, None, 2019-12-20 15:00:00, -4.0, None, 83.0, None
4.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 16:00:00, -4.3, None, 83.0, None
3.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 17:00:00, -4.9, None, 82.0, None
3.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 18:00:00, -4.7, None, 82.0, None
3.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 19:00:00, -4.8, None, 82.0, None
3.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-20 20:00:00, -5.6, None, 82.0, None
3.0, None, 1.0, 158.0, 520.0, None, None, 2019-12-20 21:00:00, -5.5, None, 82.0, None
2.0, None, 0.0, 158.0, 520.0, None, None, 2019-12-20 22:00:00, -5.0, None, 82.0, None
2.0, None, 0.0, 158.0, 520.0, None, None, 2019-12-20 23:00:00, -4.6, None, 81.0, None
2.0, None, 0.0, 158.0, 520.0, None, None, 2019-12-21 00:00:00, -4.3, None, 81.0, None
1.0, None, None, 158.0, 519.0, None, None, 2019-12-21 01:00:00, -3.8, None, 81.0, None
0.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-21 02:00:00, -3.9, None, 81.0, None
1.0, None, 1.0, 158.0, 520.0, None, None, 2019-12-21 03:00:00, -3.8, None, 81.0, None
0.0, None, None, 158.0, 519.0, None, None, 2019-12-21 04:00:00, -3.8, None, 80.0, None
0.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-21 05:00:00, -4.9, None, 80.0, None
0.0, None, 0.0, 158.0, 519.0, None, None, 2019-12-21 06:00:00, -5.4, None, 80.0, None
1.0, None, 1.0, 158.0, 520.0, None, None, 2019-12-21 07:00:00, -4.8, None, 80.0, None
None, None, None, 158.0, 519.0, None, None, 2019-12-21 08:00:00, -4.8, None, 80.0, None
None, None, 0.0, 158.0, 519.0, None, None, 2019-12-21 09:00:00, -5.5, None, 80.0, None
None, None, 0.0, 158.0, 519.0, None, None, 2019-12-21 10:00:00, -6.0, None, 80.0, None
1.0, None, 2.0, 158.0, 521.0, None, None, 2019-12-21 11:00:00, -4.8, None, 79.0, None
0.0, None, 0.0, 158.0, 521.0, None, None, 2019-12-21 12:00:00, -3.4, None, 79.0, None
