station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, snw_dpth, MAX_TEMP
None, 197.0, 112.0, None, None, 2017-01-05 20:00:00, -12.2, None, 60.0, None
None, 197.0, 112.0, None, None, 2017-01-05 21:00:00, -12.3, None, 60.0, None
None, 197.0, 112.0, None, None, 2017-01-05 22:00:00, -12.8, None, 60.0, None
None, 198.0, 112.0, None, None, 2017-01-05 23:00:00, -13.1, None, 60.0, None
None, 198.0, 113.0, None, None, 2017-01-06 00:00:00, -13.5, None, 60.0, None
None, 198.0, 113.0, None, None, 2017-01-06 01:00:00, -13.7, None, 60.0, None
None, 198.0, 113.0, None, None, 2017-01-06 02:00:00, -13.9, None, 60.0, None
None, 199.0, 113.0, None, None, 2017-01-06 03:00:00, -14.0, None, 60.0, None
None, 199.0, 114.0, None, None, 2017-01-06 04:00:00, -14.0, None, 60.0, None
None, 199.0, 114.0, None, None, 2017-01-06 05:00:00, -14.1, None, 60.0, None
None, 199.0, 114.0, None, None, 2017-01-06 06:00:00, -14.2, None, 60.0, None
None, 199.0, 114.0, None, None, 2017-01-06 07:00:00, -14.4, None, 60.0, None
None, 200.0, 114.0, None, None, 2017-01-06 08:00:00, -14.5, None, 60.0, None
None, 200.0, 114.0, None, None, 2017-01-06 09:00:00, -14.5, None, 60.0, None
None, 200.0, 114.0, None, None, 2017-01-06 10:00:00, -14.6, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-06 11:00:00, -14.8, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-06 12:00:00, -15.6, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-06 13:00:00, -15.9, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-06 14:00:00, -15.6, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-06 15:00:00, -15.8, None, 60.0, None
None, 201.0, 115.0, 284.0, None, 2017-01-06 16:00:00, -16.1, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-06 17:00:00, -16.9, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-06 18:00:00, -16.3, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-06 19:00:00, -16.4, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-06 20:00:00, -16.2, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-06 21:00:00, -16.3, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-06 22:00:00, -17.2, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-06 23:00:00, -18.1, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-07 00:00:00, -18.9, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-07 01:00:00, -19.5, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-07 02:00:00, -20.0, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-07 03:00:00, -21.0, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-07 04:00:00, -21.1, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-07 05:00:00, -21.5, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-07 06:00:00, -22.0, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-07 07:00:00, -23.2, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-07 08:00:00, -24.2, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-07 09:00:00, -24.5, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-07 10:00:00, -24.7, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-07 11:00:00, -24.8, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-07 12:00:00, -24.5, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-07 13:00:00, -24.5, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-07 14:00:00, -25.2, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-07 15:00:00, -25.3, None, 60.0, None
None, 200.0, 116.0, 289.0, None, 2017-01-07 16:00:00, -25.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-07 17:00:00, -26.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-07 18:00:00, -24.9, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-07 19:00:00, -23.3, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-07 20:00:00, -22.9, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-07 21:00:00, -22.3, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-07 22:00:00, -20.1, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-07 23:00:00, -22.3, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-08 00:00:00, -25.1, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-08 01:00:00, -26.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 02:00:00, -26.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 03:00:00, -25.9, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 04:00:00, -26.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 05:00:00, -27.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 06:00:00, -26.2, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 07:00:00, -26.0, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 08:00:00, -26.3, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 09:00:00, -25.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 10:00:00, -25.3, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 11:00:00, -25.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 13:00:00, -23.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 14:00:00, -24.0, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 15:00:00, -22.7, None, 60.0, None
None, 201.0, 116.0, 289.0, None, 2017-01-08 16:00:00, -22.5, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 17:00:00, -22.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 18:00:00, -21.9, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 19:00:00, -20.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 20:00:00, -20.1, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-08 21:00:00, -18.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-08 22:00:00, -19.8, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-08 23:00:00, -18.8, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-09 00:00:00, -22.0, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-09 01:00:00, -21.5, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 02:00:00, -20.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 03:00:00, -20.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 04:00:00, -20.8, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 05:00:00, -20.0, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-09 06:00:00, -18.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 07:00:00, -18.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 08:00:00, -18.3, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-09 09:00:00, -18.5, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 10:00:00, -18.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 11:00:00, -18.2, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 12:00:00, -18.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 13:00:00, -18.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 14:00:00, -18.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 15:00:00, -18.4, None, 60.0, None
None, 201.0, 116.0, 304.0, None, 2017-01-09 16:00:00, -19.5, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-09 17:00:00, -20.2, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 18:00:00, -19.5, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 19:00:00, -18.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-09 20:00:00, -17.8, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-09 21:00:00, -17.7, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-09 22:00:00, -17.5, None, 60.0, None
None, 201.0, 115.0, None, None, 2017-01-09 23:00:00, -19.0, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 00:00:00, -21.3, None, 60.0, None
None, 200.0, 115.0, None, None, 2017-01-10 01:00:00, -21.2, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 02:00:00, -20.3, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 03:00:00, -20.5, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-10 04:00:00, -20.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 05:00:00, -20.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 06:00:00, -20.4, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 07:00:00, -21.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 08:00:00, -21.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 09:00:00, -20.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 10:00:00, -20.3, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 11:00:00, -20.4, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-10 12:00:00, -19.8, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 13:00:00, -20.9, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 14:00:00, -20.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 15:00:00, -20.4, None, 60.0, None
None, 201.0, 116.0, 304.0, None, 2017-01-10 16:00:00, -20.4, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-10 17:00:00, -20.2, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 18:00:00, -19.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 19:00:00, -18.8, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 20:00:00, -18.0, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 21:00:00, -17.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 22:00:00, -17.5, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-10 23:00:00, -17.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 00:00:00, -19.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 01:00:00, -18.9, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 02:00:00, -18.5, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 03:00:00, -18.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 04:00:00, -18.3, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 05:00:00, -18.1, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 06:00:00, -17.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 07:00:00, -17.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 08:00:00, -16.8, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 09:00:00, -17.3, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 10:00:00, -16.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 11:00:00, -16.6, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 12:00:00, -16.1, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-11 13:00:00, -15.7, None, 60.0, None
None, 200.0, 116.0, None, None, 2017-01-11 14:00:00, -15.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 15:00:00, -15.4, None, 60.0, None
None, 201.0, 116.0, 300.0, None, 2017-01-11 16:00:00, -15.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-11 17:00:00, -15.6, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-11 18:00:00, -15.2, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-11 19:00:00, -14.2, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-11 20:00:00, -13.7, None, 60.0, None
None, 201.0, 116.0, None, None, 2017-01-11 21:00:00, -13.2, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-11 22:00:00, -13.3, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-11 23:00:00, -14.5, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 00:00:00, -15.8, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 01:00:00, -16.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 02:00:00, -16.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 03:00:00, -15.7, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 04:00:00, -16.9, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 05:00:00, -17.3, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 06:00:00, -16.8, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 07:00:00, -17.4, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 08:00:00, -17.1, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 09:00:00, -18.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 10:00:00, -19.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 11:00:00, -19.1, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 12:00:00, -19.2, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 13:00:00, -20.8, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 14:00:00, -20.6, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 15:00:00, -21.5, None, 60.0, None
None, 201.0, 117.0, 300.0, None, 2017-01-12 16:00:00, -20.6, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 17:00:00, -21.3, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 18:00:00, -20.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 19:00:00, -18.7, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 20:00:00, -18.6, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 21:00:00, -17.9, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 22:00:00, -17.7, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-12 23:00:00, -17.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 00:00:00, -17.9, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 01:00:00, -17.9, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 02:00:00, -17.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 03:00:00, -17.1, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 04:00:00, -17.6, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 05:00:00, -16.8, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 06:00:00, -16.6, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 07:00:00, -16.2, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 08:00:00, -16.5, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 09:00:00, -15.8, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 10:00:00, -15.0, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 11:00:00, -14.8, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 12:00:00, -14.3, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 13:00:00, -14.2, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 14:00:00, -13.9, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 15:00:00, -14.6, None, 60.0, None
None, 201.0, 117.0, 296.0, None, 2017-01-13 16:00:00, -14.2, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 17:00:00, -13.4, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 18:00:00, -12.9, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 19:00:00, -12.6, None, 60.0, None
None, 201.0, 117.0, None, None, 2017-01-13 20:00:00, -12.3, None, 60.0, None
None, 201.0, 118.0, None, None, 2017-01-13 21:00:00, -11.4, None, 60.0, None
None, 202.0, 118.0, None, None, 2017-01-13 22:00:00, -11.4, None, 60.0, None
None, 202.0, 118.0, None, None, 2017-01-13 23:00:00, -11.3, None, 60.0, None
None, 202.0, 118.0, None, None, 2017-01-14 00:00:00, -11.2, None, 60.0, None
None, 202.0, 118.0, None, None, 2017-01-14 01:00:00, -10.8, None, 60.0, None
