station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -6.5, 150.0, None, None, 907.0, 367.0, None, 2017-01-01 00:00:00, None
None, None, None, None, -6.8, 151.0, None, None, 907.0, 367.0, None, 2017-01-01 01:00:00, None
None, None, None, None, -7.3, 154.0, None, None, 907.0, 368.0, None, 2017-01-01 02:00:00, None
None, None, None, None, -8.0, 152.0, None, None, 907.0, 368.0, None, 2017-01-01 03:00:00, None
None, None, None, None, -8.7, 154.0, None, None, 908.0, 368.0, None, 2017-01-01 04:00:00, None
None, None, None, None, -9.2, 154.0, None, None, 907.0, 368.0, None, 2017-01-01 05:00:00, None
None, None, None, None, -9.6, 154.0, None, None, 908.0, 368.0, None, 2017-01-01 06:00:00, None
None, None, None, None, -9.5, 153.0, None, None, 908.0, 368.0, None, 2017-01-01 07:00:00, None
None, None, None, None, -10.4, 159.0, None, None, 908.0, 370.0, None, 2017-01-01 08:00:00, None
None, None, None, None, -11.1, 160.0, None, None, 908.0, 371.0, None, 2017-01-01 09:00:00, None
None, None, None, None, -11.7, 157.0, None, None, 910.0, 372.0, None, 2017-01-01 10:00:00, None
None, None, None, None, -12.2, 159.0, None, None, 909.0, 372.0, None, 2017-01-01 11:00:00, None
None, None, None, None, -12.6, 158.0, None, None, 910.0, 373.0, None, 2017-01-01 12:00:00, None
None, None, None, None, -12.8, 158.0, None, None, 910.0, 373.0, None, 2017-01-01 13:00:00, None
None, None, None, None, -13.1, 158.0, None, None, 910.0, 373.0, None, 2017-01-01 14:00:00, None
None, None, None, None, -13.4, 157.0, None, None, 911.0, 373.0, None, 2017-01-01 15:00:00, None
None, None, None, None, -13.6, 156.0, None, None, 911.0, 374.0, None, 2017-01-01 16:00:00, None
None, None, None, None, -13.6, 156.0, None, None, 911.0, 374.0, None, 2017-01-01 17:00:00, None
None, None, None, None, -13.5, 155.0, None, None, 911.0, 374.0, None, 2017-01-01 18:00:00, None
None, None, None, None, -13.5, 155.0, None, None, 912.0, 374.0, None, 2017-01-01 19:00:00, None
None, None, None, None, -13.6, 154.0, None, None, 912.0, 375.0, None, 2017-01-01 20:00:00, None
None, None, None, None, -12.9, 154.0, None, None, 912.0, 376.0, None, 2017-01-01 21:00:00, None
None, None, None, None, -13.4, 153.0, None, None, 912.0, 376.0, None, 2017-01-01 22:00:00, None
None, None, None, None, -13.8, 153.0, None, None, 913.0, 376.0, None, 2017-01-01 23:00:00, None
None, None, None, None, -14.0, 153.0, None, None, 913.0, 376.0, None, 2017-01-02 00:00:00, None
None, None, None, None, -14.0, 152.0, None, None, 914.0, 376.0, None, 2017-01-02 01:00:00, None
None, None, None, None, -15.1, 152.0, None, None, 914.0, 376.0, None, 2017-01-02 02:00:00, None
None, None, None, None, -15.0, 152.0, None, None, 914.0, 376.0, None, 2017-01-02 03:00:00, None
